"age group","county name","cases","deaths","hospitalization"
"01-04 years","Georgia","7236","1","141"
"05-09 years","Georgia","11619","2","100"
"10-17 years","Georgia","41726","5","414"
"18-29 years","Georgia","140430","73","2819"
"30-39 years","Georgia","98714","164","3677"
"40-49 years","Georgia","95549","379","5351"
"50-59 years","Georgia","89806","917","7659"
"60-69 years","Georgia","60810","1979","8944"
"70-79 years","Georgia","35785","2800","8107"
"80 & Older years","Georgia","21292","3779","6385"
"<1 years","Georgia","2113","0","109"
"Unknown years","Georgia","4788","1","90"
"01-04 years","Appling","21","0","0"
"05-09 years","Appling","42","0","0"
"10-17 years","Appling","123","0","1"
"18-29 years","Appling","282","1","4"
"30-39 years","Appling","206","1","5"
"40-49 years","Appling","214","2","16"
"50-59 years","Appling","235","5","20"
"60-69 years","Appling","193","10","36"
"70-79 years","Appling","132","12","28"
"80 & Older years","Appling","61","12","22"
"<1 years","Appling","3","0","0"
"Unknown years","Appling","4","0","0"
"01-04 years","Atkinson","5","0","1"
"05-09 years","Atkinson","17","0","1"
"10-17 years","Atkinson","42","0","0"
"18-29 years","Atkinson","149","0","8"
"30-39 years","Atkinson","108","0","8"
"40-49 years","Atkinson","112","0","17"
"50-59 years","Atkinson","112","1","18"
"60-69 years","Atkinson","70","4","20"
"70-79 years","Atkinson","39","2","12"
"80 & Older years","Atkinson","13","2","9"
"<1 years","Atkinson","3","0","0"
"Unknown years","Atkinson","2","0","0"
"01-04 years","Bacon","16","0","0"
"05-09 years","Bacon","17","0","0"
"10-17 years","Bacon","56","0","1"
"18-29 years","Bacon","199","0","1"
"30-39 years","Bacon","108","0","4"
"40-49 years","Bacon","140","1","8"
"50-59 years","Bacon","131","2","15"
"60-69 years","Bacon","98","7","17"
"70-79 years","Bacon","62","4","11"
"80 & Older years","Bacon","31","7","7"
"<1 years","Bacon","6","0","0"
"Unknown years","Bacon","2","0","0"
"01-04 years","Baker","5","0","0"
"05-09 years","Baker","4","0","0"
"10-17 years","Baker","9","0","0"
"18-29 years","Baker","21","0","0"
"30-39 years","Baker","20","0","2"
"40-49 years","Baker","12","0","1"
"50-59 years","Baker","16","0","1"
"60-69 years","Baker","23","2","10"
"70-79 years","Baker","17","2","10"
"80 & Older years","Baker","8","2","3"
"<1 years","Baker","1","0","0"
"01-04 years","Baldwin","24","0","0"
"05-09 years","Baldwin","45","0","0"
"10-17 years","Baldwin","137","0","4"
"18-29 years","Baldwin","1091","0","13"
"30-39 years","Baldwin","353","1","12"
"40-49 years","Baldwin","371","2","28"
"50-59 years","Baldwin","391","9","42"
"60-69 years","Baldwin","307","15","55"
"70-79 years","Baldwin","196","19","41"
"80 & Older years","Baldwin","114","27","37"
"<1 years","Baldwin","8","0","0"
"01-04 years","Banks","6","0","0"
"05-09 years","Banks","19","0","1"
"10-17 years","Banks","84","0","2"
"18-29 years","Banks","216","0","4"
"30-39 years","Banks","157","0","3"
"40-49 years","Banks","167","0","13"
"50-59 years","Banks","185","0","17"
"60-69 years","Banks","155","4","30"
"70-79 years","Banks","124","9","44"
"80 & Older years","Banks","70","7","25"
"<1 years","Banks","4","0","1"
"Unknown years","Banks","40","0","1"
"01-04 years","Barrow","46","0","0"
"05-09 years","Barrow","91","0","0"
"10-17 years","Barrow","365","0","4"
"18-29 years","Barrow","1087","1","28"
"30-39 years","Barrow","935","0","34"
"40-49 years","Barrow","950","3","49"
"50-59 years","Barrow","804","2","68"
"60-69 years","Barrow","546","15","97"
"70-79 years","Barrow","313","19","72"
"80 & Older years","Barrow","167","29","58"
"<1 years","Barrow","20","0","2"
"Unknown years","Barrow","17","0","0"
"01-04 years","Bartow","57","0","1"
"05-09 years","Bartow","121","0","1"
"10-17 years","Bartow","594","0","4"
"18-29 years","Bartow","1331","0","15"
"30-39 years","Bartow","1112","2","31"
"40-49 years","Bartow","1141","0","52"
"50-59 years","Bartow","1189","9","95"
"60-69 years","Bartow","693","19","104"
"70-79 years","Bartow","512","40","115"
"80 & Older years","Bartow","270","53","86"
"<1 years","Bartow","21","0","1"
"Unknown years","Bartow","80","0","6"
"01-04 years","Ben Hill","28","0","1"
"05-09 years","Ben Hill","18","0","0"
"10-17 years","Ben Hill","80","0","0"
"18-29 years","Ben Hill","216","0","4"
"30-39 years","Ben Hill","190","2","7"
"40-49 years","Ben Hill","169","0","9"
"50-59 years","Ben Hill","212","2","24"
"60-69 years","Ben Hill","177","11","24"
"70-79 years","Ben Hill","126","16","43"
"80 & Older years","Ben Hill","55","8","13"
"<1 years","Ben Hill","2","0","0"
"Unknown years","Ben Hill","2","0","0"
"01-04 years","Berrien","14","0","0"
"05-09 years","Berrien","16","0","0"
"10-17 years","Berrien","60","0","0"
"18-29 years","Berrien","159","0","0"
