"sex","county name","cases","deaths","hospitalization"
"Female","Georgia","323939","4811","22246"
"Male","Georgia","276579","5281","21362"
"Unknown","Georgia","9350","8","188"
"Female","Appling","814","16","64"
"Male","Appling","692","27","68"
"Unknown","Appling","10","0","0"
"Female","Atkinson","362","5","48"
"Male","Atkinson","309","4","46"
"Unknown","Atkinson","1","0","0"
"Female","Bacon","451","9","28"
"Male","Bacon","408","12","35"
"Unknown","Bacon","7","0","1"
"Female","Baker","70","2","10"
"Male","Baker","66","4","17"
"Female","Baldwin","1673","17","99"
"Male","Baldwin","1345","56","132"
"Unknown","Baldwin","19","0","1"
"Female","Banks","673","11","78"
"Male","Banks","542","9","63"
"Unknown","Banks","12","0","0"
"Female","Barrow","2909","39","222"
"Male","Barrow","2400","30","189"
"Unknown","Barrow","32","0","1"
"Female","Bartow","3752","55","247"
"Male","Bartow","3281","68","263"
"Unknown","Bartow","88","0","1"
"Female","Ben Hill","762","14","66"
"Male","Ben Hill","510","25","59"
"Unknown","Ben Hill","3","0","0"
"Female","Berrien","470","12","27"
"Male","Berrien","361","9","18"
"Unknown","Berrien","7","0","0"
"Female","Bibb","5661","132","643"
"Male","Bibb","4157","112","552"
"Unknown","Bibb","114","0","2"
"Female","Bleckley","391","18","21"
"Male","Bleckley","268","12","20"
"Unknown","Bleckley","6","0","0"
"Female","Brantley","382","8","32"
"Male","Brantley","312","10","24"
"Unknown","Brantley","3","0","0"
"Female","Brooks","443","7","34"
"Male","Brooks","331","20","31"
"Unknown","Brooks","17","0","0"
"Female","Bryan","984","9","55"
"Male","Bryan","851","9","70"
"Unknown","Bryan","15","0","0"
"Female","Bulloch","2208","24","96"
"Male","Bulloch","1662","14","73"
"Unknown","Bulloch","50","0","0"
"Female","Burke","665","10","56"
"Male","Burke","556","7","57"
"Unknown","Burke","8","0","1"
"Female","Butts","690","23","33"
"Male","Butts","656","25","46"
"Unknown","Butts","56","0","2"
"Female","Calhoun","169","8","28"
"Male","Calhoun","177","3","31"
"Unknown","Calhoun","2","0","0"
"Female","Camden","1228","8","55"
"Male","Camden","1124","11","44"
"Unknown","Camden","11","0","0"
"Female","Candler","347","11","25"
"Male","Candler","290","17","25"
"Unknown","Candler","2","0","0"
"Female","Carroll","2874","48","125"
"Male","Carroll","2564","49","132"
"Unknown","Carroll","32","0","1"
"Female","Catoosa","1933","21","91"
"Male","Catoosa","1541","17","74"
"Unknown","Catoosa","65","0","0"
"Female","Charlton","353","5","23"
"Male","Charlton","521","8","22"
"Unknown","Charlton","7","0","0"
"Female","Chatham","7432","109","553"
"Male","Chatham","6009","124","535"
"Unknown","Chatham","142","0","4"
"Female","Chattahoochee","185","1","7"
"Male","Chattahoochee","1988","0","12"
"Unknown","Chattahoochee","7","0","0"
"Female","Chattooga","884","20","45"
"Male","Chattooga","740","24","69"
"Unknown","Chattooga","9","0","0"
"Female","Cherokee","7432","63","408"
"Male","Cherokee","6495","67","445"
"Unknown","Cherokee","116","0","3"
"Female","Clarke","5100","27","164"
"Male","Clarke","3968","40","163"
"Unknown","Clarke","49","0","2"
"Female","Clay","89","1","3"
"Male","Clay","58","2","6"
"Unknown","Clay","4","0","0"
"Female","Clayton","7935","116","508"
"Male","Clayton","6053","111","435"
"Unknown","Clayton","117","0","1"
"Female","Clinch","298","2","22"
"Male","Clinch","280","12","30"
"Unknown","Clinch","4","0","0"
"Female","Cobb","21263","279","1208"
"Male","Cobb","18567","296","1205"
"Unknown","Cobb","288","0","6"
"Female","Coffee","1941","40","289"
"Male","Coffee","1646","42","223"
"Unknown","Coffee","25","0","0"
"Female","Colquitt","1359","17","100"
"Male","Colquitt","1259","27","85"
"Unknown","Colquitt","25","0","0"
"Female","Columbia","4124","42","139"
"Male","Columbia","3616","46","156"
"Unknown","Columbia","30","1","3"
"Female","Cook","580","8","45"
"Male","Cook","418","14","41"
"Unknown","Cook","29","2","2"
"Female","Coweta","2942","35","109"
"Male","Coweta","2712","46","115"
"Unknown","Coweta","25","0","0"
"Female","Crawford","215","5","33"
"Male","Crawford","169","2","13"
"Unknown","Crawford","5","0","1"
"Female","Crisp","580","10","70"
"Male","Crisp","442","18","50"
"Unknown","Crisp","13","0","0"
"Female","Dade","409","6","22"
"Male","Dade","361","1","18"
"Unknown","Dade","12","0","0"
"Female","Dawson","984","6","81"
"Male","Dawson","845","12","86"
"Unknown","Dawson","19","0","0"
"Female","DeKalb","20311","228","1667"
"Male","DeKalb","17051","277","1518"
"Unknown","DeKalb","508","0","11"
"Female","Decatur","942","24","64"
"Male","Decatur","722","21","55"
"Unknown","Decatur","12","0","0"
"Female","Dodge","488","24","44"
"Male","Dodge","389","20","43"
"Unknown","Dodge","28","0","0"
"Female","Dooly","306","10","33"
"Male","Dooly","251","12","32"
"Unknown","Dooly","5","0","0"
"Female","Dougherty","2542","115","456"
"Male","Dougherty","1675","90","324"
"Unknown","Dougherty","27","0","0"
"Female","Douglas","4112","47","325"
"Male","Douglas","3338","55","272"
"Unknown","Douglas","42","0","1"
"Female","Early","452","23","38"
"Male","Early","270","16","22"
"Unknown","Early","5","0","0"
"Female","Echols","113","0","2"
"Male","Echols","201","2","8"
"Unknown","Echols","4","0","0"
"Female","Effingham","1346","17","86"
"Male","Effingham","1205","19","86"
"Unknown","Effingham","20","0","0"
"Female","Elbert","717","12","63"
"Male","Elbert","488","12","32"
"Unknown","Elbert","6","0","0"
"Female","Emanuel","878","27","64"
"Male","Emanuel","611","18","44"
"Unknown","Emanuel","8","0","0"
"Female","Evans","340","3","43"
"Male","Evans","247","5","16"
"Unknown","Evans","19","0","0"
"Female","Fannin","733","18","53"
"Male","Fannin","630","19","67"
"Unknown","Fannin","18","0","0"
"Female","Fayette","2136","30","84"
"Male","Fayette","1887","41","97"
"Unknown","Fayette","27","1","0"
"Female","Floyd","3871","49","271"
"Male","Floyd","3271","61","306"
"Unknown","Floyd","63","0","5"
"Female","Forsyth","5288","31","274"
"Male","Forsyth","4938","52","371"
"Unknown","Forsyth","296","0","1"
"Female","Franklin","1007","6","61"
"Male","Franklin","742","16","49"
"Unknown","Franklin","11","0","0"
"Female","Fulton","28681","355","1703"
"Male","Fulton","25690","397","1688"
"Unknown","Fulton","561","0","5"
"Female","Gilmer","932","15","77"
"Male","Gilmer","721","19","67"
"Unknown","Gilmer","71","0","2"
"Female","Glascock","45","2","5"
"Male","Glascock","50","1","5"
"Unknown","Glascock","3","0","0"
"Female","Glynn","2666","57","203"
"Male","Glynn","2312","67","182"
"Unknown","Glynn","31","0","2"
"Female","Gordon","2285","26","108"
"Male","Gordon","1996","35","110"
"Unknown","Gordon","69","0","1"
"Female","Grady","642","11","64"
"Male","Grady","505","17","64"
"Unknown","Grady","17","0","0"
"Female","Greene","587","14","47"
"Male","Greene","459","12","38"
"Unknown","Greene","3","0","0"
"Female","Gwinnett","29446","274","2063"
"Male","Gwinnett","25661","296","1893"
"Unknown","Gwinnett","892","1","11"
"Female","Habersham","2043","56","181"
"Male","Habersham","1671","37","192"
"Unknown","Habersham","44","0","0"
"Female","Hall","9778","109","831"
"Male","Hall","8558","127","901"
"Unknown","Hall","297","0","2"
"Female","Hancock","320","20","40"
"Male","Hancock","340","27","41"
"Unknown","Hancock","5","0","0"
"Female","Haralson","650","8","32"
"Male","Haralson","608","15","22"
"Unknown","Haralson","21","0","0"
"Female","Harris","760","16","53"
"Male","Harris","635","13","58"
"Unknown","Harris","51","0","0"
"Female","Hart","716","11","53"
"Male","Hart","538","11","50"
"Unknown","Hart","29","0","0"
"Female","Heard","238","8","12"
"Male","Heard","200","2","17"
"Female","Henry","6718","66","217"
"Male","Henry","5267","80","172"
"Unknown","Henry","63","0","0"
"Female","Houston","3746","47","264"
"Male","Houston","2997","70","246"
"Unknown","Houston","58","0","2"
"Female","Irwin","315","7","31"
"Male","Irwin","269","5","31"
"Unknown","Irwin","3","0","0"
"Female","Jackson","3029","32","144"
"Male","Jackson","2545","33","187"
"Unknown","Jackson","31","0","0"
"Female","Jasper","237","2","9"
"Male","Jasper","198","4","20"
"Unknown","Jasper","2","0","0"
"Female","Jeff Davis","534","13","34"
"Male","Jeff Davis","479","19","49"
"Unknown","Jeff Davis","4","0","0"
"Female","Jefferson","714","21","68"
"Male","Jefferson","489","17","50"
"Unknown","Jefferson","8","0","1"
"Female","Jenkins","331","15","34"
"Male","Jenkins","220","19","41"
"Female","Johnson","314","14","40"
"Male","Johnson","282","17","40"
"Female","Jones","668","10","45"
"Male","Jones","461","13","34"
"Unknown","Jones","4","0","0"
"Female","Lamar","497","14","31"
"Male","Lamar","395","14","34"
"Unknown","Lamar","4","0","0"
"Female","Lanier","170","2","5"
"Male","Lanier","236","5","16"
"Unknown","Lanier","5","0","0"
"Female","Laurens","1656","45","125"
"Male","Laurens","1194","69","140"
"Unknown","Laurens","29","1","1"
"Female","Lee","651","17","60"
"Male","Lee","529","15","63"
"Unknown","Lee","4","0","0"
"Female","Liberty","1037","11","77"
"Male","Liberty","824","19","78"
"Unknown","Liberty","24","0","0"
"Female","Lincoln","197","5","22"
"Male","Lincoln","151","5","17"
"Unknown","Lincoln","2","0","0"
"Female","Long","248","1","17"
"Male","Long","226","4","15"
"Unknown","Long","3","0","0"
"Female","Lowndes","3450","54","149"
"Male","Lowndes","2748","47","116"
"Unknown","Lowndes","64","0","2"
"Female","Lumpkin","1096","14","104"
"Male","Lumpkin","919","9","91"
"Unknown","Lumpkin","14","0","0"
"Female","Macon","217","4","25"
"Male","Macon","197","11","34"
"Unknown","Macon","1","0","1"
"Female","Madison","967","6","47"
"Male","Madison","809","11","52"
"Unknown","Madison","8","0","0"
"Female","Marion","157","6","13"
"Male","Marion","107","4","14"
"Unknown","Marion","3","0","0"
"Female","McDuffie","602","13","64"
"Male","McDuffie","445","10","50"
"Unknown","McDuffie","18","0","0"
"Female","McIntosh","256","7","22"
"Male","McIntosh","213","1","23"
"Unknown","McIntosh","7","0","0"
"Female","Meriwether","562","14","54"
"Male","Meriwether","370","6","41"
"Unknown","Meriwether","5","0","0"
"Female","Miller","277","1","13"
"Male","Miller","196","1","12"
"Unknown","Miller","4","0","0"
"Female","Mitchell","633","24","93"
"Male","Mitchell","563","27","94"
"Unknown","Mitchell","2","0","0"
"Female","Monroe","724","33","65"
"Male","Monroe","616","28","63"
"Unknown","Monroe","18","0","0"
"Female","Montgomery","322","5","17"
"Male","Montgomery","258","5","14"
"Unknown","Montgomery","2","0","0"
"Female","Morgan","465","2","25"
"Male","Morgan","374","6","29"
"Unknown","Morgan","9","0","1"
"Female","Murray","1529","18","74"
"Male","Murray","1291","24","84"
"Unknown","Murray","53","0","8"
"Female","Muscogee","5356","108","439"
"Male","Muscogee","4097","96","378"
"Unknown","Muscogee","214","1","0"
"Female","Newton","2817","63","229"
"Male","Newton","2103","58","195"
"Unknown","Newton","73","0","2"
"Female","Non-GA Resident/Unknown State","9909","116","399"
"Male","Non-GA Resident/Unknown State","11181","143","509"
"Unknown","Non-GA Resident/Unknown State","2164","0","39"
"Female","Oconee","1032","19","51"
"Male","Oconee","911","22","44"
"Unknown","Oconee","7","0","0"
"Female","Oglethorpe","489","3","26"
"Male","Oglethorpe","348","11","30"
"Unknown","Oglethorpe","3","0","0"
"Female","Paulding","3579","50","121"
"Male","Paulding","2950","58","102"
"Unknown","Paulding","93","0","7"
"Female","Peach","740","19","85"
"Male","Peach","557","13","56"
"Unknown","Peach","7","0","1"
"Female","Pickens","913","6","62"
"Male","Pickens","741","10","55"
"Unknown","Pickens","26","0","0"
"Female","Pierce","521","14","55"
"Male","Pierce","406","13","54"
"Unknown","Pierce","6","0","0"
"Female","Pike","379","5","36"
"Male","Pike","322","10","17"
"Unknown","Pike","8","0","1"
"Female","Polk","1475","21","128"
"Male","Polk","1274","24","120"
"Unknown","Polk","22","0","2"
"Female","Pulaski","308","14","24"
"Male","Pulaski","155","11","19"
"Unknown","Pulaski","2","0","0"
"Female","Putnam","655","14","45"
"Male","Putnam","583","19","52"
"Unknown","Putnam","6","0","0"
"Female","Quitman","36","0","4"
"Male","Quitman","18","1","3"
"Female","Rabun","578","10","64"
"Male","Rabun","531","10","51"
"Unknown","Rabun","6","0","0"
"Female","Randolph","217","20","36"
"Male","Randolph","148","10","27"
"Female","Richmond","7371","84","437"
"Male","Richmond","6081","139","473"
"Unknown","Richmond","105","1","14"
"Female","Rockdale","2157","37","284"
"Male","Rockdale","1703","35","232"
"Unknown","Rockdale","55","0","3"
"Female","Schley","90","0","9"
"Male","Schley","74","2","9"
"Female","Screven","326","8","29"
"Male","Screven","242","3","22"
"Unknown","Screven","4","0","0"
"Female","Seminole","332","7","28"
"Male","Seminole","249","5","19"
"Unknown","Seminole","2","0","0"
"Female","Spalding","1554","52","194"
"Male","Spalding","1166","37","107"
"Unknown","Spalding","17","0","5"
"Female","Stephens","1290","28","98"
"Male","Stephens","1018","21","98"
"Unknown","Stephens","17","0","0"
"Female","Stewart","138","7","19"
"Male","Stewart","478","10","95"
"Unknown","Stewart","2","0","0"
"Female","Sumter","814","27","118"
"Male","Sumter","578","45","109"
"Unknown","Sumter","3","0","1"
"Female","Talbot","161","4","17"
"Male","Talbot","103","5","14"
"Unknown","Talbot","8","0","0"
"Female","Taliaferro","40","0","1"
"Male","Taliaferro","22","0","1"
"Female","Tattnall","672","13","46"
"Male","Tattnall","684","11","47"
"Unknown","Tattnall","14","0","0"
"Female","Taylor","209","9","27"
"Male","Taylor","161","5","21"
"Unknown","Taylor","4","0","1"
"Female","Telfair","293","16","26"
"Male","Telfair","288","17","33"
"Unknown","Telfair","20","0","0"
"Female","Terrell","268","16","46"
"Male","Terrell","179","18","45"
"Unknown","Terrell","12","0","0"
"Female","Thomas","1476","44","123"
"Male","Thomas","1069","36","112"
"Unknown","Thomas","8","0","0"
"Female","Tift","1668","32","202"
"Male","Tift","1288","40","125"
"Unknown","Tift","54","0","3"
"Female","Toombs","1276","38","68"
"Male","Toombs","999","25","75"
"Unknown","Toombs","11","0","0"
"Female","Towns","434","15","51"
"Male","Towns","333","11","40"
"Unknown","Towns","3","0","0"
"Female","Treutlen","263","6","20"
"Male","Treutlen","174","8","19"
"Unknown","Treutlen","2","0","0"
"Female","Troup","2364","73","217"
"Male","Troup","1787","50","187"
"Unknown","Troup","70","0","1"
"Female","Turner","295","9","31"
"Male","Turner","201","16","33"
"Unknown","Turner","4","0","0"
"Female","Twiggs","210","5","30"
"Male","Twiggs","184","11","41"
"Unknown","Twiggs","3","0","0"
"Female","Union","872","26","65"
"Male","Union","623","17","80"
"Unknown","Union","11","0","1"
"Female","Unknown","1140","1","14"
"Male","Unknown","1364","5","28"
"Unknown","Unknown","762","0","9"
"Female","Upson","743","43","70"
"Male","Upson","574","30","54"
"Unknown","Upson","10","0","0"
"Female","Walker","2201","28","82"
"Male","Walker","1876","28","96"
"Unknown","Walker","44","0","0"
"Female","Walton","2865","43","160"
"Male","Walton","2192","46","175"
"Unknown","Walton","82","0","1"
"Female","Ware","1253","36","121"
"Male","Ware","1042","41","131"
"Unknown","Ware","32","0","1"
"Female","Warren","133","3","23"
"Male","Warren","93","4","10"
"Female","Washington","690","12","47"
"Male","Washington","551","15","38"
"Unknown","Washington","8","0","0"
"Female","Wayne","940","23","89"
"Male","Wayne","987","23","88"
"Unknown","Wayne","9","0","0"
"Female","Webster","42","1","6"
"Male","Webster","29","1","5"
"Female","Wheeler","126","0","2"
"Male","Wheeler","264","19","27"
"Unknown","Wheeler","17","0","0"
