"county_name","cases","county_id","State FIPS code","County FIPS code","population","confirmed_case_hospitalization","deaths","case rate","death rate","14 day case rate","14 day cases","antigen_cases","probable_deaths","antigen_case_hospitalization"
"Appling","2793","US-13001","13","1","18561","239","95","15047.68","511.83","113.14","21","725","10","15"
"Atkinson","1183","US-13003","13","3","8330","177","32","14201.68","384.15","96.04","8","395","5","18"
"Bacon","1942","US-13005","13","5","11404","152","50","17029.11","438.44","420.9","48","678","12","13"
"Baker","241","US-13007","13","7","3116","44","13","7734.27","417.2","32.09","1","127","1","3"
"Baldwin","5273","US-13009","13","9","44428","392","167","11868.64","375.89","58.52","26","1435","25","16"
"Banks","2423","US-13011","13","11","19982","280","59","12125.91","295.27","135.12","27","327","4","4"
"Barrow","13109","US-13013","13","13","86383","869","192","15175.44","222.27","129.66","112","1710","7","5"
"Bartow","15504","US-13015","13","15","110771","1022","310","13996.44","279.86","103.82","115","5037","39","69"
"Ben Hill","1864","US-13017","13","17","16645","180","70","11198.56","420.55","30.04","5","1365","34","60"
"Berrien","1539","US-13019","13","19","19276","92","49","7984.02","254.2","41.5","8","1951","20","32"
"Bibb","20303","US-13021","13","21","152150","2346","578","13344.07","379.89","41.41","63","5380","62","64"
"Bleckley","1095","US-13023","13","23","12838","63","39","8529.37","303.79","15.58","2","1216","39","62"
"Brantley","1895","US-13025","13","25","19202","159","75","9868.76","390.58","26.04","5","1236","12","31"
"Brooks","1391","US-13027","13","27","15727","132","54","8844.66","343.36","19.08","3","1029","17","24"
"Bryan","4635","US-13029","13","29","39137","323","64","11843.01","163.53","66.43","26","1665","8","13"
"Bulloch","7925","US-13031","13","31","79467","302","98","9972.69","123.32","31.46","25","3254","107","180"
"Burke","2300","US-13033","13","33","22342","193","48","10294.51","214.84","49.23","11","1441","36","27"
"Butts","3378","US-13035","13","35","25174","192","111","13418.61","440.93","91.36","23","1323","10","15"
"Calhoun","620","US-13037","13","37","6317","90","21","9814.79","332.44","94.98","6","225","0","2"
"Camden","6056","US-13039","13","39","53924","223","79","11230.62","146.5","189.16","102","1956","17","35"
"Candler","1109","US-13043","13","43","10837","84","49","10233.46","452.15","18.46","2","451","38","36"
"Carroll","10036","US-13045","13","45","120119","388","156","8355.05","129.87","54.11","65","6406","163","262"
"Catoosa","8449","US-13047","13","47","68771","299","92","12285.7","133.78","125.05","86","1175","21","29"
"Charlton","1739","US-13049","13","49","13251","105","42","13123.54","316.96","67.92","9","525","13","18"
"Chatham","33209","US-13051","13","51","292176","2659","653","11366.09","223.5","78.04","228","5553","48","56"
"Chattahoochee","5207","US-13053","13","53","10749","40","15","48441.72","139.55","483.77","52","757","5","4"
"Chattooga","3689","US-13055","13","55","24766","250","88","14895.42","355.33","117.1","29","898","16","20"
"Cherokee","31684","US-13057","13","57","266617","1969","434","11883.71","162.78","291.05","776","12342","27","39"
"Clarke","17482","US-13059","13","59","129779","784","173","13470.59","133.3","113.27","147","2676","9","4"
"Clay","232","US-13061","13","61","2855","12","4","8126.09","140.11","0","0","80","0","4"
"Clayton","35250","US-13063","13","63","304838","2160","702","11563.52","230.29","85.62","261","4340","41","16"
"Clinch","1006","US-13065","13","65","6656","84","34","15114.18","510.82","30.05","2","486","2","10"
"Cobb","85280","US-13067","13","67","790588","4146","1290","10786.91","163.17","111.44","881","24722","110","242"
"Coffee","6327","US-13069","13","69","43042","902","184","14699.6","427.49","92.93","40","1564","46","94"
"Colquitt","5534","US-13071","13","71","45393","335","130","12191.31","286.39","110.15","50","1983","59","30"
"Columbia","14732","US-13073","13","73","158631","668","246","9286.96","155.08","51.69","82","10256","55","88"
"Cook","1673","US-13075","13","75","17437","129","52","9594.54","298.22","28.67","5","1939","11","22"
"Coweta","12801","US-13077","13","77","152001","819","338","8421.66","222.37","86.18","131","8140","36","35"
"Crawford","834","US-13079","13","79","12228","106","37","6820.41","302.58","24.53","3","301","6","4"
"Crisp","1855","US-13081","13","81","22289","186","64","8322.49","287.14","8.97","2","1289","47","81"
"Dade","1824","US-13083","13","83","16162","68","17","11285.73","105.19","129.93","21","341","4","4"
"Dawson","4168","US-13085","13","85","27021","335","72","15425.04","266.46","85.12","23","494","3","3"
"DeKalb","80387","US-13089","13","89","793154","6354","1216","10135.11","153.31","85.99","682","11763","125","56"
"Decatur","3472","US-13087","13","87","26322","224","77","13190.49","292.53","49.39","13","1299","24","63"
"Dodge","1526","US-13091","13","91","20385","125","61","7485.9","299.24","14.72","3","2077","66","76"
"Dooly","1081","US-13093","13","93","13400","101","38","8067.16","283.58","7.46","1","566","22","23"
"Dougherty","9115","US-13095","13","95","89905","1344","381","10138.48","423.78","48.94","44","3357","35","19"
"Douglas","17627","US-13097","13","97","151906","1103","245","11603.89","161.28","88.87","135","4759","55","116"
"Early","1546","US-13099","13","99","10146","104","51","15237.53","502.66","49.28","5","334","6","18"
"Echols","411","US-13101","13","101","3969","14","5","10355.25","125.98","75.59","3","313","6","8"
"Effingham","7001","US-13103","13","103","64026","500","150","10934.62","234.28","71.85","46","1852","20","21"
"Elbert","2053","US-13105","13","105","18945","185","68","10836.63","358.93","153.07","29","1270","20","13"
"Emanuel","2692","US-13107","13","107","22664","165","72","11877.87","317.68","44.12","10","1750","61","147"
"Evans","1118","US-13109","13","109","10687","107","36","10461.31","336.86","28.07","3","504","18","28"
"Fannin","3204","US-13111","13","111","26320","261","91","12173.25","345.74","140.58","37","588","17","15"
"Fayette","9776","US-13113","13","113","117544","611","214","8316.89","182.06","83.37","98","3494","25","17"
"Floyd","15512","US-13115","13","115","99916","1180","306","15525.04","306.26","115.1","115","2896","76","103"
"Forsyth","27001","US-13117","13","117","252507","1247","268","10693.17","106.14","135.84","343","7149","12","16"
"Franklin","3287","US-13119","13","119","23329","219","68","14089.76","291.48","60.01","14","657","16","12"
"Fulton","111989","US-13121","13","121","1099181","7351","1657","10188.4","150.75","79.7","876","20692","144","137"
"Gilmer","3514","US-13123","13","123","31417","328","119","11185.03","378.78","85.94","27","1204","17","19"
"Glascock","187","US-13125","13","125","3025","28","7","6181.82","231.4","33.06","1","226","13","5"
"Glynn","12376","US-13127","13","127","86047","662","301","14382.84","349.81","43","37","2978","36","42"
"Gordon","8740","US-13129","13","129","58049","431","174","15056.25","299.75","108.53","63","2609","25","33"
"Grady","2414","US-13131","13","131","24540","238","66","9837","268.95","77.42","19","1222","24","24"
"Greene","2202","US-13133","13","133","18717","200","64","11764.71","341.94","53.43","10","523","9","2"
"Gwinnett","112650","US-13135","13","135","971145","6260","1390","11599.71","143.13","97.41","946","21410","94","76"
"Habersham","6429","US-13137","13","137","45800","629","192","14037.12","419.21","109.17","50","991","16","19"
"Hall","34181","US-13139","13","139","206349","3136","617","16564.66","299.01","128.91","266","4112","36","32"
"Hancock","1000","US-13141","13","141","8193","121","75","12205.54","915.42","24.41","2","124","7","4"
"Haralson","2393","US-13143","13","143","30722","95","46","7789.21","149.73","32.55","10","1414","75","46"
"Harris","3204","US-13145","13","145","34712","247","82","9230.24","236.23","97.95","34","604","8","12"
"Hart","2308","US-13147","13","147","26107","165","48","8840.54","183.86","65.12","17","1227","22","16"
"Heard","1037","US-13149","13","149","12370","65","26","8383.19","210.19","16.17","2","439","15","19"
"Henry","29096","US-13151","13","151","239866","1265","475","12130.11","198.03","94.64","227","9258","33","21"
"Houston","16079","US-13153","13","153","157039","1072","287","10238.86","182.76","47.76","75","9096","103","278"
"Irwin","901","US-13155","13","155","9433","92","20","9551.57","212.02","42.4","4","535","19","11"
"Jackson","12906","US-13157","13","157","74700","821","204","17277.11","273.09","112.45","84","1899","13","11"
"Jasper","1034","US-13159","13","159","14199","106","33","7282.2","232.41","112.68","16","1119","27","13"
"Jeff Davis","1813","US-13161","13","161","15148","121","44","11968.58","290.47","39.61","6","1146","16","76"
"Jefferson","1860","US-13163","13","163","15313","184","67","12146.54","437.54","45.71","7","829","19","20"
"Jenkins","899","US-13165","13","165","8576","95","43","10482.74","501.4","34.98","3","287","15","25"
"Johnson","1024","US-13167","13","167","9661","115","52","10599.32","538.25","31.05","3","532","11","13"
"Jones","2601","US-13169","13","169","28591","261","86","9097.27","300.79","55.96","16","888","8","9"
"Lamar","2293","US-13171","13","171","19347","185","79","11851.97","408.33","87.87","17","1144","14","16"
"Lanier","779","US-13173","13","173","10351","35","12","7525.84","115.93","9.66","1","691","5","12"
"Laurens","5822","US-13175","13","175","47296","419","201","12309.71","424.98","88.8","42","3310","43","46"
"Lee","2625","US-13177","13","177","29971","301","72","8758.47","240.23","70.07","21","2109","8","4"
"Liberty","6619","US-13179","13","179","61904","329","98","10692.36","158.31","82.39","51","946","25","25"
"Lincoln","692","US-13181","13","181","8125","69","27","8516.92","332.31","98.46","8","503","6","8"
"Long","1385","US-13183","13","183","19915","78","20","6954.56","100.43","85.36","17","376","6","6"
"Lowndes","11030","US-13185","13","185","117878","535","227","9357.13","192.57","50.05","59","10311","88","183"
"Lumpkin","4460","US-13187","13","187","33802","423","92","13194.49","272.17","47.33","16","324","15","2"
"Macon","848","US-13193","13","193","12988","101","37","6529.1","284.88","46.2","6","487","6","8"
"Madison","4230","US-13195","13","195","30177","272","68","14017.3","225.34","86.16","26","761","10","5"
"Marion","662","US-13197","13","197","8293","60","33","7982.64","397.93","24.12","2","312","6","8"
"McDuffie","2252","US-13189","13","189","21597","211","61","10427.37","282.45","69.45","15","1276","15","28"
"McIntosh","1394","US-13191","13","191","14567","88","28","9569.58","192.22","34.32","5","315","3","4"
"Meriwether","2198","US-13199","13","199","21020","225","97","10456.71","461.47","66.6","14","777","15","7"
"Miller","1002","US-13201","13","201","5764","53","15","17383.76","260.24","329.63","19","227","7","6"
"Mitchell","2178","US-13205","13","205","22056","287","89","9874.86","403.52","18.14","4","1191","11","18"
"Monroe","2790","US-13207","13","207","27727","249","118","10062.39","425.58","46.89","13","1431","31","37"
"Montgomery","1144","US-13209","13","209","9224","62","38","12402.43","411.97","32.52","3","376","3","5"
"Morgan","1894","US-13211","13","211","19138","136","35","9896.54","182.88","135.86","26","1376","9","11"
"Murray","6286","US-13213","13","213","40261","359","132","15613.12","327.86","163.93","66","1289","8","12"
"Muscogee","20904","US-13215","13","215","191626","1756","564","10908.75","294.32","89.24","171","3363","80","87"
"Newton","11237","US-13217","13","217","112354","1200","315","10001.42","280.36","113.04","127","5167","35","18"
"Non-GA Resident/Unknown State","32759","US-.",".",".","0","2144","750","0","0","0","372","9333","317","143"
"Oconee","4447","US-13219","13","219","41737","190","73","10654.81","174.9","119.8","50","1293","8","3"
"Oglethorpe","1707","US-13221","13","221","15240","127","41","11200.79","269.03","124.67","19","502","1","1"
"Paulding","16537","US-13223","13","223","172542","587","249","9584.33","144.31","100.85","174","8747","90","114"
"Peach","2671","US-13225","13","225","27375","296","90","9757.08","328.77","62.1","17","1443","16","25"
"Pickens","3614","US-13227","13","227","33530","337","91","10778.41","271.4","86.49","29","1976","28","23"
"Pierce","2107","US-13229","13","229","19545","235","85","10780.25","434.89","61.4","12","2180","18","45"
"Pike","1875","US-13231","13","231","18860","127","50","9941.68","265.11","53.02","10","1945","20","26"
"Polk","6406","US-13233","13","233","43482","531","139","14732.53","319.67","149.49","65","2111","20","56"
"Pulaski","887","US-13235","13","235","10893","63","38","8142.84","348.85","9.18","1","629","23","28"
"Putnam","2609","US-13237","13","237","21885","235","78","11921.41","356.41","59.4","13","638","5","7"
"Quitman","122","US-13239","13","239","2294","16","3","5318.22","130.78","87.18","2","136","1","2"
"Rabun","2152","US-13241","13","241","16986","203","57","12669.26","335.57","317.91","54","442","10","11"
"Randolph","602","US-13243","13","243","6754","101","39","8913.24","577.44","29.61","2","399","4","0"
"Richmond","26648","US-13245","13","245","202240","1782","576","13176.42","284.81","87.52","177","8545","135","142"
