"age group","county name","cases","deaths","confirmed_case_hospitalization"
"01-04 years","Charlton","25","0","0"
"05-09 years","Charlton","53","0","0"
"10-17 years","Charlton","114","0","0"
"18-29 years","Charlton","439","1","3"
"30-39 years","Charlton","370","2","6"
"40-49 years","Charlton","307","3","14"
"50-59 years","Charlton","222","5","13"
"60-69 years","Charlton","206","12","32"
"70-79 years","Charlton","100","11","25"
"80 & Older years","Charlton","40","10","18"
"<1 years","Charlton","9","0","0"
"Unknown years","Charlton","3","0","0"
"01-04 years","Chatham","1382","0","9"
"05-09 years","Chatham","2114","1","6"
"10-17 years","Chatham","4364","0","34"
"18-29 years","Chatham","10737","6","177"
"30-39 years","Chatham","8004","24","263"
"40-49 years","Chatham","5871","43","331"
"50-59 years","Chatham","4896","86","461"
"60-69 years","Chatham","3650","144","594"
"70-79 years","Chatham","1855","173","539"
"80 & Older years","Chatham","1032","211","440"
"<1 years","Chatham","494","0","16"
"Unknown years","Chatham","106","0","2"
"01-04 years","Chattahoochee","18","0","0"
"05-09 years","Chattahoochee","37","0","0"
"10-17 years","Chattahoochee","200","0","2"
"18-29 years","Chattahoochee","4691","7","10"
"30-39 years","Chattahoochee","472","2","5"
"40-49 years","Chattahoochee","100","1","1"
"50-59 years","Chattahoochee","63","1","10"
"60-69 years","Chattahoochee","29","1","7"
"70-79 years","Chattahoochee","20","1","6"
"80 & Older years","Chattahoochee","10","3","5"
"<1 years","Chattahoochee","13","0","0"
"Unknown years","Chattahoochee","2","0","0"
"01-04 years","Chattooga","71","0","0"
"05-09 years","Chattooga","139","0","1"
"10-17 years","Chattooga","490","0","3"
"18-29 years","Chattooga","787","0","9"
"30-39 years","Chattooga","662","2","13"
"40-49 years","Chattooga","678","6","35"
"50-59 years","Chattooga","647","13","47"
"60-69 years","Chattooga","485","23","60"
"70-79 years","Chattooga","298","22","69"
"80 & Older years","Chattooga","171","33","42"
"<1 years","Chattooga","34","0","3"
"Unknown years","Chattooga","12","0","1"
"01-04 years","Cherokee","720","0","8"
"05-09 years","Cherokee","1475","0","12"
"10-17 years","Cherokee","4421","0","24"
"18-29 years","Cherokee","7774","2","137"
"30-39 years","Cherokee","6062","8","187"
"40-49 years","Cherokee","6440","13","257"
"50-59 years","Cherokee","6078","44","396"
"60-69 years","Cherokee","3720","84","416"
"70-79 years","Cherokee","2249","130","405"
"80 & Older years","Cherokee","1179","190","335"
"<1 years","Cherokee","227","0","9"
"Unknown years","Cherokee","69","0","0"
"01-04 years","Clarke","465","0","8"
"05-09 years","Clarke","700","0","8"
"10-17 years","Clarke","1493","0","17"
"18-29 years","Clarke","9979","0","120"
"30-39 years","Clarke","3213","3","99"
"40-49 years","Clarke","2471","6","119"
"50-59 years","Clarke","2018","17","148"
"60-69 years","Clarke","1320","36","164"
"70-79 years","Clarke","783","60","177"
"80 & Older years","Clarke","379","61","111"
"<1 years","Clarke","161","0","5"
"Unknown years","Clarke","10","0","0"
"01-04 years","Clay","10","0","0"
"05-09 years","Clay","8","0","0"
"10-17 years","Clay","29","0","0"
"18-29 years","Clay","56","0","0"
"30-39 years","Clay","53","0","2"
"40-49 years","Clay","47","0","2"
"50-59 years","Clay","30","1","3"
"60-69 years","Clay","27","1","2"
"70-79 years","Clay","23","0","1"
"80 & Older years","Clay","14","2","4"
"<1 years","Clay","1","0","0"
"Unknown years","Clay","1","0","0"
"01-04 years","Clayton","1290","0","18"
"05-09 years","Clayton","2109","1","16"
"10-17 years","Clayton","4875","1","72"
"18-29 years","Clayton","10317","11","276"
"30-39 years","Clayton","9344","36","384"
"40-49 years","Clayton","7808","54","407"
"50-59 years","Clayton","6716","114","560"
"60-69 years","Clayton","4040","196","502"
"70-79 years","Clayton","1617","183","336"
"80 & Older years","Clayton","713","164","203"
"<1 years","Clayton","379","0","20"
"Unknown years","Clayton","50","0","8"
"01-04 years","Clinch","29","0","0"
"05-09 years","Clinch","38","0","0"
"10-17 years","Clinch","119","0","0"
"18-29 years","Clinch","218","0","2"
"30-39 years","Clinch","183","1","5"
"40-49 years","Clinch","163","0","4"
"50-59 years","Clinch","154","3","20"
"60-69 years","Clinch","162","12","24"
"70-79 years","Clinch","75","10","24"
"80 & Older years","Clinch","28","8","10"
"<1 years","Clinch","10","0","0"
"Unknown years","Clinch","1","0","0"
"01-04 years","Cobb","2372","1","31"
"05-09 years","Cobb","4610","0","30"
"10-17 years","Cobb","11259","0","75"
"18-29 years","Cobb","27181","10","333"
"30-39 years","Cobb","20245","36","389"
"40-49 years","Cobb","18563","63","585"
"50-59 years","Cobb","15780","130","807"
"60-69 years","Cobb","9487","245","806"
"70-79 years","Cobb","4882","375","744"
"80 & Older years","Cobb","2716","520","685"
"<1 years","Cobb","699","0","29"
"Unknown years","Cobb","113","0","1"
"01-04 years","Coffee","161","0","2"
"05-09 years","Coffee","279","0","4"
"10-17 years","Coffee","659","0","6"
"18-29 years","Coffee","1500","1","42"
"30-39 years","Coffee","1173","6","71"
"40-49 years","Coffee","1103","16","140"
"50-59 years","Coffee","1010","24","198"
"60-69 years","Coffee","748","51","195"
"70-79 years","Coffee","377","54","161"
"80 & Older years","Coffee","197","46","106"
"<1 years","Coffee","48","0","5"
"Unknown years","Coffee","9","0","0"
"01-04 years","Colquitt","99","0","0"
"05-09 years","Colquitt","266","0","2"
"10-17 years","Colquitt","856","0","12"
"18-29 years","Colquitt","1400","1","35"
"30-39 years","Colquitt","1039","3","35"
"40-49 years","Colquitt","988","8","49"
"50-59 years","Colquitt","897","24","53"
"60-69 years","Colquitt","640","32","70"
"70-79 years","Colquitt","399","31","67"
"80 & Older years","Colquitt","206","39","43"
"<1 years","Colquitt","45","0","2"
"Unknown years","Colquitt","3","0","0"
"01-04 years","Columbia","298","1","3"
"05-09 years","Columbia","642","1","6"
"10-17 years","Columbia","1886","0","10"
"18-29 years","Columbia","3456","2","40"
"30-39 years","Columbia","3228","7","56"
"40-49 years","Columbia","2762","16","75"
"50-59 years","Columbia","2232","37","118"
"60-69 years","Columbia","1446","45","132"
"70-79 years","Columbia","759","67","152"
"80 & Older years","Columbia","427","89","140"
"<1 years","Columbia","96","0","6"
"Unknown years","Columbia","11","0","0"
"01-04 years","Cook","41","0","3"
"05-09 years","Cook","71","0","0"
"10-17 years","Cook","189","0","2"
"18-29 years","Cook","349","0","10"
"30-39 years","Cook","285","0","5"
"40-49 years","Cook","275","3","19"
"50-59 years","Cook","239","7","23"
"60-69 years","Cook","179","11","24"
"70-79 years","Cook","122","13","30"
"80 & Older years","Cook","79","19","17"
"<1 years","Cook","24","0","2"
"Unknown years","Cook","1","0","0"
"01-04 years","Coweta","390","0","3"
"05-09 years","Coweta","646","0","3"
"10-17 years","Coweta","1872","0","18"
"18-29 years","Coweta","3558","5","84"
"30-39 years","Coweta","2839","13","136"
"40-49 years","Coweta","2889","28","151"
"50-59 years","Coweta","3056","51","216"
"60-69 years","Coweta","1765","66","196"
"70-79 years","Coweta","1048","99","206"
"80 & Older years","Coweta","513","103","134"
"<1 years","Coweta","110","0","8"
"Unknown years","Coweta","13","0","0"
"01-04 years","Crawford","8","0","0"
"05-09 years","Crawford","13","0","0"
"10-17 years","Crawford","56","0","2"
"18-29 years","Crawford","167","0","4"
"30-39 years","Crawford","163","1","11"
"40-49 years","Crawford","128","3","8"
"50-59 years","Crawford","192","9","25"
"60-69 years","Crawford","158","12","25"
"70-79 years","Crawford","81","12","23"
"80 & Older years","Crawford","33","3","15"
"<1 years","Crawford","2","0","0"
"01-04 years","Crisp","34","0","0"
"05-09 years","Crisp","67","0","0"
"10-17 years","Crisp","230","0","3"
"18-29 years","Crisp","389","0","14"
"30-39 years","Crisp","370","2","20"
"40-49 years","Crisp","310","4","23"
"50-59 years","Crisp","286","4","31"
"60-69 years","Crisp","253","21","50"
"70-79 years","Crisp","129","16","34"
"80 & Older years","Crisp","75","20","18"
"<1 years","Crisp","18","0","0"
"Unknown years","Crisp","60","0","0"
"01-04 years","Dade","43","0","0"
"05-09 years","Dade","91","0","0"
"10-17 years","Dade","223","0","1"
"18-29 years","Dade","432","0","2"
"30-39 years","Dade","300","0","2"
"40-49 years","Dade","329","1","9"
"50-59 years","Dade","273","4","20"
"60-69 years","Dade","226","2","14"
"70-79 years","Dade","142","11","23"
"80 & Older years","Dade","67","3","13"
"<1 years","Dade","13","0","0"
"Unknown years","Dade","15","0","1"
"01-04 years","Dawson","91","0","0"
"05-09 years","Dawson","149","0","0"
"10-17 years","Dawson","433","0","6"
"18-29 years","Dawson","1052","0","20"
"30-39 years","Dawson","873","2","26"
"40-49 years","Dawson","758","2","41"
"50-59 years","Dawson","825","9","60"
"60-69 years","Dawson","604","15","97"
"70-79 years","Dawson","369","29","70"
"80 & Older years","Dawson","148","24","38"
"<1 years","Dawson","36","0","3"
"Unknown years","Dawson","36","0","1"
"01-04 years","DeKalb","2491","0","31"
"05-09 years","DeKalb","3932","0","34"
"10-17 years","DeKalb","8627","0","119"
"18-29 years","DeKalb","25012","16","704"
"30-39 years","DeKalb","22006","30","933"
"40-49 years","DeKalb","16679","63","1007"
"50-59 years","DeKalb","14124","159","1285"
"60-69 years","DeKalb","8760","265","1368"
"70-79 years","DeKalb","4272","336","1029"
"80 & Older years","DeKalb","2351","422","717"
"<1 years","DeKalb","702","0","31"
"Unknown years","DeKalb","271","0","16"
"01-04 years","Decatur","162","0","2"
"05-09 years","Decatur","176","0","0"
"10-17 years","Decatur","419","0","1"
"18-29 years","Decatur","797","1","19"
"30-39 years","Decatur","591","1","11"
"40-49 years","Decatur","571","3","32"
"50-59 years","Decatur","481","10","45"
"60-69 years","Decatur","358","18","56"
"70-79 years","Decatur","211","24","41"
"80 & Older years","Decatur","123","23","26"
"<1 years","Decatur","48","0","0"
"Unknown years","Decatur","5","0","0"
"01-04 years","Dodge","25","0","0"
"05-09 years","Dodge","48","0","0"
"10-17 years","Dodge","189","1","2"
"18-29 years","Dodge","378","0","7"
"30-39 years","Dodge","244","2","10"
"40-49 years","Dodge","262","3","13"
"50-59 years","Dodge","248","6","23"
"60-69 years","Dodge","192","19","32"
"70-79 years","Dodge","103","18","24"
"80 & Older years","Dodge","67","15","16"
"<1 years","Dodge","11","0","0"
"01-04 years","Dooly","26","0","0"
"05-09 years","Dooly","42","0","0"
"10-17 years","Dooly","127","0","1"
"18-29 years","Dooly","229","1","5"
"30-39 years","Dooly","166","0","12"
"40-49 years","Dooly","207","2","14"
"50-59 years","Dooly","209","6","22"
"60-69 years","Dooly","169","11","27"
"70-79 years","Dooly","77","10","20"
"80 & Older years","Dooly","31","9","6"
"<1 years","Dooly","8","0","0"
"Unknown years","Dooly","17","0","0"
"01-04 years","Dougherty","258","0","5"
"05-09 years","Dougherty","555","0","0"
"10-17 years","Dougherty","1232","0","15"
"18-29 years","Dougherty","2280","3","148"
"30-39 years","Dougherty","1887","8","131"
"40-49 years","Dougherty","1602","31","173"
"50-59 years","Dougherty","1475","41","226"
"60-69 years","Dougherty","1171","103","336"
"70-79 years","Dougherty","613","90","232"
"80 & Older years","Dougherty","377","120","171"
"<1 years","Dougherty","99","0","9"
"Unknown years","Dougherty","9","0","0"
"01-04 years","Douglas","540","0","8"
"05-09 years","Douglas","972","0","9"
"10-17 years","Douglas","2640","1","27"
"18-29 years","Douglas","5012","0","72"
"30-39 years","Douglas","4284","8","109"
"40-49 years","Douglas","4459","14","175"
"50-59 years","Douglas","3822","33","231"
"60-69 years","Douglas","2118","63","241"
"70-79 years","Douglas","1015","75","187"
"80 & Older years","Douglas","467","74","134"
"<1 years","Douglas","167","0","7"
"Unknown years","Douglas","25","0","1"
"01-04 years","Early","52","0","0"
"05-09 years","Early","70","0","0"
"10-17 years","Early","263","0","0"
"18-29 years","Early","303","1","12"
"30-39 years","Early","259","1","6"
"40-49 years","Early","270","1","13"
"50-59 years","Early","255","5","17"
"60-69 years","Early","173","12","21"
"70-79 years","Early","108","20","23"
"80 & Older years","Early","58","13","18"
"<1 years","Early","9","0","0"
"Unknown years","Early","2","0","0"
"01-04 years","Echols","11","0","0"
"05-09 years","Echols","9","0","0"
"10-17 years","Echols","33","0","1"
"18-29 years","Echols","145","0","2"
"30-39 years","Echols","69","1","4"
"40-49 years","Echols","53","0","1"
"50-59 years","Echols","52","1","2"
"60-69 years","Echols","25","0","1"
"70-79 years","Echols","21","2","3"
"80 & Older years","Echols","5","1","2"
"<1 years","Echols","3","0","0"
"01-04 years","Effingham","207","0","1"
"05-09 years","Effingham","421","0","3"
"10-17 years","Effingham","1038","0","2"
"18-29 years","Effingham","1532","1","14"
"30-39 years","Effingham","1519","4","43"
"40-49 years","Effingham","1291","10","71"
"50-59 years","Effingham","1150","32","115"
"60-69 years","Effingham","739","27","119"
"70-79 years","Effingham","380","39","110"
"80 & Older years","Effingham","165","41","51"
"<1 years","Effingham","66","0","5"
"Unknown years","Effingham","18","0","0"
"01-04 years","Elbert","41","0","0"
"05-09 years","Elbert","65","0","0"
"10-17 years","Elbert","174","0","3"
"18-29 years","Elbert","425","1","6"
"30-39 years","Elbert","321","0","13"
"40-49 years","Elbert","322","1","15"
"50-59 years","Elbert","340","2","32"
"60-69 years","Elbert","269","8","38"
"70-79 years","Elbert","208","24","52"
"80 & Older years","Elbert","155","37","52"
"<1 years","Elbert","21","0","4"
"Unknown years","Elbert","5","0","0"
"01-04 years","Emanuel","67","0","2"
"05-09 years","Emanuel","103","0","1"
"10-17 years","Emanuel","338","0","2"
"18-29 years","Emanuel","573","1","5"
"30-39 years","Emanuel","453","0","19"
"40-49 years","Emanuel","454","4","17"
"50-59 years","Emanuel","383","10","39"
"60-69 years","Emanuel","304","16","36"
"70-79 years","Emanuel","186","22","37"
"80 & Older years","Emanuel","76","21","25"
"<1 years","Emanuel","14","0","1"
"Unknown years","Emanuel","6","0","1"
"01-04 years","Evans","27","0","0"
"05-09 years","Evans","53","0","0"
"10-17 years","Evans","133","0","2"
"18-29 years","Evans","251","1","3"
"30-39 years","Evans","224","0","4"
"40-49 years","Evans","190","4","22"
"50-59 years","Evans","188","6","21"
"60-69 years","Evans","117","7","22"
"70-79 years","Evans","70","15","24"
"80 & Older years","Evans","26","4","14"
"<1 years","Evans","9","0","0"
"01-04 years","Fannin","38","0","1"
"05-09 years","Fannin","80","0","0"
"10-17 years","Fannin","302","0","2"
"18-29 years","Fannin","531","0","8"
"30-39 years","Fannin","406","2","12"
"40-49 years","Fannin","473","5","19"
"50-59 years","Fannin","608","7","47"
"60-69 years","Fannin","605","20","66"
"70-79 years","Fannin","409","26","76"
"80 & Older years","Fannin","204","39","56"
"<1 years","Fannin","9","0","1"
"Unknown years","Fannin","3","0","0"
"01-04 years","Fayette","258","0","2"
"05-09 years","Fayette","546","0","4"
"10-17 years","Fayette","1496","0","13"
"18-29 years","Fayette","2602","4","37"
"30-39 years","Fayette","1881","6","55"
"40-49 years","Fayette","2354","6","91"
"50-59 years","Fayette","2292","17","158"
"60-69 years","Fayette","1630","34","150"
"70-79 years","Fayette","828","82","182"
"80 & Older years","Fayette","495","83","131"
"<1 years","Fayette","77","0","4"
"Unknown years","Fayette","23","0","0"
"01-04 years","Floyd","372","0","6"
"05-09 years","Floyd","694","0","1"
"10-17 years","Floyd","2172","1","15"
"18-29 years","Floyd","4149","4","62"
"30-39 years","Floyd","3116","7","77"
"40-49 years","Floyd","2850","18","145"
"50-59 years","Floyd","2757","44","241"
"60-69 years","Floyd","1931","62","288"
"70-79 years","Floyd","1136","92","289"
"80 & Older years","Floyd","604","102","203"
"<1 years","Floyd","161","0","8"
"Unknown years","Floyd","101","0","2"
"01-04 years","Forsyth","799","0","9"
"05-09 years","Forsyth","1982","0","2"
"10-17 years","Forsyth","5065","0","13"
"18-29 years","Forsyth","6112","0","67"
"30-39 years","Forsyth","5203","3","96"
"40-49 years","Forsyth","6595","12","186"
"50-59 years","Forsyth","5460","27","253"
"60-69 years","Forsyth","2808","47","241"
"70-79 years","Forsyth","1576","89","294"
"80 & Older years","Forsyth","860","119","229"
"<1 years","Forsyth","174","0","7"
"Unknown years","Forsyth","344","0","1"
"01-04 years","Franklin","52","0","1"
"05-09 years","Franklin","113","0","0"
"10-17 years","Franklin","355","0","6"
"18-29 years","Franklin","749","1","15"
"30-39 years","Franklin","542","0","13"
"40-49 years","Franklin","554","2","24"
"50-59 years","Franklin","574","5","39"
"60-69 years","Franklin","473","9","48"
"70-79 years","Franklin","282","27","50"
"80 & Older years","Franklin","138","27","35"
"<1 years","Franklin","25","0","4"
"Unknown years","Franklin","42","0","0"
"01-04 years","Fulton","3240","0","57"
"05-09 years","Fulton","5559","0","42"
"10-17 years","Fulton","13806","1","133"
"18-29 years","Fulton","39866","6","851"
"30-39 years","Fulton","31828","51","1080"
"40-49 years","Fulton","24379","65","1161"
"50-59 years","Fulton","20321","189","1648"
"60-69 years","Fulton","11808","336","1541"
"70-79 years","Fulton","5906","468","1254"
