"sex","county name","cases","deaths","hospitalization"
"Female","Georgia","169038","3433","14753"
"Male","Georgia","145063","3697","13965"
"Unknown","Georgia","7977","4","206"
"Female","Appling","568","10","49"
"Male","Appling","481","20","47"
"Unknown","Appling","8","0","0"
"Female","Atkinson","236","1","28"
"Male","Atkinson","210","2","30"
"Unknown","Atkinson","1","0","0"
"Female","Bacon","308","5","19"
"Male","Bacon","286","9","27"
"Unknown","Bacon","10","0","1"
"Female","Baker","42","2","8"
"Male","Baker","42","2","12"
"Female","Baldwin","1170","12","67"
"Male","Baldwin","947","46","98"
"Unknown","Baldwin","25","0","2"
"Female","Banks","283","3","35"
"Male","Banks","213","5","33"
"Unknown","Banks","7","0","0"
"Female","Barrow","1229","29","139"
"Male","Barrow","1016","19","106"
"Unknown","Barrow","23","0","2"
"Female","Bartow","1589","39","132"
"Male","Bartow","1363","49","167"
"Unknown","Bartow","48","0","2"
"Female","Ben Hill","475","11","42"
"Male","Ben Hill","327","15","39"
"Unknown","Ben Hill","1","0","0"
"Female","Berrien","257","6","14"
"Male","Berrien","196","6","8"
"Unknown","Berrien","8","0","0"
"Female","Bibb","3462","98","464"
"Male","Bibb","2597","79","393"
"Unknown","Bibb","69","0","1"
"Female","Bleckley","267","13","13"
"Male","Bleckley","171","8","14"
"Unknown","Bleckley","8","0","0"
"Female","Brantley","205","5","19"
"Male","Brantley","144","5","14"
"Unknown","Brantley","1","0","0"
"Female","Brooks","284","6","27"
"Male","Brooks","227","20","28"
"Unknown","Brooks","15","0","0"
"Female","Bryan","618","6","36"
"Male","Bryan","531","5","45"
"Unknown","Bryan","21","0","0"
"Female","Bulloch","1655","19","73"
"Male","Bulloch","1214","9","59"
"Unknown","Bulloch","44","0","0"
"Female","Burke","453","6","44"
"Male","Burke","380","4","42"
"Unknown","Burke","5","0","1"
"Female","Butts","314","20","22"
"Male","Butts","323","23","30"
"Unknown","Butts","46","0","2"
"Female","Calhoun","122","6","20"
"Male","Calhoun","127","3","27"
"Unknown","Calhoun","1","0","0"
"Female","Camden","682","6","30"
"Male","Camden","629","7","27"
"Unknown","Camden","15","0","0"
"Female","Candler","258","8","16"
"Male","Candler","213","12","16"
"Unknown","Candler","3","0","0"
"Female","Carroll","1486","31","78"
"Male","Carroll","1338","38","80"
"Unknown","Carroll","38","0","2"
"Female","Catoosa","639","13","53"
"Male","Catoosa","555","6","26"
"Unknown","Catoosa","42","0","0"
"Female","Charlton","219","3","12"
"Male","Charlton","417","4","14"
"Unknown","Charlton","5","0","0"
"Female","Chatham","4748","75","413"
"Male","Chatham","3709","92","366"
"Unknown","Chatham","189","0","3"
"Female","Chattahoochee","102","1","4"
"Male","Chattahoochee","1575","0","9"
"Unknown","Chattahoochee","6","0","0"
"Female","Chattooga","429","9","21"
"Male","Chattooga","363","13","35"
"Unknown","Chattooga","16","0","2"
"Female","Cherokee","3233","47","246"
"Male","Cherokee","2890","46","246"
"Unknown","Cherokee","95","0","3"
"Female","Clarke","2828","18","114"
"Male","Clarke","2307","26","114"
"Unknown","Clarke","49","0","2"
"Female","Clay","72","1","3"
"Male","Clay","46","2","6"
"Unknown","Clay","3","0","0"
"Female","Clayton","3964","86","343"
"Male","Clayton","3077","76","301"
"Unknown","Clayton","118","0","4"
"Female","Clinch","203","1","12"
"Male","Clinch","179","7","16"
"Unknown","Clinch","4","0","0"
"Female","Cobb","10591","210","931"
"Male","Cobb","9109","219","874"
"Unknown","Cobb","268","0","6"
"Female","Coffee","1062","26","172"
"Male","Coffee","1014","25","138"
"Unknown","Coffee","18","0","0"
"Female","Colquitt","957","14","83"
"Male","Colquitt","946","20","72"
"Unknown","Colquitt","8","0","0"
"Female","Columbia","2006","31","84"
"Male","Columbia","1815","30","100"
"Unknown","Columbia","20","0","2"
"Female","Cook","320","5","34"
"Male","Cook","230","9","27"
"Unknown","Cook","5","0","0"
"Female","Coweta","1415","25","68"
"Male","Coweta","1233","24","66"
"Unknown","Coweta","14","0","0"
"Female","Crawford","95","3","18"
"Male","Crawford","66","2","6"
"Unknown","Crawford","8","0","3"
"Female","Crisp","322","5","43"
"Male","Crisp","256","12","30"
"Unknown","Crisp","5","0","0"
"Female","Dade","153","4","9"
"Male","Dade","130","1","12"
"Unknown","Dade","6","0","0"
"Female","Dawson","428","1","31"
"Male","Dawson","409","7","45"
"Unknown","Dawson","10","0","0"
"Female","DeKalb","10145","164","1106"
"Male","DeKalb","8557","207","1019"
"Unknown","DeKalb","382","0","8"
"Female","Decatur","637","15","49"
"Male","Decatur","546","14","43"
"Unknown","Decatur","17","0","0"
"Female","Dodge","245","6","20"
"Male","Dodge","191","6","22"
"Unknown","Dodge","3","0","0"
"Female","Dooly","174","6","24"
"Male","Dooly","171","8","28"
"Unknown","Dooly","1","0","0"
"Female","Dougherty","1923","105","396"
"Male","Dougherty","1215","83","253"
"Unknown","Dougherty","32","0","0"
"Female","Douglas","2001","32","220"
"Male","Douglas","1587","37","197"
"Unknown","Douglas","68","0","3"
"Female","Early","317","20","22"
"Male","Early","188","13","15"
"Unknown","Early","5","0","0"
"Female","Echols","75","0","2"
"Male","Echols","165","2","7"
"Unknown","Echols","2","0","0"
"Female","Effingham","754","12","49"
"Male","Effingham","719","14","49"
"Unknown","Effingham","24","0","1"
"Female","Elbert","408","3","31"
"Male","Elbert","269","2","12"
"Unknown","Elbert","29","0","2"
"Female","Emanuel","643","20","50"
"Male","Emanuel","450","12","29"
"Unknown","Emanuel","4","0","0"
"Female","Evans","233","2","28"
"Male","Evans","170","4","10"
"Unknown","Evans","29","0","1"
"Female","Fannin","383","15","28"
"Male","Fannin","321","10","31"
"Unknown","Fannin","2","0","0"
"Female","Fayette","1028","25","51"
"Male","Fayette","859","27","55"
"Unknown","Fayette","27","0","0"
"Female","Floyd","1765","24","115"
"Male","Floyd","1499","22","126"
"Unknown","Floyd","44","0","10"
"Female","Forsyth","2138","17","134"
"Male","Forsyth","2003","29","195"
"Unknown","Forsyth","59","0","0"
"Female","Franklin","470","4","37"
"Male","Franklin","298","9","23"
"Unknown","Franklin","7","0","0"
"Female","Fulton","14227","270","1200"
"Male","Fulton","12882","309","1246"
"Unknown","Fulton","885","0","6"
"Female","Gilmer","443","3","45"
"Male","Gilmer","374","10","33"
"Unknown","Gilmer","35","0","2"
"Female","Glascock","23","1","2"
"Male","Glascock","16","1","2"
"Unknown","Glascock","1","0","0"
"Female","Glynn","1891","47","156"
"Male","Glynn","1605","49","135"
"Unknown","Glynn","15","0","2"
"Female","Gordon","989","20","58"
"Male","Gordon","894","20","60"
"Unknown","Gordon","23","0","2"
"Female","Grady","428","9","46"
"Male","Grady","345","13","47"
"Unknown","Grady","27","0","0"
"Female","Greene","279","13","31"
"Male","Greene","232","11","27"
"Unknown","Greene","3","0","0"
"Female","Gwinnett","14488","206","1422"
"Male","Gwinnett","12763","208","1290"
"Unknown","Gwinnett","735","0","11"
"Female","Habersham","926","44","103"
"Male","Habersham","772","27","126"
"Unknown","Habersham","33","0","0"
"Female","Hall","4964","76","477"
"Male","Hall","4449","82","508"
"Unknown","Hall","204","0","4"
"Female","Hancock","240","19","34"
"Male","Hancock","157","24","32"
"Unknown","Hancock","1","0","0"
"Female","Haralson","250","3","15"
"Male","Haralson","244","6","13"
"Unknown","Haralson","17","0","0"
"Female","Harris","434","12","44"
"Male","Harris","360","10","44"
"Unknown","Harris","8","0","0"
"Female","Hart","298","6","38"
"Male","Hart","221","7","29"
"Unknown","Hart","8","0","0"
"Female","Heard","112","6","6"
"Male","Heard","89","0","9"
"Female","Henry","3046","49","123"
"Male","Henry","2296","54","106"
"Unknown","Henry","57","0","0"
"Female","Houston","1735","32","209"
"Male","Houston","1416","52","170"
"Unknown","Houston","31","0","2"
"Female","Irwin","164","5","18"
"Male","Irwin","157","0","20"
"Unknown","Irwin","2","0","0"
"Female","Jackson","1109","19","75"
"Male","Jackson","932","15","94"
"Unknown","Jackson","20","0","0"
"Female","Jasper","127","1","9"
"Male","Jasper","95","3","12"
"Unknown","Jasper","2","0","0"
"Female","Jeff Davis","390","8","20"
"Male","Jeff Davis","335","12","30"
"Unknown","Jeff Davis","3","0","0"
"Female","Jefferson","473","14","46"
"Male","Jefferson","335","15","31"
"Unknown","Jefferson","6","0","0"
"Female","Jenkins","264","13","27"
"Male","Jenkins","173","17","36"
"Female","Johnson","224","10","32"
"Male","Johnson","195","12","26"
"Female","Jones","353","3","29"
"Male","Jones","216","6","20"
"Unknown","Jones","2","0","0"
"Female","Lamar","215","11","19"
"Male","Lamar","162","7","23"
"Unknown","Lamar","3","0","0"
"Female","Lanier","118","1","3"
"Male","Lanier","175","4","12"
"Unknown","Lanier","4","0","0"
"Female","Laurens","985","30","69"
"Male","Laurens","690","45","74"
"Unknown","Laurens","27","0","0"
"Female","Lee","379","12","51"
"Male","Lee","326","14","54"
"Unknown","Lee","4","0","0"
"Female","Liberty","632","7","54"
"Male","Liberty","492","16","56"
"Unknown","Liberty","16","0","0"
