"age group","county name","cases","deaths","hospitalization"
"01-04 years","Georgia","6614","1","131"
"05-09 years","Georgia","10529","1","97"
"10-17 years","Georgia","38104","5","396"
"18-29 years","Georgia","130453","70","2713"
"30-39 years","Georgia","90439","158","3556"
"40-49 years","Georgia","87481","369","5157"
"50-59 years","Georgia","81833","895","7361"
"60-69 years","Georgia","55191","1923","8519"
"70-79 years","Georgia","32237","2724","7656"
"80 & Older years","Georgia","19421","3662","6007"
"<1 years","Georgia","1930","0","100"
"Unknown years","Georgia","3945","0","85"
"01-04 years","Appling","19","0","0"
"05-09 years","Appling","41","0","0"
"10-17 years","Appling","114","0","1"
"18-29 years","Appling","268","1","4"
"30-39 years","Appling","198","1","5"
"40-49 years","Appling","205","2","16"
"50-59 years","Appling","222","5","19"
"60-69 years","Appling","186","10","35"
"70-79 years","Appling","125","12","26"
"80 & Older years","Appling","57","12","22"
"<1 years","Appling","3","0","0"
"Unknown years","Appling","3","0","0"
"01-04 years","Atkinson","5","0","1"
"05-09 years","Atkinson","16","0","1"
"10-17 years","Atkinson","40","0","0"
"18-29 years","Atkinson","137","0","8"
"30-39 years","Atkinson","101","0","8"
"40-49 years","Atkinson","112","0","17"
"50-59 years","Atkinson","106","1","18"
"60-69 years","Atkinson","64","4","20"
"70-79 years","Atkinson","38","2","11"
"80 & Older years","Atkinson","10","2","7"
"<1 years","Atkinson","3","0","0"
"Unknown years","Atkinson","2","0","0"
"01-04 years","Bacon","16","0","0"
"05-09 years","Bacon","15","0","0"
"10-17 years","Bacon","55","0","1"
"18-29 years","Bacon","190","0","1"
"30-39 years","Bacon","99","0","4"
"40-49 years","Bacon","132","1","7"
"50-59 years","Bacon","121","2","15"
"60-69 years","Bacon","87","7","16"
"70-79 years","Bacon","55","4","8"
"80 & Older years","Bacon","27","7","7"
"<1 years","Bacon","4","0","0"
"Unknown years","Bacon","1","0","0"
"01-04 years","Baker","4","0","0"
"05-09 years","Baker","4","0","0"
"10-17 years","Baker","8","0","0"
"18-29 years","Baker","20","0","0"
"30-39 years","Baker","19","0","2"
"40-49 years","Baker","10","0","1"
"50-59 years","Baker","16","0","1"
"60-69 years","Baker","23","2","9"
"70-79 years","Baker","16","2","9"
"80 & Older years","Baker","8","2","3"
"01-04 years","Baldwin","23","0","0"
"05-09 years","Baldwin","40","0","0"
"10-17 years","Baldwin","121","0","4"
"18-29 years","Baldwin","1066","0","13"
"30-39 years","Baldwin","329","1","12"
"40-49 years","Baldwin","350","2","27"
"50-59 years","Baldwin","366","8","38"
"60-69 years","Baldwin","287","15","54"
"70-79 years","Baldwin","186","19","40"
"80 & Older years","Baldwin","109","27","33"
"<1 years","Baldwin","8","0","0"
"Unknown years","Baldwin","1","0","0"
"01-04 years","Banks","6","0","0"
"05-09 years","Banks","19","0","1"
"10-17 years","Banks","83","0","2"
"18-29 years","Banks","197","0","4"
"30-39 years","Banks","144","0","1"
"40-49 years","Banks","149","0","13"
"50-59 years","Banks","164","0","17"
"60-69 years","Banks","142","4","27"
"70-79 years","Banks","116","8","44"
"80 & Older years","Banks","66","7","23"
"<1 years","Banks","4","0","1"
"Unknown years","Banks","34","0","1"
"01-04 years","Barrow","45","0","0"
"05-09 years","Barrow","82","0","0"
"10-17 years","Barrow","326","0","4"
"18-29 years","Barrow","972","1","27"
"30-39 years","Barrow","818","0","31"
"40-49 years","Barrow","839","3","46"
"50-59 years","Barrow","700","2","65"
"60-69 years","Barrow","489","14","91"
"70-79 years","Barrow","272","19","66"
"80 & Older years","Barrow","146","27","52"
"<1 years","Barrow","17","0","2"
"Unknown years","Barrow","17","0","0"
"01-04 years","Bartow","51","0","1"
"05-09 years","Bartow","118","0","1"
"10-17 years","Bartow","549","0","3"
"18-29 years","Bartow","1211","0","13"
"30-39 years","Bartow","1014","2","30"
"40-49 years","Bartow","1031","0","47"
"50-59 years","Bartow","1061","9","89"
"60-69 years","Bartow","642","19","95"
"70-79 years","Bartow","455","37","100"
"80 & Older years","Bartow","234","49","78"
"<1 years","Bartow","20","0","1"
"Unknown years","Bartow","68","0","6"
"01-04 years","Ben Hill","26","0","1"
"05-09 years","Ben Hill","18","0","0"
"10-17 years","Ben Hill","73","0","0"
"18-29 years","Ben Hill","201","0","4"
"30-39 years","Ben Hill","176","2","7"
"40-49 years","Ben Hill","153","0","9"
"50-59 years","Ben Hill","197","2","24"
"60-69 years","Ben Hill","169","9","23"
"70-79 years","Ben Hill","118","15","41"
"80 & Older years","Ben Hill","53","8","13"
"<1 years","Ben Hill","2","0","0"
"Unknown years","Ben Hill","2","0","0"
"01-04 years","Berrien","14","0","0"
"05-09 years","Berrien","14","0","0"
"10-17 years","Berrien","55","0","0"
"18-29 years","Berrien","149","0","0"
