"sex","county name","cases","deaths","hospitalization"
"Female","Georgia","231915","4272","18252"
"Male","Georgia","199964","4644","17372"
"Unknown","Georgia","6421","6","159"
"Female","Appling","679","14","55"
"Male","Appling","563","26","52"
"Unknown","Appling","9","0","0"
"Female","Atkinson","287","5","36"
"Male","Atkinson","248","4","37"
"Unknown","Atkinson","1","0","0"
"Female","Bacon","340","8","21"
"Male","Bacon","320","12","30"
"Unknown","Bacon","7","0","1"
"Female","Baker","54","2","8"
"Male","Baker","54","4","13"
"Female","Baldwin","1406","15","77"
"Male","Baldwin","1135","54","108"
"Unknown","Baldwin","15","0","1"
"Female","Banks","448","5","53"
"Male","Banks","354","7","44"
"Unknown","Banks","9","0","0"
"Female","Barrow","1831","34","175"
"Male","Barrow","1529","24","139"
"Unknown","Barrow","22","0","1"
"Female","Bartow","2514","46","178"
"Male","Bartow","2156","56","197"
"Unknown","Bartow","38","0","1"
"Female","Ben Hill","571","13","51"
"Male","Ben Hill","398","22","46"
"Unknown","Ben Hill","1","0","0"
"Female","Berrien","337","10","17"
"Male","Berrien","265","8","13"
"Unknown","Berrien","9","0","0"
"Female","Bibb","4323","120","529"
"Male","Bibb","3184","103","448"
"Unknown","Bibb","55","0","2"
"Female","Bleckley","332","18","19"
"Male","Bleckley","218","12","17"
"Unknown","Bleckley","7","0","0"
"Female","Brantley","299","8","26"
"Male","Brantley","257","10","21"
"Unknown","Brantley","1","0","0"
"Female","Brooks","358","6","29"
"Male","Brooks","276","20","27"
"Unknown","Brooks","10","0","0"
"Female","Bryan","779","8","48"
"Male","Bryan","679","8","60"
"Unknown","Bryan","14","0","0"
"Female","Bulloch","1897","21","85"
"Male","Bulloch","1408","14","68"
"Unknown","Bulloch","38","0","0"
"Female","Burke","548","8","51"
"Male","Burke","470","5","49"
"Unknown","Burke","6","0","1"
"Female","Butts","434","21","27"
"Male","Butts","446","24","35"
"Unknown","Butts","41","0","2"
"Female","Calhoun","144","8","22"
"Male","Calhoun","147","3","29"
"Unknown","Calhoun","1","0","0"
"Female","Camden","936","8","48"
"Male","Camden","865","10","38"
"Unknown","Camden","9","0","0"
"Female","Candler","323","11","24"
"Male","Candler","256","16","22"
"Unknown","Candler","2","0","0"
"Female","Carroll","2259","41","111"
"Male","Carroll","1959","42","116"
"Unknown","Carroll","27","1","2"
"Female","Catoosa","1152","17","60"
"Male","Catoosa","973","12","40"
"Unknown","Catoosa","43","0","0"
"Female","Charlton","258","4","21"
"Male","Charlton","444","7","17"
"Unknown","Charlton","5","0","0"
"Female","Chatham","5948","91","478"
"Male","Chatham","4794","112","439"
"Unknown","Chatham","126","0","3"
"Female","Chattahoochee","132","1","6"
"Male","Chattahoochee","1871","0","10"
"Unknown","Chattahoochee","6","0","0"
"Female","Chattooga","633","14","38"
"Male","Chattooga","525","18","47"
"Unknown","Chattooga","6","0","0"
"Female","Cherokee","4993","57","316"
"Male","Cherokee","4535","57","318"
"Unknown","Cherokee","76","0","3"
"Female","Clarke","3857","23","138"
"Male","Clarke","3040","32","143"
"Unknown","Clarke","41","0","2"
"Female","Clay","76","1","3"
"Male","Clay","47","2","6"
"Unknown","Clay","3","0","0"
"Female","Clayton","5689","103","415"
"Male","Clayton","4425","94","368"
"Unknown","Clayton","99","0","1"
"Female","Clinch","251","2","15"
"Male","Clinch","240","11","22"
"Unknown","Clinch","4","0","0"
"Female","Cobb","14576","243","1097"
"Male","Cobb","12843","259","1089"
"Unknown","Cobb","183","0","5"
"Female","Coffee","1442","34","208"
"Male","Coffee","1274","38","171"
"Unknown","Coffee","20","0","0"
"Female","Colquitt","1165","17","95"
"Male","Colquitt","1102","25","83"
"Unknown","Colquitt","9","0","0"
"Female","Columbia","2934","35","109"
"Male","Columbia","2639","38","124"
"Unknown","Columbia","20","0","2"
"Female","Cook","454","6","37"
"Male","Cook","340","11","33"
"Unknown","Cook","19","2","2"
"Female","Coweta","1954","32","88"
"Male","Coweta","1808","38","96"
"Unknown","Coweta","17","0","0"
"Female","Crawford","133","4","18"
"Male","Crawford","97","2","8"
"Unknown","Crawford","7","0","2"
"Female","Crisp","399","9","51"
"Male","Crisp","329","17","40"
"Unknown","Crisp","5","0","0"
"Female","Dade","289","6","19"
"Male","Dade","246","1","18"
"Unknown","Dade","8","0","0"
"Female","Dawson","615","2","49"
"Male","Dawson","568","9","63"
"Unknown","Dawson","6","0","0"
"Female","DeKalb","14539","196","1399"
"Male","DeKalb","12238","249","1261"
"Unknown","DeKalb","368","0","11"
"Female","Decatur","764","23","59"
"Male","Decatur","630","18","48"
"Unknown","Decatur","12","0","0"
"Female","Dodge","391","22","34"
"Male","Dodge","305","16","32"
"Unknown","Dodge","26","0","0"
"Female","Dooly","224","8","30"
"Male","Dooly","205","10","29"
"Unknown","Dooly","2","0","0"
"Female","Dougherty","2107","112","415"
"Male","Dougherty","1359","87","282"
"Unknown","Dougherty","23","0","0"
"Female","Douglas","2883","39","284"
"Male","Douglas","2279","47","240"
"Unknown","Douglas","31","0","1"
"Female","Early","388","22","27"
"Male","Early","227","15","18"
"Unknown","Early","4","0","0"
"Female","Echols","95","0","2"
"Male","Echols","182","2","8"
"Unknown","Echols","3","0","0"
"Female","Effingham","1099","14","69"
"Male","Effingham","1015","18","67"
"Unknown","Effingham","15","0","0"
"Female","Elbert","575","9","59"
"Male","Elbert","376","11","26"
"Unknown","Elbert","2","0","0"
"Female","Emanuel","750","26","59"
"Male","Emanuel","529","17","36"
"Unknown","Emanuel","6","0","0"
"Female","Evans","290","3","38"
"Male","Evans","215","5","13"
"Unknown","Evans","19","0","0"
"Female","Fannin","563","16","39"
"Male","Fannin","458","15","51"
"Unknown","Fannin","9","0","0"
"Female","Fayette","1515","26","72"
"Male","Fayette","1306","36","85"
"Unknown","Fayette","17","0","0"
"Female","Floyd","2851","37","210"
"Male","Floyd","2399","44","230"
"Unknown","Floyd","43","0","5"
"Female","Forsyth","3354","25","195"
"Male","Forsyth","3167","39","263"
"Unknown","Forsyth","72","0","0"
"Female","Franklin","726","6","49"
"Male","Franklin","501","13","38"
"Unknown","Franklin","6","0","0"
"Female","Fulton","20171","320","1472"
"Male","Fulton","18313","357","1453"
"Unknown","Fulton","517","0","3"
"Female","Gilmer","684","12","63"
"Male","Gilmer","532","17","47"
"Unknown","Gilmer","39","0","1"
"Female","Glascock","33","1","2"
"Male","Glascock","29","1","3"
"Unknown","Glascock","2","0","0"
"Female","Glynn","2238","55","183"
"Male","Glynn","1946","58","165"
"Unknown","Glynn","14","0","2"
"Female","Gordon","1689","24","85"
"Male","Gordon","1484","31","84"
"Unknown","Gordon","23","0","1"
"Female","Grady","507","10","53"
"Male","Grady","405","17","55"
"Unknown","Grady","17","0","0"
"Female","Greene","373","14","35"
"Male","Greene","293","12","29"
"Unknown","Greene","2","0","0"
"Female","Gwinnett","20047","244","1665"
"Male","Gwinnett","17746","266","1533"
"Unknown","Gwinnett","641","0","8"
"Female","Habersham","1338","51","136"
"Male","Habersham","1089","31","148"
"Unknown","Habersham","25","0","0"
"Female","Hall","6760","94","618"
"Male","Hall","6025","105","665"
"Unknown","Hall","182","0","1"
"Female","Hancock","258","20","36"
"Male","Hancock","260","27","35"
"Unknown","Hancock","1","0","0"
"Female","Haralson","482","7","23"
"Male","Haralson","426","13","18"
"Unknown","Haralson","14","0","0"
"Female","Harris","523","15","48"
"Male","Harris","450","13","51"
"Unknown","Harris","11","0","0"
"Female","Hart","451","10","43"
"Male","Hart","326","10","39"
"Unknown","Hart","6","0","0"
"Female","Heard","176","6","10"
"Male","Heard","137","2","12"
"Female","Henry","4491","60","190"
"Male","Henry","3497","70","153"
"Unknown","Henry","43","0","0"
"Female","Houston","2450","42","220"
"Male","Houston","1975","62","200"
"Unknown","Houston","24","0","2"
"Female","Irwin","222","7","19"
"Male","Irwin","202","4","24"
"Unknown","Irwin","2","0","0"
"Female","Jackson","1819","27","117"
"Male","Jackson","1526","25","144"
"Unknown","Jackson","22","1","1"
"Female","Jasper","166","2","8"
"Male","Jasper","131","3","15"
"Unknown","Jasper","1","0","0"
"Female","Jeff Davis","449","13","31"
"Male","Jeff Davis","396","17","47"
"Unknown","Jeff Davis","3","0","0"
"Female","Jefferson","580","21","56"
