"county_name","cases","county_id","State FIPS code","County FIPS code","population","hospitalization","deaths","case rate","death rate","14 day case rate","14 day cases"
"Hall","10098","US-13139","13","139","206349","1032","164","4893.65","79.48","238.43","492"
"Hancock","407","US-13141","13","141","8193","66","44","4967.66","537.04","122.06","10"
"Haralson","563","US-13143","13","143","30722","29","9","1832.56","29.29","211.57","65"
"Harris","826","US-13145","13","145","34712","90","25","2379.58","72.02","66.26","23"
"Hart","548","US-13147","13","147","26107","69","16","2099.05","61.29","99.59","26"
"Heard","204","US-13149","13","149","12370","15","6","1649.15","48.5","40.42","5"
"Henry","5723","US-13151","13","151","239866","250","106","2385.92","44.19","122.15","293"
"Houston","3346","US-13153","13","153","157039","387","86","2130.68","54.76","123.54","194"
"Irwin","343","US-13155","13","155","9433","40","6","3636.17","63.61","381.64","36"
"Jackson","2181","US-13157","13","157","74700","178","39","2919.68","52.21","172.69","129"
"Jasper","239","US-13159","13","159","14199","20","3","1683.22","21.13","140.85","20"
"Jeff Davis","754","US-13161","13","161","15148","55","22","4977.55","145.23","178.24","27"
"Jefferson","827","US-13163","13","163","15313","79","31","5400.64","202.44","156.73","24"
"Jenkins","457","US-13165","13","165","8576","65","31","5328.82","361.47","314.83","27"
"Johnson","434","US-13167","13","167","9661","59","22","4492.29","227.72","196.67","19"
"Jones","614","US-13169","13","169","28591","51","13","2147.53","45.47","174.88","50"
"Lamar","390","US-13171","13","171","19347","44","19","2015.82","98.21","77.53","15"
"Lanier","309","US-13173","13","173","10351","16","7","2985.22","67.63","57.97","6"
"Laurens","1863","US-13175","13","175","47296","161","82","3939.02","173.38","424.98","201"
"Lee","730","US-13177","13","177","29971","106","26","2435.69","86.75","96.76","29"
"Liberty","1172","US-13179","13","179","61904","114","24","1893.25","38.77","67.85","42"
"Lincoln","220","US-13181","13","181","8125","24","7","2707.69","86.15","73.85","6"
"Long","267","US-13183","13","183","19915","18","4","1340.7","20.09","65.28","13"
"Lowndes","4179","US-13185","13","185","117878","208","85","3545.19","72.11","208.69","246"
"Lumpkin","987","US-13187","13","187","33802","96","14","2919.95","41.42","156.8","53"
"Macon","240","US-13193","13","193","12988","49","10","1847.86","76.99","53.9","7"
"Madison","743","US-13195","13","195","30177","61","11","2462.14","36.45","115.98","35"
"Marion","194","US-13197","13","197","8293","23","9","2339.32","108.53","24.12","2"
"McDuffie","646","US-13189","13","189","21597","73","14","2991.16","64.82","157.43","34"
"McIntosh","300","US-13191","13","191","14567","31","7","2059.45","48.05","41.19","6"
"Meriwether","566","US-13199","13","199","21020","75","14","2692.67","66.6","61.85","13"
"Miller","295","US-13201","13","201","5764","12","2","5117.97","34.7","485.77","28"
"Mitchell","841","US-13205","13","205","22056","153","46","3813.02","208.56","136.02","30"
"Monroe","734","US-13207","13","207","27727","88","54","2647.24","194.76","129.84","36"
"Montgomery","348","US-13209","13","209","9224","25","7","3772.77","75.89","346.92","32"
"Morgan","508","US-13211","13","211","19138","39","4","2654.4","20.9","120.18","23"
"Murray","902","US-13213","13","213","40261","55","8","2240.38","19.87","149.03","60"
"Muscogee","6230","US-13215","13","215","191626","681","173","3251.12","90.28","81.93","157"
"Newton","2733","US-13217","13","217","112354","284","91","2432.49","80.99","97.9","110"
"Non-GA Resident/Unknown State","14992","US-.",".",".","0","663","172","0","0","0","912"
"Oconee","811","US-13219","13","219","41737","67","27","1943.12","64.69","119.8","50"
"Oglethorpe","382","US-13221","13","221","15240","47","11","2506.56","72.18","269.03","41"
"Paulding","2979","US-13223","13","223","172542","149","59","1726.54","34.19","82.88","143"
"Peach","714","US-13225","13","225","27375","108","24","2608.22","87.67","157.08","43"
"Pickens","663","US-13227","13","227","33530","61","9","1977.33","26.84","125.26","42"
"Pierce","636","US-13229","13","229","19545","82","23","3254.03","117.68","97.21","19"
"Pike","368","US-13231","13","231","18860","31","11","1951.22","58.32","169.67","32"
"Polk","1577","US-13233","13","233","43482","114","22","3626.79","50.6","172.49","75"
"Pulaski","320","US-13235","13","235","10893","38","22","2937.67","201.96","55.08","6"
"Putnam","753","US-13237","13","237","21885","73","27","3440.71","123.37","246.74","54"
"Quitman","38","US-13239","13","239","2294","7","1","1656.5","43.59","217.96","5"
"Rabun","402","US-13241","13","241","16986","51","11","2366.65","64.76","176.62","30"
"Randolph","338","US-13243","13","243","6754","56","29","5004.44","429.38","74.03","5"
"Richmond","7571","US-13245","13","245","202240","599","173","3743.57","85.54","194.32","393"
"Rockdale","1975","US-13247","13","247","94960","245","40","2079.82","42.12","100.04","95"
"Schley","107","US-13249","13","249","5275","16","2","2028.44","37.91","37.91","2"
"Screven","436","US-13251","13","251","13900","46","11","3136.69","79.14","136.69","19"
"Seminole","377","US-13253","13","253","8140","25","10","4631.45","122.85","233.42","19"
"Spalding","1442","US-13255","13","255","69110","194","62","2086.53","89.71","141.8","98"
"Stephens","1222","US-13257","13","257","26328","125","42","4641.45","159.53","543.15","143"
"Stewart","524","US-13259","13","259","6129","82","16","8549.52","261.05","48.95","3"
"Sumter","949","US-13261","13","261","29399","204","66","3228","224.5","44.22","13"
"Talbot","167","US-13263","13","263","6158","25","7","2711.92","113.67","16.24","1"
"Taliaferro","25","US-13265","13","265","1632","2","0","1531.86","0","122.55","2"
"Tattnall","876","US-13267","13","267","25411","64","11","3447.33","43.29","133.8","34"
"Taylor","224","US-13269","13","269","7958","32","12","2814.78","150.79","138.23","11"
"Telfair","416","US-13271","13","271","15644","43","22","2659.17","140.63","140.63","22"
"Terrell","335","US-13273","13","273","8467","74","32","3956.54","377.94","47.24","4"
"Thomas","1551","US-13275","13","275","44431","171","68","3490.81","153.05","119.29","53"
"Tift","1884","US-13277","13","277","40830","231","60","4614.25","146.95","198.38","81"
"Toombs","1423","US-13279","13","279","26983","107","54","5273.69","200.13","315.01","85"
"Towns","397","US-13281","13","281","12034","45","10","3298.99","83.1","365.63","44"
"Treutlen","283","US-13283","13","283","6829","31","11","4144.09","161.08","336.8","23"
"Troup","2931","US-13285","13","285","70414","322","103","4162.52","146.28","143.44","101"
"Turner","328","US-13287","13","287","8076","51","24","4061.42","297.18","235.26","19"
"Twiggs","206","US-13289","13","289","8086","50","9","2547.61","111.3","98.94","8"
"Union","848","US-13291","13","291","25335","87","23","3347.15","90.78","276.3","70"
"Unknown","2014","US-.",".",".","0","48","4","0","0","0","249"
"Upson","828","US-13293","13","293","26277","91","68","3151.04","258.78","114.17","30"
"Walker","1702","US-13295","13","295","69610","93","42","2445.05","60.34","172.39","120"
"Walton","1999","US-13297","13","297","95814","205","63","2086.33","65.75","144.03","138"
"Ware","1615","US-13299","13","299","35853","182","61","4504.5","170.14","298.44","107"
"Warren","163","US-13301","13","301","5210","26","5","3128.6","95.97","172.74","9"
"Washington","713","US-13303","13","303","20302","53","11","3511.97","54.18","177.32","36"
"Wayne","1187","US-13305","13","305","29974","110","29","3960.1","96.75","146.79","44"
"Webster","44","US-13307","13","307","2550","10","2","1725.49","78.43","0","0"
"Wheeler","356","US-13309","13","309","7909","19","13","4501.2","164.37","290.81","23"
"White","967","US-13311","13","311","31758","107","22","3044.9","69.27","245.61","78"
"Whitfield","4942","US-13313","13","313","104672","257","63","4721.42","60.19","292.34","306"
"Wilcox","251","US-13315","13","315","8790","51","25","2855.52","284.41","34.13","3"
"Wilkes","272","US-13317","13","317","10014","30","6","2716.2","59.92","29.96","3"
"Wilkinson","356","US-13319","13","319","8919","68","18","3991.48","201.82","179.39","16"
"Worth","578","US-13321","13","321","20142","98","32","2869.63","158.87","208.52","42"
