"county_name","cases","county_id","State FIPS code","County FIPS code","population","hospitalization","deaths","case rate","death rate","14 day case rate","14 day cases","antigen_cases","probable_deaths"
"Appling","1959","US-13001","13","1","18561","193","67","10554.39","360.97","86.2","16","400","5"
"Atkinson","817","US-13003","13","3","8330","129","20","9807.92","240.1","156.06","13","262","3"
"Bacon","1317","US-13005","13","5","11404","93","29","11548.58","254.3","114","13","374","11"
"Baker","177","US-13007","13","7","3116","40","10","5680.36","320.92","385.11","12","80","0"
"Baldwin","3908","US-13009","13","9","44428","332","118","8796.25","265.6","29.26","13","704","17"
"Banks","1687","US-13011","13","11","19982","205","37","8442.6","185.17","75.07","15","187","2"
"Barrow","9072","US-13013","13","13","86383","634","142","10502.07","164.38","72.93","63","1261","5"
"Bartow","11524","US-13015","13","15","110771","857","225","10403.44","203.12","121.87","135","3632","16"
"Ben Hill","1515","US-13017","13","17","16645","162","61","9101.83","366.48","60.08","10","634","23"
"Berrien","1103","US-13019","13","19","19276","77","34","5722.14","176.39","98.57","19","864","13"
"Bibb","13735","US-13021","13","21","152150","1825","423","9027.28","278.02","82.81","126","2644","45"
"Bleckley","817","US-13023","13","23","12838","50","32","6363.92","249.26","54.53","7","712","20"
"Brantley","997","US-13025","13","25","19202","88","36","5192.17","187.48","130.19","25","718","5"
"Brooks","966","US-13027","13","27","15727","92","38","6142.3","241.62","19.08","3","470","12"
"Bryan","2879","US-13029","13","29","39137","190","38","7356.21","97.09","74.1","29","966","3"
"Bulloch","5283","US-13031","13","31","79467","229","63","6648.04","79.28","50.34","40","1652","59"
"Burke","1857","US-13033","13","33","22342","164","40","8311.7","179.04","161.13","36","812","25"
"Butts","2415","US-13035","13","35","25174","143","83","9593.23","329.71","51.64","13","831","7"
"Calhoun","451","US-13037","13","37","6317","75","16","7139.46","253.28","63.32","4","138","0"
"Camden","3588","US-13039","13","39","53924","156","34","6653.81","63.05","428.38","231","862","6"
"Candler","798","US-13043","13","43","10837","65","38","7363.66","350.65","18.46","2","199","30"
"Carroll","7602","US-13045","13","45","120119","349","132","6328.72","109.89","34.97","42","4119","114"
"Catoosa","5968","US-13047","13","47","68771","271","69","8678.08","100.33","104.7","72","768","7"
"Charlton","1361","US-13049","13","49","13251","75","28","10270.92","211.3","467.89","62","353","8"
"Chatham","21012","US-13051","13","51","292176","1714","439","7191.56","150.25","92.07","269","3193","28"
"Chattahoochee","4137","US-13053","13","53","10749","33","13","38487.3","120.94","2390.92","257","670","4"
"Chattooga","2278","US-13055","13","55","24766","189","67","9198.09","270.53","129.21","32","643","9"
"Cherokee","23035","US-13057","13","57","266617","1408","317","8639.73","118.9","58.14","155","8803","17"
"Clarke","13062","US-13059","13","59","129779","509","142","10064.8","109.42","73.2","95","2285","6"
"Clay","186","US-13061","13","61","2855","10","3","6514.89","105.08","0","0","55","0"
"Clayton","24928","US-13063","13","63","304838","1478","498","8177.46","163.37","74.47","227","2956","29"
"Clinch","747","US-13065","13","65","6656","68","25","11222.96","375.6","15.02","1","242","2"
"Cobb","62825","US-13067","13","67","790588","3611","1024","7946.62","129.52","63.88","505","18438","95"
"Coffee","4363","US-13069","13","69","43042","675","147","10136.61","341.53","192.83","83","1131","34"
"Colquitt","3729","US-13071","13","71","45393","271","87","8214.92","191.66","103.54","47","1185","44"
"Columbia","11320","US-13073","13","73","158631","501","168","7136.06","105.91","37.19","59","5966","43"
"Cook","1193","US-13075","13","75","17437","107","39","6841.77","223.66","57.35","10","768","4"
"Coweta","8976","US-13077","13","77","152001","414","220","5905.22","144.74","45.39","69","5615","14"
