"sex","county name","cases","deaths","hospitalization"
"Female","Georgia","486158","8734","33646"
"Male","Georgia","418140","9887","32234"
"Unknown","Georgia","8478","3","146"
"Female","Appling","1070","27","99"
"Male","Appling","889","40","94"
"Female","Atkinson","442","9","64"
"Male","Atkinson","375","11","65"
"Female","Bacon","566","14","44"
"Male","Bacon","750","15","49"
"Unknown","Bacon","1","0","0"
"Female","Baker","91","2","17"
"Male","Baker","86","8","23"
"Female","Baldwin","2163","38","143"
"Male","Baldwin","1727","80","189"
"Unknown","Baldwin","18","0","0"
"Female","Banks","900","20","116"
"Male","Banks","773","17","89"
"Unknown","Banks","14","0","0"
"Female","Barrow","4860","68","329"
"Male","Barrow","4178","74","304"
"Unknown","Barrow","34","0","1"
"Female","Bartow","6044","104","410"
"Male","Bartow","5371","121","447"
"Unknown","Bartow","109","0","0"
"Female","Ben Hill","872","27","88"
"Male","Ben Hill","642","34","74"
"Unknown","Ben Hill","1","0","0"
"Female","Berrien","604","18","42"
"Male","Berrien","495","16","35"
"Unknown","Berrien","4","0","0"
"Female","Bibb","7824","212","977"
"Male","Bibb","5799","211","846"
"Unknown","Bibb","112","0","2"
"Female","Bleckley","472","17","25"
"Male","Bleckley","339","15","24"
"Unknown","Bleckley","6","0","1"
"Female","Brantley","540","17","49"
"Male","Brantley","456","19","39"
"Unknown","Brantley","1","0","0"
"Female","Brooks","559","14","51"
"Male","Brooks","403","24","41"
"Unknown","Brooks","4","0","0"
"Female","Bryan","1525","18","89"
"Male","Bryan","1340","20","101"
"Unknown","Bryan","14","0","0"
"Female","Bulloch","2978","36","127"
"Male","Bulloch","2304","27","102"
"Unknown","Bulloch","1","0","0"
"Female","Burke","1036","24","90"
"Male","Burke","811","16","73"
"Unknown","Burke","10","0","1"
"Female","Butts","1116","37","57"
"Male","Butts","1180","46","85"
"Unknown","Butts","119","0","1"
"Female","Calhoun","227","11","37"
"Male","Calhoun","222","5","38"
"Unknown","Calhoun","2","0","0"
"Female","Camden","1906","18","84"
"Male","Camden","1672","16","72"
"Unknown","Camden","10","0","0"
"Female","Candler","432","14","35"
"Male","Candler","366","24","30"
"Female","Carroll","4006","63","166"
"Male","Carroll","3554","69","182"
"Unknown","Carroll","42","0","1"
"Female","Catoosa","3188","36","141"
"Male","Catoosa","2697","33","127"
"Unknown","Catoosa","83","0","3"
"Female","Charlton","483","11","42"
"Male","Charlton","875","17","33"
"Unknown","Charlton","3","0","0"
"Female","Chatham","11459","200","887"
"Male","Chatham","9437","239","824"
"Unknown","Chatham","116","0","3"
"Female","Chattahoochee","265","1","12"
"Male","Chattahoochee","3859","12","21"
"Unknown","Chattahoochee","13","0","0"
"Female","Chattooga","1220","29","83"
"Male","Chattooga","1048","38","106"
"Unknown","Chattooga","10","0","0"
"Female","Cherokee","12151","137","646"
"Male","Cherokee","10775","180","760"
"Unknown","Cherokee","109","0","2"
"Female","Clarke","7247","61","264"
"Male","Clarke","5764","81","244"
"Unknown","Clarke","51","0","1"
"Female","Clay","106","1","4"
"Male","Clay","75","2","6"
"Unknown","Clay","5","0","0"
"Female","Clayton","14066","239","795"
"Male","Clayton","10705","259","682"
"Unknown","Clayton","157","0","1"
"Female","Clinch","383","10","35"
"Male","Clinch","364","15","33"
"Female","Cobb","33334","469","1783"
"Male","Cobb","29225","555","1819"
"Unknown","Cobb","266","0","9"
"Female","Coffee","2358","75","375"
"Male","Coffee","2005","72","300"
"Female","Colquitt","1925","36","134"
"Male","Colquitt","1791","51","137"
"Unknown","Colquitt","13","0","0"
"Female","Columbia","6034","73","237"
"Male","Columbia","5245","95","262"
"Unknown","Columbia","41","0","2"
"Female","Cook","693","17","60"
"Male","Cook","498","22","47"
"Unknown","Cook","2","0","0"
"Female","Coweta","4700","95","204"
"Male","Coweta","4245","125","210"
"Unknown","Coweta","31","0","0"
"Female","Crawford","291","10","45"
"Male","Crawford","235","9","29"
"Unknown","Crawford","2","0","0"
"Female","Crisp","832","27","103"
"Male","Crisp","615","30","66"
"Unknown","Crisp","24","0","1"
"Female","Dade","644","9","32"
"Male","Dade","588","4","30"
"Unknown","Dade","19","0","0"
"Female","Dawson","1478","19","120"
"Male","Dawson","1282","29","135"
"Unknown","Dawson","29","0","0"
"Female","DeKalb","32330","471","2651"
"Male","DeKalb","26896","523","2308"
"Unknown","DeKalb","520","0","9"
"Female","Decatur","1238","29","84"
"Male","Decatur","948","29","70"
"Unknown","Decatur","18","0","0"
"Female","Dodge","589","30","56"
"Male","Dodge","492","31","53"
"Unknown","Dodge","14","0","0"
"Female","Dooly","437","13","48"
"Male","Dooly","361","17","46"
"Unknown","Dooly","8","0","0"
"Female","Dougherty","3407","154","611"
"Male","Dougherty","2290","134","461"
"Unknown","Dougherty","31","0","0"
"Female","Douglas","6808","92","508"
"Male","Douglas","5598","95","432"
"Unknown","Douglas","52","0","2"
"Female","Early","625","24","48"
"Male","Early","414","18","30"
"Unknown","Early","6","0","0"
"Female","Echols","136","0","3"
"Male","Echols","216","4","10"
"Unknown","Echols","4","0","0"
