"Ethnicity","race","cases","Deaths"
"Hispanic/Latino","African-American/Black","1937","12"
"Hispanic/Latino","American Indian/Alaska Native","94","0"
"Hispanic/Latino","Asian","192","0"
"Hispanic/Latino","Native Hawaiian/Pacific Islander","150","0"
"Hispanic/Latino","Other","24166","221"
"Hispanic/Latino","Unknown","11110","4"
"Hispanic/Latino","White","32441","390"
"Non-Hispanic/Latino","African-American/Black","145585","3818"
"Non-Hispanic/Latino","American Indian/Alaska Native","285","10"
"Non-Hispanic/Latino","Asian","10279","183"
"Non-Hispanic/Latino","Native Hawaiian/Pacific Islander","458","6"
"Non-Hispanic/Latino","Other","7082","25"
"Non-Hispanic/Latino","Unknown","6374","29"
"Non-Hispanic/Latino","White","212212","5654"
"Unknown","African-American/Black","21377","24"
"Unknown","American Indian/Alaska Native","116","0"
"Unknown","Asian","2641","0"
"Unknown","Native Hawaiian/Pacific Islander","141","0"
"Unknown","Other","16701","14"
"Unknown","Unknown","122441","30"
"Unknown","White","32912","24"
