"sex","county name","cases","deaths","hospitalization"
"Female","Georgia","399870","5918","25515"
"Male","Georgia","341136","6672","24596"
"Unknown","Georgia","11442","23","212"
"Female","Appling","922","21","69"
"Male","Appling","768","29","72"
"Unknown","Appling","12","0","0"
"Female","Atkinson","397","6","55"
"Male","Atkinson","343","8","51"
"Unknown","Atkinson","1","0","0"
"Female","Bacon","512","11","30"
"Male","Bacon","456","14","40"
"Unknown","Bacon","27","0","1"
"Female","Baker","80","2","13"
"Male","Baker","71","4","18"
"Female","Baldwin","1925","24","117"
"Male","Baldwin","1539","67","148"
"Unknown","Baldwin","24","0","1"
"Female","Banks","790","17","93"
"Male","Banks","640","11","70"
"Unknown","Banks","16","0","0"
"Female","Barrow","3952","51","257"
"Male","Barrow","3327","43","235"
"Unknown","Barrow","38","0","1"
"Female","Bartow","4742","70","283"
"Male","Bartow","4188","85","308"
"Unknown","Bartow","102","0","1"
"Female","Ben Hill","827","23","79"
"Male","Ben Hill","597","27","62"
"Unknown","Ben Hill","4","0","0"
"Female","Berrien","521","12","34"
"Male","Berrien","426","12","28"
"Unknown","Berrien","7","0","0"
"Female","Bibb","6666","157","776"
"Male","Bibb","4950","140","659"
"Unknown","Bibb","151","0","2"
"Female","Bleckley","436","18","23"
"Male","Bleckley","311","14","22"
"Unknown","Bleckley","7","0","0"
"Female","Brantley","440","10","35"
"Male","Brantley","356","12","26"
"Unknown","Brantley","5","0","0"
"Female","Brooks","489","9","43"
"Male","Brooks","360","24","38"
"Unknown","Brooks","18","0","0"
"Female","Bryan","1173","11","65"
"Male","Bryan","1000","12","77"
"Unknown","Bryan","21","0","0"
"Female","Bulloch","2567","28","102"
"Male","Bulloch","1977","18","78"
"Unknown","Bulloch","58","0","0"
"Female","Burke","861","12","65"
"Male","Burke","682","12","63"
"Unknown","Burke","8","0","1"
"Female","Butts","860","27","39"
"Male","Butts","829","31","60"
"Unknown","Butts","100","1","3"
"Female","Calhoun","216","8","32"
"Male","Calhoun","208","4","33"
"Unknown","Calhoun","2","0","0"
"Female","Camden","1469","10","62"
"Male","Camden","1318","12","48"
"Unknown","Camden","22","0","0"
"Female","Candler","380","12","28"
"Male","Candler","317","18","26"
"Unknown","Candler","2","0","0"
"Female","Carroll","3422","54","132"
"Male","Carroll","3016","56","140"
"Unknown","Carroll","37","0","1"
"Female","Catoosa","2450","27","105"
"Male","Catoosa","1965","23","82"
"Unknown","Catoosa","80","0","0"
"Female","Charlton","409","7","27"
"Male","Charlton","559","8","24"
"Unknown","Charlton","7","0","0"
"Female","Chatham","9038","135","666"
"Male","Chatham","7323","153","629"
"Unknown","Chatham","174","0","3"
"Female","Chattahoochee","206","1","7"
"Male","Chattahoochee","2188","0","13"
"Unknown","Chattahoochee","8","0","0"
"Female","Chattooga","1057","23","53"
"Male","Chattooga","892","30","77"
"Unknown","Chattooga","11","0","0"
"Female","Cherokee","9549","94","473"
"Male","Cherokee","8329","107","548"
"Unknown","Cherokee","196","0","3"
"Female","Clarke","6243","38","196"
"Male","Clarke","4867","52","195"
"Unknown","Clarke","52","0","2"
"Female","Clay","96","1","3"
"Male","Clay","71","2","6"
"Unknown","Clay","4","0","0"
"Female","Clayton","10101","150","602"
"Male","Clayton","7694","144","506"
"Unknown","Clayton","137","0","1"
"Female","Clinch","347","4","29"
