"county_name","cases","county_id","State FIPS code","County FIPS code","population","hospitalization","deaths","case rate","death rate","14 day case rate","14 day cases","antigen_cases","probable_deaths"
"Appling","1702","US-13001","13","1","18561","141","50","9169.76","269.38","517.21","96","310","3"
"Atkinson","741","US-13003","13","3","8330","106","14","8895.56","168.07","312.12","26","200","0"
"Bacon","995","US-13005","13","5","11404","71","25","8725.01","219.22","578.74","66","315","6"
"Baker","151","US-13007","13","7","3116","31","6","4845.96","192.55","160.46","5","57","0"
"Baldwin","3488","US-13009","13","9","44428","266","91","7850.9","204.83","524.44","233","479","3"
"Banks","1446","US-13011","13","11","19982","163","28","7236.51","140.13","420.38","84","112","1"
"Barrow","7317","US-13013","13","13","86383","493","94","8470.42","108.82","1019.88","881","752","1"
"Bartow","9032","US-13015","13","15","110771","592","155","8153.76","139.93","658.11","729","2260","12"
"Ben Hill","1428","US-13017","13","17","16645","141","50","8579.15","300.39","414.54","69","533","16"
"Berrien","954","US-13019","13","19","19276","62","24","4949.16","124.51","243.83","47","580","11"
"Bibb","11767","US-13021","13","21","152150","1437","297","7733.82","195.2","575.09","875","1561","29"
"Bleckley","754","US-13023","13","23","12838","45","32","5873.19","249.26","389.47","50","562","11"
"Brantley","801","US-13025","13","25","19202","61","22","4171.44","114.57","328.09","63","582","3"
"Brooks","867","US-13027","13","27","15727","81","33","5512.81","209.83","190.75","30","315","5"
"Bryan","2194","US-13029","13","29","39137","142","23","5605.95","58.77","531.47","208","518","3"
"Bulloch","4602","US-13031","13","31","79467","180","46","5791.08","57.89","465.6","370","1148","32"
"Burke","1551","US-13033","13","33","22342","129","24","6942.08","107.42","653.48","146","633","13"
"Butts","1789","US-13035","13","35","25174","102","59","7106.54","234.37","651.47","164","585","3"
"Calhoun","426","US-13037","13","37","6317","65","12","6743.71","189.96","633.21","40","110","0"
"Camden","2809","US-13039","13","39","53924","110","22","5209.18","40.8","443.22","239","480","3"
"Candler","699","US-13043","13","43","10837","54","30","6450.12","276.83","193.78","21","171","12"
"Carroll","6475","US-13045","13","45","120119","273","110","5390.49","91.58","421.25","506","3171","64"
"Catoosa","4495","US-13047","13","47","68771","187","50","6536.19","72.71","485.67","334","319","3"
"Charlton","975","US-13049","13","49","13251","51","15","7357.94","113.2","332.05","44","261","8"
"Chatham","16535","US-13051","13","51","292176","1298","288","5659.26","98.57","572.94","1674","1742","14"
"Chattahoochee","2402","US-13053","13","53","10749","20","1","22346.26","9.3","1907.15","205","273","2"
"Chattooga","1960","US-13055","13","55","24766","130","53","7914.08","214","444.16","110","417","5"
"Cherokee","18074","US-13057","13","57","266617","1024","201","6779.01","75.39","722.76","1927","6217","8"
"Clarke","11162","US-13059","13","59","129779","393","90","8600.78","69.35","756.67","982","1918","3"
"Clay","171","US-13061","13","61","2855","9","3","5989.49","105.08","245.18","7","48","0"
"Clayton","17932","US-13063","13","63","304838","1109","294","5882.47","96.44","578.01","1762","1836","16"
"Clinch","668","US-13065","13","65","6656","59","19","10036.06","285.46","751.2","50","186","0"
"Cobb","50928","US-13067","13","67","790588","2587","702","6441.79","88.79","611.19","4832","12046","45"
"Coffee","3982","US-13069","13","69","43042","578","102","9251.43","236.98","381.02","164","933","21"
"Colquitt","3039","US-13071","13","71","45393","207","56","6694.86","123.37","548.54","249","1019","19"
"Columbia","9726","US-13073","13","73","158631","368","118","6131.21","74.39","580.59","921","4538","29"
"Cook","1100","US-13075","13","75","17437","101","32","6308.42","183.52","212.19","37","494","3"
"Coweta","7170","US-13077","13","77","152001","246","110","4717.07","72.37","461.18","701","4240","7"
"Crawford","466","US-13079","13","79","12228","55","10","3810.93","81.78","343.47","42","102","2"
"Crisp","1259","US-13081","13","81","22289","137","35","5648.53","157.03","569.79","127","554","17"
"Dade","957","US-13083","13","83","16162","47","8","5921.3","49.5","389.8","63","133","1"
"Dawson","2371","US-13085","13","85","27021","209","25","8774.66","92.52","965.92","261","158","0"
"DeKalb","47091","US-13089","13","89","793154","3713","609","5937.18","76.78","507.85","4028","4385","46"
"Decatur","1972","US-13087","13","87","26322","127","47","7491.83","178.56","573.66","151","588","10"
"Dodge","1040","US-13091","13","91","20385","98","52","5101.79","255.09","245.28","50","937","35"
"Dooly","690","US-13093","13","93","13400","76","26","5149.25","194.03","417.91","56","221","8"
"Dougherty","4978","US-13095","13","95","89905","886","241","5536.96","268.06","389.3","350","1645","10"
"Douglas","9674","US-13097","13","97","151906","648","129","6368.41","84.92","691.88","1051","2144","22"
"Early","910","US-13099","13","99","10146","64","40","8969.05","394.24","837.77","85","139","4"
"Echols","345","US-13101","13","101","3969","11","2","8692.37","50.39","251.95","10","83","4"
"Effingham","3135","US-13103","13","103","64026","202","46","4896.45","71.85","504.48","323","469","2"
"Elbert","1410","US-13105","13","105","18945","109","34","7442.6","179.47","533.12","101","674","11"
"Emanuel","1634","US-13107","13","107","22664","113","49","7209.67","216.2","207.38","47","676","20"
"Evans","678","US-13109","13","109","10687","65","10","6344.16","93.57","355.57","38","159","7"
"Fannin","1811","US-13111","13","111","26320","148","45","6880.7","170.97","786.47","207","172","8"
"Fayette","5180","US-13113","13","113","117544","195","103","4406.86","87.63","458.55","539","1646","8"
"Floyd","8576","US-13115","13","115","99916","664","139","8583.21","139.12","539.45","539","1365","24"
"Forsyth","14332","US-13117","13","117","252507","811","109","5675.88","43.17","717.21","1811","2358","3"
"Franklin","2118","US-13119","13","119","23329","131","29","9078.83","124.31","651.55","152","220","5"
"Fulton","68471","US-13121","13","121","1099181","3771","896","6229.27","81.52","565.69","6218","9158","59"
"Gilmer","2165","US-13123","13","123","31417","168","45","6891.17","143.23","681.16","214","353","5"
"Glascock","129","US-13125","13","125","3025","19","4","4264.46","132.23","495.87","15","99","6"
"Glynn","5806","US-13127","13","127","86047","405","137","6747.48","159.22","568.29","489","1027","15"
"Gordon","5235","US-13129","13","129","58049","257","77","9018.24","132.65","604.66","351","1146","7"
"Grady","1413","US-13131","13","131","24540","146","39","5757.95","158.92","362.67","89","469","7"
"Greene","1292","US-13133","13","133","18717","102","35","6902.82","187","598.39","112","249","3"
"Gwinnett","73988","US-13135","13","135","971145","4530","721","7618.64","74.24","929.11","9023","9687","50"
"Habersham","4342","US-13137","13","137","45800","427","118","9480.35","257.64","508.73","233","167","4"
"Hall","22579","US-13139","13","139","206349","2066","312","10942.14","151.2","838.87","1731","1375","16"
"Hancock","755","US-13141","13","141","8193","91","53","9215.18","646.89","390.58","32","67","1"
"Haralson","1498","US-13143","13","143","30722","56","28","4875.98","91.14","318.99","98","777","36"
"Harris","1804","US-13145","13","145","34712","129","40","5197.05","115.23","495.51","172","289","0"
"Hart","1539","US-13147","13","147","26107","104","31","5894.97","118.74","413.68","108","521","14"
"Heard","540","US-13149","13","149","12370","34","12","4365.4","97.01","396.12","49","189","2"
"Henry","15500","US-13151","13","151","239866","428","200","6461.94","83.38","675.38","1620","3697","18"
"Houston","8748","US-13153","13","153","157039","586","143","5570.59","91.06","550.82","865","3264","38"
"Irwin","644","US-13155","13","155","9433","74","14","6827.1","148.42","275.63","26","198","10"
"Jackson","7406","US-13157","13","157","74700","398","96","9914.32","128.51","1017.4","760","868","10"
"Jasper","570","US-13159","13","159","14199","48","13","4014.37","91.56","366.22","52","602","14"
"Jeff Davis","1160","US-13161","13","161","15148","92","32","7657.78","211.25","501.72","76","451","6"
"Jefferson","1439","US-13163","13","163","15313","132","46","9397.24","300.4","594.27","91","267","3"
"Jenkins","676","US-13165","13","165","8576","76","36","7882.46","419.78","641.32","55","102","1"
"Johnson","707","US-13167","13","167","9661","90","34","7318.08","351.93","445.09","43","301","4"
"Jones","1385","US-13169","13","169","28591","107","29","4844.18","101.43","451.19","129","286","2"
"Lamar","1149","US-13171","13","171","19347","79","33","5938.91","170.57","573.73","111","569","8"
"Lanier","454","US-13173","13","173","10351","25","7","4386.05","67.63","164.24","17","230","3"
"Laurens","3405","US-13175","13","175","47296","315","127","7199.34","268.52","532.81","252","1655","14"
"Lee","1456","US-13177","13","177","29971","156","37","4858.03","123.45","450.44","135","933","3"
"Liberty","2410","US-13179","13","179","61904","182","40","3893.12","64.62","550.85","341","328","1"
"Lincoln","452","US-13181","13","181","8125","43","15","5563.08","184.62","676.92","55","224","2"
"Long","575","US-13183","13","183","19915","44","8","2887.27","40.17","371.58","74","137","1"
"Lowndes","6911","US-13185","13","185","117878","310","114","5862.84","96.71","251.11","296","3811","51"
"Lumpkin","2512","US-13187","13","187","33802","251","39","7431.51","115.38","579.85","196","89","1"
"Macon","525","US-13193","13","193","12988","66","17","4042.19","130.89","454.27","59","171","2"
"Madison","2356","US-13195","13","195","30177","113","28","7807.27","92.79","831.76","251","387","9"
"Marion","343","US-13197","13","197","8293","29","10","4136.02","120.58","422.04","35","118","1"
"McDuffie","1452","US-13189","13","189","21597","126","31","6723.16","143.54","810.3","175","637","4"
"McIntosh","538","US-13191","13","191","14567","47","10","3693.28","68.65","247.13","36","120","2"
"Meriwether","1277","US-13199","13","199","21020","111","29","6075.17","137.96","808.75","170","377","4"
"Miller","575","US-13201","13","201","5764","30","4","9975.71","69.4","728.66","42","145","3"
"Mitchell","1406","US-13205","13","205","22056","210","68","6374.68","308.31","439.79","97","434","3"
"Monroe","1628","US-13207","13","207","27727","152","73","5871.53","263.28","544.6","151","506","9"
"Montgomery","665","US-13209","13","209","9224","38","18","7209.45","195.14","411.97","38","142","1"
"Morgan","1030","US-13211","13","211","19138","64","9","5381.96","47.03","444.14","85","574","3"
"Murray","3573","US-13213","13","213","40261","198","50","8874.59","124.19","876.78","353","540","3"
"Muscogee","11774","US-13215","13","215","191626","891","256","6144.26","133.59","521.85","1000","1390","9"
"Newton","6288","US-13217","13","217","112354","488","153","5596.6","136.18","528.69","594","2097","11"
"Non-GA Resident/Unknown State","24263","US-.",".",".","0","1087","319","0","0","0","2228","4218","102"
