"sex","county name","cases","deaths","hospitalization"
"Female","Georgia","455709","7802","30009"
"Male","Georgia","390929","8944","28993"
"Unknown","Georgia","10669","15","190"
"Female","Appling","1022","26","83"
"Male","Appling","849","37","87"
"Unknown","Appling","12","0","0"
"Female","Atkinson","415","6","60"
"Male","Atkinson","355","10","55"
"Unknown","Atkinson","1","0","0"
"Female","Bacon","536","13","35"
"Male","Bacon","706","15","45"
"Unknown","Bacon","23","0","1"
"Female","Baker","84","2","13"
"Male","Baker","77","7","20"
"Female","Baldwin","2093","33","138"
"Male","Baldwin","1680","76","173"
"Unknown","Baldwin","23","0","1"
"Female","Banks","869","19","107"
"Male","Banks","718","14","76"
"Unknown","Banks","15","0","0"
"Female","Barrow","4514","63","306"
"Male","Barrow","3889","63","275"
"Unknown","Barrow","37","0","1"
"Female","Bartow","5723","95","378"
"Male","Bartow","5093","107","407"
"Unknown","Bartow","113","0","0"
"Female","Ben Hill","854","25","83"
"Male","Ben Hill","627","33","68"
"Unknown","Ben Hill","1","0","0"
"Female","Berrien","573","14","39"
"Male","Berrien","467","15","32"
"Unknown","Berrien","6","0","0"
"Female","Bibb","7462","196","913"
"Male","Bibb","5535","193","798"
"Unknown","Bibb","141","1","4"
"Female","Bleckley","458","18","24"
"Male","Bleckley","330","15","22"
"Unknown","Bleckley","5","0","0"
"Female","Brantley","491","14","40"
"Male","Brantley","411","16","31"
"Unknown","Brantley","5","0","0"
"Female","Brooks","530","12","46"
"Male","Brooks","384","24","39"
"Unknown","Brooks","17","0","0"
"Female","Bryan","1407","17","82"
"Male","Bryan","1200","16","88"
"Unknown","Bryan","37","0","0"
"Female","Bulloch","2908","37","122"
"Male","Bulloch","2221","25","89"
"Unknown","Bulloch","46","0","0"
"Female","Burke","955","20","75"
"Male","Burke","765","15","71"
"Unknown","Burke","9","0","1"
"Female","Butts","1010","31","43"
"Male","Butts","995","41","72"
"Unknown","Butts","129","1","2"
"Female","Calhoun","224","10","36"
"Male","Calhoun","217","4","37"
"Unknown","Calhoun","2","0","0"
"Female","Camden","1661","13","71"
"Male","Camden","1478","14","56"
"Unknown","Camden","12","0","0"
"Female","Candler","399","13","31"
"Male","Candler","334","23","29"
"Unknown","Candler","3","0","0"
"Female","Carroll","3828","62","145"
"Male","Carroll","3421","68","157"
"Unknown","Carroll","37","0","1"
"Female","Catoosa","2924","30","131"
"Male","Catoosa","2406","31","108"
"Unknown","Catoosa","93","0","3"
"Female","Charlton","445","11","34"
"Male","Charlton","596","12","28"
"Unknown","Charlton","4","0","0"
"Female","Chatham","10686","177","804"
"Male","Chatham","8783","217","752"
"Unknown","Chatham","177","0","6"
"Female","Chattahoochee","237","1","10"
"Male","Chattahoochee","2786","11","17"
"Unknown","Chattahoochee","14","0","0"
"Female","Chattooga","1174","27","77"
"Male","Chattooga","1000","33","94"
"Unknown","Chattooga","10","0","0"
"Female","Cherokee","11427","121","549"
"Male","Cherokee","10115","167","662"
"Unknown","Cherokee","208","0","3"
"Female","Clarke","6942","54","247"
"Male","Clarke","5493","75","234"
"Unknown","Clarke","58","0","1"
"Female","Clay","105","1","4"
"Male","Clay","73","2","6"
"Unknown","Clay","5","0","0"
"Female","Clayton","12694","202","693"
"Male","Clayton","9694","213","599"
"Unknown","Clayton","150","0","1"
"Female","Clinch","362","10","33"
"Male","Clinch","355","15","32"
"Unknown","Clinch","3","0","0"
"Female","Cobb","31052","411","1469"
"Male","Cobb","27261","506","1520"
"Unknown","Cobb","352","2","7"
"Female","Coffee","2276","70","356"
"Male","Coffee","1912","63","285"
"Unknown","Coffee","23","0","0"
"Female","Colquitt","1789","29","127"
"Male","Colquitt","1664","44","114"
"Unknown","Colquitt","17","1","0"
"Female","Columbia","5752","70","216"
"Male","Columbia","5016","88","240"
