"county_name","cases","county_id","State FIPS code","County FIPS code","population","hospitalization","deaths","case rate","death rate","14 day case rate","14 day cases","antigen_cases","probable_deaths"
"Appling","1925","US-13001","13","1","18561","178","66","10371.21","355.58","53.88","10","389","5"
"Atkinson","786","US-13003","13","3","8330","117","20","9435.77","240.1","72.03","6","238","2"
"Bacon","1288","US-13005","13","5","11404","90","28","11294.28","245.53","26.31","3","350","9"
"Baker","164","US-13007","13","7","3116","34","9","5263.16","288.83","96.28","3","68","0"
"Baldwin","3854","US-13009","13","9","44428","321","115","8674.71","258.85","51.77","23","665","15"
"Banks","1648","US-13011","13","11","19982","193","35","8247.42","175.16","95.09","19","178","2"
"Barrow","8824","US-13013","13","13","86383","609","135","10214.97","156.28","133.13","115","1192","4"
"Bartow","11272","US-13015","13","15","110771","837","210","10175.95","189.58","80.35","89","3400","16"
"Ben Hill","1494","US-13017","13","17","16645","155","61","8975.67","366.48","18.02","3","595","18"
"Berrien","1064","US-13019","13","19","19276","70","32","5519.82","166.01","36.31","7","788","13"
"Bibb","13387","US-13021","13","21","152150","1766","407","8798.55","267.5","46.01","70","2481","40"
"Bleckley","802","US-13023","13","23","12838","49","34","6247.08","264.84","7.79","1","651","17"
"Brantley","946","US-13025","13","25","19202","80","32","4926.57","166.65","88.53","17","685","5"
"Brooks","947","US-13027","13","27","15727","89","36","6021.49","228.91","44.51","7","449","12"
"Bryan","2757","US-13029","13","29","39137","175","36","7044.48","91.98","112.43","44","897","3"
"Bulloch","5282","US-13031","13","31","79467","222","64","6646.78","80.54","46.56","37","1530","51"
"Burke","1795","US-13033","13","33","22342","154","36","8034.2","161.13","98.47","22","790","24"
"Butts","2347","US-13035","13","35","25174","126","78","9323.11","309.84","119.17","30","797","6"
"Calhoun","452","US-13037","13","37","6317","74","15","7155.3","237.45","110.81","7","135","0"
"Camden","3231","US-13039","13","39","53924","138","31","5991.77","57.49","51.92","28","732","6"
"Candler","756","US-13043","13","43","10837","62","37","6976.1","341.42","110.73","12","192","29"
"Carroll","7444","US-13045","13","45","120119","312","132","6197.19","109.89","33.3","40","3946","110"
"Catoosa","5759","US-13047","13","47","68771","258","64","8374.17","93.06","155.59","107","645","6"
"Charlton","1155","US-13049","13","49","13251","65","25","8716.32","188.67","671.65","89","301","8"
"Chatham","20299","US-13051","13","51","292176","1634","430","6947.52","147.17","63.66","186","2945","25"
"Chattahoochee","3430","US-13053","13","53","10749","31","13","31909.95","120.94","902.41","97","624","2"
"Chattooga","2251","US-13055","13","55","24766","183","63","9089.07","254.38","113.06","28","583","8"
"Cherokee","22534","US-13057","13","57","266617","1314","305","8451.82","114.4","99.39","265","8573","15"
"Clarke","12834","US-13059","13","59","129779","498","137","9889.12","105.56","66.27","86","2237","8"
"Clay","184","US-13061","13","61","2855","10","3","6444.83","105.08","70.05","2","54","0"
"Clayton","24086","US-13063","13","63","304838","1402","462","7901.25","151.56","150.9","460","2749","21"
