"Ethnicity","race","cases","Deaths"
"Hispanic/Latino","African-American/Black","4907","37"
"Hispanic/Latino","American Indian/Alaska Native","276","1"
"Hispanic/Latino","Asian","477","6"
"Hispanic/Latino","Native Hawaiian/Pacific Islander","355","6"
"Hispanic/Latino","Other","45252","436"
"Hispanic/Latino","Unknown","22208","10"
"Hispanic/Latino","White","59444","731"
"Non-Hispanic/Latino","African-American/Black","327609","8133"
"Non-Hispanic/Latino","American Indian/Alaska Native","603","18"
"Non-Hispanic/Latino","Asian","23477","411"
"Non-Hispanic/Latino","Native Hawaiian/Pacific Islander","938","15"
"Non-Hispanic/Latino","Other","21438","271"
"Non-Hispanic/Latino","Unknown","11685","12"
"Non-Hispanic/Latino","White","474587","14260"
"Unknown","African-American/Black","28428","25"
"Unknown","American Indian/Alaska Native","218","0"
"Unknown","Asian","5035","2"
"Unknown","Native Hawaiian/Pacific Islander","216","0"
"Unknown","Other","28851","17"
"Unknown","Unknown","161095","71"
"Unknown","White","43163","47"
