"sex","county name","cases","deaths","hospitalization"
"Female","Georgia","671949","11415","43729"
"Male","Georgia","578192","13083","41674"
"Unknown","Georgia","10121","11","189"
"Female","Appling","1512","43","120"
"Male","Appling","1240","51","116"
"Unknown","Appling","18","0","0"
"Female","Atkinson","636","11","83"
"Male","Atkinson","532","19","90"
"Unknown","Atkinson","7","0","0"
"Female","Bacon","818","20","70"
"Male","Bacon","1068","30","81"
"Unknown","Bacon","3","0","1"
"Female","Baker","130","5","21"
"Male","Baker","111","8","23"
"Female","Baldwin","2912","54","166"
"Male","Baldwin","2312","110","220"
"Unknown","Baldwin","17","0","0"
"Female","Banks","1288","30","153"
"Male","Banks","1090","26","122"
"Unknown","Banks","13","1","0"
"Female","Barrow","6943","88","453"
"Male","Barrow","5988","99","397"
"Unknown","Barrow","48","0","1"
"Female","Bartow","8075","134","478"
"Male","Bartow","7193","167","528"
"Unknown","Bartow","112","0","2"
"Female","Ben Hill","1063","29","96"
"Male","Ben Hill","786","39","83"
"Unknown","Ben Hill","3","0","0"
"Female","Berrien","836","23","50"
"Male","Berrien","686","23","39"
"Unknown","Berrien","4","0","0"
"Female","Bibb","11403","286","1247"
"Male","Bibb","8584","273","1040"
"Unknown","Bibb","156","0","3"
"Female","Bleckley","620","21","33"
"Male","Bleckley","469","17","27"
"Unknown","Bleckley","6","0","1"
"Female","Brantley","1007","34","84"
"Male","Brantley","866","39","72"
"Unknown","Brantley","8","0","0"
"Female","Brooks","779","19","69"
"Male","Brooks","596","33","57"
"Unknown","Brooks","8","0","0"
"Female","Bryan","2388","24","138"
"Male","Bryan","2182","36","170"
"Unknown","Bryan","21","0","2"
"Female","Bulloch","4440","56","161"
"Male","Bulloch","3434","41","131"
"Unknown","Bulloch","16","0","0"
"Female","Burke","1267","24","103"
"Male","Burke","1009","23","88"
"Unknown","Burke","12","0","1"
"Female","Butts","1613","48","83"
"Male","Butts","1660","55","105"
"Unknown","Butts","74","0","1"
"Female","Calhoun","314","14","42"
"Male","Calhoun","296","7","47"
"Unknown","Calhoun","3","0","0"
"Female","Camden","3151","40","118"
"Male","Camden","2783","37","100"
"Unknown","Camden","10","0","0"
"Female","Candler","603","17","47"
"Male","Candler","505","32","34"
"Female","Carroll","5241","70","182"
"Male","Carroll","4682","84","203"
"Unknown","Carroll","44","0","1"
"Female","Catoosa","4393","45","148"
"Male","Catoosa","3830","43","143"
"Unknown","Catoosa","82","0","3"
"Female","Charlton","663","16","53"
"Male","Charlton","1061","25","49"
"Unknown","Charlton","5","0","0"
"Female","Chatham","17933","289","1326"
"Male","Chatham","14904","347","1264"
"Unknown","Chatham","64","0","3"
"Female","Chattahoochee","358","2","14"
"Male","Chattahoochee","4780","12","25"
"Unknown","Chattahoochee","17","0","0"
"Female","Chattooga","1971","41","112"
"Male","Chattooga","1675","47","136"
"Unknown","Chattooga","13","0","0"
"Female","Cherokee","16324","177","886"
"Male","Cherokee","14529","244","1022"
"Unknown","Cherokee","93","0","3"
"Female","Clarke","9649","71","396"
"Male","Clarke","7620","98","371"
"Unknown","Clarke","59","0","2"
"Female","Clay","136","1","6"
"Male","Clay","94","3","6"
"Unknown","Clay","2","0","0"
"Female","Clayton","19666","329","1144"
"Male","Clayton","15059","342","969"
"Unknown","Clayton","177","1","1"
"Female","Clinch","508","15","41"
"Male","Clinch","492","18","41"
"Unknown","Clinch","3","0","0"
"Female","Cobb","44946","579","2005"
"Male","Cobb","39013","686","2025"
"Unknown","Cobb","371","1","7"
"Female","Coffee","3407","95","498"
"Male","Coffee","2843","83","394"
"Unknown","Coffee","29","0","0"
"Female","Colquitt","2827","55","160"
"Male","Colquitt","2629","70","165"
"Unknown","Colquitt","17","0","0"
"Female","Columbia","7721","101","317"
"Male","Columbia","6876","137","334"
"Unknown","Columbia","38","0","0"
"Female","Cook","935","24","69"
"Male","Cook","723","28","57"
"Unknown","Cook","5","0","1"
"Female","Coweta","6595","137","394"
"Male","Coweta","6018","188","399"
"Unknown","Coweta","45","0","0"
"Female","Crawford","448","16","51"
"Male","Crawford","377","21","49"
"Unknown","Crawford","5","0","0"
"Female","Crisp","1048","29","109"
"Male","Crisp","782","34","74"
"Unknown","Crisp","22","0","1"
"Female","Dade","926","10","34"
"Male","Dade","858","7","35"
"Unknown","Dade","18","0","0"
"Female","Dawson","2200","29","153"
"Male","Dawson","1915","37","173"
"Unknown","Dawson","28","0","0"
"Female","DeKalb","43371","565","3329"
"Male","DeKalb","35553","628","2903"
"Unknown","DeKalb","705","0","12"
"Female","Decatur","1972","33","122"
"Male","Decatur","1468","43","99"
"Unknown","Decatur","17","0","0"
"Female","Dodge","810","27","62"
"Male","Dodge","701","33","60"
"Unknown","Dodge","13","0","0"
"Female","Dooly","575","16","50"
"Male","Dooly","495","21","50"
"Unknown","Dooly","8","0","0"
"Female","Dougherty","5272","198","765"
"Male","Dougherty","3730","177","556"
"Unknown","Dougherty","61","1","2"
"Female","Douglas","9535","113","575"
"Male","Douglas","7887","121","498"
"Unknown","Douglas","60","0","2"
"Female","Early","905","28","66"
"Male","Early","624","23","37"
"Unknown","Early","10","0","1"
"Female","Echols","164","1","3"
"Male","Echols","240","4","10"
"Unknown","Echols","2","0","0"
"Female","Effingham","3662","63","239"
"Male","Effingham","3256","83","238"
"Unknown","Effingham","13","0","0"
"Female","Elbert","1174","34","112"
"Male","Elbert","841","34","68"
"Unknown","Elbert","9","0","3"
"Female","Emanuel","1511","41","100"
"Male","Emanuel","1154","28","62"
"Unknown","Emanuel","12","0","0"
"Female","Evans","626","15","67"
"Male","Evans","488","20","39"
"Unknown","Evans","2","0","0"
"Female","Fannin","1694","36","116"
"Male","Fannin","1466","53","133"
"Unknown","Fannin","7","0","0"
"Female","Fayette","5057","92","278"
"Male","Fayette","4571","116","316"
"Unknown","Fayette","37","0","0"
"Female","Floyd","8269","129","567"
"Male","Floyd","7030","171","600"
"Unknown","Floyd","96","0","2"
"Female","Forsyth","13314","104","549"
"Male","Forsyth","12654","155","666"
"Unknown","Forsyth","670","0","0"
"Female","Franklin","1800","26","117"
"Male","Franklin","1453","41","101"
"Unknown","Franklin","17","0","0"
"Female","Fulton","59048","771","3730"
"Male","Fulton","51476","844","3442"
"Unknown","Fulton","523","0","20"
"Female","Gilmer","1888","51","164"
"Male","Gilmer","1578","66","157"
"Unknown","Gilmer","22","0","0"
"Female","Glascock","89","3","10"
"Male","Glascock","89","4","17"
"Unknown","Glascock","9","0","0"
"Female","Glynn","6564","138","331"
"Male","Glynn","5741","162","324"
"Unknown","Glynn","30","1","1"
"Female","Gordon","4565","75","207"
"Male","Gordon","4015","95","215"
"Unknown","Gordon","94","0","1"
"Female","Grady","1352","28","124"
"Male","Grady","1024","36","111"
"Unknown","Grady","16","0","0"
"Female","Greene","1170","28","87"
"Male","Greene","1015","33","108"
"Unknown","Greene","4","0","0"
"Female","Gwinnett","58974","628","3184"
"Male","Gwinnett","51821","729","3001"
"Unknown","Gwinnett","782","0","3"
"Female","Habersham","3456","87","293"
"Male","Habersham","2887","99","319"
"Unknown","Habersham","33","0","1"
"Female","Hall","17906","271","1491"
