"","ADM0_EN","ADM1_EN","ADM2_EN","confirmedCount","currentConfirmedCount","suspectedCount","deadCount","curedCount","DATE","source_type","source_url","who_by","access_date","notes","infection_date"
"605","China","Fujian Province","Longyan",0,NA,0,0,NA,"2020-01-21","","","",NA,"",NA
"606","China","Fujian Province","Nanping",0,NA,0,0,NA,"2020-01-21","","","",NA,"",NA
"607","China","Fujian Province","Ningde",0,NA,0,0,NA,"2020-01-21","","","",NA,"",NA
"608","China","Fujian Province","Putian",0,NA,0,0,NA,"2020-01-21","","","",NA,"",NA
"609","China","Fujian Province","Quanzhou",0,NA,0,0,NA,"2020-01-21","","","",NA,"",NA
"610","China","Fujian Province","Sanming",0,NA,0,0,NA,"2020-01-21","","","",NA,"",NA
"611","China","Fujian Province","Xiamen",0,NA,0,0,NA,"2020-01-21","","","",NA,"",NA
"612","China","Fujian Province","Zhangzhou",0,NA,0,0,NA,"2020-01-21","","","",NA,"",NA
"613","China","Fujian Province","Fuzhou",0,NA,NA,NA,NA,"2020-01-22","","","",NA,"",NA
"614","China","Fujian Province","Longyan",0,NA,0,0,NA,"2020-01-22","","","",NA,"",NA
"615","China","Fujian Province","Nanping",0,NA,0,0,NA,"2020-01-22","","","",NA,"",NA
"616","China","Fujian Province","Ningde",0,NA,NA,NA,NA,"2020-01-22","","","",NA,"",NA
"617","China","Fujian Province","Putian",0,NA,0,0,NA,"2020-01-22","","","",NA,"",NA
"618","China","Fujian Province","Quanzhou",0,NA,NA,NA,NA,"2020-01-22","","","",NA,"",NA
"619","China","Fujian Province","Sanming",0,NA,0,0,NA,"2020-01-22","","","",NA,"",NA
"620","China","Fujian Province","Xiamen",0,NA,NA,NA,NA,"2020-01-22","","","",NA,"",NA
"621","China","Fujian Province","Zhangzhou",0,NA,0,0,NA,"2020-01-22","","","",NA,"",NA
"622","China","Gansu province","Baiyin",0,NA,0,0,NA,"2019-12-31","","","",NA,"",NA
"623","China","Gansu province","Dingxi",0,NA,0,0,NA,"2019-12-31","","","",NA,"",NA
"624","China","Gansu province","Gannan Tibetan Autonomous Prefecture",0,NA,0,0,NA,"2019-12-31","","","",NA,"",NA
"625","China","Gansu province","Jiayuguan",0,NA,0,0,NA,"2019-12-31","","","",NA,"",NA
"626","China","Gansu province","Jinchang",0,NA,0,0,NA,"2019-12-31","","","",NA,"",NA
"627","China","Gansu province","Jiuquan",0,NA,0,0,NA,"2019-12-31","","","",NA,"",NA
"628","China","Gansu province","Lanzhou",0,NA,0,0,NA,"2019-12-31","","","",NA,"",NA
"629","China","Gansu province","Linxia Hui Autonomous Prefecture",0,NA,0,0,NA,"2019-12-31","","","",NA,"",NA
"630","China","Gansu province","Longnan",0,NA,0,0,NA,"2019-12-31","","","",NA,"",NA
"631","China","Gansu province","Pingliang",0,NA,0,0,NA,"2019-12-31","","","",NA,"",NA
"632","China","Gansu province","Qingyang",0,NA,0,0,NA,"2019-12-31","","","",NA,"",NA
"633","China","Gansu province","Tianshui",0,NA,0,0,NA,"2019-12-31","","","",NA,"",NA
"634","China","Gansu province","Wuwei",0,NA,0,0,NA,"2019-12-31","","","",NA,"",NA
"635","China","Gansu province","Zhangye",0,NA,0,0,NA,"2019-12-31","","","",NA,"",NA
"636","China","Gansu province","Baiyin",0,NA,0,0,NA,"2020-01-01","","","",NA,"",NA
"637","China","Gansu province","Dingxi",0,NA,0,0,NA,"2020-01-01","","","",NA,"",NA
"638","China","Gansu province","Gannan Tibetan Autonomous Prefecture",0,NA,0,0,NA,"2020-01-01","","","",NA,"",NA
"639","China","Gansu province","Jiayuguan",0,NA,0,0,NA,"2020-01-01","","","",NA,"",NA
"640","China","Gansu province","Jinchang",0,NA,0,0,NA,"2020-01-01","","","",NA,"",NA
"641","China","Gansu province","Jiuquan",0,NA,0,0,NA,"2020-01-01","","","",NA,"",NA
"642","China","Gansu province","Lanzhou",0,NA,0,0,NA,"2020-01-01","","","",NA,"",NA
"643","China","Gansu province","Linxia Hui Autonomous Prefecture",0,NA,0,0,NA,"2020-01-01","","","",NA,"",NA
"644","China","Gansu province","Longnan",0,NA,0,0,NA,"2020-01-01","","","",NA,"",NA
"645","China","Gansu province","Pingliang",0,NA,0,0,NA,"2020-01-01","","","",NA,"",NA
"646","China","Gansu province","Qingyang",0,NA,0,0,NA,"2020-01-01","","","",NA,"",NA
"647","China","Gansu province","Tianshui",0,NA,0,0,NA,"2020-01-01","","","",NA,"",NA
"648","China","Gansu province","Wuwei",0,NA,0,0,NA,"2020-01-01","","","",NA,"",NA
"649","China","Gansu province","Zhangye",0,NA,0,0,NA,"2020-01-01","","","",NA,"",NA
"650","China","Gansu province","Baiyin",0,NA,0,0,NA,"2020-01-02","","","",NA,"",NA
"651","China","Gansu province","Dingxi",0,NA,0,0,NA,"2020-01-02","","","",NA,"",NA
"652","China","Gansu province","Gannan Tibetan Autonomous Prefecture",0,NA,0,0,NA,"2020-01-02","","","",NA,"",NA
"653","China","Gansu province","Jiayuguan",0,NA,0,0,NA,"2020-01-02","","","",NA,"",NA
"654","China","Gansu province","Jinchang",0,NA,0,0,NA,"2020-01-02","","","",NA,"",NA
"655","China","Gansu province","Jiuquan",0,NA,0,0,NA,"2020-01-02","","","",NA,"",NA
"656","China","Gansu province","Lanzhou",0,NA,0,0,NA,"2020-01-02","","","",NA,"",NA
"657","China","Gansu province","Linxia Hui Autonomous Prefecture",0,NA,0,0,NA,"2020-01-02","","","",NA,"",NA
"658","China","Gansu province","Longnan",0,NA,0,0,NA,"2020-01-02","","","",NA,"",NA
"659","China","Gansu province","Pingliang",0,NA,0,0,NA,"2020-01-02","","","",NA,"",NA
"660","China","Gansu province","Qingyang",0,NA,0,0,NA,"2020-01-02","","","",NA,"",NA
"661","China","Gansu province","Tianshui",0,NA,0,0,NA,"2020-01-02","","","",NA,"",NA
"662","China","Gansu province","Wuwei",0,NA,0,0,NA,"2020-01-02","","","",NA,"",NA
"663","China","Gansu province","Zhangye",0,NA,0,0,NA,"2020-01-02","","","",NA,"",NA
"664","China","Gansu province","Baiyin",0,NA,0,0,NA,"2020-01-03","","","",NA,"",NA
"665","China","Gansu province","Dingxi",0,NA,0,0,NA,"2020-01-03","","","",NA,"",NA
"666","China","Gansu province","Gannan Tibetan Autonomous Prefecture",0,NA,0,0,NA,"2020-01-03","","","",NA,"",NA
"667","China","Gansu province","Jiayuguan",0,NA,0,0,NA,"2020-01-03","","","",NA,"",NA
"668","China","Gansu province","Jinchang",0,NA,0,0,NA,"2020-01-03","","","",NA,"",NA
"669","China","Gansu province","Jiuquan",0,NA,0,0,NA,"2020-01-03","","","",NA,"",NA
"670","China","Gansu province","Lanzhou",0,NA,0,0,NA,"2020-01-03","","","",NA,"",NA
"671","China","Gansu province","Linxia Hui Autonomous Prefecture",0,NA,0,0,NA,"2020-01-03","","","",NA,"",NA
"672","China","Gansu province","Longnan",0,NA,0,0,NA,"2020-01-03","","","",NA,"",NA
"673","China","Gansu province","Pingliang",0,NA,0,0,NA,"2020-01-03","","","",NA,"",NA
"674","China","Gansu province","Qingyang",0,NA,0,0,NA,"2020-01-03","","","",NA,"",NA
"675","China","Gansu province","Tianshui",0,NA,0,0,NA,"2020-01-03","","","",NA,"",NA
"676","China","Gansu province","Wuwei",0,NA,0,0,NA,"2020-01-03","","","",NA,"",NA
"677","China","Gansu province","Zhangye",0,NA,0,0,NA,"2020-01-03","","","",NA,"",NA
"678","China","Gansu province","Baiyin",0,NA,0,0,NA,"2020-01-04","","","",NA,"",NA
"679","China","Gansu province","Dingxi",0,NA,0,0,NA,"2020-01-04","","","",NA,"",NA
"680","China","Gansu province","Gannan Tibetan Autonomous Prefecture",0,NA,0,0,NA,"2020-01-04","","","",NA,"",NA
"681","China","Gansu province","Jiayuguan",0,NA,0,0,NA,"2020-01-04","","","",NA,"",NA
"682","China","Gansu province","Jinchang",0,NA,0,0,NA,"2020-01-04","","","",NA,"",NA
"683","China","Gansu province","Jiuquan",0,NA,0,0,NA,"2020-01-04","","","",NA,"",NA
"684","China","Gansu province","Lanzhou",0,NA,0,0,NA,"2020-01-04","","","",NA,"",NA
"685","China","Gansu province","Linxia Hui Autonomous Prefecture",0,NA,0,0,NA,"2020-01-04","","","",NA,"",NA
"686","China","Gansu province","Longnan",0,NA,0,0,NA,"2020-01-04","","","",NA,"",NA
"687","China","Gansu province","Pingliang",0,NA,0,0,NA,"2020-01-04","","","",NA,"",NA
"688","China","Gansu province","Qingyang",0,NA,0,0,NA,"2020-01-04","","","",NA,"",NA
"689","China","Gansu province","Tianshui",0,NA,0,0,NA,"2020-01-04","","","",NA,"",NA
"690","China","Gansu province","Wuwei",0,NA,0,0,NA,"2020-01-04","","","",NA,"",NA
"691","China","Gansu province","Zhangye",0,NA,0,0,NA,"2020-01-04","","","",NA,"",NA
"692","China","Gansu province","Baiyin",0,NA,0,0,NA,"2020-01-05","","","",NA,"",NA
"693","China","Gansu province","Dingxi",0,NA,0,0,NA,"2020-01-05","","","",NA,"",NA
"694","China","Gansu province","Gannan Tibetan Autonomous Prefecture",0,NA,0,0,NA,"2020-01-05","","","",NA,"",NA
"695","China","Gansu province","Jiayuguan",0,NA,0,0,NA,"2020-01-05","","","",NA,"",NA
"696","China","Gansu province","Jinchang",0,NA,0,0,NA,"2020-01-05","","","",NA,"",NA
"697","China","Gansu province","Jiuquan",0,NA,0,0,NA,"2020-01-05","","","",NA,"",NA
"698","China","Gansu province","Lanzhou",0,NA,0,0,NA,"2020-01-05","","","",NA,"",NA
"699","China","Gansu province","Linxia Hui Autonomous Prefecture",0,NA,0,0,NA,"2020-01-05","","","",NA,"",NA
"700","China","Gansu province","Longnan",0,NA,0,0,NA,"2020-01-05","","","",NA,"",NA
"701","China","Gansu province","Pingliang",0,NA,0,0,NA,"2020-01-05","","","",NA,"",NA
"702","China","Gansu province","Qingyang",0,NA,0,0,NA,"2020-01-05","","","",NA,"",NA
"703","China","Gansu province","Tianshui",0,NA,0,0,NA,"2020-01-05","","","",NA,"",NA
"704","China","Gansu province","Wuwei",0,NA,0,0,NA,"2020-01-05","","","",NA,"",NA
"705","China","Gansu province","Zhangye",0,NA,0,0,NA,"2020-01-05","","","",NA,"",NA
"706","China","Gansu province","Baiyin",0,NA,0,0,NA,"2020-01-06","","","",NA,"",NA
"707","China","Gansu province","Dingxi",0,NA,0,0,NA,"2020-01-06","","","",NA,"",NA
"708","China","Gansu province","Gannan Tibetan Autonomous Prefecture",0,NA,0,0,NA,"2020-01-06","","","",NA,"",NA
"709","China","Gansu province","Jiayuguan",0,NA,0,0,NA,"2020-01-06","","","",NA,"",NA
"710","China","Gansu province","Jinchang",0,NA,0,0,NA,"2020-01-06","","","",NA,"",NA
"711","China","Gansu province","Jiuquan",0,NA,0,0,NA,"2020-01-06","","","",NA,"",NA
"712","China","Gansu province","Lanzhou",0,NA,0,0,NA,"2020-01-06","","","",NA,"",NA
"713","China","Gansu province","Linxia Hui Autonomous Prefecture",0,NA,0,0,NA,"2020-01-06","","","",NA,"",NA
"714","China","Gansu province","Longnan",0,NA,0,0,NA,"2020-01-06","","","",NA,"",NA
"715","China","Gansu province","Pingliang",0,NA,0,0,NA,"2020-01-06","","","",NA,"",NA
"716","China","Gansu province","Qingyang",0,NA,0,0,NA,"2020-01-06","","","",NA,"",NA
"717","China","Gansu province","Tianshui",0,NA,0,0,NA,"2020-01-06","","","",NA,"",NA
"718","China","Gansu province","Wuwei",0,NA,0,0,NA,"2020-01-06","","","",NA,"",NA
"719","China","Gansu province","Zhangye",0,NA,0,0,NA,"2020-01-06","","","",NA,"",NA
"720","China","Gansu province","Baiyin",0,NA,0,0,NA,"2020-01-07","","","",NA,"",NA
"721","China","Gansu province","Dingxi",0,NA,0,0,NA,"2020-01-07","","","",NA,"",NA
"722","China","Gansu province","Gannan Tibetan Autonomous Prefecture",0,NA,0,0,NA,"2020-01-07","","","",NA,"",NA
"723","China","Gansu province","Jiayuguan",0,NA,0,0,NA,"2020-01-07","","","",NA,"",NA
"724","China","Gansu province","Jinchang",0,NA,0,0,NA,"2020-01-07","","","",NA,"",NA
"725","China","Gansu province","Jiuquan",0,NA,0,0,NA,"2020-01-07","","","",NA,"",NA
"726","China","Gansu province","Lanzhou",0,NA,0,0,NA,"2020-01-07","","","",NA,"",NA
"727","China","Gansu province","Linxia Hui Autonomous Prefecture",0,NA,0,0,NA,"2020-01-07","","","",NA,"",NA
"728","China","Gansu province","Longnan",0,NA,0,0,NA,"2020-01-07","","","",NA,"",NA
"729","China","Gansu province","Pingliang",0,NA,0,0,NA,"2020-01-07","","","",NA,"",NA
"730","China","Gansu province","Qingyang",0,NA,0,0,NA,"2020-01-07","","","",NA,"",NA
"731","China","Gansu province","Tianshui",0,NA,0,0,NA,"2020-01-07","","","",NA,"",NA
"732","China","Gansu province","Wuwei",0,NA,0,0,NA,"2020-01-07","","","",NA,"",NA
"733","China","Gansu province","Zhangye",0,NA,0,0,NA,"2020-01-07","","","",NA,"",NA
"734","China","Gansu province","Baiyin",0,NA,0,0,NA,"2020-01-08","","","",NA,"",NA
"735","China","Gansu province","Dingxi",0,NA,0,0,NA,"2020-01-08","","","",NA,"",NA
"736","China","Gansu province","Gannan Tibetan Autonomous Prefecture",0,NA,0,0,NA,"2020-01-08","","","",NA,"",NA
"737","China","Gansu province","Jiayuguan",0,NA,0,0,NA,"2020-01-08","","","",NA,"",NA
"738","China","Gansu province","Jinchang",0,NA,0,0,NA,"2020-01-08","","","",NA,"",NA
"739","China","Gansu province","Jiuquan",0,NA,0,0,NA,"2020-01-08","","","",NA,"",NA
"740","China","Gansu province","Lanzhou",0,NA,0,0,NA,"2020-01-08","","","",NA,"",NA
"741","China","Gansu province","Linxia Hui Autonomous Prefecture",0,NA,0,0,NA,"2020-01-08","","","",NA,"",NA
"742","China","Gansu province","Longnan",0,NA,0,0,NA,"2020-01-08","","","",NA,"",NA
"743","China","Gansu province","Pingliang",0,NA,0,0,NA,"2020-01-08","","","",NA,"",NA
"744","China","Gansu province","Qingyang",0,NA,0,0,NA,"2020-01-08","","","",NA,"",NA
"745","China","Gansu province","Tianshui",0,NA,0,0,NA,"2020-01-08","","","",NA,"",NA
"746","China","Gansu province","Wuwei",0,NA,0,0,NA,"2020-01-08","","","",NA,"",NA
"747","China","Gansu province","Zhangye",0,NA,0,0,NA,"2020-01-08","","","",NA,"",NA
"748","China","Gansu province","Baiyin",0,NA,0,0,NA,"2020-01-09","","","",NA,"",NA
"749","China","Gansu province","Dingxi",0,NA,0,0,NA,"2020-01-09","","","",NA,"",NA
"750","China","Gansu province","Gannan Tibetan Autonomous Prefecture",0,NA,0,0,NA,"2020-01-09","","","",NA,"",NA
"751","China","Gansu province","Jiayuguan",0,NA,0,0,NA,"2020-01-09","","","",NA,"",NA
"752","China","Gansu province","Jinchang",0,NA,0,0,NA,"2020-01-09","","","",NA,"",NA
"753","China","Gansu province","Jiuquan",0,NA,0,0,NA,"2020-01-09","","","",NA,"",NA
"754","China","Gansu province","Lanzhou",0,NA,0,0,NA,"2020-01-09","","","",NA,"",NA
"755","China","Gansu province","Linxia Hui Autonomous Prefecture",0,NA,0,0,NA,"2020-01-09","","","",NA,"",NA
"756","China","Gansu province","Longnan",0,NA,0,0,NA,"2020-01-09","","","",NA,"",NA
"757","China","Gansu province","Pingliang",0,NA,0,0,NA,"2020-01-09","","","",NA,"",NA
"758","China","Gansu province","Qingyang",0,NA,0,0,NA,"2020-01-09","","","",NA,"",NA
"759","China","Gansu province","Tianshui",0,NA,0,0,NA,"2020-01-09","","","",NA,"",NA
"760","China","Gansu province","Wuwei",0,NA,0,0,NA,"2020-01-09","","","",NA,"",NA
"761","China","Gansu province","Zhangye",0,NA,0,0,NA,"2020-01-09","","","",NA,"",NA
"762","China","Gansu province","Baiyin",0,NA,0,0,NA,"2020-01-10","","","",NA,"",NA
"763","China","Gansu province","Dingxi",0,NA,0,0,NA,"2020-01-10","","","",NA,"",NA
"764","China","Gansu province","Gannan Tibetan Autonomous Prefecture",0,NA,0,0,NA,"2020-01-10","","","",NA,"",NA
"765","China","Gansu province","Jiayuguan",0,NA,0,0,NA,"2020-01-10","","","",NA,"",NA
"766","China","Gansu province","Jinchang",0,NA,0,0,NA,"2020-01-10","","","",NA,"",NA
"767","China","Gansu province","Jiuquan",0,NA,0,0,NA,"2020-01-10","","","",NA,"",NA
"768","China","Gansu province","Lanzhou",0,NA,0,0,NA,"2020-01-10","","","",NA,"",NA
"769","China","Gansu province","Linxia Hui Autonomous Prefecture",0,NA,0,0,NA,"2020-01-10","","","",NA,"",NA
"770","China","Gansu province","Longnan",0,NA,0,0,NA,"2020-01-10","","","",NA,"",NA
"771","China","Gansu province","Pingliang",0,NA,0,0,NA,"2020-01-10","","","",NA,"",NA
"772","China","Gansu province","Qingyang",0,NA,0,0,NA,"2020-01-10","","","",NA,"",NA
"773","China","Gansu province","Tianshui",0,NA,0,0,NA,"2020-01-10","","","",NA,"",NA
"774","China","Gansu province","Wuwei",0,NA,0,0,NA,"2020-01-10","","","",NA,"",NA
"775","China","Gansu province","Zhangye",0,NA,0,0,NA,"2020-01-10","","","",NA,"",NA
"776","China","Gansu province","Baiyin",0,NA,0,0,NA,"2020-01-11","","","",NA,"",NA
"777","China","Gansu province","Dingxi",0,NA,0,0,NA,"2020-01-11","","","",NA,"",NA
"778","China","Gansu province","Gannan Tibetan Autonomous Prefecture",0,NA,0,0,NA,"2020-01-11","","","",NA,"",NA
"779","China","Gansu province","Jiayuguan",0,NA,0,0,NA,"2020-01-11","","","",NA,"",NA
"780","China","Gansu province","Jinchang",0,NA,0,0,NA,"2020-01-11","","","",NA,"",NA
"781","China","Gansu province","Jiuquan",0,NA,0,0,NA,"2020-01-11","","","",NA,"",NA
"782","China","Gansu province","Lanzhou",0,NA,0,0,NA,"2020-01-11","","","",NA,"",NA
"783","China","Gansu province","Linxia Hui Autonomous Prefecture",0,NA,0,0,NA,"2020-01-11","","","",NA,"",NA
"784","China","Gansu province","Longnan",0,NA,0,0,NA,"2020-01-11","","","",NA,"",NA
"785","China","Gansu province","Pingliang",0,NA,0,0,NA,"2020-01-11","","","",NA,"",NA
"786","China","Gansu province","Qingyang",0,NA,0,0,NA,"2020-01-11","","","",NA,"",NA
"787","China","Gansu province","Tianshui",0,NA,0,0,NA,"2020-01-11","","","",NA,"",NA
"788","China","Gansu province","Wuwei",0,NA,0,0,NA,"2020-01-11","","","",NA,"",NA
"789","China","Gansu province","Zhangye",0,NA,0,0,NA,"2020-01-11","","","",NA,"",NA
"790","China","Gansu province","Baiyin",0,NA,0,0,NA,"2020-01-12","","","",NA,"",NA
"791","China","Gansu province","Dingxi",0,NA,0,0,NA,"2020-01-12","","","",NA,"",NA
"792","China","Gansu province","Gannan Tibetan Autonomous Prefecture",0,NA,0,0,NA,"2020-01-12","","","",NA,"",NA
"793","China","Gansu province","Jiayuguan",0,NA,0,0,NA,"2020-01-12","","","",NA,"",NA
"794","China","Gansu province","Jinchang",0,NA,0,0,NA,"2020-01-12","","","",NA,"",NA
"795","China","Gansu province","Jiuquan",0,NA,0,0,NA,"2020-01-12","","","",NA,"",NA
"796","China","Gansu province","Lanzhou",0,NA,0,0,NA,"2020-01-12","","","",NA,"",NA
"797","China","Gansu province","Linxia Hui Autonomous Prefecture",0,NA,0,0,NA,"2020-01-12","","","",NA,"",NA
"798","China","Gansu province","Longnan",0,NA,0,0,NA,"2020-01-12","","","",NA,"",NA
"799","China","Gansu province","Pingliang",0,NA,0,0,NA,"2020-01-12","","","",NA,"",NA
"800","China","Gansu province","Qingyang",0,NA,0,0,NA,"2020-01-12","","","",NA,"",NA
"801","China","Gansu province","Tianshui",0,NA,0,0,NA,"2020-01-12","","","",NA,"",NA
"802","China","Gansu province","Wuwei",0,NA,0,0,NA,"2020-01-12","","","",NA,"",NA
"803","China","Gansu province","Zhangye",0,NA,0,0,NA,"2020-01-12","","","",NA,"",NA
"804","China","Gansu province","Baiyin",0,NA,0,0,NA,"2020-01-13","","","",NA,"",NA
"805","China","Gansu province","Dingxi",0,NA,0,0,NA,"2020-01-13","","","",NA,"",NA
"806","China","Gansu province","Gannan Tibetan Autonomous Prefecture",0,NA,0,0,NA,"2020-01-13","","","",NA,"",NA
"807","China","Gansu province","Jiayuguan",0,NA,0,0,NA,"2020-01-13","","","",NA,"",NA
"808","China","Gansu province","Jinchang",0,NA,0,0,NA,"2020-01-13","","","",NA,"",NA
"809","China","Gansu province","Jiuquan",0,NA,0,0,NA,"2020-01-13","","","",NA,"",NA
"810","China","Gansu province","Lanzhou",0,NA,0,0,NA,"2020-01-13","","","",NA,"",NA
"811","China","Gansu province","Linxia Hui Autonomous Prefecture",0,NA,0,0,NA,"2020-01-13","","","",NA,"",NA
"812","China","Gansu province","Longnan",0,NA,0,0,NA,"2020-01-13","","","",NA,"",NA
"813","China","Gansu province","Pingliang",0,NA,0,0,NA,"2020-01-13","","","",NA,"",NA
"814","China","Gansu province","Qingyang",0,NA,0,0,NA,"2020-01-13","","","",NA,"",NA
"815","China","Gansu province","Tianshui",0,NA,0,0,NA,"2020-01-13","","","",NA,"",NA
"816","China","Gansu province","Wuwei",0,NA,0,0,NA,"2020-01-13","","","",NA,"",NA
"817","China","Gansu province","Zhangye",0,NA,0,0,NA,"2020-01-13","","","",NA,"",NA
"818","China","Gansu province","Baiyin",0,NA,0,0,NA,"2020-01-14","","","",NA,"",NA
"819","China","Gansu province","Dingxi",0,NA,0,0,NA,"2020-01-14","","","",NA,"",NA
"820","China","Gansu province","Gannan Tibetan Autonomous Prefecture",0,NA,0,0,NA,"2020-01-14","","","",NA,"",NA
"821","China","Gansu province","Jiayuguan",0,NA,0,0,NA,"2020-01-14","","","",NA,"",NA
"822","China","Gansu province","Jinchang",0,NA,0,0,NA,"2020-01-14","","","",NA,"",NA
"823","China","Gansu province","Jiuquan",0,NA,0,0,NA,"2020-01-14","","","",NA,"",NA
"824","China","Gansu province","Lanzhou",0,NA,0,0,NA,"2020-01-14","","","",NA,"",NA
"825","China","Gansu province","Linxia Hui Autonomous Prefecture",0,NA,0,0,NA,"2020-01-14","","","",NA,"",NA
"826","China","Gansu province","Longnan",0,NA,0,0,NA,"2020-01-14","","","",NA,"",NA
"827","China","Gansu province","Pingliang",0,NA,0,0,NA,"2020-01-14","","","",NA,"",NA
"828","China","Gansu province","Qingyang",0,NA,0,0,NA,"2020-01-14","","","",NA,"",NA
"829","China","Gansu province","Tianshui",0,NA,0,0,NA,"2020-01-14","","","",NA,"",NA
"830","China","Gansu province","Wuwei",0,NA,0,0,NA,"2020-01-14","","","",NA,"",NA
"831","China","Gansu province","Zhangye",0,NA,0,0,NA,"2020-01-14","","","",NA,"",NA
"832","China","Gansu province","Baiyin",0,NA,0,0,NA,"2020-01-15","","","",NA,"",NA
"833","China","Gansu province","Dingxi",0,NA,0,0,NA,"2020-01-15","","","",NA,"",NA
"834","China","Gansu province","Gannan Tibetan Autonomous Prefecture",0,NA,0,0,NA,"2020-01-15","","","",NA,"",NA
"835","China","Gansu province","Jiayuguan",0,NA,0,0,NA,"2020-01-15","","","",NA,"",NA
"836","China","Gansu province","Jinchang",0,NA,0,0,NA,"2020-01-15","","","",NA,"",NA
"837","China","Gansu province","Jiuquan",0,NA,0,0,NA,"2020-01-15","","","",NA,"",NA
"838","China","Gansu province","Lanzhou",0,NA,0,0,NA,"2020-01-15","","","",NA,"",NA
"839","China","Gansu province","Linxia Hui Autonomous Prefecture",0,NA,0,0,NA,"2020-01-15","","","",NA,"",NA
"840","China","Gansu province","Longnan",0,NA,0,0,NA,"2020-01-15","","","",NA,"",NA
"841","China","Gansu province","Pingliang",0,NA,0,0,NA,"2020-01-15","","","",NA,"",NA
"842","China","Gansu province","Qingyang",0,NA,0,0,NA,"2020-01-15","","","",NA,"",NA
"843","China","Gansu province","Tianshui",0,NA,0,0,NA,"2020-01-15","","","",NA,"",NA
"844","China","Gansu province","Wuwei",0,NA,0,0,NA,"2020-01-15","","","",NA,"",NA
"845","China","Gansu province","Zhangye",0,NA,0,0,NA,"2020-01-15","","","",NA,"",NA
"846","China","Gansu province","Baiyin",0,NA,0,0,NA,"2020-01-16","","","",NA,"",NA
"847","China","Gansu province","Dingxi",0,NA,0,0,NA,"2020-01-16","","","",NA,"",NA
"848","China","Gansu province","Gannan Tibetan Autonomous Prefecture",0,NA,0,0,NA,"2020-01-16","","","",NA,"",NA
"849","China","Gansu province","Jiayuguan",0,NA,0,0,NA,"2020-01-16","","","",NA,"",NA
"850","China","Gansu province","Jinchang",0,NA,0,0,NA,"2020-01-16","","","",NA,"",NA
"851","China","Gansu province","Jiuquan",0,NA,0,0,NA,"2020-01-16","","","",NA,"",NA
"852","China","Gansu province","Lanzhou",0,NA,0,0,NA,"2020-01-16","","","",NA,"",NA
"853","China","Gansu province","Linxia Hui Autonomous Prefecture",0,NA,0,0,NA,"2020-01-16","","","",NA,"",NA
"854","China","Gansu province","Longnan",0,NA,0,0,NA,"2020-01-16","","","",NA,"",NA
"855","China","Gansu province","Pingliang",0,NA,0,0,NA,"2020-01-16","","","",NA,"",NA
"856","China","Gansu province","Qingyang",0,NA,0,0,NA,"2020-01-16","","","",NA,"",NA
"857","China","Gansu province","Tianshui",0,NA,0,0,NA,"2020-01-16","","","",NA,"",NA
"858","China","Gansu province","Wuwei",0,NA,0,0,NA,"2020-01-16","","","",NA,"",NA
"859","China","Gansu province","Zhangye",0,NA,0,0,NA,"2020-01-16","","","",NA,"",NA
"860","China","Gansu province","Baiyin",0,NA,0,0,NA,"2020-01-17","","","",NA,"",NA
"861","China","Gansu province","Dingxi",0,NA,0,0,NA,"2020-01-17","","","",NA,"",NA
"862","China","Gansu province","Gannan Tibetan Autonomous Prefecture",0,NA,0,0,NA,"2020-01-17","","","",NA,"",NA
"863","China","Gansu province","Jiayuguan",0,NA,0,0,NA,"2020-01-17","","","",NA,"",NA
"864","China","Gansu province","Jinchang",0,NA,0,0,NA,"2020-01-17","","","",NA,"",NA
"865","China","Gansu province","Jiuquan",0,NA,0,0,NA,"2020-01-17","","","",NA,"",NA
"866","China","Gansu province","Lanzhou",0,NA,0,0,NA,"2020-01-17","","","",NA,"",NA
"867","China","Gansu province","Linxia Hui Autonomous Prefecture",0,NA,0,0,NA,"2020-01-17","","","",NA,"",NA
"868","China","Gansu province","Longnan",0,NA,0,0,NA,"2020-01-17","","","",NA,"",NA
"869","China","Gansu province","Pingliang",0,NA,0,0,NA,"2020-01-17","","","",NA,"",NA
"870","China","Gansu province","Qingyang",0,NA,0,0,NA,"2020-01-17","","","",NA,"",NA
"871","China","Gansu province","Tianshui",0,NA,0,0,NA,"2020-01-17","","","",NA,"",NA
"872","China","Gansu province","Wuwei",0,NA,0,0,NA,"2020-01-17","","","",NA,"",NA
"873","China","Gansu province","Zhangye",0,NA,0,0,NA,"2020-01-17","","","",NA,"",NA
"874","China","Gansu province","Baiyin",0,NA,0,0,NA,"2020-01-18","","","",NA,"",NA
"875","China","Gansu province","Dingxi",0,NA,0,0,NA,"2020-01-18","","","",NA,"",NA
"876","China","Gansu province","Gannan Tibetan Autonomous Prefecture",0,NA,0,0,NA,"2020-01-18","","","",NA,"",NA
"877","China","Gansu province","Jiayuguan",0,NA,0,0,NA,"2020-01-18","","","",NA,"",NA
"878","China","Gansu province","Jinchang",0,NA,0,0,NA,"2020-01-18","","","",NA,"",NA
"879","China","Gansu province","Jiuquan",0,NA,0,0,NA,"2020-01-18","","","",NA,"",NA
"880","China","Gansu province","Lanzhou",0,NA,0,0,NA,"2020-01-18","","","",NA,"",NA
"881","China","Gansu province","Linxia Hui Autonomous Prefecture",0,NA,0,0,NA,"2020-01-18","","","",NA,"",NA
