"Ethnicity","race","cases","Deaths"
"Hispanic/Latino","African-American/Black","1042","12"
"Hispanic/Latino","American Indian/Alaska Native","50","0"
"Hispanic/Latino","Asian","98","0"
"Hispanic/Latino","Native Hawaiian/Pacific Islander","98","0"
"Hispanic/Latino","Other","16045","171"
"Hispanic/Latino","Unknown","6401","8"
"Hispanic/Latino","White","21516","276"
"Non-Hispanic/Latino","African-American/Black","82408","3138"
"Non-Hispanic/Latino","American Indian/Alaska Native","132","8"
"Non-Hispanic/Latino","Asian","4691","139"
"Non-Hispanic/Latino","Native Hawaiian/Pacific Islander","243","6"
"Non-Hispanic/Latino","Other","4149","15"
"Non-Hispanic/Latino","Unknown","3199","19"
"Non-Hispanic/Latino","White","104478","3972"
"Unknown","African-American/Black","13467","12"
"Unknown","American Indian/Alaska Native","50","0"
"Unknown","Asian","1335","0"
"Unknown","Native Hawaiian/Pacific Islander","87","0"
"Unknown","Other","4943","3"
"Unknown","Unknown","70944","54"
"Unknown","White","17996","11"
