"age group","county name","cases","deaths","hospitalization"
"01-04 years","Georgia","9989","1","175"
"05-09 years","Georgia","16540","2","140"
"10-17 years","Georgia","57556","6","564"
"18-29 years","Georgia","176682","97","3248"
"30-39 years","Georgia","127096","213","4237"
"40-49 years","Georgia","123536","473","6172"
"50-59 years","Georgia","117570","1253","9139"
"60-69 years","Georgia","79899","2720","10922"
"70-79 years","Georgia","46987","3939","10382"
"80 & Older years","Georgia","27482","5281","8175"
"<1 years","Georgia","2847","0","148"
"Unknown years","Georgia","6325","12","101"
"01-04 years","Appling","24","0","0"
"05-09 years","Appling","50","0","0"
"10-17 years","Appling","153","0","1"
"18-29 years","Appling","326","1","5"
"30-39 years","Appling","237","1","5"
"40-49 years","Appling","241","4","17"
"50-59 years","Appling","271","6","23"
"60-69 years","Appling","237","13","44"
"70-79 years","Appling","156","14","30"
"80 & Older years","Appling","75","16","27"
"<1 years","Appling","4","0","0"
"Unknown years","Appling","1","0","0"
"01-04 years","Atkinson","6","0","1"
"05-09 years","Atkinson","18","0","1"
"10-17 years","Atkinson","47","0","0"
"18-29 years","Atkinson","161","0","8"
"30-39 years","Atkinson","120","0","9"
"40-49 years","Atkinson","124","1","22"
"50-59 years","Atkinson","133","1","23"
"60-69 years","Atkinson","80","4","24"
"70-79 years","Atkinson","46","4","15"
"80 & Older years","Atkinson","14","5","10"
"<1 years","Atkinson","3","0","0"
"01-04 years","Bacon","17","0","0"
"05-09 years","Bacon","23","0","0"
"10-17 years","Bacon","70","0","1"
"18-29 years","Bacon","232","0","1"
"30-39 years","Bacon","131","0","4"
"40-49 years","Bacon","158","1","11"
"50-59 years","Bacon","145","2","16"
"60-69 years","Bacon","116","8","19"
"70-79 years","Bacon","75","6","15"
"80 & Older years","Bacon","37","8","7"
"<1 years","Bacon","6","0","0"
"Unknown years","Bacon","1","0","0"
"01-04 years","Baker","5","0","0"
"05-09 years","Baker","4","0","0"
"10-17 years","Baker","9","0","0"
"18-29 years","Baker","22","0","0"
"30-39 years","Baker","22","0","2"
"40-49 years","Baker","13","0","1"
"50-59 years","Baker","19","0","1"
"60-69 years","Baker","30","2","14"
"70-79 years","Baker","18","2","10"
"80 & Older years","Baker","9","2","3"
"<1 years","Baker","2","0","0"
"01-04 years","Baldwin","30","0","0"
"05-09 years","Baldwin","50","0","0"
"10-17 years","Baldwin","174","1","5"
"18-29 years","Baldwin","1227","0","15"
"30-39 years","Baldwin","439","1","15"
"40-49 years","Baldwin","461","2","29"
"50-59 years","Baldwin","470","10","49"
"60-69 years","Baldwin","372","20","66"
"70-79 years","Baldwin","251","22","53"
"80 & Older years","Baldwin","150","39","54"
"<1 years","Baldwin","12","0","0"
"01-04 years","Banks","8","0","0"
"05-09 years","Banks","23","0","1"
"10-17 years","Banks","99","0","2"
"18-29 years","Banks","274","0","6"
"30-39 years","Banks","188","0","5"
"40-49 years","Banks","208","0","15"
"50-59 years","Banks","233","1","22"
"60-69 years","Banks","195","4","38"
"70-79 years","Banks","147","13","53"
"80 & Older years","Banks","79","12","28"
"<1 years","Banks","5","0","1"
"Unknown years","Banks","47","0","1"
"01-04 years","Barrow","81","0","0"
"05-09 years","Barrow","149","0","0"
"10-17 years","Barrow","557","0","7"
"18-29 years","Barrow","1579","2","33"
"30-39 years","Barrow","1341","1","41"
"40-49 years","Barrow","1351","4","59"
"50-59 years","Barrow","1143","7","89"
"60-69 years","Barrow","776","22","127"
"70-79 years","Barrow","464","29","97"
"80 & Older years","Barrow","224","43","81"
"<1 years","Barrow","28","0","2"
"Unknown years","Barrow","25","0","0"
"01-04 years","Bartow","89","0","3"
"05-09 years","Bartow","190","0","2"
"10-17 years","Bartow","821","0","7"
"18-29 years","Bartow","1832","0","18"
"30-39 years","Bartow","1484","4","39"
"40-49 years","Bartow","1555","1","66"
"50-59 years","Bartow","1594","11","126"
"60-69 years","Bartow","939","29","135"
"70-79 years","Bartow","668","58","150"
"80 & Older years","Bartow","316","64","104"
"<1 years","Bartow","32","0","2"
"Unknown years","Bartow","127","0","7"
"01-04 years","Ben Hill","28","0","1"
"05-09 years","Ben Hill","19","0","0"
"10-17 years","Ben Hill","95","0","0"
"18-29 years","Ben Hill","252","0","4"
"30-39 years","Ben Hill","207","3","9"
"40-49 years","Ben Hill","194","1","10"
"50-59 years","Ben Hill","235","4","27"
"60-69 years","Ben Hill","198","12","27"
"70-79 years","Ben Hill","142","18","51"
"80 & Older years","Ben Hill","68","15","16"
"<1 years","Ben Hill","5","0","0"
"Unknown years","Ben Hill","2","0","0"
"01-04 years","Berrien","15","0","0"
"05-09 years","Berrien","21","0","0"
"10-17 years","Berrien","85","0","1"
"18-29 years","Berrien","185","0","0"
"30-39 years","Berrien","149","0","3"
"40-49 years","Berrien","132","0","4"
"50-59 years","Berrien","158","2","15"
"60-69 years","Berrien","117","8","16"
"70-79 years","Berrien","77","9","14"
"80 & Older years","Berrien","47","9","12"
"<1 years","Berrien","2","0","0"
"Unknown years","Berrien","1","0","0"
"01-04 years","Bibb","131","0","4"
"05-09 years","Bibb","176","0","0"
"10-17 years","Bibb","591","0","7"
"18-29 years","Bibb","2731","1","74"
"30-39 years","Bibb","1945","6","101"
"40-49 years","Bibb","1949","11","182"
"50-59 years","Bibb","1816","19","242"
"60-69 years","Bibb","1455","70","371"
"70-79 years","Bibb","887","99","308"
"80 & Older years","Bibb","553","119","260"
"<1 years","Bibb","42","0","4"
"Unknown years","Bibb","21","0","0"
"01-04 years","Bleckley","3","0","0"
"05-09 years","Bleckley","14","0","0"
"10-17 years","Bleckley","69","0","0"
"18-29 years","Bleckley","184","0","3"
"30-39 years","Bleckley","86","0","2"
"40-49 years","Bleckley","102","1","2"
"50-59 years","Bleckley","100","2","4"
"60-69 years","Bleckley","81","7","10"
"70-79 years","Bleckley","63","4","12"
"80 & Older years","Bleckley","62","18","12"
"<1 years","Bleckley","3","0","0"
"Unknown years","Bleckley","1","0","0"
"01-04 years","Brantley","12","0","0"
"05-09 years","Brantley","12","0","0"
"10-17 years","Brantley","80","0","1"
"18-29 years","Brantley","146","0","1"
"30-39 years","Brantley","107","0","3"
"40-49 years","Brantley","118","1","5"
"50-59 years","Brantley","139","2","13"
"60-69 years","Brantley","104","4","12"
"70-79 years","Brantley","84","11","19"
"80 & Older years","Brantley","47","7","10"
"<1 years","Brantley","1","0","0"
"01-04 years","Brooks","14","0","1"
"05-09 years","Brooks","21","0","0"
"10-17 years","Brooks","82","0","0"
"18-29 years","Brooks","164","0","1"
"30-39 years","Brooks","118","0","2"
"40-49 years","Brooks","112","1","11"
"50-59 years","Brooks","136","2","19"
"60-69 years","Brooks","97","6","16"
"70-79 years","Brooks","79","10","19"
"80 & Older years","Brooks","55","18","15"
"<1 years","Brooks","3","0","0"
"01-04 years","Bryan","40","0","0"
"05-09 years","Bryan","67","0","0"
"10-17 years","Bryan","218","0","2"
"18-29 years","Bryan","471","0","10"
"30-39 years","Bryan","368","1","8"
"40-49 years","Bryan","410","0","13"
"50-59 years","Bryan","315","4","28"
"60-69 years","Bryan","220","7","26"
"70-79 years","Bryan","151","7","46"
"80 & Older years","Bryan","63","6","24"
"<1 years","Bryan","12","0","0"
"Unknown years","Bryan","5","0","0"
"01-04 years","Bulloch","55","0","0"
"05-09 years","Bulloch","96","0","0"
"10-17 years","Bulloch","339","0","2"
"18-29 years","Bulloch","2139","0","8"
"30-39 years","Bulloch","591","4","21"
"40-49 years","Bulloch","515","2","25"
"50-59 years","Bulloch","487","5","28"
"60-69 years","Bulloch","369","13","39"
"70-79 years","Bulloch","183","12","33"
"80 & Older years","Bulloch","102","11","32"
"<1 years","Bulloch","22","0","2"
"Unknown years","Bulloch","6","0","0"
"01-04 years","Burke","21","0","0"
"05-09 years","Burke","41","0","0"
"10-17 years","Burke","121","0","1"
"18-29 years","Burke","322","1","7"
"30-39 years","Burke","243","1","7"
"40-49 years","Burke","273","2","14"
"50-59 years","Burke","250","2","31"
"60-69 years","Burke","192","5","34"
"70-79 years","Burke","115","10","28"
"80 & Older years","Burke","36","9","14"
"<1 years","Burke","6","0","0"
"Unknown years","Burke","2","0","0"
"01-04 years","Butts","22","0","3"
"05-09 years","Butts","23","0","0"
"10-17 years","Butts","101","0","1"
"18-29 years","Butts","341","0","6"
"30-39 years","Butts","298","0","7"
"40-49 years","Butts","297","3","13"
"50-59 years","Butts","319","5","21"
"60-69 years","Butts","237","14","29"
"70-79 years","Butts","167","17","21"
"80 & Older years","Butts","103","25","6"
"<1 years","Butts","5","0","1"
"Unknown years","Butts","1","0","0"
"01-04 years","Calhoun","6","0","0"
"05-09 years","Calhoun","1","0","0"
"10-17 years","Calhoun","36","0","0"
"18-29 years","Calhoun","65","0","6"
"30-39 years","Calhoun","59","2","6"
"40-49 years","Calhoun","76","2","9"
"50-59 years","Calhoun","76","2","15"
"60-69 years","Calhoun","72","2","19"
"70-79 years","Calhoun","25","4","8"
"80 & Older years","Calhoun","15","2","8"
"<1 years","Calhoun","3","0","0"
"Unknown years","Calhoun","1","0","0"
"01-04 years","Camden","41","0","0"
"05-09 years","Camden","39","0","1"
"10-17 years","Camden","219","0","1"
"18-29 years","Camden","726","0","4"
"30-39 years","Camden","485","0","12"
"40-49 years","Camden","385","1","11"
"50-59 years","Camden","442","1","16"
"60-69 years","Camden","328","7","23"
"70-79 years","Camden","193","2","22"
"80 & Older years","Camden","85","13","21"
"<1 years","Camden","9","0","1"
"Unknown years","Camden","14","0","0"
"01-04 years","Candler","8","0","0"
"05-09 years","Candler","12","0","0"
"10-17 years","Candler","53","0","0"
"18-29 years","Candler","128","0","0"
"30-39 years","Candler","90","0","2"
"40-49 years","Candler","114","2","3"
"50-59 years","Candler","120","5","10"
"60-69 years","Candler","95","8","14"
"70-79 years","Candler","59","12","17"
"80 & Older years","Candler","27","6","11"
"<1 years","Candler","4","0","0"
"Unknown years","Candler","1","0","0"
"01-04 years","Carroll","82","0","1"
"05-09 years","Carroll","127","0","1"
"10-17 years","Carroll","575","0","6"
"18-29 years","Carroll","1613","0","11"
"30-39 years","Carroll","999","4","18"
"40-49 years","Carroll","972","4","26"
"50-59 years","Carroll","995","11","52"
"60-69 years","Carroll","710","21","66"
"70-79 years","Carroll","430","30","60"
"80 & Older years","Carroll","262","47","42"
"<1 years","Carroll","25","0","0"
"Unknown years","Carroll","12","0","0"
"01-04 years","Catoosa","75","0","0"
"05-09 years","Catoosa","115","0","1"
"10-17 years","Catoosa","424","0","2"
"18-29 years","Catoosa","892","0","7"
"30-39 years","Catoosa","665","1","10"
"40-49 years","Catoosa","764","1","13"
"50-59 years","Catoosa","715","5","26"
"60-69 years","Catoosa","519","6","50"
"70-79 years","Catoosa","325","14","45"
"80 & Older years","Catoosa","228","26","42"
"<1 years","Catoosa","31","0","1"
"Unknown years","Catoosa","122","0","8"
"01-04 years","Charlton","12","0","0"
"05-09 years","Charlton","26","0","0"
"10-17 years","Charlton","58","0","0"
"18-29 years","Charlton","176","0","1"
"30-39 years","Charlton","197","0","4"
"40-49 years","Charlton","173","2","8"
"50-59 years","Charlton","141","1","5"
"60-69 years","Charlton","137","5","15"
"70-79 years","Charlton","49","4","9"
"80 & Older years","Charlton","28","4","12"
"<1 years","Charlton","2","0","0"
"Unknown years","Charlton","1","0","0"
"01-04 years","Chatham","350","0","3"
"05-09 years","Chatham","414","1","1"
"10-17 years","Chatham","1174","0","13"
"18-29 years","Chatham","4414","2","53"
"30-39 years","Chatham","3080","5","103"
"40-49 years","Chatham","2510","11","137"
"50-59 years","Chatham","2268","32","215"
"60-69 years","Chatham","1837","59","309"
"70-79 years","Chatham","992","93","304"
"80 & Older years","Chatham","617","121","257"
"<1 years","Chatham","91","0","4"
"Unknown years","Chatham","38","0","1"
"01-04 years","Chattahoochee","8","0","0"
"05-09 years","Chattahoochee","7","0","0"
"10-17 years","Chattahoochee","111","0","2"
"18-29 years","Chattahoochee","2107","6","2"
"30-39 years","Chattahoochee","213","2","3"
"40-49 years","Chattahoochee","51","0","0"
"50-59 years","Chattahoochee","22","0","5"
"60-69 years","Chattahoochee","16","0","4"
"70-79 years","Chattahoochee","6","0","2"
"80 & Older years","Chattahoochee","7","1","3"
"<1 years","Chattahoochee","9","0","0"
"Unknown years","Chattahoochee","1","0","0"
"01-04 years","Chattooga","11","0","0"
"05-09 years","Chattooga","24","0","0"
"10-17 years","Chattooga","173","0","1"
"18-29 years","Chattooga","352","0","4"
"30-39 years","Chattooga","277","0","6"
"40-49 years","Chattooga","310","1","10"
"50-59 years","Chattooga","309","5","16"
"60-69 years","Chattooga","267","14","37"
"70-79 years","Chattooga","162","14","40"
"80 & Older years","Chattooga","114","21","30"
"<1 years","Chattooga","9","0","1"
"Unknown years","Chattooga","25","0","1"
"01-04 years","Cherokee","192","0","7"
"05-09 years","Cherokee","475","0","7"
"10-17 years","Cherokee","1909","0","12"
"18-29 years","Cherokee","3806","1","64"
"30-39 years","Cherokee","2714","2","90"
"40-49 years","Cherokee","3055","4","104"
"50-59 years","Cherokee","3066","15","171"
"60-69 years","Cherokee","1829","32","197"
"70-79 years","Cherokee","1213","61","214"
"80 & Older years","Cherokee","770","114","206"
"<1 years","Cherokee","38","0","1"
"Unknown years","Cherokee","77","0","2"
"01-04 years","Clarke","153","0","1"
"05-09 years","Clarke","184","0","2"
"10-17 years","Clarke","544","0","5"
"18-29 years","Clarke","5622","1","33"
"30-39 years","Clarke","1472","2","32"
"40-49 years","Clarke","1195","2","46"
"50-59 years","Clarke","1080","7","63"
"60-69 years","Clarke","719","14","85"
"70-79 years","Clarke","432","36","99"
"80 & Older years","Clarke","232","40","62"
"<1 years","Clarke","41","0","2"
"Unknown years","Clarke","34","0","0"
"01-04 years","Clay","3","0","0"
"05-09 years","Clay","2","0","0"
"10-17 years","Clay","16","0","0"
"18-29 years","Clay","26","0","0"
"30-39 years","Clay","30","0","1"
"40-49 years","Clay","26","0","0"
"50-59 years","Clay","17","0","1"
"60-69 years","Clay","24","1","2"
"70-79 years","Clay","18","0","0"
"80 & Older years","Clay","14","2","5"
"Unknown years","Clay","1","0","0"
"01-04 years","Clayton","337","0","8"
"05-09 years","Clayton","518","1","8"
"10-17 years","Clayton","1347","0","23"
"18-29 years","Clayton","4283","5","90"
"30-39 years","Clayton","3691","9","134"
"40-49 years","Clayton","3360","23","169"
"50-59 years","Clayton","3185","43","238"
"60-69 years","Clayton","2010","87","222"
"70-79 years","Clayton","857","80","153"
"80 & Older years","Clayton","433","88","107"
"<1 years","Clayton","77","0","3"
"Unknown years","Clayton","57","0","3"
"01-04 years","Clinch","14","0","0"
"05-09 years","Clinch","20","0","0"
"10-17 years","Clinch","74","0","0"
"18-29 years","Clinch","127","0","2"
"30-39 years","Clinch","97","1","4"
"40-49 years","Clinch","93","0","4"
"50-59 years","Clinch","92","2","14"
"60-69 years","Clinch","100","7","15"
"70-79 years","Clinch","51","8","18"
"80 & Older years","Clinch","17","3","5"
"<1 years","Clinch","4","0","0"
"Unknown years","Clinch","1","0","0"
"01-04 years","Cobb","639","1","14"
"05-09 years","Cobb","1140","0","8"
"10-17 years","Cobb","3750","0","32"
"18-29 years","Cobb","13493","4","215"
"30-39 years","Cobb","9035","12","225"
"40-49 years","Cobb","8590","27","360"
"50-59 years","Cobb","7672","51","479"
"60-69 years","Cobb","4712","111","464"
"70-79 years","Cobb","2623","236","445"
"80 & Older years","Cobb","1643","332","402"
"<1 years","Cobb","170","0","9"
"Unknown years","Cobb","199","2","3"
"01-04 years","Coffee","74","0","2"
"05-09 years","Coffee","92","0","4"
"10-17 years","Coffee","271","0","3"
"18-29 years","Coffee","789","0","22"
"30-39 years","Coffee","584","4","39"
"40-49 years","Coffee","662","4","84"
"50-59 years","Coffee","652","7","119"
"60-69 years","Coffee","517","29","126"
"70-79 years","Coffee","275","33","114"
"80 & Older years","Coffee","150","36","85"
"<1 years","Coffee","12","0","0"
"01-04 years","Colquitt","45","0","0"
"05-09 years","Colquitt","91","0","1"
"10-17 years","Colquitt","315","0","4"
"18-29 years","Colquitt","667","0","17"
"30-39 years","Colquitt","466","0","16"
"40-49 years","Colquitt","488","6","36"
"50-59 years","Colquitt","447","12","34"
"60-69 years","Colquitt","308","12","37"
"70-79 years","Colquitt","188","9","43"
"80 & Older years","Colquitt","130","20","28"
"<1 years","Colquitt","14","0","0"
"Unknown years","Colquitt","4","0","0"
"01-04 years","Columbia","119","0","2"
"05-09 years","Columbia","269","0","0"
"10-17 years","Columbia","997","0","1"
"18-29 years","Columbia","2089","0","20"
"30-39 years","Columbia","1862","2","22"
"40-49 years","Columbia","1682","7","43"
"50-59 years","Columbia","1463","14","66"
