"Ethnicity","race","cases","Deaths"
"Hispanic/Latino","African-American/Black","2390","15"
"Hispanic/Latino","American Indian/Alaska Native","129","0"
"Hispanic/Latino","Asian","251","1"
"Hispanic/Latino","Native Hawaiian/Pacific Islander","179","1"
"Hispanic/Latino","Other","28143","280"
"Hispanic/Latino","Unknown","13327","10"
"Hispanic/Latino","White","37283","467"
"Non-Hispanic/Latino","African-American/Black","177660","4733"
"Non-Hispanic/Latino","American Indian/Alaska Native","337","10"
"Non-Hispanic/Latino","Asian","13338","262"
"Non-Hispanic/Latino","Native Hawaiian/Pacific Islander","539","7"
"Non-Hispanic/Latino","Other","9490","45"
"Non-Hispanic/Latino","Unknown","8499","54"
"Non-Hispanic/Latino","White","259733","7940"
"Unknown","African-American/Black","25829","30"
"Unknown","American Indian/Alaska Native","133","0"
"Unknown","Asian","3256","2"
"Unknown","Native Hawaiian/Pacific Islander","167","0"
"Unknown","Other","25040","21"
"Unknown","Unknown","147041","63"
"Unknown","White","39745","56"
