"Ethnicity","race","cases","Deaths"
"Hispanic/Latino","African-American/Black","3133","24"
"Hispanic/Latino","American Indian/Alaska Native","145","0"
"Hispanic/Latino","Asian","327","2"
"Hispanic/Latino","Native Hawaiian/Pacific Islander","213","2"
"Hispanic/Latino","Other","34827","344"
"Hispanic/Latino","Unknown","14087","7"
"Hispanic/Latino","White","46228","621"
"Non-Hispanic/Latino","African-American/Black","226711","6340"
"Non-Hispanic/Latino","American Indian/Alaska Native","383","11"
"Non-Hispanic/Latino","Asian","17295","368"
"Non-Hispanic/Latino","Native Hawaiian/Pacific Islander","693","10"
"Non-Hispanic/Latino","Other","11801","58"
"Non-Hispanic/Latino","Unknown","6683","15"
"Non-Hispanic/Latino","White","331609","10430"
"Unknown","African-American/Black","24083","15"
"Unknown","American Indian/Alaska Native","139","0"
"Unknown","Asian","3828","1"
"Unknown","Native Hawaiian/Pacific Islander","172","0"
"Unknown","Other","24692","9"
"Unknown","Unknown","114892","31"
"Unknown","White","37843","19"
