"Ethnicity","race","cases","Deaths"
"Hispanic/Latino","African-American/Black","1166","13"
"Hispanic/Latino","American Indian/Alaska Native","52","0"
"Hispanic/Latino","Asian","109","0"
"Hispanic/Latino","Native Hawaiian/Pacific Islander","103","0"
"Hispanic/Latino","Other","17255","192"
"Hispanic/Latino","Unknown","6791","11"
"Hispanic/Latino","White","23208","303"
"Non-Hispanic/Latino","African-American/Black","91326","3323"
"Non-Hispanic/Latino","American Indian/Alaska Native","147","10"
"Non-Hispanic/Latino","Asian","5382","150"
"Non-Hispanic/Latino","Native Hawaiian/Pacific Islander","266","7"
"Non-Hispanic/Latino","Other","4566","14"
"Non-Hispanic/Latino","Unknown","3271","12"
"Non-Hispanic/Latino","White","120017","4348"
"Unknown","African-American/Black","14367","15"
"Unknown","American Indian/Alaska Native","59","0"
"Unknown","Asian","1507","0"
"Unknown","Native Hawaiian/Pacific Islander","91","0"
"Unknown","Other","5007","4"
"Unknown","Unknown","70603","44"
"Unknown","White","19704","16"
