"county_name","cases","county_id","State FIPS code","County FIPS code","population","confirmed_case_hospitalization","deaths","case rate","death rate","14 day case rate","14 day cases","antigen_cases","probable_deaths","antigen_case_hospitalization"
"Appling","3530","US-13001","13","1","18561","265","105","19018.37","565.7","118.53","22","1193","12","20"
"Atkinson","1530","US-13003","13","3","8330","208","36","18367.35","432.17","348.14","29","557","8","22"
"Bacon","2534","US-13005","13","5","11404","203","59","22220.27","517.36","140.3","16","970","13","14"
"Baker","313","US-13007","13","7","3116","45","13","10044.93","417.2","32.09","1","218","1","3"
"Baldwin","7285","US-13009","13","9","44428","430","188","16397.32","423.16","49.52","22","2171","35","19"
"Banks","3330","US-13011","13","11","19982","326","76","16665","380.34","115.1","23","516","7","5"
"Barrow","19434","US-13013","13","13","86383","972","235","22497.48","272.04","105.34","91","2369","9","7"
"Bartow","21452","US-13015","13","15","110771","1200","376","19366.08","339.44","132.71","147","7224","55","106"
"Ben Hill","2163","US-13017","13","17","16645","186","73","12994.89","438.57","42.05","7","2124","45","69"
"Berrien","2008","US-13019","13","19","19276","108","56","10417.1","290.52","77.82","15","2895","22","40"
"Bibb","28683","US-13021","13","21","152150","2712","662","18851.79","435.1","67.04","102","7957","81","80"
"Bleckley","1459","US-13023","13","23","12838","73","42","11364.7","327.15","62.32","8","1847","49","73"
"Brantley","2486","US-13025","13","25","19202","182","84","12946.57","437.45","119.78","23","1588","16","36"
"Brooks","1877","US-13027","13","27","15727","153","62","11934.89","394.23","89.02","14","1519","20","26"
"Bryan","6764","US-13029","13","29","39137","383","70","17282.88","178.86","114.98","45","2129","15","18"
"Bulloch","10548","US-13031","13","31","79467","366","107","13273.43","134.65","41.53","33","4773","142","222"
"Burke","2954","US-13033","13","33","22342","237","58","13221.73","259.6","53.71","12","2296","42","33"
"Butts","4705","US-13035","13","35","25174","260","136","18689.92","540.24","95.34","24","1727","13","14"
"Calhoun","984","US-13037","13","37","6317","101","21","15577.01","332.44","189.96","12","360","1","3"
"Camden","8535","US-13039","13","39","53924","245","92","15827.83","170.61","185.45","100","2464","17","35"
"Candler","1322","US-13043","13","43","10837","96","51","12198.95","470.61","119.96","13","735","40","41"
"Carroll","14367","US-13045","13","45","120119","438","177","11960.64","147.35","66.6","80","9216","247","313"
"Catoosa","12345","US-13047","13","47","68771","387","120","17950.88","174.49","197.76","136","1798","34","40"
"Charlton","2202","US-13049","13","49","13251","120","47","16617.61","354.69","309.41","41","748","15","20"
"Chatham","52627","US-13051","13","51","292176","3140","759","18012.09","259.77","104.05","304","8743","63","62"
"Chattahoochee","5910","US-13053","13","53","10749","51","16","54981.86","148.85","93.03","10","870","5","4"
"Chattooga","5244","US-13055","13","55","24766","310","110","21174.19","444.16","141.32","35","1263","17","20"
"Cherokee","45018","US-13057","13","57","266617","2307","549","16884.89","205.91","104.27","278","17640","37","52"
"Clarke","26037","US-13059","13","59","129779","1120","206","20062.57","158.73","100.17","130","3431","9","6"
"Clay","353","US-13061","13","61","2855","14","5","12364.27","175.13","0","0","162","0","4"
"Clayton","57311","US-13063","13","63","304838","3055","841","18800.48","275.88","118.1","360","5806","59","18"
"Clinch","1382","US-13065","13","65","6656","94","36","20763.22","540.87","60.1","4","679","2","10"
"Cobb","133665","US-13067","13","67","790588","4692","1554","16907.04","196.56","125.86","995","35637","134","256"
"Coffee","8437","US-13069","13","69","43042","1048","206","19601.78","478.6","283.44","122","2284","51","106"
"Colquitt","7912","US-13071","13","71","45393","395","159","17430","350.27","167.43","76","3087","70","37"
"Columbia","20234","US-13073","13","73","158631","834","296","12755.39","186.6","153.82","244","15134","65","93"
"Cook","2056","US-13075","13","75","17437","141","55","11791.02","315.42","57.35","10","2810","15","27"
"Coweta","20774","US-13077","13","77","152001","1321","415","13667.02","273.02","88.82","135","11952","50","52"
"Crawford","1186","US-13079","13","79","12228","117","43","9699.05","351.65","65.42","8","577","9","6"
"Crisp","2545","US-13081","13","81","22289","199","70","11418.19","314.06","44.87","10","2089","61","99"
"Dade","2506","US-13083","13","83","16162","98","25","15505.51","154.68","228.93","37","614","3","9"
"Dawson","6111","US-13085","13","85","27021","386","93","22615.74","344.18","155.43","42","712","4","4"
"DeKalb","126570","US-13089","13","89","793154","7928","1446","15957.81","182.31","155.58","1234","17771","154","71"
"Decatur","5073","US-13087","13","87","26322","254","89","19272.85","338.12","820.61","216","1849","35","71"
"Dodge","2106","US-13091","13","91","20385","131","68","10331.13","333.58","39.24","8","3067","77","83"
"Dooly","1529","US-13093","13","93","13400","108","39","11410.45","291.04","89.55","12","829","28","31"
"Dougherty","14068","US-13095","13","95","89905","1549","434","15647.63","482.73","103.44","93","5272","42","23"
"Douglas","28039","US-13097","13","97","151906","1253","304","18458.13","200.12","86.9","132","6540","69","121"
"Early","2087","US-13099","13","99","10146","116","54","20569.68","532.23","118.27","12","619","6","17"
"Echols","466","US-13101","13","101","3969","17","5","11740.99","125.98","125.98","5","461","6","9"
"Effingham","10192","US-13103","13","103","64026","580","162","15918.53","253.02","71.85","46","2663","24","22"
"Elbert","2636","US-13105","13","105","18945","249","81","13913.96","427.55","58.06","11","1886","23","25"
"Emanuel","3408","US-13107","13","107","22664","200","78","15037.06","344.16","97.07","22","2437","73","185"
"Evans","1492","US-13109","13","109","10687","119","40","13960.89","374.29","93.57","10","813","23","36"
"Fannin","4135","US-13111","13","111","26320","325","120","15710.49","455.93","98.78","26","937","22","19"
"Fayette","16673","US-13113","13","113","117544","927","265","14184.48","225.45","175.25","206","5370","37","22"
"Floyd","22881","US-13115","13","115","99916","1514","401","22900.24","401.34","129.11","129","3996","94","117"
"Forsyth","43557","US-13117","13","117","252507","1473","344","17249.82","136.23","310.09","783","10591","17","16"
"Franklin","4363","US-13119","13","119","23329","255","75","18702.04","321.49","81.44","19","963","19","12"
"Fulton","182428","US-13121","13","121","1099181","9684","1956","16596.72","177.95","143.74","1580","29873","182","145"
"Gilmer","4632","US-13123","13","123","31417","444","139","14743.61","442.44","114.59","36","2200","25","23"
"Glascock","268","US-13125","13","125","3025","28","8","8859.5","264.46","66.12","2","337","17","8"
"Glynn","18023","US-13127","13","127","86047","745","349","20945.53","405.59","183.62","158","4772","43","42"
"Gordon","11796","US-13129","13","129","58049","484","222","20320.76","382.44","218.78","127","3798","32","42"
"Grady","3667","US-13131","13","131","24540","268","79","14942.95","321.92","154.85","38","2012","26","29"
"Greene","3142","US-13133","13","133","18717","263","70","16786.88","373.99","138.91","26","744","10","5"
