"sex","county name","cases","deaths","confirmed_case_hospitalization"
"Female","Georgia","1035762","13842","55380"
"Male","Georgia","861745","16044","52210"
"Unknown","Georgia","15664","6","359"
"Female","Appling","1918","50","135"
"Male","Appling","1598","55","130"
"Unknown","Appling","14","0","0"
"Female","Atkinson","845","15","105"
"Male","Atkinson","679","21","103"
"Unknown","Atkinson","6","0","0"
"Female","Bacon","1208","24","101"
"Male","Bacon","1318","35","102"
"Unknown","Bacon","8","0","0"
"Female","Baker","170","5","22"
"Male","Baker","141","8","23"
"Unknown","Baker","2","0","0"
"Female","Baldwin","4080","65","183"
"Male","Baldwin","3178","123","247"
"Unknown","Baldwin","27","0","0"
"Female","Banks","1808","36","177"
"Male","Banks","1505","40","147"
"Unknown","Banks","17","0","2"
"Female","Barrow","10532","111","519"
"Male","Barrow","8830","124","452"
"Unknown","Barrow","72","0","1"
"Female","Bartow","11490","171","595"
"Male","Bartow","9848","205","605"
"Unknown","Bartow","114","0","0"
"Female","Ben Hill","1236","32","99"
"Male","Ben Hill","922","41","87"
"Unknown","Ben Hill","5","0","0"
"Female","Berrien","1103","30","59"
"Male","Berrien","899","26","49"
"Unknown","Berrien","6","0","0"
"Female","Bibb","16283","333","1464"
"Male","Bibb","12052","328","1239"
"Unknown","Bibb","348","1","9"
"Female","Bleckley","841","23","40"
"Male","Bleckley","607","19","33"
"Unknown","Bleckley","11","0","0"
"Female","Brantley","1354","38","95"
"Male","Brantley","1122","46","87"
"Unknown","Brantley","10","0","0"
"Female","Brooks","1050","24","82"
"Male","Brooks","820","38","71"
"Unknown","Brooks","7","0","0"
"Female","Bryan","3528","27","178"
"Male","Bryan","3228","43","205"
"Unknown","Bryan","8","0","0"
"Female","Bulloch","5910","59","198"
"Male","Bulloch","4605","48","168"
"Unknown","Bulloch","33","0","0"
"Female","Burke","1629","28","115"
"Male","Burke","1313","30","121"
"Unknown","Burke","12","0","1"
"Female","Butts","2317","59","118"
"Male","Butts","2350","77","142"
"Unknown","Butts","38","0","0"
"Female","Calhoun","406","14","45"
"Male","Calhoun","563","7","55"
"Unknown","Calhoun","15","0","1"
"Female","Camden","4620","45","130"
"Male","Camden","3863","47","115"
"Unknown","Camden","52","0","0"
"Female","Candler","721","17","54"
"Male","Candler","600","34","42"
"Unknown","Candler","1","0","0"
"Female","Carroll","7689","83","205"
"Male","Carroll","6611","94","226"
"Unknown","Carroll","67","0","7"
"Female","Catoosa","6535","64","194"
"Male","Catoosa","5690","56","188"
"Unknown","Catoosa","120","0","5"
"Female","Charlton","872","19","62"
"Male","Charlton","1310","28","58"
"Unknown","Charlton","20","0","0"
"Female","Chatham","28797","347","1625"
"Male","Chatham","23689","412","1510"
"Unknown","Chatham","141","0","5"
"Female","Chattahoochee","585","3","21"
"Male","Chattahoochee","5303","13","30"
"Unknown","Chattahoochee","22","0","0"
"Female","Chattooga","2853","53","147"
"Male","Chattooga","2373","57","163"
"Unknown","Chattooga","18","0","0"
"Female","Cherokee","24074","232","1075"
"Male","Cherokee","20763","317","1231"
"Unknown","Cherokee","181","0","1"
"Female","Clarke","14716","92","588"
"Male","Clarke","11261","114","531"
"Unknown","Clarke","60","0","1"
"Female","Clay","203","1","8"
"Male","Clay","147","4","6"
"Unknown","Clay","3","0","0"
"Female","Clayton","32877","418","1662"
"Male","Clayton","24131","423","1387"
"Unknown","Clayton","303","0","6"
"Female","Clinch","730","16","49"
"Male","Clinch","648","20","45"
"Unknown","Clinch","4","0","0"
"Female","Cobb","72757","702","2317"
"Male","Cobb","60197","852","2370"
"Unknown","Cobb","711","0","5"
"Female","Coffee","4653","109","585"
"Male","Coffee","3748","97","462"
"Unknown","Coffee","36","0","1"
"Female","Colquitt","4186","73","198"
"Male","Colquitt","3677","86","197"
"Unknown","Colquitt","49","0","0"
"Female","Columbia","10757","119","418"
"Male","Columbia","9424","177","415"
"Unknown","Columbia","53","0","1"
"Female","Cook","1161","26","76"
"Male","Cook","893","29","65"
"Unknown","Cook","2","0","0"
"Female","Coweta","11110","181","685"
"Male","Coweta","9572","234","631"
"Unknown","Coweta","92","0","5"
"Female","Crawford","636","19","57"
"Male","Crawford","542","24","60"
"Unknown","Crawford","8","0","0"
"Female","Crisp","1425","34","119"
"Male","Crisp","1063","36","80"
"Unknown","Crisp","57","0","0"
"Female","Dade","1299","14","49"
"Male","Dade","1182","11","49"
"Unknown","Dade","25","0","0"
"Female","Dawson","3288","37","179"
"Male","Dawson","2788","56","207"
"Unknown","Dawson","35","0","0"
"Female","DeKalb","70242","699","4257"
"Male","DeKalb","55263","747","3652"
"Unknown","DeKalb","1065","0","19"
"Female","Decatur","2864","41","139"
"Male","Decatur","2166","48","115"
"Unknown","Decatur","43","0","0"
"Female","Dodge","1063","31","68"
"Male","Dodge","1004","37","63"
"Unknown","Dodge","39","0","0"
"Female","Dooly","790","17","56"
"Male","Dooly","724","22","52"
"Unknown","Dooly","15","0","0"
"Female","Dougherty","7964","228","885"
"Male","Dougherty","5887","206","663"
"Unknown","Dougherty","217","0","1"
"Female","Douglas","15579","145","670"
"Male","Douglas","12357","159","581"
"Unknown","Douglas","103","0","2"
"Female","Early","1232","30","76"
"Male","Early","839","24","40"
"Unknown","Early","16","0","0"
"Female","Echols","196","1","5"
"Male","Echols","269","4","12"
"Unknown","Echols","1","0","0"
"Female","Effingham","5463","66","295"
"Male","Effingham","4700","96","285"
"Unknown","Effingham","29","0","0"
"Female","Elbert","1517","39","149"
"Male","Elbert","1106","42","99"
"Unknown","Elbert","13","0","1"
"Female","Emanuel","1882","45","125"
"Male","Emanuel","1506","33","75"
"Unknown","Emanuel","20","0","0"
"Female","Evans","830","18","73"
"Male","Evans","655","22","46"
"Unknown","Evans","7","0","0"
"Female","Fannin","2220","47","146"
"Male","Fannin","1900","73","179"
"Unknown","Fannin","15","0","0"
"Female","Fayette","8831","116","441"
"Male","Fayette","7761","149","485"
"Unknown","Fayette","81","0","1"
"Female","Floyd","12464","170","754"
"Male","Floyd","10302","231","758"
"Unknown","Floyd","115","0","2"
"Female","Forsyth","22186","141","674"
"Male","Forsyth","20131","203","799"
"Unknown","Forsyth","1240","0","0"
"Female","Franklin","2403","28","136"
"Male","Franklin","1937","47","119"
"Unknown","Franklin","23","0","0"
"Female","Fulton","98623","941","5027"
"Male","Fulton","82401","1015","4583"
"Unknown","Fulton","1404","0","74"
"Female","Gilmer","2492","62","218"
"Male","Gilmer","2085","77","226"
"Unknown","Gilmer","55","0","0"
"Female","Glascock","138","3","11"
"Male","Glascock","121","5","17"
"Unknown","Glascock","9","0","0"
"Female","Glynn","9804","152","370"
"Male","Glynn","8197","197","375"
"Unknown","Glynn","22","0","0"
"Female","Gordon","6308","96","234"
"Male","Gordon","5379","126","249"
"Unknown","Gordon","109","0","1"
"Female","Grady","2068","32","145"
"Male","Grady","1572","47","123"
"Unknown","Grady","27","0","0"
"Female","Greene","1704","33","123"
"Male","Greene","1424","37","140"
"Unknown","Greene","14","0","0"
"Female","Gwinnett","93093","757","3779"
"Male","Gwinnett","78966","918","3564"
"Unknown","Gwinnett","991","0","5"
"Female","Habersham","4541","106","330"
"Male","Habersham","3786","121","369"
"Unknown","Habersham","48","0","1"
"Female","Hall","24940","336","1674"
"Male","Hall","21229","413","1780"
"Unknown","Hall","297","1","3"
"Female","Hancock","692","33","62"
"Male","Hancock","668","47","68"
"Unknown","Hancock","4","0","0"
"Female","Haralson","1859","30","60"
"Male","Haralson","1562","28","46"
"Unknown","Haralson","21","0","0"
"Female","Harris","2697","45","153"
"Male","Harris","2376","52","167"
"Unknown","Harris","43","0","0"
"Female","Hart","1763","26","101"
"Male","Hart","1377","29","94"
"Unknown","Hart","11","0","0"
"Female","Heard","772","17","40"
"Male","Heard","692","14","54"
"Unknown","Heard","5","0","0"
"Female","Henry","25572","277","1060"
"Male","Henry","19617","322","886"
"Unknown","Henry","113","0","1"
"Female","Houston","12790","150","593"
"Male","Houston","10078","167","587"
"Unknown","Houston","122","0","2"
"Female","Irwin","506","14","56"
"Male","Irwin","526","9","44"
"Unknown","Irwin","2","0","0"
"Female","Jackson","9838","109","470"
"Male","Jackson","8565","153","520"
"Unknown","Jackson","89","0","1"
"Female","Jasper","885","15","86"
"Male","Jasper","767","21","70"
"Unknown","Jasper","8","0","0"
"Female","Jeff Davis","1272","17","65"
"Male","Jeff Davis","1037","29","72"
"Unknown","Jeff Davis","4","0","0"
"Female","Jefferson","1255","34","108"
"Male","Jefferson","966","43","98"
"Unknown","Jefferson","13","0","0"
"Female","Jenkins","617","20","47"
"Male","Jenkins","452","24","54"
"Unknown","Jenkins","1","1","1"
"Female","Johnson","703","23","64"
"Male","Johnson","739","33","62"
"Unknown","Johnson","18","0","0"
"Female","Jones","2048","38","151"
"Male","Jones","1618","59","162"
"Unknown","Jones","42","0","0"
"Female","Lamar","1804","42","111"
"Male","Lamar","1459","54","114"
"Unknown","Lamar","11","0","1"
"Female","Lanier","558","5","18"
"Male","Lanier","525","8","23"
"Unknown","Lanier","5","0","0"
"Female","Laurens","4850","102","224"
"Male","Laurens","3632","130","244"
"Unknown","Laurens","88","1","1"
"Female","Lee","2100","43","186"
"Male","Lee","1704","45","163"
"Unknown","Lee","33","0","0"
"Female","Liberty","5615","45","197"
"Male","Liberty","5177","58","182"
"Unknown","Liberty","30","0","0"
"Female","Lincoln","445","15","41"
"Male","Lincoln","395","14","41"
"Unknown","Lincoln","14","0","0"
"Female","Long","1210","10","50"
"Male","Long","996","15","40"
"Unknown","Long","7","0","0"
"Female","Lowndes","8413","139","358"
"Male","Lowndes","6629","124","274"
"Unknown","Lowndes","76","0","2"
"Female","Lumpkin","3525","53","245"
"Male","Lumpkin","2965","53","221"
"Unknown","Lumpkin","27","0","0"
"Female","Macon","628","13","52"
"Male","Macon","560","28","63"
"Unknown","Macon","4","0","0"
"Female","Madison","3252","31","208"
"Male","Madison","2686","55","188"
"Unknown","Madison","11","0","0"
"Female","Marion","567","21","47"
"Male","Marion","386","21","43"
"Unknown","Marion","1","0","0"
"Female","McDuffie","1633","39","138"
"Male","McDuffie","1259","36","113"
"Unknown","McDuffie","78","0","1"
"Female","McIntosh","1070","15","48"
"Male","McIntosh","883","16","56"
"Unknown","McIntosh","1","0","0"
"Female","Meriwether","1853","63","168"
"Male","Meriwether","1376","51","123"
"Unknown","Meriwether","10","0","0"
"Female","Miller","721","9","34"
"Male","Miller","560","11","25"
"Unknown","Miller","3","0","0"
"Female","Mitchell","1708","45","170"
"Male","Mitchell","1378","54","150"
"Unknown","Mitchell","9","0","0"
"Female","Monroe","2082","61","140"
"Male","Monroe","1769","68","137"
"Unknown","Monroe","30","0","1"
"Female","Montgomery","760","20","39"
"Male","Montgomery","669","25","32"
"Unknown","Montgomery","16","0","0"
"Female","Morgan","1575","19","94"
"Male","Morgan","1310","30","96"
"Unknown","Morgan","12","0","1"
"Female","Murray","4869","65","197"
"Male","Murray","4173","99","212"
"Unknown","Murray","31","0","0"
"Female","Muscogee","17970","359","1180"
"Male","Muscogee","13597","303","1063"
"Unknown","Muscogee","226","0","1"
"Female","Newton","10218","180","1083"
"Male","Newton","7627","196","876"
"Unknown","Newton","90","0","1"
"Female","Non-GA Resident/Unknown State","30485","386","1353"
"Male","Non-GA Resident/Unknown State","29235","545","1641"
"Unknown","Non-GA Resident/Unknown State","3226","0","134"
"Female","Oconee","3653","36","125"
"Male","Oconee","3213","55","134"
"Unknown","Oconee","19","0","0"
"Female","Oglethorpe","1339","18","101"
"Male","Oglethorpe","1028","29","87"
"Unknown","Oglethorpe","4","0","0"
"Female","Paulding","14264","145","379"
"Male","Paulding","11434","161","337"
"Unknown","Paulding","141","0","6"
"Female","Peach","2079","45","173"
"Male","Peach","1573","55","144"
"Unknown","Peach","15","0","1"
"Female","Pickens","2779","52","223"
"Male","Pickens","2268","73","232"
"Unknown","Pickens","31","0","0"
"Female","Pierce","1525","43","137"
"Male","Pierce","1247","58","154"
"Unknown","Pierce","10","0","0"
"Female","Pike","1449","25","93"
"Male","Pike","1272","39","84"
"Unknown","Pike","11","0","1"
"Female","Polk","4985","76","346"
"Male","Polk","4204","81","310"
"Unknown","Polk","28","0","1"
"Female","Pulaski","739","27","40"
"Male","Pulaski","468","16","29"
"Unknown","Pulaski","8","0","0"
"Female","Putnam","1986","35","141"
"Male","Putnam","1621","60","142"
"Unknown","Putnam","16","0","0"
"Female","Quitman","142","1","9"
"Male","Quitman","86","2","11"
"Unknown","Quitman","1","0","0"
"Female","Rabun","1467","33","136"
"Male","Rabun","1311","43","114"
"Unknown","Rabun","8","0","1"
"Female","Randolph","496","26","70"
"Male","Randolph","357","16","41"
"Female","Richmond","19626","293","1124"
"Male","Richmond","16143","383","1142"
"Unknown","Richmond","194","0","6"
"Female","Rockdale","8545","146","1176"
"Male","Rockdale","6271","136","864"
"Unknown","Rockdale","69","0","2"
"Female","Schley","287","2","15"
"Male","Schley","232","6","18"
"Unknown","Schley","2","0","0"
"Female","Screven","1017","16","61"
