"county_name","cases","county_id","State FIPS code","County FIPS code","population","hospitalization","deaths","case rate","death rate","14 day case rate","14 day cases"
"Upson","829","US-13293","13","293","26277","95","69","3154.85","262.59","64.7","17"
"Walker","1801","US-13295","13","295","69610","95","43","2587.27","61.77","214.05","149"
"Walton","2218","US-13297","13","297","95814","217","66","2314.9","68.88","163.86","157"
"Ware","1720","US-13299","13","299","35853","182","62","4797.37","172.93","513.21","184"
"Warren","163","US-13301","13","301","5210","26","5","3128.6","95.97","57.58","3"
"Washington","742","US-13303","13","303","20302","54","13","3654.81","64.03","187.17","38"
"Wayne","1209","US-13305","13","305","29974","114","30","4033.5","100.09","126.78","38"
"Webster","44","US-13307","13","307","2550","10","2","1725.49","78.43","0","0"
"Wheeler","359","US-13309","13","309","7909","20","16","4539.13","202.3","240.23","19"
"White","993","US-13311","13","311","31758","105","23","3126.77","72.42","129.1","41"
"Whitfield","5228","US-13313","13","313","104672","267","64","4994.65","61.14","405.07","424"
"Wilcox","251","US-13315","13","315","8790","52","25","2855.52","284.41","79.64","7"
"Wilkes","283","US-13317","13","317","10014","30","6","2826.04","59.92","129.82","13"
"Wilkinson","361","US-13319","13","319","8919","67","17","4047.54","190.6","112.12","10"
"Worth","602","US-13321","13","321","20142","102","32","2988.78","158.87","168.8","34"
