"sex","county name","cases","deaths","confirmed_case_hospitalization"
"Female","Georgia","1023293","13267","54096"
"Male","Georgia","851503","15287","50923"
"Unknown","Georgia","15084","6","331"
"Female","Appling","1900","50","133"
"Male","Appling","1581","53","127"
"Unknown","Appling","14","0","0"
"Female","Atkinson","818","13","97"
"Male","Atkinson","670","20","97"
"Unknown","Atkinson","5","0","0"
"Female","Bacon","1198","23","95"
"Male","Bacon","1307","32","100"
"Unknown","Bacon","6","0","0"
"Female","Baker","168","5","22"
"Male","Baker","141","8","23"
"Unknown","Baker","2","0","0"
"Female","Baldwin","4053","62","181"
"Male","Baldwin","3160","120","240"
"Unknown","Baldwin","27","0","0"
"Female","Banks","1784","35","169"
"Male","Banks","1492","37","145"
"Unknown","Banks","16","0","1"
"Female","Barrow","10436","105","516"
"Male","Barrow","8733","117","447"
"Unknown","Barrow","70","0","1"
"Female","Bartow","11342","169","585"
"Male","Bartow","9720","202","599"
"Unknown","Bartow","114","0","0"
"Female","Ben Hill","1230","31","99"
"Male","Ben Hill","914","41","86"
"Unknown","Ben Hill","5","0","0"
"Female","Berrien","1096","28","58"
"Male","Berrien","887","24","48"
"Unknown","Berrien","6","0","0"
"Female","Bibb","16172","322","1438"
"Male","Bibb","11955","308","1210"
"Unknown","Bibb","356","1","5"
"Female","Bleckley","835","23","37"
"Male","Bleckley","601","18","31"
"Unknown","Bleckley","11","0","0"
"Female","Brantley","1331","37","93"
"Male","Brantley","1110","45","85"
"Unknown","Brantley","7","0","0"
"Female","Brooks","1039","23","82"
"Male","Brooks","805","37","66"
"Unknown","Brooks","7","0","0"
"Female","Bryan","3482","26","171"
"Male","Bryan","3196","41","202"
"Unknown","Bryan","7","0","0"
"Female","Bulloch","5882","58","192"
"Male","Bulloch","4574","45","159"
"Unknown","Bulloch","34","0","0"
"Female","Burke","1625","26","114"
"Male","Burke","1310","29","109"
"Unknown","Burke","12","0","1"
"Female","Butts","2291","58","111"
"Male","Butts","2335","70","136"
"Unknown","Butts","34","0","0"
"Female","Calhoun","397","14","45"
"Male","Calhoun","560","7","54"
"Unknown","Calhoun","15","0","1"
"Female","Camden","4506","44","126"
"Male","Camden","3808","46","111"
"Unknown","Camden","52","0","0"
"Female","Candler","708","17","54"
"Male","Candler","595","34","38"
"Unknown","Candler","1","0","0"
"Female","Carroll","7607","78","204"
"Male","Carroll","6563","92","219"
"Unknown","Carroll","65","0","7"
"Female","Catoosa","6421","62","192"
"Male","Catoosa","5606","55","186"
"Unknown","Catoosa","114","0","3"
"Female","Charlton","854","18","61"
"Male","Charlton","1253","26","52"
"Unknown","Charlton","19","0","0"
"Female","Chatham","28464","329","1592"
"Male","Chatham","23449","396","1481"
"Unknown","Chatham","143","0","5"
"Female","Chattahoochee","578","3","20"
"Male","Chattahoochee","5286","13","29"
"Unknown","Chattahoochee","21","0","0"
"Female","Chattooga","2823","49","145"
"Male","Chattooga","2343","55","161"
"Unknown","Chattooga","18","0","0"
"Female","Cherokee","23874","221","1057"
"Male","Cherokee","20596","294","1216"
"Unknown","Cherokee","183","0","1"
"Female","Clarke","14590","82","572"
"Male","Clarke","11178","110","514"
"Unknown","Clarke","58","0","2"
"Female","Clay","202","1","8"
"Male","Clay","146","3","6"
"Unknown","Clay","3","0","0"
"Female","Clayton","32529","407","1618"
"Male","Clayton","23902","396","1357"
"Unknown","Clayton","301","0","6"
"Female","Clinch","727","15","49"
"Male","Clinch","648","20","45"
"Unknown","Clinch","2","0","0"
"Female","Cobb","71890","667","2295"
"Male","Cobb","59479","820","2340"
"Unknown","Cobb","659","0","5"
"Female","Coffee","4558","106","549"
"Male","Coffee","3674","93","432"
"Unknown","Coffee","32","0","0"
"Female","Colquitt","4141","65","191"
"Male","Colquitt","3625","81","192"
"Unknown","Colquitt","20","0","0"
"Female","Columbia","10556","115","399"
"Male","Columbia","9208","168","393"
"Unknown","Columbia","50","0","1"
"Female","Cook","1153","25","75"
"Male","Cook","885","29","64"
"Unknown","Cook","2","0","0"
"Female","Coweta","11002","170","664"
"Male","Coweta","9460","221","608"
"Unknown","Coweta","90","0","5"
"Female","Crawford","630","19","56"
"Male","Crawford","535","23","60"
"Unknown","Crawford","8","0","0"
"Female","Crisp","1410","34","118"
"Male","Crisp","1092","34","78"
"Unknown","Crisp","29","0","0"
"Female","Dade","1265","14","48"
"Male","Dade","1164","11","48"
"Unknown","Dade","21","0","0"
"Female","Dawson","3251","37","175"
"Male","Dawson","2753","53","202"
"Unknown","Dawson","32","0","0"
"Female","DeKalb","69164","661","4116"
"Male","DeKalb","54454","708","3551"
"Unknown","DeKalb","1006","1","16"
