"county_name","cases","county_id","State FIPS code","County FIPS code","population","confirmed_case_hospitalization","deaths","case rate","death rate","14 day case rate","14 day cases","antigen_cases","probable_deaths","antigen_case_hospitalization"
"Appling","2805","US-13001","13","1","18561","243","97","15112.33","522.6","48.49","9","732","10","17"
"Atkinson","1190","US-13003","13","3","8330","179","32","14285.71","384.15","24.01","2","397","5","18"
"Bacon","1957","US-13005","13","5","11404","157","51","17160.65","447.21","87.69","10","684","12","14"
"Baker","243","US-13007","13","7","3116","44","13","7798.46","417.2","32.09","1","130","1","3"
"Baldwin","5302","US-13009","13","9","44428","394","170","11933.92","382.64","33.76","15","1456","27","16"
"Banks","2462","US-13011","13","11","19982","284","60","12321.09","300.27","115.1","23","342","5","4"
"Barrow","13298","US-13013","13","13","86383","876","193","15394.23","223.42","138.92","120","1740","7","5"
"Bartow","15701","US-13015","13","15","110771","1043","318","14174.29","287.08","149.86","166","5181","43","74"
"Ben Hill","1870","US-13017","13","17","16645","181","71","11234.6","426.55","18.02","3","1371","36","60"
"Berrien","1550","US-13019","13","19","19276","96","50","8041.09","259.39","36.31","7","1957","21","34"
"Bibb","20409","US-13021","13","21","152150","2381","587","13413.74","385.8","38.78","59","5643","70","66"
"Bleckley","1103","US-13023","13","23","12838","63","40","8591.68","311.58","23.37","3","1229","45","65"
"Brantley","1902","US-13025","13","25","19202","162","75","9905.22","390.58","26.04","5","1239","13","31"
"Brooks","1399","US-13027","13","27","15727","134","54","8895.53","343.36","25.43","4","1038","19","25"
"Bryan","4660","US-13029","13","29","39137","328","65","11906.89","166.08","35.77","14","1681","11","14"
"Bulloch","7972","US-13031","13","31","79467","317","99","10031.84","124.58","41.53","33","3264","118","188"
"Burke","2314","US-13033","13","33","22342","194","48","10357.17","214.84","40.28","9","1440","37","29"
"Butts","3413","US-13035","13","35","25174","200","113","13557.64","448.88","87.39","22","1357","10","15"
"Calhoun","613","US-13037","13","37","6317","90","21","9703.97","332.44","0","0","227","0","2"
"Camden","6078","US-13039","13","39","53924","224","80","11271.42","148.36","31.53","17","1978","17","35"
"Candler","1110","US-13043","13","43","10837","83","49","10242.69","452.15","9.23","1","452","40","37"
"Carroll","10168","US-13045","13","45","120119","392","159","8464.94","132.37","85.75","103","6468","192","282"
"Catoosa","8587","US-13047","13","47","68771","315","97","12486.37","141.05","113.42","78","1221","22","29"
"Charlton","1743","US-13049","13","49","13251","108","43","13153.72","324.5","30.19","4","528","13","18"
"Chatham","33466","US-13051","13","51","292176","2683","665","11454.06","227.6","49.97","146","5634","52","57"
"Chattahoochee","5356","US-13053","13","53","10749","42","15","49827.89","139.55","827.98","89","763","5","4"
"Chattooga","3726","US-13055","13","55","24766","257","90","15044.82","363.4","92.87","23","926","16","20"
"Cherokee","31992","US-13057","13","57","266617","2027","449","11999.23","168.41","90.39","241","12521","27","43"
"Clarke","17656","US-13059","13","59","129779","797","178","13604.67","137.16","80.14","104","2699","8","4"
"Clay","233","US-13061","13","61","2855","12","4","8161.12","140.11","35.03","1","80","0","4"
"Clayton","35662","US-13063","13","63","304838","2244","725","11698.67","237.83","73.48","224","4424","45","17"
"Clinch","1010","US-13065","13","65","6656","86","34","15174.28","510.82","0","0","488","2","10"
"Cobb","86810","US-13067","13","67","790588","4261","1314","10980.43","166.21","124.97","988","25222","113","245"
"Coffee","6366","US-13069","13","69","43042","911","192","14790.2","446.08","39.5","17","1579","49","97"
"Colquitt","5558","US-13071","13","71","45393","347","135","12244.18","297.4","39.65","18","2001","68","32"
"Columbia","14841","US-13073","13","73","158631","677","256","9355.67","161.38","45.39","72","10414","57","89"
"Cook","1681","US-13075","13","75","17437","129","53","9640.42","303.95","5.73","1","1948","12","23"
"Coweta","13039","US-13077","13","77","152001","874","347","8578.23","228.29","109.87","167","8213","40","41"
"Crawford","833","US-13079","13","79","12228","107","39","6812.23","318.94","16.36","2","314","6","4"
"Crisp","1862","US-13081","13","81","22289","186","65","8353.9","291.62","22.43","5","1310","50","82"
"Dade","1850","US-13083","13","83","16162","70","18","11446.6","111.37","99","16","353","4","4"
"Dawson","4238","US-13085","13","85","27021","347","75","15684.1","277.56","177.64","48","507","2","3"
"DeKalb","81537","US-13089","13","89","793154","6509","1242","10280.1","156.59","92.16","731","11945","132","61"
"Decatur","3476","US-13087","13","87","26322","224","79","13205.68","300.13","41.79","11","1318","29","67"
"Dodge","1535","US-13091","13","91","20385","125","63","7530.05","309.05","14.72","3","2093","71","80"
"Dooly","1085","US-13093","13","93","13400","103","38","8097.01","283.58","0","0","572","24","25"
"Dougherty","9155","US-13095","13","95","89905","1355","389","10182.97","432.68","27.81","25","3378","36","20"
"Douglas","17852","US-13097","13","97","151906","1131","252","11752","165.89","91.5","139","4822","55","116"
"Early","1544","US-13099","13","99","10146","103","52","15217.82","512.52","19.71","2","337","5","18"
"Echols","414","US-13101","13","101","3969","15","5","10430.84","125.98","50.39","2","317","6","8"
"Effingham","7066","US-13103","13","103","64026","507","153","11036.14","238.97","60.91","39","1880","22","22"
"Elbert","2070","US-13105","13","105","18945","190","70","10926.37","369.49","63.34","12","1306","20","15"
