"county_name","cases","county_id","State FIPS code","County FIPS code","population","hospitalization","deaths","case rate","death rate","14 day case rate","14 day cases","antigen_cases","probable_deaths"
"Appling","1912","US-13001","13","1","18561","185","67","10301.17","360.97","37.71","7","395","5"
"Atkinson","800","US-13003","13","3","8330","122","20","9603.84","240.1","72.03","6","242","2"
"Bacon","1285","US-13005","13","5","11404","91","29","11267.98","254.3","43.84","5","364","11"
"Baker","164","US-13007","13","7","3116","35","10","5263.16","320.92","0","0","67","0"
"Baldwin","3886","US-13009","13","9","44428","327","117","8746.74","263.35","40.51","18","691","17"
"Banks","1662","US-13011","13","11","19982","199","36","8317.49","180.16","40.04","8","182","2"
"Barrow","8945","US-13013","13","13","86383","623","139","10355.05","160.91","43.99","38","1234","4"
"Bartow","11387","US-13015","13","15","110771","843","219","10279.77","197.71","53.26","59","3477","17"
"Ben Hill","1504","US-13017","13","17","16645","159","61","9035.75","366.48","42.05","7","605","20"
"Berrien","1076","US-13019","13","19","19276","74","33","5582.07","171.2","15.56","3","800","13"
"Bibb","13521","US-13021","13","21","152150","1799","417","8886.63","274.07","46.66","71","2544","43"
"Bleckley","809","US-13023","13","23","12838","50","33","6301.6","257.05","23.37","3","667","17"
"Brantley","957","US-13025","13","25","19202","85","35","4983.86","182.27","31.25","6","697","5"
"Brooks","959","US-13027","13","27","15727","90","36","6097.79","228.91","19.08","3","457","12"
"Bryan","2829","US-13029","13","29","39137","186","38","7228.45","97.09","35.77","14","915","3"
"Bulloch","5197","US-13031","13","31","79467","225","63","6539.82","79.28","18.88","15","1518","59"
"Burke","1808","US-13033","13","33","22342","159","40","8092.38","179.04","17.9","4","804","24"
"Butts","2372","US-13035","13","35","25174","138","81","9422.42","321.76","67.53","17","814","7"
"Calhoun","447","US-13037","13","37","6317","75","16","7076.14","253.28","31.66","2","136","0"
"Camden","3283","US-13039","13","39","53924","142","32","6088.2","59.34","42.65","23","749","6"
"Candler","788","US-13043","13","43","10837","61","38","7271.39","350.65","9.23","1","196","30"
"Carroll","7498","US-13045","13","45","120119","316","132","6242.14","109.89","14.99","18","4013","113"
"Catoosa","5882","US-13047","13","47","68771","262","65","8553.02","94.52","110.51","76","707","6"
"Charlton","1260","US-13049","13","49","13251","68","28","9508.72","211.3","158.48","21","309","8"
"Chatham","20579","US-13051","13","51","292176","1664","434","7043.36","148.54","37.31","109","2979","28"
"Chattahoochee","3697","US-13053","13","53","10749","33","13","34393.9","120.94","753.56","81","663","4"
"Chattooga","2261","US-13055","13","55","24766","184","66","9129.45","266.49","40.38","10","611","9"
"Cherokee","22772","US-13057","13","57","266617","1368","315","8541.09","118.15","41.63","111","8674","16"
"Clarke","12916","US-13059","13","59","129779","504","141","9952.3","108.65","22.35","29","2252","7"
"Clay","186","US-13061","13","61","2855","10","3","6514.89","105.08","35.03","1","51","0"
"Clayton","24478","US-13063","13","63","304838","1439","486","8029.84","159.43","49.86","152","2833","25"
"Clinch","732","US-13065","13","65","6656","68","25","10997.6","375.6","0","0","243","2"
"Cobb","61873","US-13067","13","67","790588","3367","1002","7826.2","126.74","30.48","241","17936","94"
"Coffee","4259","US-13069","13","69","43042","658","141","9894.99","327.59","37.17","16","1068","33"
"Colquitt","3638","US-13071","13","71","45393","259","84","8014.45","185.05","138.79","63","1156","42"
"Columbia","11193","US-13073","13","73","158631","486","166","7056","104.65","17.02","27","5873","45"
"Cook","1174","US-13075","13","75","17437","107","40","6732.81","229.4","22.94","4","675","4"
"Coweta","8856","US-13077","13","77","152001","393","213","5826.28","140.13","23.03","35","5461","13"
"Crawford","520","US-13079","13","79","12228","72","19","4252.54","155.38","0","0","139","2"
"Crisp","1460","US-13081","13","81","22289","168","58","6550.32","260.22","35.89","8","643","28"
"Dade","1251","US-13083","13","83","16162","62","13","7740.38","80.44","68.06","11","211","1"
"Dawson","2763","US-13085","13","85","27021","250","46","10225.38","170.24","22.2","6","333","2"
"DeKalb","58915","US-13089","13","89","793154","4820","974","7427.94","122.8","28.49","226","8006","83"
"Decatur","2164","US-13087","13","87","26322","150","55","8221.26","208.95","19","5","799","16"
"Dodge","1092","US-13091","13","91","20385","109","58","5356.88","284.52","9.81","2","1022","47"
"Dooly","801","US-13093","13","93","13400","92","30","5977.61","223.88","7.46","1","283","14"
"Dougherty","5663","US-13095","13","95","89905","1058","285","6298.87","317","36.71","33","2017","24"
"Douglas","12271","US-13097","13","97","151906","899","184","8078.02","121.13","34.89","53","3250","45"
"Early","1036","US-13099","13","99","10146","77","42","10210.92","413.96","98.56","10","153","5"
"Echols","363","US-13101","13","101","3969","13","4","9145.88","100.78","50.39","2","113","5"
"Effingham","3884","US-13103","13","103","64026","260","69","6066.29","107.77","37.48","24","791","3"
"Elbert","1536","US-13105","13","105","18945","130","59","8107.68","311.43","26.39","5","760","15"
"Emanuel","1777","US-13107","13","107","22664","131","54","7840.63","238.26","30.89","7","829","28"
"Evans","777","US-13109","13","109","10687","75","18","7270.52","168.43","46.79","5","204","13"
"Fannin","2171","US-13111","13","111","26320","185","61","8248.48","231.76","106.38","28","260","12"
"Fayette","6801","US-13113","13","113","117544","275","160","5785.92","136.12","19.57","23","2299","16"
"Floyd","10079","US-13115","13","115","99916","892","194","10087.47","194.16","29.02","29","1983","44"
"Forsyth","18242","US-13117","13","117","252507","992","192","7224.35","76.04","30.1","76","4552","9"
"Franklin","2380","US-13119","13","119","23329","155","42","10201.89","180.03","51.44","12","311","10"
"Fulton","83704","US-13121","13","121","1099181","5307","1340","7615.12","121.91","28.66","315","15058","110"
"Gilmer","2544","US-13123","13","123","31417","226","76","8097.53","241.91","114.59","36","490","12"
"Glascock","146","US-13125","13","125","3025","20","7","4826.45","231.4","0","0","121","12"
"Glynn","6811","US-13127","13","127","86047","469","159","7915.44","184.78","17.43","15","1470","19"
"Gordon","6542","US-13129","13","129","58049","333","104","11269.79","179.16","34.45","20","1682","11"
"Grady","1612","US-13131","13","131","24540","187","49","6568.87","199.67","77.42","19","648","13"
"Greene","1516","US-13133","13","133","18717","141","54","8099.59","288.51","16.03","3","317","8"
"Gwinnett","87774","US-13135","13","135","971145","5526","1117","9038.2","115.02","33.57","326","15173","77"
"Habersham","4687","US-13137","13","137","45800","484","154","10233.62","336.24","15.28","7","404","8"
"Hall","25445","US-13139","13","139","206349","2448","465","12331.05","225.35","24.23","50","2234","24"
"Hancock","842","US-13141","13","141","8193","108","66","10277.07","805.57","12.21","1","80","3"
"Haralson","1724","US-13143","13","143","30722","79","35","5611.61","113.92","6.51","2","935","53"
"Harris","2244","US-13145","13","145","34712","164","60","6464.62","172.85","34.57","12","384","2"
"Hart","1737","US-13147","13","147","26107","130","39","6653.39","149.39","61.29","16","663","18"
"Heard","654","US-13149","13","149","12370","48","17","5286.98","137.43","16.17","2","230","5"
"Henry","19666","US-13151","13","151","239866","634","308","8198.74","128.41","38.77","93","6114","26"
"Houston","10202","US-13153","13","153","157039","813","205","6496.48","130.54","24.2","38","4616","64"
"Irwin","755","US-13155","13","155","9433","82","18","8003.82","190.82","678.47","64","229","12"
"Jackson","8617","US-13157","13","157","74700","518","138","11535.48","184.74","28.11","21","1353","11"
"Jasper","688","US-13159","13","159","14199","61","18","4845.41","126.77","21.13","3","724","20"
"Jeff Davis","1309","US-13161","13","161","15148","93","35","8641.4","231.05","0","0","597","8"
"Jefferson","1595","US-13163","13","163","15313","159","61","10415.99","398.35","52.24","8","366","8"
"Jenkins","730","US-13165","13","165","8576","85","39","8512.13","454.76","11.66","1","128","5"
"Johnson","794","US-13167","13","167","9661","97","43","8218.61","445.09","0","0","328","7"
"Jones","1620","US-13169","13","169","28591","171","53","5666.12","185.37","59.46","17","442","5"
"Lamar","1366","US-13171","13","171","19347","125","47","7060.53","242.93","15.51","3","694","11"
"Lanier","513","US-13173","13","173","10351","28","9","4956.04","86.95","28.98","3","287","4"
"Laurens","3753","US-13175","13","175","47296","359","147","7935.13","310.81","29.6","14","1873","23"
"Lee","1622","US-13177","13","177","29971","189","50","5411.9","166.83","40.04","12","1142","8"
"Liberty","3606","US-13179","13","179","61904","230","62","5825.15","100.16","61.39","38","553","4"
"Lincoln","532","US-13181","13","181","8125","54","25","6547.69","307.69","110.77","9","305","3"
"Long","692","US-13183","13","183","19915","51","12","3474.77","60.26","30.13","6","186","1"
"Lowndes","7979","US-13185","13","185","117878","394","145","6768.86","123.01","55.99","66","4960","68"
"Lumpkin","2848","US-13187","13","187","33802","296","67","8425.54","198.21","11.83","4","156","10"
"Macon","628","US-13193","13","193","12988","87","31","4835.23","238.68","15.4","2","260","5"
"Madison","2782","US-13195","13","195","30177","162","48","9218.94","159.06","23.2","7","483","10"
"Marion","407","US-13197","13","197","8293","41","21","4907.75","253.23","0","0","161","2"
"McDuffie","1713","US-13189","13","189","21597","164","43","7931.66","199.1","18.52","4","813","7"
"McIntosh","703","US-13191","13","191","14567","59","14","4825.98","96.11","6.86","1","163","2"
"Meriwether","1569","US-13199","13","199","21020","160","76","7464.32","361.56","61.85","13","486","12"
"Miller","685","US-13201","13","201","5764","41","9","11884.11","156.14","0","0","168","5"
"Mitchell","1551","US-13205","13","205","22056","233","76","7032.1","344.58","13.6","3","546","8"
"Monroe","1917","US-13207","13","207","27727","200","88","6913.84","317.38","46.89","13","784","12"
"Montgomery","737","US-13209","13","209","9224","43","21","7990.03","227.67","54.21","5","164","2"
"Morgan","1213","US-13211","13","211","19138","93","24","6338.18","125.4","15.68","3","933","7"
"Murray","4235","US-13213","13","213","40261","267","84","10518.86","208.64","29.81","12","787","6"
"Muscogee","14772","US-13215","13","215","191626","1227","426","7708.77","222.31","45.92","88","2000","61"
"Newton","7693","US-13217","13","217","112354","678","235","6847.11","209.16","33.82","38","3647","22"
"Non-GA Resident/Unknown State","23727","US-.",".",".","0","1291","486","0","0","0","189","5796","188"
"Oconee","3091","US-13219","13","219","41737","131","66","7405.9","158.13","19.17","8","945","7"
"Oglethorpe","1216","US-13221","13","221","15240","77","29","7979","190.29","19.69","3","284","1"
"Paulding","11039","US-13223","13","223","172542","441","172","6397.86","99.69","41.15","71","6205","57"
"Peach","1899","US-13225","13","225","27375","230","59","6936.99","215.53","43.84","12","794","7"
"Pickens","2582","US-13227","13","227","33530","220","64","7700.57","190.87","44.74","15","910","14"
"Pierce","1286","US-13229","13","229","19545","148","47","6579.69","240.47","40.93","8","1213","11"
"Pike","1097","US-13231","13","231","18860","76","28","5816.54","148.46","58.32","11","1248","15"
"Polk","3980","US-13233","13","233","43482","379","84","9153.21","193.18","27.6","12","1708","14"
"Pulaski","617","US-13235","13","235","10893","57","33","5664.19","302.95","18.36","2","317","12"
"Putnam","1815","US-13237","13","237","21885","167","59","8293.35","269.59","13.71","3","397","0"
"Quitman","81","US-13239","13","239","2294","11","2","3530.95","87.18","0","0","87","0"
"Rabun","1573","US-13241","13","241","16986","154","41","9260.57","241.38","11.77","2","200","8"
"Randolph","476","US-13243","13","243","6754","84","33","7047.68","488.6","44.42","3","157","1"
"Richmond","20381","US-13245","13","245","202240","1389","430","10077.63","212.62","39.56","80","4669","91"
"Rockdale","6202","US-13247","13","247","94960","902","155","6531.17","163.23","38.96","37","1633","19"
"Schley","211","US-13249","13","249","5275","21","5","4000","94.79","0","0","139","0"
"Screven","828","US-13251","13","251","13900","72","21","5956.83","151.08","21.58","3","174","11"
"Seminole","751","US-13253","13","253","8140","69","18","9226.04","221.13","36.86","3","202","1"
"Spalding","4218","US-13255","13","255","69110","478","167","6103.31","241.64","54.98","38","2244","35"
"Stephens","3028","US-13257","13","257","26328","259","78","11501.06","296.26","87.36","23","116","2"
"Stewart","838","US-13259","13","259","6129","128","25","13672.7","407.9","342.63","21","100","0"
"Sumter","1843","US-13261","13","261","29399","270","96","6268.92","326.54","27.21","8","757","9"
"Talbot","400","US-13263","13","263","6158","43","18","6495.62","292.3","16.24","1","94","0"
"Taliaferro","102","US-13265","13","265","1632","9","3","6250","183.82","0","0","22","0"
"Tattnall","1872","US-13267","13","267","25411","119","48","7366.89","188.89","35.42","9","460","19"
"Taylor","516","US-13269","13","269","7958","74","22","6484.04","276.45","25.13","2","288","3"
"Telfair","734","US-13271","13","271","15644","71","47","4691.89","300.43","19.18","3","585","13"
"Terrell","584","US-13273","13","273","8467","117","47","6897.37","555.1","59.05","5","237","1"
"Thomas","3660","US-13275","13","275","44431","363","114","8237.49","256.58","51.77","23","870","10"
"Tift","3475","US-13277","13","277","40830","419","101","8510.9","247.37","34.29","14","1475","29"
"Toombs","2967","US-13279","13","279","26983","200","101","10995.81","374.31","25.94","7","463","15"
"Towns","1133","US-13281","13","281","12034","137","46","9414.99","382.25","74.79","9","124","12"
"Treutlen","641","US-13283","13","283","6829","55","29","9386.44","424.66","43.93","3","217","3"
"Troup","6035","US-13285","13","285","70414","535","194","8570.74","275.51","17.04","12","1560","40"
"Turner","615","US-13287","13","287","8076","88","35","7615.16","433.38","37.15","3","422","5"
"Twiggs","511","US-13289","13","289","8086","107","39","6319.56","482.32","12.37","1","217","6"
"Union","2094","US-13291","13","291","25335","224","74","8265.25","292.09","63.15","16","171","3"
"Unknown","2280","US-.",".",".","0","39","4","0","0","0","24","789","2"
"Upson","1835","US-13293","13","293","26277","179","112","6983.29","426.23","26.64","7","1670","20"
"Walker","6738","US-13295","13","295","69610","295","82","9679.64","117.8","103.43","72","984","8"
