"county_name","cases","county_id","State FIPS code","County FIPS code","population","confirmed_case_hospitalization","deaths","case rate","death rate","14 day case rate","14 day cases","antigen_cases","probable_deaths","antigen_case_hospitalization"
"Appling","3507","US-13001","13","1","18561","262","104","18894.46","560.31","366.36","68","1162","11","19"
"Atkinson","1500","US-13003","13","3","8330","196","34","18007.2","408.16","480.19","40","528","8","21"
"Bacon","2522","US-13005","13","5","11404","196","57","22115.05","499.82","736.58","84","922","12","14"
"Baker","311","US-13007","13","7","3116","45","13","9980.74","417.2","256.74","8","218","1","3"
"Baldwin","7256","US-13009","13","9","44428","423","183","16332.04","411.9","387.14","172","2159","34","18"
"Banks","3302","US-13011","13","11","19982","316","72","16524.87","360.32","375.34","75","491","6","5"
"Barrow","19323","US-13013","13","13","86383","968","224","22368.98","259.31","548.72","474","2355","8","6"
"Bartow","21222","US-13015","13","15","110771","1190","371","19158.44","334.93","306.04","339","7004","53","98"
"Ben Hill","2156","US-13017","13","17","16645","185","72","12952.84","432.56","174.23","29","2093","43","68"
"Berrien","1992","US-13019","13","19","19276","106","52","10334.09","269.77","181.57","35","2891","22","40"
"Bibb","28540","US-13021","13","21","152150","2663","639","18757.8","419.98","387.12","589","7834","79","77"
"Bleckley","1450","US-13023","13","23","12838","69","41","11294.59","319.36","155.79","20","1842","46","68"
"Brantley","2458","US-13025","13","25","19202","178","82","12800.75","427.04","489.53","94","1529","16","36"
"Brooks","1854","US-13027","13","27","15727","151","60","11788.64","381.51","349.72","55","1512","20","26"
"Bryan","6702","US-13029","13","29","39137","374","67","17124.46","171.19","493.14","193","2110","14","17"
"Bulloch","10507","US-13031","13","31","79467","355","104","13221.84","130.87","276.84","220","4679","139","218"
"Burke","2941","US-13033","13","33","22342","226","55","13163.55","246.17","210.37","47","2287","41","32"
"Butts","4668","US-13035","13","35","25174","247","128","18542.94","508.46","409.15","103","1715","12","14"
"Calhoun","971","US-13037","13","37","6317","100","21","15371.22","332.44","728.19","46","350","1","3"
"Camden","8422","US-13039","13","39","53924","237","90","15618.28","166.9","474.74","256","2381","17","35"
"Candler","1306","US-13043","13","43","10837","92","51","12051.31","470.61","129.19","14","722","40","39"
"Carroll","14272","US-13045","13","45","120119","431","171","11881.55","142.36","213.95","257","9130","235","300"
"Catoosa","12184","US-13047","13","47","68771","384","117","17716.77","170.13","622.36","428","1708","32","38"
"Charlton","2158","US-13049","13","49","13251","114","44","16285.56","332.05","762.21","101","684","14","19"
"Chatham","52210","US-13051","13","51","292176","3100","731","17869.37","250.19","456.57","1334","8538","61","61"
"Chattahoochee","5897","US-13053","13","53","10749","49","16","54860.92","148.85","465.16","50","865","5","4"
"Chattooga","5201","US-13055","13","55","24766","306","108","21000.57","436.08","609.71","151","1170","16","20"
"Cherokee","44767","US-13057","13","57","266617","2280","518","16790.75","194.29","340.56","908","17497","34","50"
"Clarke","25891","US-13059","13","59","129779","1097","195","19950.07","150.26","392.98","510","3417","9","6"
"Clay","354","US-13061","13","61","2855","14","4","12399.3","140.11","350.26","10","160","0","4"
"Clayton","56853","US-13063","13","63","304838","3003","806","18650.23","264.4","269.98","823","5753","59","18"
"Clinch","1378","US-13065","13","65","6656","94","35","20703.13","525.84","375.6","25","611","2","10"
"Cobb","132489","US-13067","13","67","790588","4652","1501","16758.29","189.86","406.66","3215","35375","129","253"
"Coffee","8290","US-13069","13","69","43042","987","199","19260.26","462.34","578.5","249","2110","51","103"
