"county_name","cases","county_id","State FIPS code","County FIPS code","population","hospitalization","deaths","case rate","death rate","14 day case rate","14 day cases","antigen_cases","probable_deaths"
"Appling","1924","US-13001","13","1","18561","177","66","10365.82","355.58","75.43","14","389","5"
"Atkinson","788","US-13003","13","3","8330","117","18","9459.78","216.09","72.03","6","240","2"
"Bacon","1288","US-13005","13","5","11404","88","28","11294.28","245.53","26.31","3","350","8"
"Baker","162","US-13007","13","7","3116","33","9","5198.97","288.83","32.09","1","69","0"
"Baldwin","3846","US-13009","13","9","44428","321","113","8656.7","254.34","40.51","18","662","15"
"Banks","1642","US-13011","13","11","19982","191","34","8217.4","170.15","70.06","14","178","2"
"Barrow","8788","US-13013","13","13","86383","609","133","10173.3","153.97","129.66","112","1182","4"
"Bartow","11254","US-13015","13","15","110771","830","207","10159.7","186.87","99.3","110","3386","16"
"Ben Hill","1491","US-13017","13","17","16645","154","61","8957.64","366.48","24.03","4","594","18"
"Berrien","1061","US-13019","13","19","19276","70","32","5504.25","166.01","31.13","6","782","12"
"Bibb","13366","US-13021","13","21","152150","1765","406","8784.75","266.84","49.95","76","2463","41"
"Bleckley","801","US-13023","13","23","12838","49","34","6239.29","264.84","15.58","2","651","17"
"Brantley","936","US-13025","13","25","19202","80","32","4874.49","166.65","52.08","10","683","5"
"Brooks","946","US-13027","13","27","15727","89","36","6015.13","228.91","38.15","6","447","11"
"Bryan","2741","US-13029","13","29","39137","175","36","7003.6","91.98","97.09","38","890","3"
"Bulloch","5276","US-13031","13","31","79467","219","64","6639.23","80.54","51.59","41","1528","50"
"Burke","1787","US-13033","13","33","22342","152","36","7998.39","161.13","85.04","19","788","24"
"Butts","2342","US-13035","13","35","25174","126","77","9303.25","305.87","150.95","38","792","6"
"Calhoun","450","US-13037","13","37","6317","74","15","7123.63","237.45","79.15","5","135","0"
"Camden","3220","US-13039","13","39","53924","137","30","5971.37","55.63","37.09","20","731","6"
"Candler","753","US-13043","13","43","10837","62","37","6948.42","341.42","110.73","12","192","29"
"Carroll","7430","US-13045","13","45","120119","311","131","6185.53","109.06","45.79","55","3928","110"
"Catoosa","5733","US-13047","13","47","68771","255","64","8336.36","93.06","155.59","107","629","6"
"Charlton","1141","US-13049","13","49","13251","63","25","8610.67","188.67","573.54","76","300","8"
"Chatham","20259","US-13051","13","51","292176","1626","428","6933.83","146.49","75.98","222","2932","25"
"Chattahoochee","3390","US-13053","13","53","10749","31","13","31537.82","120.94","948.93","102","613","2"
"Chattooga","2254","US-13055","13","55","24766","182","63","9101.19","254.38","149.4","37","573","8"
"Cherokee","22465","US-13057","13","57","266617","1300","304","8425.94","114.02","106.52","284","8529","15"
"Clarke","12806","US-13059","13","59","129779","495","137","9867.54","105.56","77.05","100","2230","7"
"Clay","184","US-13061","13","61","2855","10","3","6444.83","105.08","35.03","1","54","0"
"Clayton","23936","US-13063","13","63","304838","1383","457","7852.04","149.92","166.32","507","2723","21"
"Clinch","738","US-13065","13","65","6656","67","25","11087.74","375.6","60.1","4","246","1"
"Cobb","60975","US-13067","13","67","790588","3168","969","7712.61","122.57","108.4","857","17488","84"
"Coffee","4237","US-13069","13","69","43042","650","137","9843.87","318.29","44.14","19","1054","33"
"Colquitt","3536","US-13071","13","71","45393","250","79","7789.75","174.04","52.87","24","1141","40"
"Columbia","11094","US-13073","13","73","158631","475","161","6993.59","101.49","69.34","110","5784","42"
"Cook","1162","US-13075","13","75","17437","107","38","6663.99","217.93","0","0","661","5"
"Coweta","8716","US-13077","13","77","152001","357","206","5734.17","135.53","63.16","96","5383","12"
"Crawford","526","US-13079","13","79","12228","69","17","4301.6","139.03","16.36","2","137","2"
"Crisp","1447","US-13081","13","81","22289","164","56","6491.99","251.25","67.3","15","638","24"
"Dade","1218","US-13083","13","83","16162","62","13","7536.2","80.44","80.44","13","195","1"
"Dawson","2731","US-13085","13","85","27021","246","42","10106.95","155.43","140.63","38","328","1"
"DeKalb","58086","US-13089","13","89","793154","4636","933","7323.42","117.63","107.29","851","7810","73"
"Decatur","2151","US-13087","13","87","26322","147","55","8171.87","208.95","68.38","18","783","15"
"Dodge","1085","US-13091","13","91","20385","107","56","5322.54","274.71","24.53","5","1018","46"
"Dooly","792","US-13093","13","93","13400","90","32","5910.45","238.81","59.7","8","282","14"
"Dougherty","5577","US-13095","13","95","89905","1032","281","6203.21","312.55","72.3","65","1979","22"
"Douglas","12043","US-13097","13","97","151906","862","177","7927.93","116.52","123.76","188","3164","44"
"Early","1016","US-13099","13","99","10146","73","44","10013.8","433.67","68.99","7","157","5"
"Echols","359","US-13101","13","101","3969","13","4","9045.1","100.78","25.2","1","112","5"
"Effingham","3821","US-13103","13","103","64026","250","65","5967.89","101.52","71.85","46","776","3"
"Elbert","1529","US-13105","13","105","18945","130","58","8070.73","306.15","26.39","5","755","14"
"Emanuel","1740","US-13107","13","107","22664","124","53","7677.37","233.85","30.89","7","810","28"
"Evans","760","US-13109","13","109","10687","72","17","7111.44","159.07","18.71","2","199","12"
"Fannin","2131","US-13111","13","111","26320","177","61","8096.5","231.76","87.39","23","250","11"
"Fayette","6713","US-13113","13","113","117544","263","153","5711.05","130.16","94.43","111","2244","15"
"Floyd","10016","US-13115","13","115","99916","890","185","10024.42","185.16","87.07","87","1931","41"
"Forsyth","17996","US-13117","13","117","252507","967","185","7126.93","73.27","96.23","243","4442","7"
"Franklin","2349","US-13119","13","119","23329","152","43","10069.01","184.32","77.16","18","307","9"
"Fulton","82543","US-13121","13","121","1099181","5019","1285","7509.5","116.91","116.91","1285","14712","99"
"Gilmer","2498","US-13123","13","123","31417","221","72","7951.11","229.18","101.86","32","467","12"
"Glascock","145","US-13125","13","125","3025","19","7","4793.39","231.4","33.06","1","119","12"
"Glynn","6731","US-13127","13","127","86047","450","153","7822.47","177.81","103.43","89","1430","19"
"Gordon","6506","US-13129","13","129","58049","329","104","11207.77","179.16","89.58","52","1633","11"
"Grady","1561","US-13131","13","131","24540","176","47","6361.04","191.52","118.17","29","601","13"
"Greene","1507","US-13133","13","133","18717","136","56","8051.5","299.19","53.43","10","315","8"
"Gwinnett","86792","US-13135","13","135","971145","5471","1081","8937.08","111.31","93.09","904","14703","70"
"Habersham","4658","US-13137","13","137","45800","475","153","10170.31","334.06","56.77","26","400","8"
"Hall","25114","US-13139","13","139","206349","2377","443","12170.64","214.68","114.37","236","2140","25"
"Hancock","835","US-13141","13","141","8193","105","62","10191.63","756.74","24.41","2","75","3"
"Haralson","1721","US-13143","13","143","30722","76","35","5601.85","113.92","32.55","10","917","48"
"Harris","2175","US-13145","13","145","34712","157","58","6265.84","167.09","74.9","26","377","1"
"Hart","1709","US-13147","13","147","26107","114","37","6546.14","141.72","19.15","5","647","16"
"Heard","649","US-13149","13","149","12370","46","16","5246.56","129.35","137.43","17","229","4"
"Henry","19328","US-13151","13","151","239866","609","300","8057.83","125.07","125.07","300","5920","27"
"Houston","10121","US-13153","13","153","157039","763","194","6444.9","123.54","85.97","135","4486","61"
"Irwin","684","US-13155","13","155","9433","81","18","7251.14","190.82","31.8","3","225","11"
"Jackson","8535","US-13157","13","157","74700","510","140","11425.7","187.42","84.34","63","1295","11"
