"county_name","cases","county_id","State FIPS code","County FIPS code","population","hospitalization","deaths","case rate","death rate","14 day case rate","14 day cases"
"Henry","6050","US-13151","13","151","239866","276","112","2522.24","46.69","138.83","333"
"Houston","3544","US-13153","13","153","157039","395","92","2256.76","58.58","175.75","276"
"Irwin","352","US-13155","13","155","9433","40","6","3731.58","63.61","190.82","18"
"Jackson","2323","US-13157","13","157","74700","190","40","3109.77","53.55","235.61","176"
"Jasper","243","US-13159","13","159","14199","20","4","1711.39","28.17","98.6","14"
"Jeff Davis","783","US-13161","13","161","15148","63","23","5169","151.84","250.86","38"
"Jefferson","849","US-13163","13","163","15313","82","32","5544.31","208.97","150.2","23"
"Jenkins","463","US-13165","13","165","8576","65","32","5398.79","373.13","139.93","12"
"Johnson","440","US-13167","13","167","9661","60","22","4554.39","227.72","134.56","13"
"Jones","638","US-13169","13","169","28591","54","15","2231.47","52.46","143.4","41"
"Lamar","403","US-13171","13","171","19347","45","19","2083.01","98.21","62.03","12"
"Lanier","316","US-13173","13","173","10351","16","7","3052.85","67.63","77.29","8"
"Laurens","1944","US-13175","13","175","47296","167","86","4110.28","181.83","289.67","137"
"Lee","744","US-13177","13","177","29971","108","27","2482.4","90.09","73.4","22"
"Liberty","1228","US-13179","13","179","61904","117","25","1983.72","40.39","93.69","58"
"Lincoln","231","US-13181","13","181","8125","27","7","2843.08","86.15","147.69","12"
"Long","274","US-13183","13","183","19915","18","4","1375.85","20.09","70.3","14"
"Lowndes","4399","US-13185","13","185","117878","214","85","3731.82","72.11","247.71","292"
"Lumpkin","1035","US-13187","13","187","33802","100","15","3061.95","44.38","174.55","59"
"Macon","248","US-13193","13","193","12988","49","10","1909.45","76.99","69.29","9"
"Madison","771","US-13195","13","195","30177","64","11","2554.93","36.45","122.61","37"
"Marion","196","US-13197","13","197","8293","23","9","2363.44","108.53","24.12","2"
"McDuffie","673","US-13189","13","189","21597","77","15","3116.17","69.45","157.43","34"
"McIntosh","303","US-13191","13","191","14567","32","7","2080.04","48.05","41.19","6"
"Meriwether","585","US-13199","13","199","21020","78","16","2783.06","76.12","95.15","20"
"Miller","306","US-13201","13","201","5764","13","2","5308.81","34.7","312.28","18"
"Mitchell","848","US-13205","13","205","22056","154","45","3844.76","204.03","63.47","14"
"Monroe","749","US-13207","13","207","27727","88","53","2701.34","191.15","93.77","26"
"Montgomery","368","US-13209","13","209","9224","26","9","3989.59","97.57","281.87","26"
"Morgan","521","US-13211","13","211","19138","40","6","2722.33","31.35","104.5","20"
"Murray","1005","US-13213","13","213","40261","62","9","2496.21","22.35","303.02","122"
"Muscogee","6313","US-13215","13","215","191626","686","173","3294.44","90.28","72.54","139"
"Newton","2829","US-13217","13","217","112354","296","95","2517.93","84.55","112.15","126"
"Non-GA Resident/Unknown State","14280","US-.",".",".","0","677","182","0","0","0","971"
"Oconee","851","US-13219","13","219","41737","68","29","2038.96","69.48","129.38","54"
"Oglethorpe","404","US-13221","13","221","15240","47","11","2650.92","72.18","209.97","32"
"Paulding","3091","US-13223","13","223","172542","152","60","1791.45","34.77","93.89","162"
"Peach","758","US-13225","13","225","27375","112","25","2768.95","91.32","237.44","65"
"Pickens","735","US-13227","13","227","33530","65","10","2192.07","29.82","256.49","86"
"Pierce","661","US-13229","13","229","19545","83","24","3381.94","122.79","148.38","29"
"Pike","381","US-13231","13","231","18860","32","12","2020.15","63.63","106.04","20"
"Polk","1688","US-13233","13","233","43482","131","27","3882.07","62.09","319.67","139"
"Pulaski","332","US-13235","13","235","10893","39","23","3047.83","211.14","119.34","13"
"Putnam","784","US-13237","13","237","21885","75","27","3582.36","123.37","164.5","36"
"Quitman","38","US-13239","13","239","2294","7","1","1656.5","43.59","43.59","1"
"Rabun","420","US-13241","13","241","16986","54","11","2472.62","64.76","117.74","20"
"Randolph","338","US-13243","13","243","6754","56","29","5004.44","429.38","29.61","2"
"Richmond","7845","US-13245","13","245","202240","621","175","3879.05","86.53","194.82","394"
"Rockdale","2073","US-13247","13","247","94960","265","40","2183.02","42.12","145.32","138"
"Schley","109","US-13249","13","249","5275","16","2","2066.35","37.91","56.87","3"
"Screven","447","US-13251","13","251","13900","47","11","3215.83","79.14","122.3","17"
"Seminole","390","US-13253","13","253","8140","30","11","4791.15","135.14","233.42","19"
"Spalding","1549","US-13255","13","255","69110","204","62","2241.35","89.71","209.81","145"
"Stephens","1262","US-13257","13","257","26328","130","41","4793.38","155.73","303.86","80"
"Stewart","534","US-13259","13","259","6129","81","16","8712.68","261.05","195.79","12"
"Sumter","959","US-13261","13","261","29399","206","69","3262.02","234.7","40.82","12"
"Talbot","173","US-13263","13","263","6158","25","7","2809.35","113.67","97.43","6"
"Taliaferro","25","US-13265","13","265","1632","2","0","1531.86","0","0","0"
"Tattnall","915","US-13267","13","267","25411","66","13","3600.8","51.16","177.09","45"
"Taylor","226","US-13269","13","269","7958","32","12","2839.91","150.79","87.96","7"
"Telfair","444","US-13271","13","271","15644","44","24","2838.15","153.41","249.3","39"
"Terrell","340","US-13273","13","273","8467","74","32","4015.59","377.94","70.86","6"
"Thomas","1586","US-13275","13","275","44431","173","69","3569.58","155.3","112.53","50"
"Tift","1931","US-13277","13","277","40830","238","63","4729.37","154.3","173.89","71"
"Toombs","1468","US-13279","13","279","26983","113","57","5440.46","211.24","237.19","64"
"Towns","422","US-13281","13","281","12034","52","12","3506.73","99.72","349.01","42"
"Treutlen","301","US-13283","13","283","6829","33","11","4407.67","161.08","527.16","36"
"Troup","3008","US-13285","13","285","70414","333","106","4271.88","150.54","144.86","102"
"Turner","332","US-13287","13","287","8076","51","24","4110.95","297.18","99.06","8"
"Twiggs","215","US-13289","13","289","8086","52","9","2658.92","111.3","136.04","11"
"Union","875","US-13291","13","291","25335","92","25","3453.72","98.68","134.2","34"
"Unknown","1947","US-.",".",".","0","38","5","0","0","0","245"
"Upson","830","US-13293","13","293","26277","95","69","3158.66","262.59","57.08","15"
"Walker","1826","US-13295","13","295","69610","95","43","2623.19","61.77","231.29","161"
"Walton","2271","US-13297","13","297","95814","221","67","2370.22","69.93","156.55","150"
"Ware","1722","US-13299","13","299","35853","182","62","4802.95","172.93","516","185"
"Warren","163","US-13301","13","301","5210","26","5","3128.6","95.97","57.58","3"
"Washington","749","US-13303","13","303","20302","54","13","3689.29","64.03","221.65","45"
"Wayne","1215","US-13305","13","305","29974","114","32","4053.51","106.76","133.45","40"
"Webster","43","US-13307","13","307","2550","10","2","1686.27","78.43","0","0"
"Wheeler","363","US-13309","13","309","7909","20","16","4589.71","202.3","227.59","18"
"White","994","US-13311","13","311","31758","105","23","3129.92","72.42","116.51","37"
"Whitfield","5268","US-13313","13","313","104672","267","64","5032.86","61.14","406.03","425"
"Wilcox","251","US-13315","13","315","8790","52","25","2855.52","284.41","79.64","7"
"Wilkes","289","US-13317","13","317","10014","32","6","2885.96","59.92","169.76","17"
"Wilkinson","364","US-13319","13","319","8919","67","17","4081.18","190.6","134.54","12"
"Worth","604","US-13321","13","321","20142","102","32","2998.71","158.87","173.77","35"
