"county_name","cases","county_id","State FIPS code","County FIPS code","population","confirmed_case_hospitalization","deaths","case rate","death rate","14 day case rate","14 day cases","antigen_cases","probable_deaths","antigen_case_hospitalization"
"Appling","2811","US-13001","13","1","18561","244","97","15144.66","522.6","32.33","6","735","10","17"
"Atkinson","1197","US-13003","13","3","8330","183","32","14369.75","384.15","48.02","4","401","5","18"
"Bacon","1979","US-13005","13","5","11404","165","52","17353.56","455.98","175.38","20","694","12","13"
"Baker","243","US-13007","13","7","3116","44","13","7798.46","417.2","0","0","131","1","3"
"Baldwin","5320","US-13009","13","9","44428","398","172","11974.43","387.14","27.01","12","1495","27","17"
"Banks","2500","US-13011","13","11","19982","291","63","12511.26","315.28","125.11","25","346","5","4"
"Barrow","13504","US-13013","13","13","86383","889","195","15632.71","225.74","201.43","174","1769","7","5"
"Bartow","15883","US-13015","13","15","110771","1062","321","14338.59","289.79","145.34","161","5315","46","79"
"Ben Hill","1875","US-13017","13","17","16645","181","71","11264.64","426.55","30.04","5","1375","38","61"
"Berrien","1557","US-13019","13","19","19276","96","51","8077.4","264.58","10.38","2","1969","21","34"
"Bibb","20543","US-13021","13","21","152150","2412","592","13501.81","389.09","74.93","114","5691","71","68"
"Bleckley","1108","US-13023","13","23","12838","64","40","8630.63","311.58","23.37","3","1234","44","64"
"Brantley","1909","US-13025","13","25","19202","165","76","9941.67","395.79","62.49","12","1243","13","31"
"Brooks","1409","US-13027","13","27","15727","135","54","8959.11","343.36","50.87","8","1040","19","25"
"Bryan","4696","US-13029","13","29","39137","334","65","11998.88","166.08","76.65","30","1700","11","15"
"Bulloch","8023","US-13031","13","31","79467","325","100","10096.01","125.84","47.82","38","3288","123","193"
"Burke","2326","US-13033","13","33","22342","199","49","10410.89","219.32","62.66","14","1466","37","29"
"Butts","3453","US-13035","13","35","25174","204","113","13716.53","448.88","79.45","20","1371","10","15"
"Calhoun","616","US-13037","13","37","6317","91","21","9751.46","332.44","31.66","2","231","0","2"
"Camden","6134","US-13039","13","39","53924","225","80","11375.27","148.36","79.74","43","1994","17","36"
"Candler","1114","US-13043","13","43","10837","88","50","10279.6","461.38","27.68","3","453","40","37"
"Carroll","10314","US-13045","13","45","120119","393","162","8586.49","134.87","94.91","114","6555","197","287"
"Catoosa","8740","US-13047","13","47","68771","327","98","12708.85","142.5","196.3","135","1278","24","31"
"Charlton","1752","US-13049","13","49","13251","111","43","13221.64","324.5","45.28","6","531","14","18"
"Chatham","33783","US-13051","13","51","292176","2699","673","11562.55","230.34","84.88","248","5714","53","56"
