"county_name","cases","county_id","State FIPS code","County FIPS code","population","confirmed_case_hospitalization","deaths","case rate","death rate","14 day case rate","14 day cases","antigen_cases","probable_deaths","antigen_case_hospitalization"
"Appling","3519","US-13001","13","1","18561","268","110","18959.11","592.64","21.55","4","1231","13","22"
"Atkinson","1547","US-13003","13","3","8330","213","39","18571.43","468.19","24.01","2","575","8","23"
"Bacon","2412","US-13005","13","5","11404","194","59","21150.47","517.36","17.54","2","988","11","11"
"Baker","313","US-13007","13","7","3116","46","13","10044.93","417.2","0","0","221","1","3"
"Baldwin","7306","US-13009","13","9","44428","437","197","16444.58","443.41","20.26","9","2190","36","21"
"Banks","3368","US-13011","13","11","19982","337","79","16855.17","395.36","25.02","5","522","8","6"
"Barrow","19479","US-13013","13","13","86383","993","241","22549.58","278.99","56.72","49","2376","9","7"
"Bartow","21610","US-13015","13","15","110771","1225","385","19508.72","347.56","45.14","50","7454","55","112"
"Ben Hill","2163","US-13017","13","17","16645","189","74","12994.89","444.58","0","0","2128","47","69"
"Berrien","2023","US-13019","13","19","19276","110","58","10494.92","300.89","25.94","5","2906","24","41"
"Bibb","28825","US-13021","13","21","152150","2771","688","18945.12","452.19","13.14","20","8196","83","82"
"Bleckley","1460","US-13023","13","23","12838","75","43","11372.49","334.94","7.79","1","1849","52","74"
"Brantley","2451","US-13025","13","25","19202","183","89","12764.3","463.49","26.04","5","1645","18","40"
"Brooks","1889","US-13027","13","27","15727","156","64","12011.19","406.94","6.36","1","1520","20","26"
"Bryan","6884","US-13029","13","29","39137","404","75","17589.49","191.63","48.55","19","2198","15","18"
"Bulloch","10505","US-13031","13","31","79467","374","108","13219.32","135.91","23.91","19","4810","152","229"
"Burke","2966","US-13033","13","33","22342","238","63","13275.45","281.98","13.43","3","2301","43","33"
"Butts","4717","US-13035","13","35","25174","268","139","18737.59","552.16","31.78","8","1740","13","15"
"Calhoun","986","US-13037","13","37","6317","102","21","15608.68","332.44","47.49","3","353","1","3"
"Camden","8731","US-13039","13","39","53924","253","100","16191.31","185.45","224.39","121","2611","18","36"
"Candler","1408","US-13043","13","43","10837","102","54","12992.53","498.29","18.46","2","781","41","41"
"Carroll","14417","US-13045","13","45","120119","447","183","12002.26","152.35","17.48","21","9246","258","328"
"Catoosa","12534","US-13047","13","47","68771","393","126","18225.71","183.22","132.32","91","1942","36","40"
"Charlton","2238","US-13049","13","49","13251","120","48","16889.29","362.24","90.56","12","789","14","20"
"Chatham","53530","US-13051","13","51","292176","3265","798","18321.15","273.12","51.34","150","9815","66","66"
"Chattahoochee","6578","US-13053","13","53","10749","55","17","61196.39","158.15","4000.37","430","873","5","3"
"Chattooga","5253","US-13055","13","55","24766","317","115","21210.53","464.35","28.26","7","1354","17","20"
"Cherokee","45291","US-13057","13","57","266617","2357","576","16987.29","216.04","89.27","238","17704","38","55"
"Clarke","26179","US-13059","13","59","129779","1164","215","20171.98","165.67","36.99","48","3436","10","6"
"Clay","363","US-13061","13","61","2855","14","6","12714.54","210.16","350.26","10","163","0","4"
"Clayton","58002","US-13063","13","63","304838","3138","889","19027.16","291.63","164.02","500","5830","63","20"
"Clinch","1390","US-13065","13","65","6656","98","40","20883.41","600.96","0","0","727","2","10"
"Cobb","137929","US-13067","13","67","790588","4770","1625","17446.38","205.54","425.38","3363","35677","138","255"
"Coffee","8600","US-13069","13","69","43042","1104","229","19980.48","532.04","11.62","5","2470","53","115"
"Colquitt","7962","US-13071","13","71","45393","401","169","17540.15","372.3","41.86","19","3086","71","38"
"Columbia","20688","US-13073","13","73","158631","858","310","13041.59","195.42","95.19","151","15198","68","93"
"Cook","2063","US-13075","13","75","17437","143","56","11831.16","321.16","11.47","2","2816","17","28"
"Coweta","20889","US-13077","13","77","152001","1395","422","13742.67","277.63","43.42","66","11993","52","57"
"Crawford","1185","US-13079","13","79","12228","122","45","9690.87","368.01","0","0","576","9","6"
"Crisp","2545","US-13081","13","81","22289","201","71","11418.19","318.54","4.49","1","2101","65","103"
"Dade","2589","US-13083","13","83","16162","99","25","16019.06","154.68","222.74","36","660","3","9"
"Dawson","6146","US-13085","13","85","27021","394","96","22745.27","355.28","62.91","17","707","4","4"
"DeKalb","131015","US-13089","13","89","793154","8195","1531","16518.23","193.03","438.5","3478","17759","157","71"
"Decatur","5311","US-13087","13","87","26322","262","93","20177.04","353.32","64.58","17","1859","35","71"
