"Ethnicity","race","cases","Deaths"
"Hispanic/Latino","African-American/Black","3151","25"
"Hispanic/Latino","American Indian/Alaska Native","147","0"
"Hispanic/Latino","Asian","336","2"
"Hispanic/Latino","Native Hawaiian/Pacific Islander","213","2"
"Hispanic/Latino","Other","34933","345"
"Hispanic/Latino","Unknown","13977","7"
"Hispanic/Latino","White","46824","621"
"Non-Hispanic/Latino","African-American/Black","228151","6377"
"Non-Hispanic/Latino","American Indian/Alaska Native","384","11"
"Non-Hispanic/Latino","Asian","17482","372"
"Non-Hispanic/Latino","Native Hawaiian/Pacific Islander","703","10"
"Non-Hispanic/Latino","Other","11858","58"
"Non-Hispanic/Latino","Unknown","6291","15"
"Non-Hispanic/Latino","White","333927","10487"
"Unknown","African-American/Black","23889","15"
"Unknown","American Indian/Alaska Native","142","0"
"Unknown","Asian","3844","1"
"Unknown","Native Hawaiian/Pacific Islander","174","0"
"Unknown","Other","24461","9"
"Unknown","Unknown","113025","32"
"Unknown","White","37560","18"
