"county_name","cases","county_id","State FIPS code","County FIPS code","population","confirmed_case_hospitalization","deaths","case rate","death rate","14 day case rate","14 day cases","antigen_cases","probable_deaths","antigen_case_hospitalization"
"Appling","3259","US-13001","13","1","18561","250","100","17558.32","538.76","1880.29","349","993","11","18"
"Atkinson","1372","US-13003","13","3","8330","188","32","16470.59","384.15","1608.64","134","483","7","19"
"Bacon","2266","US-13005","13","5","11404","176","53","19870.22","464.75","1955.45","223","806","12","14"
"Baker","288","US-13007","13","7","3116","44","13","9242.62","417.2","1059.05","33","193","1","3"
"Baldwin","6693","US-13009","13","9","44428","411","177","15064.82","398.4","1550.82","689","1973","28","17"
"Banks","3060","US-13011","13","11","19982","305","67","15313.78","335.3","1586.43","317","446","6","4"
"Barrow","17774","US-13013","13","13","86383","936","206","20575.81","238.47","2307.17","1993","2269","8","5"
"Bartow","19847","US-13015","13","15","110771","1142","346","17917.14","312.36","1538.31","1704","6612","49","97"
"Ben Hill","2064","US-13017","13","17","16645","183","72","12400.12","432.56","775.01","129","1728","41","64"
"Berrien","1816","US-13019","13","19","19276","103","51","9421.04","264.58","1042.75","201","2584","21","35"
"Bibb","26460","US-13021","13","21","152150","2529","610","17390.73","400.92","1737.76","2644","7215","74","74"
"Bleckley","1334","US-13023","13","23","12838","66","41","10391.03","319.36","1230.72","158","1688","44","64"
"Brantley","2194","US-13025","13","25","19202","169","79","11425.89","411.42","1140.51","219","1359","14","32"
"Brooks","1680","US-13027","13","27","15727","138","57","10682.27","362.43","1252.62","197","1371","19","25"
"Bryan","5927","US-13029","13","29","39137","351","65","15144.24","166.08","2414.59","945","1925","13","16"
"Bulloch","9660","US-13031","13","31","79467","331","101","12155.99","127.1","1385.48","1101","4366","130","201"
"Burke","2747","US-13033","13","33","22342","210","49","12295.23","219.32","1257.72","281","2028","39","30"
"Butts","4374","US-13035","13","35","25174","232","117","17375.07","464.77","1577.02","397","1640","11","15"
"Calhoun","732","US-13037","13","37","6317","96","21","11587.78","332.44","1519.71","96","299","1","3"
"Camden","7505","US-13039","13","39","53924","227","84","13917.74","155.77","1706.1","920","2150","17","35"
"Candler","1242","US-13043","13","43","10837","90","51","11460.74","470.61","747.44","81","589","40","38"
"Carroll","13270","US-13045","13","45","120119","418","163","11047.38","135.7","1068.11","1283","8581","221","290"
"Catoosa","10794","US-13047","13","47","68771","358","105","15695.57","152.68","1845.25","1269","1494","26","35"
"Charlton","1958","US-13049","13","49","13251","112","44","14776.24","332.05","1116.9","148","588","14","19"
"Chatham","47352","US-13051","13","51","292176","2899","691","16206.67","236.5","3011.88","8800","7237","58","58"
"Chattahoochee","5724","US-13053","13","53","10749","46","16","53251.47","148.85","1460.6","157","831","5","4"
"Chattooga","4661","US-13055","13","55","24766","291","100","18820.16","403.78","2382.3","590","1124","15","21"
"Cherokee","41503","US-13057","13","57","266617","2203","473","15566.52","177.41","1553.54","4142","16255","33","49"
