"sex","county name","cases","deaths","confirmed_case_hospitalization"
"Female","Georgia","1036514","13920","55500"
"Male","Georgia","862332","16123","52358"
"Unknown","Georgia","15796","6","361"
"Female","Appling","1919","50","135"
"Male","Appling","1598","55","130"
"Unknown","Appling","14","0","0"
"Female","Atkinson","847","16","105"
"Male","Atkinson","681","22","104"
"Unknown","Atkinson","6","0","0"
"Female","Bacon","1206","24","101"
"Male","Bacon","1318","36","102"
"Unknown","Bacon","8","0","0"
"Female","Baker","170","5","22"
"Male","Baker","142","8","23"
"Unknown","Baker","2","0","0"
"Female","Baldwin","4081","65","183"
"Male","Baldwin","3178","124","247"
"Unknown","Baldwin","27","0","0"
"Female","Banks","1810","36","177"
"Male","Banks","1511","41","147"
"Unknown","Banks","17","0","2"
"Female","Barrow","10533","112","519"
"Male","Barrow","8832","125","452"
"Unknown","Barrow","73","0","1"
"Female","Bartow","11507","172","596"
"Male","Bartow","9855","205","605"
"Unknown","Bartow","116","0","0"
"Female","Ben Hill","1236","32","99"
"Male","Ben Hill","922","41","87"
"Unknown","Ben Hill","5","0","0"
"Female","Berrien","1104","30","59"
"Male","Berrien","899","26","49"
"Unknown","Berrien","6","0","0"
"Female","Bibb","16300","333","1468"
"Male","Bibb","12062","332","1243"
"Unknown","Bibb","348","1","9"
"Female","Bleckley","841","23","40"
"Male","Bleckley","606","19","33"
"Unknown","Bleckley","11","0","0"
"Female","Brantley","1353","38","95"
"Male","Brantley","1123","48","89"
"Unknown","Brantley","10","0","0"
"Female","Brooks","1050","24","82"
"Male","Brooks","822","38","71"
"Unknown","Brooks","8","0","0"
"Female","Bryan","3529","27","181"
"Male","Bryan","3232","43","205"
"Unknown","Bryan","9","0","0"
"Female","Bulloch","5911","59","198"
"Male","Bulloch","4606","48","169"
"Unknown","Bulloch","34","0","0"
"Female","Burke","1629","28","115"
"Male","Burke","1313","31","121"
"Unknown","Burke","13","0","1"
"Female","Butts","2320","59","118"
"Male","Butts","2351","77","142"
"Unknown","Butts","38","0","0"
"Female","Calhoun","405","14","45"
"Male","Calhoun","563","7","55"
"Unknown","Calhoun","15","0","1"
"Female","Camden","4623","46","131"
"Male","Camden","3866","50","117"
"Unknown","Camden","52","0","0"
"Female","Candler","722","17","54"
"Male","Candler","599","34","42"
"Unknown","Candler","1","0","0"
"Female","Carroll","7691","83","205"
"Male","Carroll","6614","94","227"
"Unknown","Carroll","67","0","7"
"Female","Catoosa","6546","64","194"
"Male","Catoosa","5697","56","189"
"Unknown","Catoosa","120","0","5"
"Female","Charlton","872","19","62"
"Male","Charlton","1310","29","58"
"Unknown","Charlton","20","0","0"
"Female","Chatham","28815","350","1627"
"Male","Chatham","23709","412","1522"
"Unknown","Chatham","139","0","5"
"Female","Chattahoochee","586","3","21"
"Male","Chattahoochee","5324","13","30"
"Unknown","Chattahoochee","22","0","0"
"Female","Chattooga","2854","53","147"
"Male","Chattooga","2373","57","163"
"Unknown","Chattooga","18","0","0"
"Female","Cherokee","24087","233","1078"
"Male","Cherokee","20772","319","1236"
"Unknown","Cherokee","193","0","1"
"Female","Clarke","14717","93","590"
"Male","Clarke","11266","114","532"
"Unknown","Clarke","60","0","1"
"Female","Clay","203","1","8"
"Male","Clay","147","5","6"
"Unknown","Clay","3","0","0"
"Female","Clayton","32888","423","1665"
"Male","Clayton","24143","426","1392"
"Unknown","Clayton","304","0","6"
"Female","Clinch","729","16","49"
"Male","Clinch","648","21","45"
"Unknown","Clinch","4","0","0"
"Female","Cobb","72855","704","2323"
"Male","Cobb","60178","856","2373"
"Unknown","Cobb","756","0","5"
"Female","Coffee","4654","110","588"
"Male","Coffee","3751","98","467"
"Unknown","Coffee","36","0","1"
"Female","Colquitt","4186","73","198"
"Male","Colquitt","3680","86","197"
"Unknown","Colquitt","53","0","0"
"Female","Columbia","10777","121","419"
"Male","Columbia","9443","178","415"
"Unknown","Columbia","54","0","1"
"Female","Cook","1160","26","76"
"Male","Cook","893","29","66"
"Unknown","Cook","2","0","0"
"Female","Coweta","11118","181","691"
"Male","Coweta","9572","234","634"
"Unknown","Coweta","92","0","5"
"Female","Crawford","636","19","57"
"Male","Crawford","543","24","62"
"Unknown","Crawford","8","0","0"
"Female","Crisp","1425","34","119"
"Male","Crisp","1063","36","80"
"Unknown","Crisp","57","0","0"
"Female","Dade","1301","14","50"
"Male","Dade","1184","11","49"
"Unknown","Dade","25","0","0"
"Female","Dawson","3288","37","179"
"Male","Dawson","2792","56","207"
"Unknown","Dawson","35","0","0"
"Female","DeKalb","70291","704","4264"
"Male","DeKalb","55324","751","3664"
"Unknown","DeKalb","1072","0","19"
"Female","Decatur","2899","41","140"
"Male","Decatur","2203","49","117"
"Unknown","Decatur","43","0","0"
"Female","Dodge","1062","32","68"
"Male","Dodge","1004","37","63"
"Unknown","Dodge","39","0","0"
"Female","Dooly","790","17","56"
"Male","Dooly","724","22","52"
"Unknown","Dooly","15","0","0"
"Female","Dougherty","7969","229","885"
"Male","Dougherty","5887","206","664"
"Unknown","Dougherty","214","0","1"
"Female","Douglas","15585","147","672"
"Male","Douglas","12358","159","581"
"Unknown","Douglas","104","0","2"
"Female","Early","1232","30","76"
"Male","Early","840","24","40"
"Unknown","Early","16","0","0"
"Female","Echols","196","1","5"
"Male","Echols","269","4","12"
"Unknown","Echols","1","0","0"
"Female","Effingham","5466","67","295"
"Male","Effingham","4700","96","286"
"Unknown","Effingham","29","0","0"
"Female","Elbert","1517","39","149"
"Male","Elbert","1108","42","100"
"Unknown","Elbert","13","0","1"
"Female","Emanuel","1881","45","125"
"Male","Emanuel","1507","33","75"
"Unknown","Emanuel","20","0","0"
"Female","Evans","830","18","74"
"Male","Evans","655","22","46"
"Unknown","Evans","7","0","0"
"Female","Fannin","2223","48","146"
"Male","Fannin","1903","73","181"
"Unknown","Fannin","14","0","0"
"Female","Fayette","8833","117","443"
"Male","Fayette","7763","149","487"
"Unknown","Fayette","82","0","1"
"Female","Floyd","12467","170","755"
"Male","Floyd","10305","232","760"
"Unknown","Floyd","115","0","2"
"Female","Forsyth","22229","141","678"
"Male","Forsyth","20168","206","801"
"Unknown","Forsyth","1266","0","0"
"Female","Franklin","2405","28","136"
"Male","Franklin","1937","47","120"
"Unknown","Franklin","23","0","0"
"Female","Fulton","98694","953","5034"
"Male","Fulton","82467","1019","4590"
"Unknown","Fulton","1391","0","74"
"Female","Gilmer","2494","62","218"
"Male","Gilmer","2087","78","227"
"Unknown","Gilmer","54","0","0"
"Female","Glascock","138","3","11"
"Male","Glascock","121","5","17"
"Unknown","Glascock","9","0","0"
"Female","Glynn","9818","153","372"
"Male","Glynn","8205","197","375"
"Unknown","Glynn","22","0","0"
"Female","Gordon","6312","96","234"
"Male","Gordon","5379","126","249"
"Unknown","Gordon","113","0","1"
"Female","Grady","2069","34","145"
"Male","Grady","1574","47","123"
"Unknown","Grady","27","0","0"
"Female","Greene","1704","33","124"
"Male","Greene","1425","37","141"
"Unknown","Greene","14","0","0"
"Female","Gwinnett","93150","760","3787"
"Male","Gwinnett","79015","920","3569"
"Unknown","Gwinnett","996","0","5"
"Female","Habersham","4538","108","330"
"Male","Habersham","3788","123","370"
"Unknown","Habersham","48","0","1"
"Female","Hall","24956","339","1677"
"Male","Hall","21233","415","1784"
"Unknown","Hall","303","1","3"
"Female","Hancock","693","33","62"
"Male","Hancock","668","47","68"
"Unknown","Hancock","4","0","0"
"Female","Haralson","1859","30","60"
