"province","area_type","area_name","confirmedCount","currentConfirmedCount","suspectedCount","deadCount","curedCount","comment"
"福建省","city","泉州","47","2","0","0","45",NA
"山东省","city","泰安","35","0","0","2","33",NA
"江苏省","city","泰州","37","0","0","0","37",NA
"四川省","city","泸州","24","2","0","0","22",NA
"河南省","city","洛阳","31","0","0","1","30",NA
"天津市","city","津南区","2","1","0","0","1",NA
"山东省","city","济南","47","9","0","0","38",NA
"山东省","city","济宁","260","97","0","0","163",NA
"河南省","city","济源","5","1","0","0","4",NA
"上海市","city","浦东新区","61","7","0","0","54",NA
"青海省","city","海北州","3","0","0","0","3",NA
"海南省","city","海口","39","1","0","0","38",NA
"北京市","city","海淀区","63","63","0","0","0",NA
"重庆市","city","涪陵区","5","1","0","0","4",NA
"山东省","city","淄博","30","5","0","1","24",NA
"安徽省","city","淮北","27","0","0","0","27",NA
"安徽省","city","淮南","27","3","0","0","24",NA
"江苏省","city","淮安","66","4","0","0","62",NA
"广东省","city","深圳","418","65","0","3","350",NA
"广东省","city","清远","12","0","0","0","12",NA
"重庆市","city","渝中区","20","2","0","0","18",NA
"重庆市","city","渝北区","17","1","0","0","16",NA
"浙江省","city","温州","504","21","0","1","482",NA
"陕西省","city","渭南","15","2","0","0","13",NA
"浙江省","city","湖州","12","2","0","0","10",NA
"湖南省","city","湘潭","36","0","0","0","36",NA
"湖南省","city","湘西自治州","8","0","0","0","8",NA
"广东省","city","湛江","22","0","0","0","22",NA
"安徽省","city","滁州","13","0","0","0","13",NA
"山东省","city","滨州","15","1","0","0","14",NA
"天津市","city","滨海新区","3","0","0","0","3",NA
"河南省","city","漯河","35","0","0","0","35",NA
"福建省","city","漳州","20","4","0","0","16",NA
"山东省","city","潍坊","44","10","0","0","34",NA
"湖北省","city","潜江","198","38","0","9","151",NA
"广东省","city","潮州","5","0","0","0","5",NA
"重庆市","city","潼南区","18","6","0","0","12",NA
"海南省","city","澄迈","9","0","0","1","8",NA
"河南省","city","濮阳","17","0","0","0","17",NA
"山东省","city","烟台","47","8","0","0","39",NA
"河南省","city","焦作","32","0","0","1","31",NA
"黑龙江省","city","牡丹江","15","4","0","0","11",NA
"广西壮族自治区","city","玉林","11","0","0","0","11",NA
"云南省","city","玉溪","14","0","0","1","13",NA
"广东省","city","珠海","98","14","0","1","83",NA
"海南省","city","琼中","1","0","0","0","1",NA
"海南省","city","琼海","6","0","0","1","5",NA
"重庆市","city","璧山区","9","0","0","0","9",NA
"甘肃省","city","甘南","8","0","0","0","8",NA
"四川省","city","甘孜州","78","20","0","0","58",NA
"吉林省","city","白城","1","0","0","0","1",NA
"甘肃省","city","白银","4","0","0","0","4",NA
"广西壮族自治区","city","百色","3","0","0","0","3",NA
"湖南省","city","益阳","60","1","0","0","59",NA
"江苏省","city","盐城","27","0","0","0","27",NA
"辽宁省","city","盘锦","11","0","0","0","11",NA
"浙江省","city","省十里丰监狱","36","21","0","0","15",NA
"四川省","city","眉山","8","1","0","0","7",NA
"宁夏回族自治区","city","石嘴山","1","0","0","0","1",NA
"河北省","city","石家庄","29","1","0","0","28",NA
"北京市","city","石景山区","14","13","0","0","1",NA
"重庆市","city","石柱县","15","1","0","0","14",NA
"湖北省","city","神农架林区","11","0","0","0","11",NA
"福建省","city","福州","72","0","0","1","71",NA
"重庆市","city","秀山县","1","0","0","0","1",NA
"河北省","city","秦皇岛","10","0","0","1","9",NA
"湖南省","city","娄底","76","8","0","0","68",NA
"重庆市","city","綦江区","23","4","0","0","19",NA
"天津市","city","红桥区","2","0","0","0","2",NA
"云南省","city","红河州","9","0","0","0","9",NA
"浙江省","city","绍兴","42","4","0","0","38",NA
"黑龙江省","city","绥化","47","6","0","4","37",NA
"四川省","city","绵阳","22","4","0","0","18",NA
"山东省","city","聊城","38","0","0","0","38",NA
"广东省","city","肇庆","19","0","0","1","18",NA
"四川省","city","自贡","9","0","0","0","9",NA
"浙江省","city","舟山","10","0","0","0","10",NA
"安徽省","city","芜湖","34","1","0","0","33",NA
"江苏省","city","苏州","87","17","0","0","70",NA
"广东省","city","茂名","14","0","0","0","14",NA
"湖北省","city","荆州","1580","263","0","48","1269",NA
"湖北省","city","荆门","928","203","0","39","686",NA
"重庆市","city","荣昌区","9","2","0","0","7",NA
"福建省","city","莆田","56","10","0","0","46",NA
"山东省","city","菏泽","18","0","0","0","18",NA
"江西省","city","萍乡","33","0","0","0","33",NA
"辽宁省","city","营口","1","0","0","0","1",NA
"辽宁省","city","葫芦岛","12","3","0","1","8",NA
"上海市","city","虹口区","7","1","0","0","6",NA
"安徽省","city","蚌埠","160","0","0","5","155",NA
"河北省","city","衡水","8","0","0","0","8",NA
"湖南省","city","衡阳","48","0","0","0","48",NA
"浙江省","city","衢州","14","2","0","0","12",NA
"湖北省","city","襄阳","1175","160","0","35","980",NA
"云南省","city","西双版纳","15","0","0","1","14",NA
"北京市","city","西城区","53","53","0","0","0",NA
"青海省","city","西宁","15","0","0","0","15",NA
"陕西省","city","西安","120","11","0","1","108",NA
"天津市","city","西青区","4","0","0","0","4",NA
"河南省","city","许昌","39","0","0","1","38",NA
"广西壮族自治区","city","贵港","8","0","0","0","8",NA
"贵州省","city","贵阳","36","7","0","1","28",NA
"广西壮族自治区","city","贺州","4","0","0","0","4",NA
"四川省","city","资阳","4","2","0","0","2",NA
"江西省","city","赣州","76","1","0","1","74",NA
"江西省","city","赣江新区","1","0","0","0","1",NA
"内蒙古自治区","city","赤峰","9","1","0","0","8",NA
"吉林省","city","辽源","7","0","0","0","7",NA
"辽宁省","city","辽阳","3","0","0","0","3",NA
"四川省","city","达州","42","7","0","0","35",NA
"山西省","city","运城","19","1","0","0","18",NA
"江苏省","city","连云港","48","6","0","0","42",NA
"吉林省","city","通化","6","3","0","0","3",NA
"北京市","city","通州区","19","18","0","0","1",NA
"内蒙古自治区","city","通辽","7","2","0","0","5",NA
"四川省","city","遂宁","17","2","0","0","15",NA
"贵州省","city","遵义","32","13","0","0","19",NA
"河北省","city","邢台","23","0","0","1","22",NA
"河北省","city","邯郸","32","1","0","0","31",NA
"湖南省","city","邵阳","102","1","0","1","100",NA
"河南省","city","郑州","157","0","0","5","152",NA
"湖南省","city","郴州","39","2","0","0","37",NA
"内蒙古自治区","city","鄂尔多斯","11","0","0","0","11",NA
"湖北省","city","鄂州","1394","424","0","52","918",NA
"重庆市","city","酉阳县","1","0","0","0","1",NA
"浙江省","city","金华","55","1","0","0","54",NA
"上海市","city","金山区","4","0","0","0","4",NA
"甘肃省","city","金昌","1","0","0","0","1",NA
"广西壮族自治区","city","钦州","8","0","0","0","8",NA
"辽宁省","city","铁岭","7","1","0","0","6",NA
"贵州省","city","铜仁","10","0","0","0","10",NA
"陕西省","city","铜川","8","1","0","0","7",NA
"重庆市","city","铜梁区","10","2","0","0","8",NA
"安徽省","city","铜陵","29","0","0","0","29",NA
"宁夏回族自治区","city","银川","36","4","0","0","32",NA
"内蒙古自治区","city","锡林郭勒盟","9","1","0","0","8",NA
"辽宁省","city","锦州","12","0","0","0","12",NA
"江苏省","city","镇江","12","1","0","0","11",NA
"上海市","city","长宁区","13","0","0","0","13",NA
"重庆市","city","长寿区","22","6","0","0","16",NA
"吉林省","city","长春","45","1","0","0","44",NA
"湖南省","city","长沙","242","39","0","2","201",NA
"山西省","city","长治","8","0","0","0","8",NA
"北京市","city","门头沟区","3","1","0","0","2",NA
"上海市","city","闵行区","19","0","0","0","19",NA
"辽宁省","city","阜新","8","0","0","0","8",NA
"安徽省","city","阜阳","155","0","0","0","155",NA
"广西壮族自治区","city","防城港","19","7","0","0","12",NA
"广东省","city","阳江","14","1","0","0","13",NA
"山西省","city","阳泉","4","0","0","0","4",NA
"新疆维吾尔自治区","city","阿克苏地区","1","0","0","0","1",NA
"四川省","city","阿坝州","1","0","0","0","1",NA
"甘肃省","city","陇南","4","0","0","0","4",NA
"海南省","city","陵水","4","0","0","0","4",NA
"湖北省","city","随州","1307","290","0","42","975",NA
"四川省","city","雅安","7","1","0","0","6",NA
"山东省","city","青岛","60","1","0","1","58",NA
"上海市","city","青浦区","6","1","0","0","5",NA
"上海市","city","静安区","16","2","0","0","14",NA
"辽宁省","city","鞍山","4","1","0","0","3",NA
"陕西省","city","韩城","1","0","0","0","1",NA
"广东省","city","韶关","10","1","0","0","9",NA
"北京市","city","顺义区","10","10","0","0","0",NA
"安徽省","city","马鞍山","38","2","0","0","36",NA
"河南省","city","驻马店","139","0","0","0","139",NA
"重庆市","city","高新区","4","0","0","0","4",NA
"黑龙江省","city","鸡西","46","6","0","0","40",NA
"河南省","city","鹤壁","19","0","0","0","19",NA
"黑龙江省","city","鹤岗","5","1","0","0","4",NA
"江西省","city","鹰潭","18","0","0","0","18",NA
"湖北省","city","黄冈","2907","314","0","121","2472",NA
"安徽省","city","黄山","9","0","0","0","9",NA
"上海市","city","黄浦区","6","1","0","0","5",NA
"湖北省","city","黄石","1015","152","0","36","827",NA
"黑龙江省","city","黑河","14","3","0","0","11",NA
"贵州省","city","黔东南州","10","0","0","0","10",NA
"贵州省","city","黔南州","17","2","0","0","15",NA
"重庆市","city","黔江区","2","0","0","0","2",NA
"贵州省","city","黔西南州","4","0","0","0","4",NA
"黑龙江省","city","齐齐哈尔","43","6","0","1","36",NA
"福建省","city","龙岩","6","0","0","0","6",NA
"上海市","province","上海市","339","33","0","3","303","部分治愈或死亡病例省级卫健委未明确其市区归属，归入待明确地区。"
"云南省","province","云南省","174","3","0","2","169",""
"内蒙古自治区","province","内蒙古自治区","75","9","0","1","65",""
"北京市","province","北京市","422","116","0","8","298","北京卫健委未明确大部分治愈与死亡病例的分区归属，因此北京市下辖分区的现存确诊暂无法获取。"
"台湾","province","台湾","44","31","0","1","12",""
"吉林省","province","吉林省","93","4","0","1","88",""
"四川省","province","四川省","539","108","0","3","428",""
"天津市","province","天津市","136","5","0","3","128","部分治愈或死亡病例省级卫健委未明确其市区归属，归入待明确地区。"
"宁夏回族自治区","province","宁夏回族自治区","75","6","0","0","69",""
"安徽省","province","安徽省","990","14","0","6","970",""
"山东省","province","山东省","758","150","0","6","602",""
"山西省","province","山西省","133","7","0","0","126",""
"广东省","province","广东省","1351","163","0","7","1181","部分治愈或死亡病例省级卫健委未明确其市区归属，归入待明确地区。"
"广西壮族自治区","province","广西壮族自治区","252","33","0","2","217",""
"新疆维吾尔自治区","province","新疆维吾尔自治区","76","3","0","3","70",""
"江苏省","province","江苏省","631","48","0","0","583",""
"江西省","province","江西省","935","33","0","1","901",""
"河北省","province","河北省","318","8","0","6","304",""
"河南省","province","河南省","1272","9","0","22","1241","部分治愈或死亡病例省级卫健委未明确其市区归属，归入待明确地区。"
"浙江省","province","浙江省","1215","90","0","1","1124","丽水：确诊病例含 8 例境外输入病例；湖州：确诊病例含 2例境外输入病例。浙江：累计治愈病例不含外省治愈病例 12 例（杭州市）。"
"海南省","province","海南省","168","4","0","6","158",""
"湖北省","province","湖北省","67466","23972","0","2902","40592",""
"湖南省","province","湖南省","1018","76","0","4","938",""
"澳门","province","澳门","10","1","0","0","9",""
"甘肃省","province","甘肃省","102","13","0","2","87",""
"福建省","province","福建省","296","17","0","1","278",""
"西藏自治区","province","西藏自治区","1","0","0","0","1",""
"贵州省","province","贵州省","146","30","0","2","114",""
"辽宁省","province","辽宁省","125","18","0","1","106",""
"重庆市","province","重庆市","576","58","0","6","512",""
"陕西省","province","陕西省","245","20","0","1","224",""
"青海省","province","青海省","18","0","0","0","18",""
"香港","province","香港","105","60","0","2","43",""
"黑龙江省","province","黑龙江省","481","88","0","13","380",""
