"province","area_type","area_name","confirmedCount","currentConfirmedCount","suspectedCount","deadCount","curedCount","comment"
"湖南省","city","岳阳","17",NA,"0","0","0",NA
"重庆市","city","巫山县","5",NA,"0","0","0",NA
"重庆市","city","巫溪县","5",NA,"0","0","0",NA
"重庆市","city","巴南区","1",NA,"0","0","0",NA
"江苏省","city","常州","8",NA,"0","0","0",NA
"湖南省","city","常德","19",NA,"0","0","0",NA
"河南省","city","平顶山","5",NA,"0","0","0",NA
"四川省","city","广安","7",NA,"0","0","0",NA
"广东省","city","广州","51",NA,"0","0","0",NA
"河北省","city","廊坊","6",NA,"0","0","0",NA
"陕西省","city","延安","2",NA,"0","0","0",NA
"河南省","city","开封","2",NA,"0","0","0",NA
"重庆市","city","开州区","9",NA,"0","0","0",NA
"甘肃省","city","张掖","1",NA,"0","0","0",NA
"江苏省","city","徐州","8",NA,"0","0","0",NA
"上海市","city","徐汇","3",NA,"0","0","0",NA
"云南省","city","德宏","2",NA,"0","0","0",NA
"山东省","city","德州","8",NA,"0","0","0",NA
"四川省","city","德阳","1",NA,"0","0","0",NA
"重庆市","city","忠县","9",NA,"0","0","0",NA
"湖南省","city","怀化","16",NA,"0","0","0",NA
"湖北省","city","恩施州","38",NA,"0","0","0",NA
"广东省","city","惠州","11",NA,"0","0","0",NA
"四川省","city","成都","37",NA,"0","0","0",NA
"江苏省","city","扬州","5",NA,"0","0","0",NA
"河北省","city","承德","1",NA,"0","0","0",NA
"江西省","city","抚州","8",NA,"0","0","0",NA
"广东省","city","揭阳","4",NA,"0","0","0",NA
"江西省","city","新余","3",NA,"0","0","1",NA
"河南省","city","新乡","6",NA,"0","0","0",NA
"江苏省","city","无锡","6",NA,"0","0","0",NA
"山东省","city","日照","6",NA,"0","0","0",NA
"云南省","city","昆明","12",NA,"0","0","0",NA
"北京市","city","昌平","7",NA,"0","0","0",NA
"云南省","city","昭通","2",NA,"0","0","0",NA
"山西省","city","晋中","5",NA,"0","0","0",NA
"江西省","city","景德镇","2",NA,"0","0","0",NA
"云南省","city","曲靖","2",NA,"0","0","0",NA
"山西省","city","朔州","2",NA,"0","0","0",NA
"北京市","city","朝阳","17",NA,"0","0","0",NA
"辽宁省","city","朝阳","2",NA,"0","0","0",NA
"辽宁省","city","本溪","2",NA,"0","0","0",NA
"浙江省","city","杭州","32",NA,"0","0","0",NA
"吉林省","city","松原","2",NA,"0","0","0",NA
"山东省","city","枣庄","5",NA,"0","0","0",NA
"广西壮族自治区","city","柳州","6",NA,"0","0","0",NA
"湖南省","city","株洲","7",NA,"0","0","0",NA
"广西壮族自治区","city","桂林","15",NA,"0","0","0",NA
"重庆市","city","梁平区","1",NA,"0","0","0",NA
"广东省","city","梅州","4",NA,"0","0","0",NA
"广西壮族自治区","city","梧州","4",NA,"0","0","1",NA
"湖北省","city","武汉","1590",NA,"0","85","47",NA
"重庆市","city","永川区","3",NA,"0","0","0",NA
"湖南省","city","永州","7",NA,"0","0","0",NA
"陕西省","city","汉中","4",NA,"0","0","0",NA
"广东省","city","汕头","5",NA,"0","0","0",NA
"广东省","city","汕尾","1",NA,"0","0","0",NA
"重庆市","city","江北区","4",NA,"0","0","0",NA
"重庆市","city","江津区","2",NA,"0","0","0",NA
"安徽省","city","池州","1",NA,"0","0","0",NA
"辽宁省","city","沈阳","8",NA,"0","0","0",NA
"河北省","city","沧州","5",NA,"0","1","0",NA
"天津市","city","河东区","6",NA,"0","0","0",NA
"天津市","city","河北区","7",NA,"0","0","0",NA
"广西壮族自治区","city","河池","3",NA,"0","0","0",NA
"广东省","city","河源","1",NA,"0","0","0",NA
"天津市","city","河西区","3",NA,"0","0","0",NA
"福建省","city","泉州","13",NA,"0","0","0",NA
"山东省","city","泰安","1",NA,"0","0","0",NA
"江苏省","city","泰州","4",NA,"0","0","0",NA
"四川省","city","泸州","4",NA,"0","0","0",NA
"河南省","city","洛阳","2",NA,"0","0","0",NA
"山东省","city","济南","10",NA,"0","0","0",NA
"山东省","city","济宁","5",NA,"0","0","0",NA
"上海市","city","浦东","9",NA,"0","0","0",NA
"海南省","city","海口","7",NA,"0","0","0",NA
"北京市","city","海淀","21",NA,"0","0","0",NA
"重庆市","city","涪陵区","1",NA,"0","0","0",NA
"山东省","city","淄博","2",NA,"0","0","0",NA
"安徽省","city","淮北","2",NA,"0","0","0",NA
"安徽省","city","淮南","2",NA,"0","0","0",NA
"江苏省","city","淮安","2",NA,"0","0","0",NA
"广东省","city","深圳","57",NA,"0","0","4",NA
"广东省","city","清远","6",NA,"0","0","0",NA
"重庆市","city","渝北区","6",NA,"0","0","0",NA
"浙江省","city","温州","60",NA,"0","0","3",NA
"陕西省","city","渭南","3",NA,"0","0","0",NA
"浙江省","city","湖州","3",NA,"0","0","0",NA
"湖南省","city","湘潭","6",NA,"0","0","0",NA
"湖南省","city","湘西自治州","3",NA,"0","0","0",NA
"广东省","city","湛江","7",NA,"0","0","0",NA
"安徽省","city","滁州","4",NA,"0","0","0",NA
"山东省","city","滨州","4",NA,"0","0","0",NA
"天津市","city","滨海新区","1",NA,"0","0","0",NA
"河南省","city","漯河","9",NA,"0","0","0",NA
"福建省","city","漳州","6",NA,"0","0","0",NA
"山东省","city","潍坊","3",NA,"0","0","0",NA
"湖北省","city","潜江","7",NA,"0","1","0",NA
"重庆市","city","潼南区","2",NA,"0","0","0",NA
"海南省","city","澄迈县","2",NA,"0","1","0",NA
"山东省","city","烟台","10",NA,"0","0","0",NA
"河南省","city","焦作","2",NA,"0","0","0",NA
"黑龙江省","city","牡丹江","1",NA,"0","0","0",NA
"广西壮族自治区","city","玉林","2",NA,"0","0","0",NA
"云南省","city","玉溪","5",NA,"0","0","0",NA
"广东省","city","珠海","12",NA,"0","0","0",NA
"海南省","city","琼中县","1",NA,"0","0","0",NA
"海南省","city","琼海市","1",NA,"0","0","0",NA
"重庆市","city","璧山区","3",NA,"0","0","0",NA
"四川省","city","甘孜州","3",NA,"0","0","0",NA
"甘肃省","city","白银","1",NA,"0","0","0",NA
"广西壮族自治区","city","百色","2",NA,"0","0","0",NA
"湖南省","city","益阳","10",NA,"0","0","0",NA
"江苏省","city","盐城","1",NA,"0","0","0",NA
"辽宁省","city","盘锦","2",NA,"0","0","0",NA
"四川省","city","眉山","1",NA,"0","0","0",NA
"河北省","city","石家庄","9",NA,"0","0","0",NA
"北京市","city","石景山","2",NA,"0","0","0",NA
"重庆市","city","石柱县","6",NA,"0","0","0",NA
"湖北省","city","神农架林区","1",NA,"0","0","0",NA
"福建省","city","福州","24",NA,"0","0","0",NA
"重庆市","city","秀山县","1",NA,"0","0","0",NA
"新疆维吾尔自治区","city","第七师","1",NA,"0","0","0",NA
"新疆维吾尔自治区","city","第八师石河子市","1",NA,"0","0","0",NA
"湖南省","city","娄底","9",NA,"0","0","0",NA
"重庆市","city","綦江区","2",NA,"0","0","0",NA
"天津市","city","红桥区","1",NA,"0","0","0",NA
"云南省","city","红河","2",NA,"0","0","0",NA
"浙江省","city","绍兴","7",NA,"0","0","0",NA
"黑龙江省","city","绥化","8",NA,"0","1","0",NA
"四川省","city","绵阳","8",NA,"0","0","0",NA
"山东省","city","聊城","3",NA,"0","0","0",NA
"广东省","city","肇庆","4",NA,"0","0","0",NA
"四川省","city","自贡","7",NA,"0","0","0",NA
"浙江省","city","舟山","4",NA,"0","0","0",NA
"安徽省","city","芜湖","9",NA,"0","0","0",NA
"江苏省","city","苏州","12",NA,"0","0","1",NA
"湖北省","city","荆州","71",NA,"0","2","1",NA
"湖北省","city","荆门","114",NA,"0","3","0",NA
"福建省","city","莆田","14",NA,"0","0","0",NA
"山东省","city","菏泽","5",NA,"0","0","0",NA
"江西省","city","萍乡","2",NA,"0","0","1",NA
"辽宁省","city","营口","1",NA,"0","0","0",NA
"辽宁省","city","葫芦岛","2",NA,"0","0","0",NA
"上海市","city","虹口","2",NA,"0","0","0",NA
"安徽省","city","蚌埠","3",NA,"0","0","0",NA
"河北省","city","衡水","2",NA,"0","0","0",NA
"湖南省","city","衡阳","7",NA,"0","0","0",NA
"浙江省","city","衢州","5",NA,"0","0","0",NA
"湖北省","city","襄阳","70",NA,"0","0","0",NA
"云南省","city","西双版纳","6",NA,"0","0","0",NA
"北京市","city","西城","8",NA,"0","0","0",NA
"青海省","city","西宁","6",NA,"0","0","0",NA
"陕西省","city","西安","15",NA,"0","0","0",NA
"天津市","city","西青区","2",NA,"0","0","0",NA
"河南省","city","许昌","2",NA,"0","0","0",NA
"贵州省","city","贵阳","1",NA,"0","0","0",NA
"四川省","city","资阳","2",NA,"0","0","0",NA
"江西省","city","赣州","10",NA,"0","0","0",NA
"内蒙古自治区","city","赤峰","2",NA,"0","0","0",NA
"辽宁省","city","辽阳","1",NA,"0","0","0",NA
"四川省","city","达州","3",NA,"0","0","0",NA
"山西省","city","运城","3",NA,"0","0","0",NA
"江苏省","city","连云港","3",NA,"0","0","0",NA
"北京市","city","通州","7",NA,"0","0","0",NA
"内蒙古自治区","city","通辽","1",NA,"0","0","0",NA
"四川省","city","遂宁","3",NA,"0","0","0",NA
"河北省","city","邢台","2",NA,"0","0","0",NA
"河北省","city","邯郸","4",NA,"0","0","0",NA
"湖南省","city","邵阳","11",NA,"0","0","0",NA
"河南省","city","郑州","37",NA,"0","0","0",NA
"湖南省","city","郴州","7",NA,"0","0","0",NA
"内蒙古自治区","city","鄂尔多斯","2",NA,"0","0","0",NA
"湖北省","city","鄂州","57",NA,"0","0","0",NA
"浙江省","city","金华","7",NA,"0","0","0",NA
"甘肃省","city","金昌","1",NA,"0","0","0",NA
"辽宁省","city","铁岭","2",NA,"0","0","0",NA
"贵州省","city","铜仁","2",NA,"0","0","0",NA
"陕西省","city","铜川","5",NA,"0","0","0",NA
"重庆市","city","铜梁区","2",NA,"0","0","0",NA
"安徽省","city","铜陵","9",NA,"0","0","0",NA
"宁夏回族自治区","city","银川","7",NA,"0","0","0",NA
"内蒙古自治区","city","锡林郭勒盟","2",NA,"0","0","0",NA
"辽宁省","city","锦州","4",NA,"0","0","0",NA
"江苏省","city","镇江","2",NA,"0","0","0",NA
"上海市","city","长宁","5",NA,"0","0","0",NA
"重庆市","city","长寿区","7",NA,"0","0","0",NA
"吉林省","city","长春","1",NA,"0","0","0",NA
"湖南省","city","长沙","24",NA,"0","0","0",NA
"山西省","city","长治","1",NA,"0","0","0",NA
"上海市","city","闵行","2",NA,"0","0","0",NA
"安徽省","city","阜阳","21",NA,"0","0","0",NA
"广西壮族自治区","city","防城港","3",NA,"0","0","1",NA
"广东省","city","阳江","9",NA,"0","0","0",NA
"山西省","city","阳泉","1",NA,"0","0","0",NA
"甘肃省","city","陇南","1",NA,"0","0","0",NA
"海南省","city","陵水县","1",NA,"0","0","0",NA
"湖北省","city","随州","70",NA,"0","0","0",NA
"四川省","city","雅安","2",NA,"0","0","0",NA
"山东省","city","青岛","15",NA,"0","0","0",NA
"上海市","city","青浦","2",NA,"0","0","0",NA
"上海市","city","静安","5",NA,"0","0","0",NA
"广东省","city","韶关","4",NA,"0","0","0",NA
"北京市","city","顺义","2",NA,"0","0","0",NA
"安徽省","city","马鞍山","10",NA,"0","0","0",NA
"河南省","city","驻马店","10",NA,"0","0","0",NA
"河南省","city","鹤壁","2",NA,"0","0","0",NA
"江西省","city","鹰潭","1",NA,"0","0","0",NA
"湖北省","city","黄冈","213",NA,"0","4","2",NA
"安徽省","city","黄山","4",NA,"0","0","0",NA
"上海市","city","黄浦","2",NA,"0","0","0",NA
"湖北省","city","黄石","53",NA,"0","1","0",NA
"贵州省","city","黔南州","4",NA,"0","0","0",NA
"重庆市","city","黔江区","1",NA,"0","0","0",NA
"贵州省","city","黔西南州","1",NA,"0","0","0",NA
"黑龙江省","city","齐齐哈尔","3",NA,"0","0","0",NA
"福建省","city","龙岩","1",NA,"0","0","0",NA
"上海市","province","上海市","66",NA,"0","1","4","未明确地区：死亡 1 治愈 1"
"云南省","province","云南省","44",NA,"0","0","0",""
"内蒙古自治区","province","内蒙古自治区","15",NA,"0","0","0",""
"北京市","province","北京市","91",NA,"0","1","4","未明确地区：死亡 1"
"台湾","province","台湾","8",NA,"0","0","0",""
"吉林省","province","吉林省","8",NA,"0","0","0",""
"四川省","province","四川省","90",NA,"0","0","0",""
"天津市","province","天津市","24",NA,"0","0","0",""
"宁夏回族自治区","province","宁夏回族自治区","11",NA,"0","0","0",""
"安徽省","province","安徽省","106",NA,"0","0","0",""
"山东省","province","山东省","95",NA,"0","0","0",""
"山西省","province","山西省","20",NA,"0","0","0",""
"广东省","province","广东省","207",NA,"0","0","4",""
"广西壮族自治区","province","广西壮族自治区","51",NA,"0","0","2",""
"新疆维吾尔自治区","province","新疆维吾尔自治区","10",NA,"0","0","0",""
"江苏省","province","江苏省","70",NA,"0","0","1",""
"江西省","province","江西省","72",NA,"0","0","3",""
"河北省","province","河北省","33",NA,"0","1","0",""
"河南省","province","河南省","168",NA,"0","1","0",""
"浙江省","province","浙江省","173",NA,"0","0","3",""
"海南省","province","海南省","40",NA,"0","1","0",""
"湖北省","province","湖北省","2714",NA,"0","100","52","未明确地区：治愈 2"
"湖南省","province","湖南省","143",NA,"0","0","0",""
"澳门","province","澳门","7",NA,"0","0","0",""
"甘肃省","province","甘肃省","19",NA,"0","0","0",""
"福建省","province","福建省","80",NA,"0","0","0",""
"贵州省","province","贵州省","9",NA,"0","0","0",""
"辽宁省","province","辽宁省","34",NA,"0","0","0",""
"重庆市","province","重庆市","132",NA,"0","0","0",""
"陕西省","province","陕西省","46",NA,"0","0","0",""
"青海省","province","青海省","6",NA,"0","0","0",""
"香港","province","香港","8",NA,"0","0","0",""
"黑龙江省","province","黑龙江省","33",NA,"0","1","0",""
