"province","area_type","area_name","confirmedCount","currentConfirmedCount","suspectedCount","deadCount","curedCount","comment"
"黑龙江省","city","七台河","14",NA,"0","0","0",NA
"海南省","city","万宁","12",NA,"0","0","0",NA
"重庆市","city","万州区","98",NA,"0","1","13",NA
"重庆市","city","万盛经开区","1",NA,"0","0","0",NA
"海南省","city","三亚","43",NA,"0","1","11",NA
"福建省","city","三明","13",NA,"0","0","1",NA
"河南省","city","三门峡","7",NA,"0","0","3",NA
"江西省","city","上饶","103",NA,"0","0","12",NA
"天津市","city","东丽区","4",NA,"0","0","0",NA
"北京市","city","东城区","9",NA,"0","0","0",NA
"海南省","city","东方","3",NA,"0","0","0",NA
"广东省","city","东莞","60",NA,"0","0","3",NA
"重庆市","city","两江新区","16",NA,"0","0","0",NA
"浙江省","city","丽水","17",NA,"0","0","5",NA
"云南省","city","丽江","7",NA,"0","0","2",NA
"宁夏回族自治区","city","中卫","3",NA,"0","0","2",NA
"广东省","city","中山","56",NA,"0","0","14",NA
"北京市","city","丰台区","30",NA,"0","0","3",NA
"重庆市","city","丰都县","9",NA,"0","0","1",NA
"甘肃省","city","临夏","3",NA,"0","0","2",NA
"山西省","city","临汾","2",NA,"0","0","1",NA
"山东省","city","临沂","42",NA,"0","0","6",NA
"云南省","city","临沧","1",NA,"0","0","0",NA
"海南省","city","临高","6",NA,"0","0","1",NA
"辽宁省","city","丹东","7",NA,"0","0","3",NA
"内蒙古自治区","city","乌兰察布","3",NA,"0","0","0",NA
"内蒙古自治区","city","乌海市","2",NA,"0","0","0",NA
"新疆维吾尔自治区","city","乌鲁木齐","20",NA,"0","0","0",NA
"海南省","city","乐东","2",NA,"0","0","0",NA
"四川省","city","乐山","3",NA,"0","0","0",NA
"江西省","city","九江","101",NA,"0","0","7",NA
"重庆市","city","九龙坡区","20",NA,"0","1","1",NA
"重庆市","city","云阳县","20",NA,"0","0","10",NA
"安徽省","city","亳州","92",NA,"0","0","7",NA
"湖北省","city","仙桃","416",NA,"0","7","41",NA
"新疆维吾尔自治区","city","伊犁州","10",NA,"0","0","0",NA
"广东省","city","佛山","70",NA,"0","0","4",NA
"黑龙江省","city","佳木斯","14",NA,"0","0","5",NA
"海南省","city","保亭","3",NA,"0","0","0",NA
"河北省","city","保定","26",NA,"0","0","9",NA
"云南省","city","保山","9",NA,"0","0","0",NA
"河南省","city","信阳","220",NA,"0","0","28",NA
"海南省","city","儋州","11",NA,"0","0","1",NA
"吉林省","city","公主岭","6",NA,"0","0","1",NA
"安徽省","city","六安","57",NA,"0","0","3",NA
"贵州省","city","六盘水","10",NA,"0","1","0",NA
"甘肃省","city","兰州","33",NA,"0","2","10",NA
"内蒙古自治区","city","兴安盟","1",NA,"0","0","0",NA
"新疆维吾尔自治区","city","兵团第七师","1",NA,"0","0","0",NA
"新疆维吾尔自治区","city","兵团第九师","4",NA,"0","0","0",NA
"新疆维吾尔自治区","city","兵团第八师石河子市","1",NA,"0","0","0",NA
"新疆维吾尔自治区","city","兵团第六师五家渠市","1",NA,"0","0","0",NA
"新疆维吾尔自治区","city","兵团第十二师","1",NA,"0","0","0",NA
"新疆维吾尔自治区","city","兵团第四师","3",NA,"0","0","0",NA
"四川省","city","内江","17",NA,"0","0","2",NA
"四川省","city","凉山州","10",NA,"0","0","1",NA
"内蒙古自治区","city","包头","11",NA,"0","0","0",NA
"广西壮族自治区","city","北海","35",NA,"0","0","3",NA
"天津市","city","北辰区","1",NA,"0","0","0",NA
"湖北省","city","十堰","481",NA,"0","0","46",NA
"江苏省","city","南京","78",NA,"0","0","22",NA
"四川省","city","南充","33",NA,"0","0","4",NA
"广西壮族自治区","city","南宁","37",NA,"0","0","8",NA
"重庆市","city","南岸区","8",NA,"0","0","0",NA
"福建省","city","南平","18",NA,"0","0","2",NA
"天津市","city","南开区","3",NA,"0","0","0",NA
"江西省","city","南昌","189",NA,"0","0","38",NA
"江苏省","city","南通","33",NA,"0","0","5",NA
"河南省","city","南阳","134",NA,"0","2","28",NA
"福建省","city","厦门","28",NA,"0","0","3",NA
"黑龙江省","city","双鸭山","38",NA,"0","2","1",NA
"浙江省","city","台州","141",NA,"0","0","35",NA
"重庆市","city","合川区","18",NA,"0","0","2",NA
"安徽省","city","合肥","147",NA,"0","0","15",NA
"江西省","city","吉安","18",NA,"0","0","2",NA
"吉林省","city","吉林市","5",NA,"0","0","2",NA
"新疆维吾尔自治区","city","吐鲁番","1",NA,"0","0","0",NA
"山西省","city","吕梁","6",NA,"0","0","3",NA
"宁夏回族自治区","city","吴忠","13",NA,"0","0","4",NA
"河南省","city","周口","65",NA,"0","0","16",NA
"内蒙古自治区","city","呼伦贝尔","5",NA,"0","0","1",NA
"内蒙古自治区","city","呼和浩特","7",NA,"0","0","0",NA
"天津市","city","和平区","6",NA,"0","0","1",NA
"湖北省","city","咸宁","507",NA,"0","4","44",NA
"陕西省","city","咸阳","17",NA,"0","0","4",NA
"黑龙江省","city","哈尔滨","128",NA,"0","0","15",NA
"河北省","city","唐山","28",NA,"0","0","2",NA
"河南省","city","商丘","83",NA,"0","0","9",NA
"陕西省","city","商洛","7",NA,"0","0","1",NA
"浙江省","city","嘉兴","40",NA,"0","0","5",NA
"上海市","city","嘉定区","8",NA,"0","0","1",NA
"吉林省","city","四平市","12",NA,"0","1","1",NA
"宁夏回族自治区","city","固原","3",NA,"0","0","2",NA
"重庆市","city","垫江县","20",NA,"0","0","1",NA
"重庆市","city","城口县","2",NA,"0","0","1",NA
"北京市","city","外地来京人员","25",NA,"0","0","2",NA
"上海市","city","外地来沪人员","97",NA,"0","1","21",NA
"天津市","city","外地来津人员","6",NA,"0","0","0",NA
"北京市","city","大兴区","36",NA,"0","0","2",NA
"黑龙江省","city","大兴安岭","2",NA,"0","0","0",NA
"山西省","city","大同","11",NA,"0","0","3",NA
"黑龙江省","city","大庆","13",NA,"0","1","0",NA
"重庆市","city","大渡口区","7",NA,"0","0","1",NA
"云南省","city","大理","13",NA,"0","0","2",NA
"重庆市","city","大足区","13",NA,"0","0","0",NA
"辽宁省","city","大连","16",NA,"0","0","3",NA
"甘肃省","city","天水","12",NA,"0","0","1",NA
"湖北省","city","天门","217",NA,"0","10","10",NA
"山西省","city","太原","17",NA,"0","0","3",NA
"重庆市","city","奉节县","14",NA,"0","0","1",NA
"上海市","city","奉贤区","9",NA,"0","0","1",NA
"山东省","city","威海","35",NA,"0","0","8",NA
"湖北省","city","孝感","2541",NA,"0","33","81",NA
"宁夏回族自治区","city","宁东","1",NA,"0","0","0",NA
"福建省","city","宁德","24",NA,"0","0","4",NA
"天津市","city","宁河区","4",NA,"0","0","0",NA
"浙江省","city","宁波","149",NA,"0","0","18",NA
"安徽省","city","安庆","78",NA,"0","0","15",NA
"陕西省","city","安康","22",NA,"0","0","5",NA
"河南省","city","安阳","45",NA,"0","0","10",NA
"贵州省","city","安顺","4",NA,"0","0","0",NA
"海南省","city","定安","3",NA,"0","0","0",NA
"甘肃省","city","定西","8",NA,"0","0","2",NA
"四川省","city","宜宾","9",NA,"0","0","3",NA
"湖北省","city","宜昌","749",NA,"0","8","43",NA
"江西省","city","宜春","77",NA,"0","0","10",NA
"天津市","city","宝坻区","35",NA,"0","1","0",NA
"上海市","city","宝山区","18",NA,"0","0","0",NA
"陕西省","city","宝鸡","13",NA,"0","0","2",NA
"安徽省","city","宣城","6",NA,"0","0","2",NA
"安徽省","city","宿州","31",NA,"0","0","3",NA
"江苏省","city","宿迁","12",NA,"0","0","3",NA
"北京市","city","密云区","6",NA,"0","0","0",NA
"湖南省","city","岳阳","124",NA,"0","1","21",NA
"上海市","city","崇明区","2",NA,"0","0","0",NA
"重庆市","city","巫山县","9",NA,"0","0","4",NA
"重庆市","city","巫溪县","12",NA,"0","0","2",NA
"四川省","city","巴中","22",NA,"0","0","1",NA
"重庆市","city","巴南区","5",NA,"0","0","1",NA
"新疆维吾尔自治区","city","巴州","3",NA,"0","0","0",NA
"内蒙古自治区","city","巴彦淖尔","6",NA,"0","0","0",NA
"江苏省","city","常州","31",NA,"0","0","6",NA
"湖南省","city","常德","72",NA,"0","0","15",NA
"甘肃省","city","平凉","7",NA,"0","0","0",NA
"河南省","city","平顶山","52",NA,"0","1","12",NA
"四川省","city","广元","6",NA,"0","0","1",NA
"四川省","city","广安","28",NA,"0","0","3",NA
"广东省","city","广州","314",NA,"0","0","43",NA
"甘肃省","city","庆阳","3",NA,"0","0","0",NA
"河北省","city","廊坊","24",NA,"0","0","5",NA
"陕西省","city","延安","8",NA,"0","0","2",NA
"北京市","city","延庆区","1",NA,"0","0","0",NA
"吉林省","city","延边","5",NA,"0","0","2",NA
"河南省","city","开封","24",NA,"0","0","1",NA
"重庆市","city","开州区","18",NA,"0","0","6",NA
"河北省","city","张家口","17",NA,"0","0","2",NA
"湖南省","city","张家界","5",NA,"0","0","3",NA
"甘肃省","city","张掖","2",NA,"0","0","1",NA
"重庆市","city","彭水县","2",NA,"0","0","0",NA
"上海市","city","待明确地区","0",NA,"0","0","4",NA
"云南省","city","待明确地区","0",NA,"0","0","1",NA
"北京市","city","待明确地区","0",NA,"0","2","36",NA
"广东省","city","待明确地区","0",NA,"0","0","1",NA
"河南省","city","待明确地区","0",NA,"0","1","1",NA
"陕西省","city","待明确地区","0",NA,"0","0","1",NA
"江苏省","city","徐州","60",NA,"0","0","8",NA
"上海市","city","徐汇区","16",NA,"0","0","1",NA
"云南省","city","德宏","5",NA,"0","0","0",NA
"山东省","city","德州","32",NA,"0","0","6",NA
"四川省","city","德阳","16",NA,"0","0","0",NA
"重庆市","city","忠县","18",NA,"0","0","4",NA
"山西省","city","忻州","7",NA,"0","0","0",NA
"湖南省","city","怀化","39",NA,"0","0","15",NA
"北京市","city","怀柔区","7",NA,"0","0","0",NA
"湖北省","city","恩施州","187",NA,"0","0","30",NA
"广东省","city","惠州","52",NA,"0","0","4",NA
"四川省","city","成都","123",NA,"0","1","39",NA
"北京市","city","房山区","14",NA,"0","0","0",NA
"江苏省","city","扬州","18",NA,"0","0","3",NA
"河北省","city","承德","7",NA,"0","0","1",NA
"江西省","city","抚州","64",NA,"0","0","9",NA
"西藏自治区","city","拉萨","1",NA,"0","0","0",NA
"广东省","city","揭阳","7",NA,"0","0","1",NA
"四川省","city","攀枝花","13",NA,"0","0","5",NA
"云南省","city","文山","2",NA,"0","0","0",NA
"海南省","city","文昌","3",NA,"0","0","0",NA
"江西省","city","新余","105",NA,"0","0","18",NA
"河南省","city","新乡","46",NA,"0","1","7",NA
"江苏省","city","无锡","41",NA,"0","0","3",NA
"山东省","city","日照","15",NA,"0","0","2",NA
"云南省","city","昆明","45",NA,"0","0","6",NA
