"province","area_type","area_name","confirmedCount","currentConfirmedCount","suspectedCount","deadCount","curedCount","comment"
"内蒙古自治区","city","包头","3",NA,"0","0","0",NA
"广西壮族自治区","city","北海","15",NA,"0","0","0",NA
"湖北省","city","十堰","119",NA,"0","0","0",NA
"江苏省","city","南京","19",NA,"0","0","0",NA
"四川省","city","南充","9",NA,"0","0","0",NA
"广西壮族自治区","city","南宁","15",NA,"0","0","0",NA
"重庆市","city","南岸区","2",NA,"0","0","0",NA
"福建省","city","南平","3",NA,"0","0","0",NA
"天津市","city","南开区","1",NA,"0","0","0",NA
"江西省","city","南昌","46",NA,"0","0","0",NA
"江苏省","city","南通","9",NA,"0","0","0",NA
"河南省","city","南阳","51",NA,"0","2","0",NA
"福建省","city","厦门","7",NA,"0","0","0",NA
"黑龙江省","city","双鸭山","1",NA,"0","0","0",NA
"浙江省","city","台州","64",NA,"0","0","0",NA
"重庆市","city","合川区","6",NA,"0","0","0",NA
"安徽省","city","合肥","39",NA,"0","0","1",NA
"江西省","city","吉安","5",NA,"0","0","1",NA
"吉林省","city","吉林","3",NA,"0","0","0",NA
"新疆维吾尔自治区","city","吐鲁番","1",NA,"0","0","0",NA
"山西省","city","吕梁","4",NA,"0","0","0",NA
"宁夏回族自治区","city","吴忠","5",NA,"0","0","0",NA
"河南省","city","周口","25",NA,"0","0","0",NA
"内蒙古自治区","city","呼伦贝尔","2",NA,"0","0","0",NA
"内蒙古自治区","city","呼和浩特","2",NA,"0","0","0",NA
"天津市","city","和平区","3",NA,"0","0","0",NA
"湖北省","city","咸宁","130",NA,"0","0","0",NA
"陕西省","city","咸阳","5",NA,"0","0","0",NA
"黑龙江省","city","哈尔滨","13",NA,"0","0","0",NA
"河北省","city","唐山","3",NA,"0","0","0",NA
"河南省","city","商丘","18",NA,"0","0","0",NA
"陕西省","city","商洛","2",NA,"0","0","0",NA
"浙江省","city","嘉兴","16",NA,"0","0","0",NA
"上海市","city","嘉定","2",NA,"0","0","0",NA
"吉林省","city","四平市","1",NA,"0","0","0",NA
"宁夏回族自治区","city","固原","1",NA,"0","0","0",NA
"重庆市","city","垫江县","8",NA,"0","0","0",NA
"重庆市","city","城口县","1",NA,"0","0","0",NA
"北京市","city","外地来京人员","11",NA,"0","0","2",NA
"上海市","city","外地来沪人员","51",NA,"0","1","0",NA
"天津市","city","外地来津人员","4",NA,"0","0","0",NA
"北京市","city","大兴","15",NA,"0","0","2",NA
"黑龙江省","city","大兴安岭","2",NA,"0","0","0",NA
"山西省","city","大同","4",NA,"0","0","0",NA
"黑龙江省","city","大庆","5",NA,"0","0","0",NA
"重庆市","city","大渡口区","6",NA,"0","0","0",NA
"云南省","city","大理","4",NA,"0","0","0",NA
"重庆市","city","大足区","4",NA,"0","0","0",NA
"辽宁省","city","大连","5",NA,"0","0","1",NA
"甘肃省","city","天水市","2",NA,"0","0","0",NA
"湖北省","city","天门","44",NA,"0","3","0",NA
"山西省","city","太原","3",NA,"0","0","1",NA
"重庆市","city","奉节县","4",NA,"0","0","0",NA
"上海市","city","奉贤","5",NA,"0","0","0",NA
"山东省","city","威海","14",NA,"0","0","0",NA
"湖北省","city","孝感","399",NA,"0","6","0",NA
"宁夏回族自治区","city","宁东管委会","1",NA,"0","0","0",NA
"福建省","city","宁德","8",NA,"0","0","0",NA
"浙江省","city","宁波","41",NA,"0","0","0",NA
"安徽省","city","安庆","18",NA,"0","0","0",NA
"陕西省","city","安康","10",NA,"0","0","0",NA
"河南省","city","安阳市","16",NA,"0","0","0",NA
"甘肃省","city","定西","2",NA,"0","0","0",NA
"四川省","city","宜宾","5",NA,"0","0","0",NA
"湖北省","city","宜昌","117",NA,"0","1","0",NA
"江西省","city","宜春","14",NA,"0","0","0",NA
"上海市","city","宝山","2",NA,"0","0","0",NA
"陕西省","city","宝鸡","4",NA,"0","0","0",NA
"安徽省","city","宣城","4",NA,"0","0","0",NA
"安徽省","city","宿州","10",NA,"0","0","0",NA
"安徽省","city","宿松","6",NA,"0","0","0",NA
"江苏省","city","宿迁","4",NA,"0","0","0",NA
"湖南省","city","岳阳","29",NA,"0","0","0",NA
"重庆市","city","巫山县","5",NA,"0","0","1",NA
"重庆市","city","巫溪县","7",NA,"0","0","0",NA
"四川省","city","巴中","4",NA,"0","0","0",NA
"重庆市","city","巴南区","1",NA,"0","0","0",NA
"内蒙古自治区","city","巴彦淖尔","2",NA,"0","0","0",NA
"江苏省","city","常州","10",NA,"0","0","0",NA
"湖南省","city","常德","30",NA,"0","0","0",NA
"甘肃省","city","平凉市","1",NA,"0","0","0",NA
"河南省","city","平顶山","8",NA,"0","0","0",NA
"四川省","city","广元","3",NA,"0","0","0",NA
"四川省","city","广安","9",NA,"0","0","0",NA
"广东省","city","广州","94",NA,"0","0","3",NA
"河北省","city","廊坊","9",NA,"0","0","0",NA
"陕西省","city","延安","3",NA,"0","0","0",NA
"吉林省","city","延边","2",NA,"0","0","0",NA
"河南省","city","开封","4",NA,"0","0","0",NA
"重庆市","city","开州区","14",NA,"0","0","0",NA
"河北省","city","张家口","6",NA,"0","0","0",NA
"湖南省","city","张家界","1",NA,"0","0","0",NA
"甘肃省","city","张掖","2",NA,"0","0","0",NA
"江苏省","city","徐州","15",NA,"0","0","0",NA
"上海市","city","徐汇","5",NA,"0","0","0",NA
"云南省","city","德宏","3",NA,"0","0","0",NA
"山东省","city","德州","15",NA,"0","0","0",NA
"四川省","city","德阳","3",NA,"0","0","0",NA
"重庆市","city","忠县","12",NA,"0","0","0",NA
"湖南省","city","怀化","23",NA,"0","0","0",NA
"北京市","city","怀柔","1",NA,"0","1","0",NA
"湖北省","city","恩施州","66",NA,"0","0","0",NA
"广东省","city","惠州","17",NA,"0","0","1",NA
"四川省","city","成都","59",NA,"0","1","1",NA
"江苏省","city","扬州","8",NA,"0","0","0",NA
"河北省","city","承德","2",NA,"0","0","0",NA
"江西省","city","抚州","13",NA,"0","0","0",NA
"广东省","city","揭阳","6",NA,"0","0","0",NA
"江西省","city","新余","11",NA,"0","0","3",NA
"河南省","city","新乡","11",NA,"0","0","0",NA
"江苏省","city","无锡","10",NA,"0","0","0",NA
"山东省","city","日照","9",NA,"0","0","0",NA
"云南省","city","昆明","23",NA,"0","0","0",NA
"北京市","city","昌平","9",NA,"0","0","0",NA
"云南省","city","昭通","4",NA,"0","0","0",NA
"山西省","city","晋中","9",NA,"0","0","0",NA
"云南省","city","普洱","3",NA,"0","0","0",NA
"江西省","city","景德镇","2",NA,"0","0","0",NA
"云南省","city","曲靖","5",NA,"0","0","0",NA
"山西省","city","朔州","3",NA,"0","0","0",NA
"北京市","city","朝阳","21",NA,"0","0","0",NA
"辽宁省","city","朝阳","4",NA,"0","0","0",NA
"辽宁省","city","本溪","3",NA,"0","0","0",NA
"上海市","city","杨浦","1",NA,"0","0","0",NA
"浙江省","city","杭州","69",NA,"0","0","0",NA
"吉林省","city","松原","2",NA,"0","0","0",NA
"上海市","city","松江","3",NA,"0","0","0",NA
"山东省","city","枣庄","9",NA,"0","0","0",NA
"广西壮族自治区","city","柳州","10",NA,"0","0","0",NA
"湖南省","city","株洲","18",NA,"0","0","0",NA
"广西壮族自治区","city","桂林","18",NA,"0","0","0",NA
"重庆市","city","梁平区","2",NA,"0","0","0",NA
"广东省","city","梅州","5",NA,"0","0","0",NA
"广西壮族自治区","city","梧州","4",NA,"0","0","1",NA
"陕西省","city","榆林","1",NA,"0","0","0",NA
"湖北省","city","武汉","2261",NA,"0","129","54",NA
"重庆市","city","武隆区","1",NA,"0","0","0",NA
"贵州省","city","毕节","1",NA,"0","0","0",NA
"重庆市","city","永川区","3",NA,"0","0","0",NA
"湖南省","city","永州","14",NA,"0","0","0",NA
"陕西省","city","汉中","6",NA,"0","0","0",NA
"广东省","city","汕头","12",NA,"0","0","0",NA
"广东省","city","汕尾","1",NA,"0","0","0",NA
"重庆市","city","江北区","8",NA,"0","0","0",NA
"重庆市","city","江津区","3",NA,"0","0","0",NA
"广东省","city","江门","1",NA,"0","0","0",NA
"安徽省","city","池州","2",NA,"0","0","0",NA
"辽宁省","city","沈阳","9",NA,"0","0","0",NA
"河北省","city","沧州","12",NA,"0","1","0",NA
"天津市","city","河东区","6",NA,"0","0","0",NA
"天津市","city","河北区","9",NA,"0","0","0",NA
"广西壮族自治区","city","河池","5",NA,"0","0","0",NA
"广东省","city","河源","1",NA,"0","0","0",NA
"天津市","city","河西区","3",NA,"0","0","0",NA
"福建省","city","泉州","18",NA,"0","0","0",NA
"山东省","city","泰安","3",NA,"0","0","0",NA
"江苏省","city","泰州","9",NA,"0","0","0",NA
"四川省","city","泸州","5",NA,"0","0","0",NA
"河南省","city","洛阳","2",NA,"0","0","0",NA
"山东省","city","济南","14",NA,"0","0","0",NA
"山东省","city","济宁","8",NA,"0","0","0",NA
"上海市","city","浦东","17",NA,"0","0","0",NA
"海南省","city","海口","9",NA,"0","0","0",NA
"北京市","city","海淀","24",NA,"0","0","0",NA
"重庆市","city","涪陵区","1",NA,"0","0","0",NA
"山东省","city","淄博","8",NA,"0","0","0",NA
"安徽省","city","淮北","2",NA,"0","0","0",NA
"安徽省","city","淮南","6",NA,"0","0","0",NA
"江苏省","city","淮安","7",NA,"0","0","0",NA
"广东省","city","深圳","98",NA,"0","0","4",NA
"广东省","city","清远","6",NA,"0","0","0",NA
"重庆市","city","渝中区","5",NA,"0","0","0",NA
"重庆市","city","渝北区","8",NA,"0","0","0",NA
"浙江省","city","温州","172",NA,"0","0","3",NA
"陕西省","city","渭南","4",NA,"0","0","0",NA
"浙江省","city","湖州","5",NA,"0","0","0",NA
"湖南省","city","湘潭","9",NA,"0","0","0",NA
"湖南省","city","湘西自治州","4",NA,"0","0","0",NA
"广东省","city","湛江","11",NA,"0","0","0",NA
"安徽省","city","滁州","4",NA,"0","0","0",NA
"河南省","city","滑县","1",NA,"0","0","0",NA
"山东省","city","滨州","9",NA,"0","0","0",NA
"天津市","city","滨海新区","2",NA,"0","0","0",NA
"河南省","city","漯河市","11",NA,"0","0","0",NA
"福建省","city","漳州","7",NA,"0","0","0",NA
"山东省","city","潍坊","7",NA,"0","0","0",NA
"湖北省","city","潜江","10",NA,"0","1","0",NA
"重庆市","city","潼南区","2",NA,"0","0","0",NA
"海南省","city","澄迈县","2",NA,"0","1","0",NA
"河南省","city","濮阳","1",NA,"0","0","0",NA
"山东省","city","烟台","13",NA,"0","0","0",NA
"河南省","city","焦作","2",NA,"0","0","0",NA
"黑龙江省","city","牡丹江","1",NA,"0","0","0",NA
"广西壮族自治区","city","玉林","2",NA,"0","0","0",NA
"云南省","city","玉溪","6",NA,"0","0","0",NA
"广东省","city","珠海","26",NA,"0","0","0",NA
"海南省","city","琼中县","1",NA,"0","0","0",NA
"海南省","city","琼海市","3",NA,"0","0","0",NA
"重庆市","city","璧山区","4",NA,"0","0","0",NA
"四川省","city","甘孜州","5",NA,"0","0","0",NA
"甘肃省","city","白银市","1",NA,"0","0","0",NA
"广西壮族自治区","city","百色","2",NA,"0","0","0",NA
"湖南省","city","益阳","17",NA,"0","0","0",NA
"江苏省","city","盐城","6",NA,"0","0","0",NA
"辽宁省","city","盘锦","3",NA,"0","0","0",NA
"四川省","city","眉山","2",NA,"0","0","0",NA
"河北省","city","石家庄","11",NA,"0","0","0",NA
"北京市","city","石景山","2",NA,"0","0","0",NA
"重庆市","city","石柱县","7",NA,"0","0","0",NA
"湖北省","city","神农架林区","5",NA,"0","0","0",NA
"福建省","city","福州","30",NA,"0","0","0",NA
"重庆市","city","秀山县","1",NA,"0","0","0",NA
"新疆维吾尔自治区","city","第七师","1",NA,"0","0","0",NA
"新疆维吾尔自治区","city","第八师石河子","1",NA,"0","0","0",NA
"湖南省","city","娄底","16",NA,"0","0","0",NA
"重庆市","city","綦江区","4",NA,"0","0","0",NA
"天津市","city","红桥区","2",NA,"0","0","0",NA
"云南省","city","红河","4",NA,"0","0","0",NA
"浙江省","city","绍兴","19",NA,"0","0","0",NA
"黑龙江省","city","绥化","10",NA,"0","2","0",NA
"四川省","city","绵阳","9",NA,"0","0","0",NA
"山东省","city","聊城","5",NA,"0","0","0",NA
"广东省","city","肇庆","5",NA,"0","0","0",NA
"四川省","city","自贡","7",NA,"0","0","0",NA
"浙江省","city","舟山","6",NA,"0","0","0",NA
"安徽省","city","芜湖","14",NA,"0","0","0",NA
"江苏省","city","苏州","24",NA,"0","0","1",NA
"广东省","city","茂名","3",NA,"0","0","0",NA
"湖北省","city","荆州","151",NA,"0","3","1",NA
"湖北省","city","荆门","191",NA,"0","4","0",NA
"福建省","city","莆田","17",NA,"0","0","0",NA
"山东省","city","菏泽","7",NA,"0","0","0",NA
"江西省","city","萍乡","5",NA,"0","0","1",NA
"辽宁省","city","营口","1",NA,"0","0","0",NA
"辽宁省","city","葫芦岛","4",NA,"0","0","0",NA
"上海市","city","虹口","2",NA,"0","0","0",NA
"安徽省","city","蚌埠","8",NA,"0","0","0",NA
"河北省","city","衡水","4",NA,"0","0","0",NA
"湖南省","city","衡阳","20",NA,"0","0","0",NA
"浙江省","city","衢州","10",NA,"0","0","0",NA
"湖北省","city","襄阳","163",NA,"0","0","0",NA
"云南省","city","西双版纳","12",NA,"0","0","0",NA
"北京市","city","西城","12",NA,"0","0","0",NA
"青海省","city","西宁","6",NA,"0","0","0",NA
"陕西省","city","西安","22",NA,"0","0","0",NA
"天津市","city","西青区","2",NA,"0","0","0",NA
"河南省","city","许昌","3",NA,"0","0","0",NA
"贵州省","city","贵阳","1",NA,"0","0","1",NA
"广西壮族自治区","city","贺州","1",NA,"0","0","0",NA
"四川省","city","资阳","2",NA,"0","0","0",NA
"江西省","city","赣州","21",NA,"0","0","0",NA
"内蒙古自治区","city","赤峰","2",NA,"0","0","0",NA
"辽宁省","city","辽阳","1",NA,"0","0","0",NA
"四川省","city","达州","6",NA,"0","0","0",NA
"山西省","city","运城","7",NA,"0","0","0",NA
"江苏省","city","连云港","6",NA,"0","0","0",NA
"吉林省","city","通化","1",NA,"0","0","0",NA
"北京市","city","通州","10",NA,"0","0","0",NA
"内蒙古自治区","city","通辽","1",NA,"0","0","0",NA
"四川省","city","遂宁","4",NA,"0","0","0",NA
"贵州省","city","遵义","1",NA,"0","0","0",NA
"河北省","city","邢台","5",NA,"0","0","0",NA
"河北省","city","邯郸","6",NA,"0","0","0",NA
"湖南省","city","邵阳","29",NA,"0","0","0",NA
"河南省","city","郑州","46",NA,"0","0","0",NA
"湖南省","city","郴州","10",NA,"0","0","1",NA
"内蒙古自治区","city","鄂尔多斯","3",NA,"0","0","0",NA
"湖北省","city","鄂州","123",NA,"0","2","0",NA
"浙江省","city","金华","20",NA,"0","0","0",NA
"上海市","city","金山","1",NA,"0","0","0",NA
"甘肃省","city","金昌市","1",NA,"0","0","0",NA
"广西壮族自治区","city","钦州","1",NA,"0","0","0",NA
"辽宁省","city","铁岭","2",NA,"0","0","0",NA
"贵州省","city","铜仁","2",NA,"0","0","0",NA
"陕西省","city","铜川","5",NA,"0","0","0",NA
"重庆市","city","铜梁区","2",NA,"0","0","0",NA
"安徽省","city","铜陵","10",NA,"0","0","0",NA
"宁夏回族自治区","city","银川","9",NA,"0","0","0",NA
"内蒙古自治区","city","锡林郭勒盟","2",NA,"0","0","0",NA
"辽宁省","city","锦州","4",NA,"0","0","0",NA
"江苏省","city","镇江","2",NA,"0","0","0",NA
"河南省","city","长垣县","1",NA,"0","0","0",NA
"上海市","city","长宁","5",NA,"0","0","0",NA
"重庆市","city","长寿区","7",NA,"0","0","0",NA
"吉林省","city","长春","4",NA,"0","0","1",NA
"湖南省","city","长沙","57",NA,"0","0","1",NA
"山西省","city","长治","3",NA,"0","0","0",NA
"北京市","city","门头沟","1",NA,"0","0","0",NA
"上海市","city","闵行","4",NA,"0","0","0",NA
"安徽省","city","阜阳","28",NA,"0","0","0",NA
"广西壮族自治区","city","防城港","5",NA,"0","0","1",NA
"广东省","city","阳江","10",NA,"0","0","0",NA
"山西省","city","阳泉","1",NA,"0","0","0",NA
"甘肃省","city","陇南","1",NA,"0","0","0",NA
"海南省","city","陵水县","2",NA,"0","0","0",NA
"湖北省","city","随州","143",NA,"0","0","0",NA
"四川省","city","雅安","2",NA,"0","0","0",NA
"山东省","city","青岛","21",NA,"0","0","1",NA
"上海市","city","青浦","2",NA,"0","0","0",NA
"上海市","city","静安","8",NA,"0","0","0",NA
"陕西省","city","韩城","1",NA,"0","0","0",NA
"广东省","city","韶关","4",NA,"0","0","0",NA
"北京市","city","顺义","2",NA,"0","0","0",NA
"安徽省","city","马鞍山","14",NA,"0","0","0",NA
"河南省","city","驻马店","25",NA,"0","0","0",NA
"黑龙江省","city","鸡西","1",NA,"0","0","0",NA
"河南省","city","鹤壁","6",NA,"0","0","0",NA
"黑龙江省","city","鹤岗","1",NA,"0","0","0",NA
"江西省","city","鹰潭","3",NA,"0","0","0",NA
"湖北省","city","黄冈","496",NA,"0","12","5",NA
"安徽省","city","黄山","7",NA,"0","0","0",NA
"上海市","city","黄浦","4",NA,"0","0","0",NA
"湖北省","city","黄石","113",NA,"0","1","0",NA
"贵州省","city","黔东南州","1",NA,"0","0","0",NA
"贵州省","city","黔南州","4",NA,"0","0","0",NA
"重庆市","city","黔江区","1",NA,"0","0","0",NA
"贵州省","city","黔西南州","1",NA,"0","0","0",NA
"黑龙江省","city","齐齐哈尔","3",NA,"0","0","0",NA
"福建省","city","龙岩","1",NA,"0","0","0",NA
"上海市","province","上海市","112",NA,"0","1","5","治愈数据统一归属上海市公卫临床中心，暂无具体分区"
"云南省","province","云南省","76",NA,"0","0","0",""
"内蒙古自治区","province","内蒙古自治区","19",NA,"0","0","0",""
"北京市","province","北京市","121",NA,"0","1","5","待明确地区：治愈 1"
"台湾","province","台湾","9",NA,"0","0","0",""
"吉林省","province","吉林省","14",NA,"0","0","1",""
"四川省","province","四川省","142",NA,"0","1","1",""
"天津市","province","天津市","31",NA,"0","0","0",""
"宁夏回族自治区","province","宁夏回族自治区","17",NA,"0","0","0",""
"安徽省","province","安徽省","200",NA,"0","0","2",""
"山东省","province","山东省","158",NA,"0","0","1",""
"山西省","province","山西省","35",NA,"0","0","1",""
"广东省","province","广东省","354",NA,"0","0","10","待明确地区治愈 2 例"
"广西壮族自治区","province","广西壮族自治区","78",NA,"0","0","2",""
"新疆维吾尔自治区","province","新疆维吾尔自治区","14",NA,"0","0","0",""
"江苏省","province","江苏省","129",NA,"0","0","1",""
"江西省","province","江西省","162",NA,"0","0","5",""
"河北省","province","河北省","65",NA,"0","1","0",""
"河南省","province","河南省","278",NA,"0","2","2","待明确地区：治愈 2"
"浙江省","province","浙江省","428",NA,"0","0","4",""
"海南省","province","海南省","46",NA,"0","1","1",""
"湖北省","province","湖北省","4903",NA,"0","162","90","待明确地区：治愈 30"
"湖南省","province","湖南省","277",NA,"0","0","2",""
"澳门","province","澳门","7",NA,"0","0","0",""
"甘肃省","province","甘肃省","26",NA,"0","0","0",""
"福建省","province","福建省","101",NA,"0","0","0",""
"西藏自治区","province","西藏自治区","1",NA,"0","0","0",""
"贵州省","province","贵州省","12",NA,"0","0","1",""
"辽宁省","province","辽宁省","41",NA,"0","0","1",""
"重庆市","province","重庆市","182",NA,"0","0","1",""
"陕西省","province","陕西省","63",NA,"0","0","0",""
"青海省","province","青海省","8",NA,"0","0","0",""
"香港","province","香港","10",NA,"0","0","0",""
"黑龙江省","province","黑龙江省","44",NA,"0","2","0",""
