"province","area_type","area_name","confirmedCount","currentConfirmedCount","suspectedCount","deadCount","curedCount","comment"
"黑龙江省","city","七台河","5",NA,"0","0","0",NA
"海南省","city","万宁","8",NA,"0","0","0",NA
"重庆市","city","万州区","39",NA,"0","0","0",NA
"海南省","city","三亚","15",NA,"0","0","1",NA
"福建省","city","三明","10",NA,"0","0","0",NA
"河南省","city","三门峡","7",NA,"0","0","0",NA
"江西省","city","上饶","16",NA,"0","0","1",NA
"天津市","city","东丽区","3",NA,"0","0","0",NA
"北京市","city","东城区","3",NA,"0","0","0",NA
"海南省","city","东方","1",NA,"0","0","0",NA
"广东省","city","东莞","21",NA,"0","0","0",NA
"重庆市","city","两江新区","10",NA,"0","0","0",NA
"浙江省","city","丽水","8",NA,"0","0","1",NA
"云南省","city","丽江","6",NA,"0","0","0",NA
"宁夏回族自治区","city","中卫","2",NA,"0","0","0",NA
"广东省","city","中山","18",NA,"0","0","0",NA
"北京市","city","丰台区","16",NA,"0","0","0",NA
"重庆市","city","丰都县","5",NA,"0","0","1",NA
"甘肃省","city","临夏","2",NA,"0","0","0",NA
"山西省","city","临汾","1",NA,"0","0","0",NA
"山东省","city","临沂","23",NA,"0","0","0",NA
"云南省","city","临沧","1",NA,"0","0","0",NA
"海南省","city","临高","3",NA,"0","0","0",NA
"辽宁省","city","丹东","6",NA,"0","0","0",NA
"内蒙古自治区","city","乌兰察布","2",NA,"0","0","0",NA
"新疆维吾尔自治区","city","乌鲁木齐","8",NA,"0","0","0",NA
"海南省","city","乐东","1",NA,"0","0","0",NA
"四川省","city","乐山","2",NA,"0","0","0",NA
"江西省","city","九江","43",NA,"0","0","0",NA
"重庆市","city","九龙坡区","9",NA,"0","1","0",NA
"重庆市","city","云阳县","18",NA,"0","0","0",NA
"安徽省","city","亳州","25",NA,"0","0","2",NA
"湖北省","city","仙桃","97",NA,"0","1","0",NA
"新疆维吾尔自治区","city","伊犁州","5",NA,"0","0","0",NA
"广东省","city","佛山","39",NA,"0","0","1",NA
"黑龙江省","city","佳木斯","11",NA,"0","0","0",NA
"河北省","city","保定","11",NA,"0","0","0",NA
"云南省","city","保山","8",NA,"0","0","0",NA
"河南省","city","信阳","70",NA,"0","0","0",NA
"海南省","city","儋州","6",NA,"0","0","0",NA
"吉林省","city","公主岭","1",NA,"0","0","0",NA
"安徽省","city","六安","13",NA,"0","0","1",NA
"贵州省","city","六盘水","8",NA,"0","0","0",NA
"甘肃省","city","兰州","23",NA,"0","0","0",NA
"内蒙古自治区","city","兴安盟","1",NA,"0","0","0",NA
"四川省","city","内江","10",NA,"0","0","0",NA
"四川省","city","凉山州","5",NA,"0","0","0",NA
"内蒙古自治区","city","包头","3",NA,"0","0","0",NA
"广西壮族自治区","city","北海","23",NA,"0","0","0",NA
"湖北省","city","十堰","177",NA,"0","0","0",NA
"江苏省","city","南京","28",NA,"0","0","2",NA
"四川省","city","南充","16",NA,"0","0","0",NA
"广西壮族自治区","city","南宁","16",NA,"0","0","0",NA
"重庆市","city","南岸区","3",NA,"0","0","0",NA
"福建省","city","南平","8",NA,"0","0","0",NA
"天津市","city","南开区","2",NA,"0","0","0",NA
"江西省","city","南昌","83",NA,"0","0","1",NA
"江苏省","city","南通","12",NA,"0","0","0",NA
"河南省","city","南阳","66",NA,"0","2","0",NA
"福建省","city","厦门","17",NA,"0","0","0",NA
"黑龙江省","city","双鸭山","2",NA,"0","0","0",NA
"浙江省","city","台州","95",NA,"0","0","4",NA
"重庆市","city","合川区","8",NA,"0","0","0",NA
"安徽省","city","合肥","59",NA,"0","0","2",NA
"江西省","city","吉安","11",NA,"0","0","1",NA
"吉林省","city","吉林","3",NA,"0","0","0",NA
"新疆维吾尔自治区","city","吐鲁番","1",NA,"0","0","0",NA
"山西省","city","吕梁","5",NA,"0","0","0",NA
"宁夏回族自治区","city","吴忠","6",NA,"0","0","0",NA
"河南省","city","周口","38",NA,"0","0","1",NA
"内蒙古自治区","city","呼伦贝尔","2",NA,"0","0","1",NA
"内蒙古自治区","city","呼和浩特","2",NA,"0","0","0",NA
"天津市","city","和平区","3",NA,"0","0","0",NA
"湖北省","city","咸宁","206",NA,"0","0","1",NA
"陕西省","city","咸阳","8",NA,"0","0","0",NA
"黑龙江省","city","哈尔滨","25",NA,"0","0","2",NA
"河北省","city","唐山","8",NA,"0","0","0",NA
"河南省","city","商丘","29",NA,"0","0","0",NA
"陕西省","city","商洛","2",NA,"0","0","0",NA
"浙江省","city","嘉兴","18",NA,"0","0","0",NA
"上海市","city","嘉定区","2",NA,"0","0","0",NA
"吉林省","city","四平","1",NA,"0","0","0",NA
"宁夏回族自治区","city","固原","2",NA,"0","0","0",NA
"重庆市","city","垫江县","11",NA,"0","0","0",NA
"重庆市","city","城口县","1",NA,"0","0","0",NA
"北京市","city","外地来京人员","11",NA,"0","0","2",NA
"上海市","city","外地来沪人员","73",NA,"0","1","5",NA
"天津市","city","外地来津人员","4",NA,"0","0","0",NA
"北京市","city","大兴区","20",NA,"0","0","2",NA
"黑龙江省","city","大兴安岭","2",NA,"0","0","0",NA
"山西省","city","大同","6",NA,"0","0","0",NA
