"province","area_type","area_name","confirmedCount","currentConfirmedCount","suspectedCount","deadCount","curedCount","comment"
"河南省","city","周口","4",NA,"0","0","0",NA
"内蒙古自治区","city","呼伦贝尔","1",NA,"0","0","0",NA
"陕西省","city","咸阳","3",NA,"0","0","0",NA
"黑龙江省","city","哈尔滨","6",NA,"0","0","0",NA
"陕西省","city","商洛","1",NA,"0","0","0",NA
"浙江省","city","嘉兴","4",NA,"0","0","0",NA
"宁夏回族自治区","city","固原","1",NA,"0","0","0",NA
"河南省","city","固始县","1",NA,"0","0","0",NA
"重庆市","city","垫江县","2",NA,"0","0","0",NA
"重庆市","city","城口县","1",NA,"0","0","0",NA
"北京市","city","外地来京人员","11",NA,"0","0","0",NA
"北京市","city","大兴","2",NA,"0","0","2",NA
"山西省","city","大同","1",NA,"0","0","0",NA
"黑龙江省","city","大庆","1",NA,"0","0","0",NA
"重庆市","city","大渡口区","2",NA,"0","0","0",NA
"云南省","city","大理","1",NA,"0","0","0",NA
"辽宁省","city","大连","4",NA,"0","0","0",NA
"湖北省","city","天门","3",NA,"0","0","0",NA
"山西省","city","太原","2",NA,"0","0","0",NA
"重庆市","city","奉节县","1",NA,"0","0","0",NA
"山东省","city","威海","3",NA,"0","0","0",NA
"湖北省","city","孝感","26",NA,"0","0","0",NA
"福建省","city","宁德","2",NA,"0","0","0",NA
"浙江省","city","宁波","6",NA,"0","0","0",NA
"安徽省","city","安庆","4",NA,"0","0","0",NA
"陕西省","city","安康","3",NA,"0","0","0",NA
"湖北省","city","宜昌","1",NA,"0","1","0",NA
"江西省","city","宜春","1",NA,"0","0","0",NA
"江苏省","city","宿迁","1",NA,"0","0","0",NA
"湖南省","city","岳阳","5",NA,"0","0","0",NA
"河南省","city","巩义","2",NA,"0","0","0",NA
"重庆市","city","巫山县","3",NA,"0","0","0",NA
"重庆市","city","巫溪县","2",NA,"0","0","0",NA
"江苏省","city","常州","5",NA,"0","0","0",NA
"湖南省","city","常德","3",NA,"0","0","0",NA
"河南省","city","平顶山","1",NA,"0","0","0",NA
"四川省","city","广安","2",NA,"0","0","0",NA
"广东省","city","广州","14",NA,"0","0","0",NA
"陕西省","city","延安","1",NA,"0","0","0",NA
"重庆市","city","开州区","4",NA,"0","0","0",NA
"山东省","city","德州","1",NA,"0","0","0",NA
"四川省","city","德阳","1",NA,"0","0","0",NA
"重庆市","city","忠县","3",NA,"0","0","0",NA
"湖南省","city","怀化","5",NA,"0","0","0",NA
"湖北省","city","恩施州","11",NA,"0","0","0",NA
"广东省","city","惠州","7",NA,"0","0","0",NA
"四川省","city","成都","16",NA,"0","0","0",NA
"江苏省","city","扬州","1",NA,"0","0","0",NA
"河北省","city","承德","1",NA,"0","0","0",NA
"江西省","city","抚州","4",NA,"0","0","0",NA
"江西省","city","新余","1",NA,"0","0","0",NA
"河南省","city","新乡","1",NA,"0","0","0",NA
"江苏省","city","无锡","1",NA,"0","0","0",NA
"山东省","city","日照","3",NA,"0","0","0",NA
"云南省","city","昆明","4",NA,"0","0","0",NA
"北京市","city","昌平","3",NA,"0","0","0",NA
"江西省","city","景德镇","1",NA,"0","0","0",NA
"云南省","city","曲靖","1",NA,"0","0","0",NA
"北京市","city","朝阳","6",NA,"0","0","0",NA
"辽宁省","city","朝阳","2",NA,"0","0","0",NA
"辽宁省","city","本溪","1",NA,"0","0","0",NA
"浙江省","city","杭州","12",NA,"0","0","0",NA
"吉林省","city","松原","1",NA,"0","0","0",NA
"广西壮族自治区","city","柳州","3",NA,"0","0","0",NA
"湖南省","city","株洲","1",NA,"0","0","0",NA
"广西壮族自治区","city","桂林","6",NA,"0","0","0",NA
"重庆市","city","梁平区","1",NA,"0","0","0",NA
"广西壮族自治区","city","梧州","1",NA,"0","0","0",NA
"湖北省","city","武汉","572",NA,"0","38","32",NA
"重庆市","city","永川区","3",NA,"0","0","0",NA
"湖南省","city","永州","4",NA,"0","0","0",NA
"广东省","city","汕头","1",NA,"0","0","0",NA
"安徽省","city","池州","1",NA,"0","0","0",NA
"辽宁省","city","沈阳","5",NA,"0","0","0",NA
"河北省","city","沧州","2",NA,"0","1","0",NA
"广西壮族自治区","city","河池","3",NA,"0","0","0",NA
"福建省","city","泉州","3",NA,"0","0","0",NA
"四川省","city","泸州","1",NA,"0","0","0",NA
"河南省","city","洛阳","1",NA,"0","0","0",NA
"山东省","city","济南","3",NA,"0","0","0",NA
"山东省","city","济宁","2",NA,"0","0","0",NA
"海南省","city","海口","3",NA,"0","0","0",NA
"北京市","city","海淀","8",NA,"0","0","0",NA
"重庆市","city","涪陵区","1",NA,"0","0","0",NA
"广东省","city","深圳","20",NA,"0","0","2",NA
"广东省","city","清远","2",NA,"0","0","0",NA
"重庆市","city","渝北区","2",NA,"0","0","0",NA
"浙江省","city","温州","10",NA,"0","0","1",NA
"湖南省","city","湘潭","2",NA,"0","0","0",NA
"广东省","city","湛江","2",NA,"0","0","0",NA
"安徽省","city","滁州","2",NA,"0","0","0",NA
"内蒙古自治区","city","满洲里","1",NA,"0","0","0",NA
"山东省","city","滨州","1",NA,"0","0","0",NA
"福建省","city","漳州","3",NA,"0","0","0",NA
"山东省","city","潍坊","1",NA,"0","0","0",NA
"山东省","city","烟台","2",NA,"0","0","0",NA
"黑龙江省","city","牡丹江","1",NA,"0","0","0",NA
"广西壮族自治区","city","玉林","1",NA,"0","0","0",NA
"云南省","city","玉溪","1",NA,"0","0","0",NA
"广东省","city","珠海","10",NA,"0","0","0",NA
"重庆市","city","璧山区","2",NA,"0","0","0",NA
"甘肃省","city","白银","1",NA,"0","0","0",NA
"广西壮族自治区","city","百色","1",NA,"0","0","0",NA
"湖南省","city","益阳","4",NA,"0","0","0",NA
"江苏省","city","盐城","1",NA,"0","0","0",NA
"河北省","city","石家庄","4",NA,"0","0","0",NA
"北京市","city","石景山","1",NA,"0","0","0",NA
"重庆市","city","石柱县","3",NA,"0","0","0",NA
"福建省","city","福州","6",NA,"0","0","0",NA
"重庆市","city","秀山县","1",NA,"0","0","0",NA
"湖南省","city","娄底","5",NA,"0","0","0",NA
"云南省","city","红河","1",NA,"0","0","0",NA
"浙江省","city","绍兴","4",NA,"0","0","0",NA
"黑龙江省","city","绥化","1",NA,"0","1","0",NA
"四川省","city","绵阳","2",NA,"0","0","0",NA
"山东省","city","聊城","1",NA,"0","0","0",NA
"广东省","city","肇庆","2",NA,"0","0","0",NA
"四川省","city","自贡","1",NA,"0","0","0",NA
"浙江省","city","舟山","2",NA,"0","0","0",NA
"安徽省","city","芜湖","1",NA,"0","0","0",NA
"江苏省","city","苏州","3",NA,"0","0","1",NA
"湖北省","city","荆州","10",NA,"0","0","0",NA
"湖北省","city","荆门","21",NA,"0","0","0",NA
"山东省","city","菏泽","1",NA,"0","0","0",NA
"江西省","city","萍乡","1",NA,"0","0","0",NA
"辽宁省","city","营口","1",NA,"0","0","0",NA
"辽宁省","city","葫芦岛","2",NA,"0","0","0",NA
"安徽省","city","蚌埠","1",NA,"0","0","0",NA
"湖南省","city","衡阳","3",NA,"0","0","0",NA
"浙江省","city","衢州","2",NA,"0","0","0",NA
"湖北省","city","襄阳","1",NA,"0","0","0",NA
"云南省","city","西双版纳州","1",NA,"0","0","0",NA
"北京市","city","西城","4",NA,"0","0","0",NA
"青海省","city","西宁","1",NA,"0","0","0",NA
"陕西省","city","西安","4",NA,"0","0","0",NA
"贵州省","city","贵阳","1",NA,"0","0","0",NA
"江西省","city","赣州","2",NA,"0","0","0",NA
"内蒙古自治区","city","赤峰","1",NA,"0","0","0",NA
"四川省","city","达州","1",NA,"0","0","0",NA
"山西省","city","运城","2",NA,"0","0","0",NA
"江苏省","city","连云港","1",NA,"0","0","0",NA
"北京市","city","通州","3",NA,"0","0","0",NA
"四川省","city","遂宁","2",NA,"0","0","0",NA
"湖南省","city","邵阳","2",NA,"0","0","0",NA
"河南省","city","郑州","6",NA,"0","0","0",NA
"湖南省","city","郴州","1",NA,"0","0","0",NA
"内蒙古自治区","city","鄂尔多斯","2",NA,"0","0","0",NA
"湖北省","city","鄂州","1",NA,"0","0","0",NA
"浙江省","city","金华","2",NA,"0","0","0",NA
"辽宁省","city","铁岭","2",NA,"0","0","0",NA
"贵州省","city","铜仁","2",NA,"0","0","0",NA
"陕西省","city","铜川","3",NA,"0","0","0",NA
"安徽省","city","铜陵","3",NA,"0","0","0",NA
"宁夏回族自治区","city","银川","1",NA,"0","0","0",NA
"内蒙古自治区","city","锡林郭勒","2",NA,"0","0","0",NA
"重庆市","city","长寿区","5",NA,"0","0","0",NA
"吉林省","city","长春","1",NA,"0","0","0",NA
"湖南省","city","长沙","8",NA,"0","0","0",NA
"山西省","city","长治","1",NA,"0","0","0",NA
"安徽省","city","阜阳","7",NA,"0","0","0",NA
"广西壮族自治区","city","防城港","2",NA,"0","0","0",NA
"广东省","city","阳江","5",NA,"0","0","0",NA
"海南省","city","陵水县","1",NA,"0","0","0",NA
"湖北省","city","随州","5",NA,"0","0","0",NA
"四川省","city","雅安","1",NA,"0","0","0",NA
"山东省","city","青岛","6",NA,"0","0","0",NA
"广东省","city","韶关","3",NA,"0","0","0",NA
"北京市","city","顺义","1",NA,"0","0","0",NA
"安徽省","city","马鞍山","4",NA,"0","0","0",NA
"河南省","city","驻马店","2",NA,"0","0","0",NA
"湖北省","city","黄冈","64",NA,"0","0","0",NA
"湖北省","city","黄石","31",NA,"0","1","0",NA
"贵州省","city","黔南州","1",NA,"0","0","0",NA
"上海市","province","上海市","33",NA,"0","0","1",""
"云南省","province","云南省","11",NA,"0","0","0",""
"内蒙古自治区","province","内蒙古自治区","7",NA,"0","0","0",""
"北京市","province","北京市","41",NA,"0","0","2",""
"台湾","province","台湾","3",NA,"0","0","0",""
"吉林省","province","吉林省","4",NA,"0","0","0",""
"四川省","province","四川省","28",NA,"0","0","0",""
"天津市","province","天津市","10",NA,"0","0","0",""
"宁夏回族自治区","province","宁夏回族自治区","3",NA,"0","0","0",""
"安徽省","province","安徽省","39",NA,"0","0","0",""
"山东省","province","山东省","27",NA,"0","0","0",""
"山西省","province","山西省","6",NA,"0","0","0",""
"广东省","province","广东省","78",NA,"0","0","2",""
"广西壮族自治区","province","广西壮族自治区","23",NA,"0","0","0",""
"新疆维吾尔自治区","province","新疆维吾尔自治区","3",NA,"0","0","0",""
"江苏省","province","江苏省","18",NA,"0","0","1",""
"江西省","province","江西省","18",NA,"0","0","0",""
"河北省","province","河北省","8",NA,"0","1","0",""
"河南省","province","河南省","32",NA,"0","0","0",""
"浙江省","province","浙江省","62",NA,"0","0","1",""
"海南省","province","海南省","19",NA,"0","0","0",""
"湖北省","province","湖北省","761",NA,"0","40","32",""
"湖南省","province","湖南省","43",NA,"0","0","0",""
"澳门","province","澳门","2",NA,"0","0","0",""
"甘肃省","province","甘肃省","4",NA,"0","0","0",""
"福建省","province","福建省","18",NA,"20","0","0","福建地区新增疑似 20 例"
"贵州省","province","贵州省","4",NA,"0","0","0",""
"辽宁省","province","辽宁省","17",NA,"0","0","0",""
"重庆市","province","重庆市","57",NA,"0","0","0",""
"陕西省","province","陕西省","15",NA,"0","0","0",""
"青海省","province","青海省","1",NA,"0","0","0",""
"香港","province","香港","5",NA,"0","0","0",""
"黑龙江省","province","黑龙江省","9",NA,"0","1","0",""
