"province","area_type","area_name","confirmedCount","currentConfirmedCount","suspectedCount","deadCount","curedCount","comment"
"黑龙江省","city","七台河","1",NA,"0","0","0",NA
"海南省","city","万宁","7",NA,"0","0","0",NA
"重庆市","city","万州区","14",NA,"0","0","0",NA
"海南省","city","三亚","11",NA,"0","0","0",NA
"福建省","city","三明","4",NA,"0","0","0",NA
"河南省","city","三门峡","3",NA,"0","0","0",NA
"江西省","city","上饶","6",NA,"0","0","0",NA
"北京市","city","东城","2",NA,"0","0","0",NA
"广东省","city","东莞","2",NA,"0","0","0",NA
"重庆市","city","两江新区","7",NA,"0","0","0",NA
"浙江省","city","丽水","3",NA,"0","0","0",NA
"云南省","city","丽江","5",NA,"0","0","0",NA
"宁夏回族自治区","city","中卫","1",NA,"0","0","0",NA
"广东省","city","中山","5",NA,"0","0","0",NA
"北京市","city","丰台","4",NA,"0","0","0",NA
"重庆市","city","丰都县","3",NA,"0","0","0",NA
"甘肃省","city","临夏","2",NA,"0","0","0",NA
"山西省","city","临汾","1",NA,"0","0","0",NA
"山东省","city","临沂","7",NA,"0","0","0",NA
"海南省","city","临高县","1",NA,"0","0","0",NA
"辽宁省","city","丹东","4",NA,"0","0","0",NA
"新疆维吾尔自治区","city","乌鲁木齐","4",NA,"0","0","0",NA
"四川省","city","乐山","1",NA,"0","0","0",NA
"江西省","city","九江","4",NA,"0","0","0",NA
"重庆市","city","九龙坡区","4",NA,"0","0","0",NA
"重庆市","city","云阳县","8",NA,"0","0","0",NA
"安徽省","city","亳州","6",NA,"0","0","0",NA
"湖北省","city","仙桃","12",NA,"0","0","0",NA
"新疆维吾尔自治区","city","伊犁州","1",NA,"0","0","0",NA
"广东省","city","佛山","14",NA,"0","0","0",NA
"黑龙江省","city","佳木斯","1",NA,"0","0","0",NA
"河北省","city","保定","3",NA,"0","0","0",NA
"云南省","city","保山","3",NA,"0","0","0",NA
"河南省","city","信阳","23",NA,"0","0","0",NA
"海南省","city","儋州","5",NA,"0","0","0",NA
"安徽省","city","六安","3",NA,"0","0","0",NA
"贵州省","city","六盘水","1",NA,"0","0","0",NA
"甘肃省","city","兰州","8",NA,"0","0","0",NA
"内蒙古自治区","city","兴安盟乌兰浩特","1",NA,"0","0","0",NA
"四川省","city","内江","1",NA,"0","0","0",NA
"四川省","city","凉山州","1",NA,"0","0","0",NA
"内蒙古自治区","city","包头市东河区","2",NA,"0","0","0",NA
"广西壮族自治区","city","北海","9",NA,"0","0","0",NA
"湖北省","city","十堰","40",NA,"0","0","0",NA
"江苏省","city","南京","7",NA,"0","0","0",NA
