"province","area_type","area_name","confirmedCount","currentConfirmedCount","suspectedCount","deadCount","curedCount","comment"
"重庆市","city","南岸区","8",NA,"0","0","0",NA
"福建省","city","南平","12",NA,"0","0","0",NA
"天津市","city","南开区","3",NA,"0","0","0",NA
"江西省","city","南昌","134",NA,"0","0","7",NA
"江苏省","city","南通","25",NA,"0","0","0",NA
"河南省","city","南阳","107",NA,"2","2","2",NA
"福建省","city","厦门","21",NA,"0","0","1",NA
"黑龙江省","city","双鸭山","16",NA,"0","0","1",NA
"浙江省","city","台州","122",NA,"0","0","14",NA
"重庆市","city","合川区","11",NA,"0","0","0",NA
"安徽省","city","合肥","93",NA,"0","0","5",NA
"江西省","city","吉安","15",NA,"0","0","1",NA
"吉林省","city","吉林市","5",NA,"0","0","1",NA
"新疆维吾尔自治区","city","吐鲁番","1",NA,"0","0","0",NA
"山西省","city","吕梁","5",NA,"0","0","1",NA
"宁夏回族自治区","city","吴忠","7",NA,"0","0","0",NA
"河南省","city","周口","56",NA,"0","0","1",NA
"内蒙古自治区","city","呼伦贝尔","3",NA,"0","0","1",NA
"内蒙古自治区","city","呼和浩特","5",NA,"0","0","0",NA
"天津市","city","和平区","6",NA,"0","0","0",NA
"湖北省","city","咸宁","384",NA,"0","0","2",NA
"陕西省","city","咸阳","15",NA,"0","0","0",NA
"黑龙江省","city","哈尔滨","73",NA,"0","0","6",NA
"河北省","city","唐山","12",NA,"0","0","0",NA
"河南省","city","商丘","61",NA,"0","0","3",NA
"陕西省","city","商洛","6",NA,"0","0","0",NA
"浙江省","city","嘉兴","27",NA,"0","0","0",NA
"上海市","city","嘉定区","4",NA,"0","0","0",NA
"吉林省","city","四平","8",NA,"0","0","0",NA
"宁夏回族自治区","city","固原","2",NA,"0","0","0",NA
"重庆市","city","垫江县","15",NA,"0","0","1",NA
"重庆市","city","城口县","2",NA,"0","0","0",NA
"北京市","city","外地来京人员","21",NA,"0","0","2",NA
"上海市","city","外地来沪人员","86",NA,"0","1","6",NA
"天津市","city","外地来津人员","6",NA,"0","0","0",NA
"北京市","city","大兴区","29",NA,"0","0","2",NA
"黑龙江省","city","大兴安岭","2",NA,"0","0","0",NA
"山西省","city","大同","9",NA,"0","0","0",NA
"黑龙江省","city","大庆","11",NA,"0","0","0",NA
"重庆市","city","大渡口区","7",NA,"0","0","0",NA
"云南省","city","大理","7",NA,"0","0","1",NA
"重庆市","city","大足区","7",NA,"0","0","0",NA
"辽宁省","city","大连","14",NA,"0","0","3",NA
"甘肃省","city","天水","10",NA,"0","0","0",NA
"湖北省","city","天门","128",NA,"0","10","0",NA
"山西省","city","太原","9",NA,"0","0","1",NA
"重庆市","city","奉节县","11",NA,"0","0","1",NA
"上海市","city","奉贤区","7",NA,"0","0","0",NA
"山东省","city","威海","27",NA,"0","0","2",NA
"湖北省","city","孝感","1462",NA,"0","18","7",NA
"宁夏回族自治区","city","宁东管委会","1",NA,"0","0","0",NA
"福建省","city","宁德","14",NA,"0","0","1",NA
"天津市","city","宁河区","4",NA,"0","0","0",NA
"浙江省","city","宁波","120",NA,"0","0","4",NA
"安徽省","city","安庆","56",NA,"0","0","3",NA
"陕西省","city","安康","19",NA,"0","0","1",NA
"河南省","city","安阳","35",NA,"0","0","1",NA
"贵州省","city","安顺","3",NA,"0","0","0",NA
"海南省","city","定安","3",NA,"0","0","0",NA
"甘肃省","city","定西","5",NA,"0","0","1",NA
"四川省","city","宜宾","7",NA,"0","0","0",NA
"湖北省","city","宜昌","496",NA,"0","4","9",NA
"江西省","city","宜春","48",NA,"0","0","3",NA
"天津市","city","宝坻区","15",NA,"0","1","0",NA
"上海市","city","宝山区","12",NA,"0","0","0",NA
"陕西省","city","宝鸡","10",NA,"0","0","0",NA
"安徽省","city","宣城","4",NA,"0","0","1",NA
"安徽省","city","宿州","24",NA,"0","0","0",NA
"江苏省","city","宿迁","11",NA,"0","0","0",NA
"湖南省","city","岳阳","89",NA,"0","0","2",NA
"上海市","city","崇明区","2",NA,"0","0","0",NA
"重庆市","city","巫山县","8",NA,"0","0","4",NA
"重庆市","city","巫溪县","11",NA,"0","0","1",NA
"四川省","city","巴中","15",NA,"0","0","0",NA
"重庆市","city","巴南区","3",NA,"0","0","0",NA
"内蒙古自治区","city","巴彦淖尔","4",NA,"0","0","0",NA
"江苏省","city","常州","24",NA,"0","0","2",NA
"湖南省","city","常德","56",NA,"0","0","3",NA
"甘肃省","city","平凉","1",NA,"0","0","0",NA
"河南省","city","平顶山","34",NA,"0","0","0",NA
"四川省","city","广元","6",NA,"0","0","0",NA
"四川省","city","广安","24",NA,"0","0","1",NA
"广东省","city","广州","249",NA,"0","0","12",NA
"甘肃省","city","庆阳","2",NA,"0","0","0",NA
"河北省","city","廊坊","13",NA,"0","0","1",NA
"陕西省","city","延安","7",NA,"0","0","0",NA
"北京市","city","延庆区","1",NA,"0","0","0",NA
"吉林省","city","延边","3",NA,"0","0","0",NA
"河南省","city","开封","17",NA,"0","0","1",NA
"重庆市","city","开州区","18",NA,"0","0","0",NA
"河北省","city","张家口","10",NA,"0","0","0",NA
"湖南省","city","张家界","3",NA,"0","0","2",NA
"甘肃省","city","张掖","2",NA,"0","0","0",NA
"重庆市","city","彭水县","2",NA,"0","0","0",NA
"北京市","city","待明确地区","0",NA,"0","1","20",NA
"江苏省","city","徐州","45",NA,"0","0","1",NA
"上海市","city","徐汇区","12",NA,"0","0","0",NA
"云南省","city","德宏","5",NA,"0","0","0",NA
"山东省","city","德州","24",NA,"0","0","1",NA
"四川省","city","德阳","12",NA,"0","0","0",NA
"重庆市","city","忠县","15",NA,"0","0","1",NA
"山西省","city","忻州","3",NA,"0","0","0",NA
"湖南省","city","怀化","35",NA,"0","0","6",NA
"北京市","city","怀柔区","4",NA,"0","0","0",NA
"湖北省","city","恩施州","138",NA,"0","0","10",NA
"广东省","city","惠州","34",NA,"0","0","1",NA
"四川省","city","成都","92",NA,"0","1","17",NA
"北京市","city","房山区","11",NA,"0","0","0",NA
"江苏省","city","扬州","15",NA,"0","0","0",NA
"河北省","city","承德","4",NA,"0","0","0",NA
"江西省","city","抚州","44",NA,"0","0","1",NA
"西藏自治区","city","拉萨","1",NA,"0","0","0",NA
"广东省","city","揭阳","6",NA,"0","0","0",NA
"四川省","city","攀枝花","11",NA,"0","0","0",NA
"云南省","city","文山","1",NA,"0","0","0",NA
"海南省","city","文昌","1",NA,"0","0","0",NA
"江西省","city","新余","69",NA,"0","0","4",NA
"河南省","city","新乡","39",NA,"0","0","2",NA
"江苏省","city","无锡","26",NA,"0","0","1",NA
"山东省","city","日照","14",NA,"0","0","0",NA
"云南省","city","昆明","35",NA,"0","0","0",NA
"新疆维吾尔自治区","city","昌吉","2",NA,"0","0","0",NA
"北京市","city","昌平区","15",NA,"0","0","0",NA
"海南省","city","昌江","3",NA,"0","0","0",NA
"云南省","city","昭通","10",NA,"0","0","0",NA
"山西省","city","晋中","21",NA,"0","0","2",NA
"山西省","city","晋城","7",NA,"0","0","0",NA
"云南省","city","普洱","4",NA,"0","0","0",NA
"上海市","city","普陀区","6",NA,"0","0","0",NA
"江西省","city","景德镇","4",NA,"0","0","1",NA
"云南省","city","曲靖","10",NA,"0","0","1",NA
"山西省","city","朔州","4",NA,"0","0","0",NA
"辽宁省","city","朝阳","6",NA,"0","0","0",NA
"北京市","city","朝阳区","43",NA,"0","0","0",NA
"上海市","city","未知地区","0",NA,"0","0","9",NA
"辽宁省","city","本溪","3",NA,"0","0","0",NA
"陕西省","city","杨凌","1",NA,"0","0","0",NA
"上海市","city","杨浦区","6",NA,"0","0","0",NA
"浙江省","city","杭州","141",NA,"0","0","14",NA
"吉林省","city","松原","2",NA,"0","0","0",NA
"上海市","city","松江区","10",NA,"0","0","0",NA
"山东省","city","枣庄","17",NA,"0","0","0",NA
"广西壮族自治区","city","柳州","17",NA,"0","0","3",NA
"湖南省","city","株洲","38",NA,"0","0","2",NA
"广西壮族自治区","city","桂林","26",NA,"0","0","4",NA
"重庆市","city","梁平区","3",NA,"0","0","0",NA
"广东省","city","梅州","10",NA,"0","0","0",NA
"广西壮族自治区","city","梧州","5",NA,"0","0","2",NA
"云南省","city","楚雄","4",NA,"0","0","0",NA
"陕西省","city","榆林","1",NA,"0","0","0",NA
"湖北省","city","武汉","8351",NA,"0","362","374",NA
"重庆市","city","武隆区","1",NA,"0","0","0",NA
"贵州省","city","毕节","11",NA,"0","0","0",NA
"重庆市","city","永川区","3",NA,"0","0","1",NA
"湖南省","city","永州","30",NA,"0","0","8",NA
"陕西省","city","汉中","19",NA,"0","0","0",NA
"广东省","city","汕头","20",NA,"0","0","3",NA
"广东省","city","汕尾","5",NA,"0","0","0",NA
"重庆市","city","江北区","16",NA,"0","0","0",NA
"重庆市","city","江津区","4",NA,"0","0","0",NA
"广东省","city","江门","7",NA,"0","0","0",NA
"安徽省","city","池州","11",NA,"0","0","1",NA
"辽宁省","city","沈阳","23",NA,"0","0","1",NA
"重庆市","city","沙坪坝区","2",NA,"0","0","0",NA
"河北省","city","沧州","20",NA,"0","1","0",NA
"天津市","city","河东区","10",NA,"0","0","0",NA
"天津市","city","河北区","10",NA,"0","0","0",NA
"广西壮族自治区","city","河池","9",NA,"0","0","0",NA
"广东省","city","河源","1",NA,"0","0","0",NA
"天津市","city","河西区","4",NA,"0","0","0",NA
"福建省","city","泉州","37",NA,"0","0","4",NA
"山东省","city","泰安","14",NA,"0","0","1",NA
"江苏省","city","泰州","26",NA,"0","0","1",NA
"四川省","city","泸州","10",NA,"0","0","0",NA
"河南省","city","洛阳","17",NA,"0","0","1",NA
"天津市","city","津南区","1",NA,"0","0","0",NA
"山东省","city","济南","29",NA,"0","0","0",NA
"山东省","city","济宁","25",NA,"0","0","3",NA
"河南省","city","济源","2",NA,"0","0","0",NA
"上海市","city","浦东新区","46",NA,"0","0","0",NA
"青海省","city","海北州","3",NA,"0","0","0",NA
"海南省","city","海口","16",NA,"0","0","0",NA
"北京市","city","海淀区","45",NA,"0","0","0",NA
"重庆市","city","涪陵区","3",NA,"0","0","0",NA
"山东省","city","淄博","14",NA,"0","0","0",NA
"安徽省","city","淮北","14",NA,"0","0","0",NA
"安徽省","city","淮南","12",NA,"0","0","2",NA
"江苏省","city","淮安","26",NA,"0","0","1",NA
"广东省","city","深圳","291",NA,"0","0","16",NA
"广东省","city","清远","10",NA,"0","0","2",NA
"重庆市","city","渝中区","16",NA,"0","0","0",NA
"重庆市","city","渝北区","12",NA,"0","0","0",NA
"浙江省","city","温州","364",NA,"0","0","28",NA
"陕西省","city","渭南","9",NA,"0","0","0",NA
"浙江省","city","湖州","9",NA,"0","0","1",NA
"湖南省","city","湘潭","23",NA,"0","0","4",NA
"湖南省","city","湘西自治州","7",NA,"0","0","1",NA
"广东省","city","湛江","18",NA,"0","0","4",NA
"安徽省","city","滁州","11",NA,"0","0","1",NA
"山东省","city","滨州","11",NA,"0","0","2",NA
"天津市","city","滨海新区","2",NA,"0","0","0",NA
"河南省","city","漯河","24",NA,"0","0","1",NA
"福建省","city","漳州","15",NA,"0","0","0",NA
"山东省","city","潍坊","16",NA,"0","0","0",NA
"湖北省","city","潜江","54",NA,"0","1","0",NA
"广东省","city","潮州","5",NA,"0","0","0",NA
"重庆市","city","潼南区","7",NA,"0","0","0",NA
"海南省","city","澄迈","4",NA,"0","1","0",NA
"河南省","city","濮阳","4",NA,"0","0","0",NA
"山东省","city","烟台","27",NA,"0","0","0",NA
"河南省","city","焦作","15",NA,"0","0","1",NA
"黑龙江省","city","牡丹江","9",NA,"0","0","0",NA
"广西壮族自治区","city","玉林","8",NA,"0","0","1",NA
"云南省","city","玉溪","12",NA,"0","0","1",NA
"广东省","city","珠海","72",NA,"0","0","4",NA
"海南省","city","琼中","1",NA,"0","0","0",NA
"海南省","city","琼海","6",NA,"0","0","0",NA
"重庆市","city","璧山区","8",NA,"0","0","0",NA
"甘肃省","city","甘南","2",NA,"0","0","0",NA
"四川省","city","甘孜州","10",NA,"0","0","0",NA
"甘肃省","city","白银","2",NA,"0","0","0",NA
"广西壮族自治区","city","百色","2",NA,"0","0","0",NA
"湖南省","city","益阳","40",NA,"0","0","6",NA
"江苏省","city","盐城","15",NA,"0","0","2",NA
"辽宁省","city","盘锦","8",NA,"0","0","0",NA
"四川省","city","眉山","5",NA,"0","0","1",NA
"宁夏回族自治区","city","石嘴山","1",NA,"0","0","0",NA
"河北省","city","石家庄","21",NA,"0","0","1",NA
"北京市","city","石景山区","7",NA,"0","0","0",NA
"重庆市","city","石柱县","12",NA,"0","0","0",NA
"湖北省","city","神农架林区","10",NA,"0","0","2",NA
"福建省","city","福州","55",NA,"0","0","4",NA
"重庆市","city","秀山县","1",NA,"0","0","1",NA
"河北省","city","秦皇岛","3",NA,"0","0","0",NA
"新疆维吾尔自治区","city","第七师","1",NA,"0","0","0",NA
"新疆维吾尔自治区","city","第九师","4",NA,"0","0","0",NA
"新疆维吾尔自治区","city","第八师","1",NA,"0","0","0",NA
"新疆维吾尔自治区","city","第六师","1",NA,"0","0","0",NA
"湖南省","city","娄底","45",NA,"0","0","3",NA
"重庆市","city","綦江区","12",NA,"0","0","0",NA
"天津市","city","红桥区","2",NA,"0","0","1",NA
"云南省","city","红河","5",NA,"0","0","1",NA
"浙江省","city","绍兴","30",NA,"0","0","3",NA
"黑龙江省","city","绥化","24",NA,"0","2","0",NA
"四川省","city","绵阳","17",NA,"0","0","2",NA
"山东省","city","聊城","12",NA,"0","0","0",NA
"广东省","city","肇庆","13",NA,"0","0","1",NA
"四川省","city","自贡","9",NA,"0","0","0",NA
"浙江省","city","舟山","7",NA,"0","0","3",NA
"安徽省","city","芜湖","23",NA,"0","0","2",NA
"江苏省","city","苏州","55",NA,"0","0","4",NA
"广东省","city","茂名","6",NA,"0","0","0",NA
"湖北省","city","荆州","713",NA,"0","9","12",NA
"湖北省","city","荆门","422",NA,"0","16","16",NA
"重庆市","city","荣昌区","8",NA,"0","0","0",NA
"福建省","city","莆田","38",NA,"0","0","1",NA
"山东省","city","菏泽","12",NA,"0","0","2",NA
"江西省","city","萍乡","22",NA,"0","0","1",NA
"辽宁省","city","营口","1",NA,"0","0","0",NA
"辽宁省","city","葫芦岛","7",NA,"0","0","0",NA
"上海市","city","虹口区","7",NA,"0","0","0",NA
"安徽省","city","蚌埠","48",NA,"0","0","0",NA
"河北省","city","衡水","5",NA,"0","0","0",NA
"湖南省","city","衡阳","39",NA,"0","0","5",NA
"浙江省","city","衢州","15",NA,"0","0","2",NA
"湖北省","city","襄阳","735",NA,"0","2","7",NA
"云南省","city","西双版纳","15",NA,"0","0","1",NA
"北京市","city","西城区","29",NA,"0","0","0",NA
"青海省","city","西宁","14",NA,"0","0","3",NA
"陕西省","city","西安","70",NA,"0","0","5",NA
"天津市","city","西青区","3",NA,"0","0","0",NA
"河南省","city","许昌","24",NA,"0","0","0",NA
"广西壮族自治区","city","贵港","5",NA,"0","0","0",NA
"贵州省","city","贵阳","12",NA,"0","0","4",NA
"广西壮族自治区","city","贺州","4",NA,"0","0","0",NA
"四川省","city","资阳","2",NA,"0","0","0",NA
"江西省","city","赣州","48",NA,"0","0","1",NA
"内蒙古自治区","city","赤峰","3",NA,"0","0","0",NA
"吉林省","city","辽源","3",NA,"0","0","0",NA
"辽宁省","city","辽阳","2",NA,"0","0","0",NA
"四川省","city","达州","17",NA,"0","0","1",NA
"山西省","city","运城","17",NA,"0","0","1",NA
"江苏省","city","连云港","20",NA,"0","0","1",NA
"吉林省","city","通化","1",NA,"0","0","0",NA
"北京市","city","通州区","13",NA,"0","0","0",NA
"内蒙古自治区","city","通辽","1",NA,"0","0","0",NA
"四川省","city","遂宁","5",NA,"0","0","1",NA
"贵州省","city","遵义","9",NA,"0","0","0",NA
"河北省","city","邢台","16",NA,"0","0","0",NA
"河北省","city","邯郸","14",NA,"0","0","0",NA
"湖南省","city","邵阳","68",NA,"0","0","2",NA
"河南省","city","郑州","92",NA,"0","0","13",NA
"湖南省","city","郴州","24",NA,"0","0","2",NA
"内蒙古自治区","city","鄂尔多斯","11",NA,"0","0","2",NA
"湖北省","city","鄂州","382",NA,"0","18","6",NA
"重庆市","city","酉阳县","1",NA,"0","0","0",NA
"浙江省","city","金华","44",NA,"0","0","8",NA
"上海市","city","金山区","2",NA,"0","0","0",NA
"甘肃省","city","金昌","1",NA,"0","0","0",NA
"广西壮族自治区","city","钦州","4",NA,"0","0","0",NA
"辽宁省","city","铁岭","3",NA,"0","0","0",NA
"贵州省","city","铜仁","6",NA,"0","0","2",NA
"陕西省","city","铜川","7",NA,"0","0","0",NA
"重庆市","city","铜梁区","7",NA,"0","0","0",NA
"安徽省","city","铜陵","19",NA,"0","0","1",NA
"宁夏回族自治区","city","银川","20",NA,"0","0","1",NA
"内蒙古自治区","city","锡林郭勒盟","2",NA,"0","0","0",NA
"辽宁省","city","锦州","7",NA,"0","0","0",NA
"江苏省","city","镇江","6",NA,"0","0","0",NA
"上海市","city","长宁区","9",NA,"0","0","0",NA
"重庆市","city","长寿区","12",NA,"0","0","0",NA
"吉林省","city","长春","28",NA,"0","0","1",NA
"湖南省","city","长沙","164",NA,"0","0","8",NA
"山西省","city","长治","3",NA,"0","0","0",NA
"北京市","city","门头沟区","3",NA,"0","0","0",NA
"上海市","city","闵行区","12",NA,"0","0","0",NA
"辽宁省","city","阜新","7",NA,"0","0","0",NA
"安徽省","city","阜阳","84",NA,"0","0","3",NA
"广西壮族自治区","city","防城港","13",NA,"0","0","1",NA
"广东省","city","阳江","12",NA,"0","0","0",NA
"山西省","city","阳泉","2",NA,"0","0","0",NA
"新疆维吾尔自治区","city","阿克苏","1",NA,"0","0","0",NA
"四川省","city","阿坝州","1",NA,"0","0","0",NA
"甘肃省","city","陇南","4",NA,"0","0","0",NA
"海南省","city","陵水","4",NA,"0","0","0",NA
"湖北省","city","随州","706",NA,"0","8","9",NA
"四川省","city","雅安","6",NA,"0","0","0",NA
"山东省","city","青岛","35",NA,"0","0","3",NA
"上海市","city","青浦区","4",NA,"0","0","0",NA
"上海市","city","静安区","13",NA,"0","0","0",NA
"辽宁省","city","鞍山","1",NA,"0","0","0",NA
"陕西省","city","韩城","1",NA,"0","0","0",NA
"广东省","city","韶关","6",NA,"0","0","1",NA
"北京市","city","顺义区","6",NA,"0","0","0",NA
"安徽省","city","马鞍山","30",NA,"0","0","1",NA
"河南省","city","驻马店","82",NA,"0","0","2",NA
"重庆市","city","高新区","4",NA,"0","0","0",NA
"黑龙江省","city","鸡西","12",NA,"0","0","0",NA
"河南省","city","鹤壁","10",NA,"0","0","0",NA
"黑龙江省","city","鹤岗","2",NA,"0","0","0",NA
"江西省","city","鹰潭","9",NA,"0","0","0",NA
"湖北省","city","黄冈","1645",NA,"0","25","52",NA
"安徽省","city","黄山","9",NA,"0","0","0",NA
"上海市","city","黄浦区","5",NA,"0","0","0",NA
"湖北省","city","黄石","509",NA,"0","2","23",NA
"黑龙江省","city","黑河","1",NA,"0","0","0",NA
"贵州省","city","黔东南州","5",NA,"0","0","0",NA
"贵州省","city","黔南州","6",NA,"0","0","3",NA
"重庆市","city","黔江区","2",NA,"0","0","0",NA
"贵州省","city","黔西南州","3",NA,"0","0","0",NA
"黑龙江省","city","齐齐哈尔","20",NA,"0","0","0",NA
"福建省","city","龙岩","2",NA,"0","0","0",NA
"上海市","province","上海市","243",NA,"0","1","15","治愈数据统一归属上海市公卫临床中心，暂无具体分区"
"云南省","province","云南省","124",NA,"0","0","5",""
"内蒙古自治区","province","内蒙古自治区","42",NA,"0","0","3",""
"北京市","province","北京市","253",NA,"0","1","24",""
"台湾","province","台湾","11",NA,"0","0","0",""
"吉林省","province","吉林省","54",NA,"0","0","2",""
"四川省","province","四川省","301",NA,"0","1","24",""
"天津市","province","天津市","69",NA,"0","1","2","待明确地区 : 治愈 1"
"宁夏回族自治区","province","宁夏回族自治区","34",NA,"0","0","1",""
"安徽省","province","安徽省","530",NA,"0","0","23",""
"山东省","province","山东省","307",NA,"0","0","15",""
"山西省","province","山西省","81",NA,"0","0","5",""
"广东省","province","广东省","895",NA,"0","0","49",""
"广西壮族自治区","province","广西壮族自治区","150",NA,"0","0","13",""
"新疆维吾尔自治区","province","新疆维吾尔自治区","32",NA,"0","0","0",""
"江苏省","province","江苏省","341",NA,"0","0","23",""
"江西省","province","江西省","548",NA,"0","0","27",""
"河北省","province","河北省","135",NA,"0","1","6",""
"河南省","province","河南省","764",NA,"0","2","47","待明确地区：治愈 13；参考卫健委统计口径，部分县区与地级市合并"
"浙江省","province","浙江省","895",NA,"0","0","78",""
"海南省","province","海南省","99",NA,"0","1","5",""
"湖北省","province","湖北省","16678",NA,"0","479","538",""
"湖南省","province","湖南省","661",NA,"0","0","54",""
"澳门","province","澳门","10",NA,"0","0","0",""
"甘肃省","province","甘肃省","62",NA,"0","0","6",""
"福建省","province","福建省","205",NA,"0","0","11",""
"西藏自治区","province","西藏自治区","1",NA,"0","0","0",""
"贵州省","province","贵州省","64",NA,"0","1","9",""
"辽宁省","province","辽宁省","89",NA,"0","0","4",""
"重庆市","province","重庆市","376",NA,"0","2","15",""
"陕西省","province","陕西省","165",NA,"0","0","6",""
"青海省","province","青海省","17",NA,"0","0","3",""
"香港","province","香港","21",NA,"0","1","0",""
"黑龙江省","province","黑龙江省","190",NA,"0","2","7",""
