"Ethnicity","race","cases","Deaths"
"Hispanic/Latino","African-American/Black","2790","22"
"Hispanic/Latino","American Indian/Alaska Native","137","0"
"Hispanic/Latino","Asian","292","2"
"Hispanic/Latino","Native Hawaiian/Pacific Islander","192","1"
"Hispanic/Latino","Other","31172","321"
"Hispanic/Latino","Unknown","13686","13"
"Hispanic/Latino","White","41563","561"
"Non-Hispanic/Latino","African-American/Black","201969","5797"
"Non-Hispanic/Latino","American Indian/Alaska Native","368","11"
"Non-Hispanic/Latino","Asian","15570","330"
"Non-Hispanic/Latino","Native Hawaiian/Pacific Islander","609","12"
"Non-Hispanic/Latino","Other","10767","55"
"Non-Hispanic/Latino","Unknown","7197","46"
"Non-Hispanic/Latino","White","297066","9652"
"Unknown","African-American/Black","26956","30"
"Unknown","American Indian/Alaska Native","179","0"
"Unknown","Asian","3648","2"
"Unknown","Native Hawaiian/Pacific Islander","177","0"
"Unknown","Other","26794","22"
"Unknown","Unknown","139070","56"
"Unknown","White","41935","49"
