"county_name","cases","county_id","State FIPS code","County FIPS code","population","hospitalization","deaths","case rate","death rate","14 day case rate","14 day cases","antigen_cases","probable_deaths"
"Appling","1925","US-13001","13","1","18561","177","66","10371.21","355.58","118.53","22","387","5"
"Atkinson","785","US-13003","13","3","8330","117","18","9423.77","216.09","24.01","2","240","2"
"Bacon","1288","US-13005","13","5","11404","88","28","11294.28","245.53","87.69","10","350","8"
"Baker","161","US-13007","13","7","3116","33","9","5166.88","288.83","0","0","70","0"
"Baldwin","3846","US-13009","13","9","44428","321","113","8656.7","254.34","63.02","28","658","15"
"Banks","1639","US-13011","13","11","19982","190","34","8202.38","170.15","90.08","18","178","2"
"Barrow","8765","US-13013","13","13","86383","609","132","10146.67","152.81","148.18","128","1177","4"
"Bartow","11241","US-13015","13","15","110771","828","207","10147.96","186.87","108.33","120","3381","16"
"Ben Hill","1491","US-13017","13","17","16645","154","61","8957.64","366.48","30.04","5","594","18"
"Berrien","1059","US-13019","13","19","19276","70","32","5493.88","166.01","20.75","4","778","12"
"Bibb","13361","US-13021","13","21","152150","1764","405","8781.47","266.18","55.87","85","2460","41"
"Bleckley","801","US-13023","13","23","12838","49","34","6239.29","264.84","23.37","3","650","17"
"Brantley","933","US-13025","13","25","19202","80","32","4858.87","166.65","36.45","7","682","5"
"Brooks","946","US-13027","13","27","15727","88","36","6015.13","228.91","44.51","7","445","11"
"Bryan","2738","US-13029","13","29","39137","175","36","6995.94","91.98","117.54","46","889","3"
"Bulloch","5270","US-13031","13","31","79467","219","64","6631.68","80.54","54.11","43","1525","50"
"Burke","1779","US-13033","13","33","22342","151","36","7962.58","161.13","53.71","12","787","24"
"Butts","2334","US-13035","13","35","25174","126","77","9271.47","305.87","309.84","78","791","6"
"Calhoun","447","US-13037","13","37","6317","74","15","7076.14","237.45","31.66","2","134","0"
"Camden","3216","US-13039","13","39","53924","137","30","5963.95","55.63","40.8","22","730","6"
"Candler","751","US-13043","13","43","10837","62","37","6929.96","341.42","101.5","11","192","29"
"Carroll","7424","US-13045","13","45","120119","311","131","6180.54","109.06","49.95","60","3917","109"
"Catoosa","5713","US-13047","13","47","68771","253","64","8307.28","93.06","157.04","108","625","6"
"Charlton","1120","US-13049","13","49","13251","63","25","8452.19","188.67","475.44","63","301","8"
"Chatham","20233","US-13051","13","51","292176","1625","428","6924.94","146.49","85.91","251","2923","25"
"Chattahoochee","3370","US-13053","13","53","10749","31","13","31351.75","120.94","1116.38","120","610","2"
"Chattooga","2250","US-13055","13","55","24766","182","63","9085.04","254.38","145.36","36","572","8"
"Cherokee","22433","US-13057","13","57","266617","1294","304","8413.94","114.02","113.27","302","8513","15"
"Clarke","12793","US-13059","13","59","129779","494","137","9857.53","105.56","81.68","106","2227","7"
"Clay","184","US-13061","13","61","2855","10","3","6444.83","105.08","35.03","1","54","0"
"Clayton","23862","US-13063","13","63","304838","1381","453","7827.76","148.6","172.88","527","2716","21"
"Clinch","738","US-13065","13","65","6656","66","25","11087.74","375.6","90.14","6","244","1"
"Cobb","60864","US-13067","13","67","790588","3154","969","7698.57","122.57","118.39","936","17435","84"
"Coffee","4236","US-13069","13","69","43042","650","137","9841.55","318.29","46.47","20","1054","33"
"Colquitt","3530","US-13071","13","71","45393","250","79","7776.53","174.04","50.67","23","1141","40"
"Columbia","11080","US-13073","13","73","158631","474","160","6984.76","100.86","69.34","110","5778","42"
"Cook","1162","US-13075","13","75","17437","107","38","6663.99","217.93","11.47","2","659","5"
"Coweta","8692","US-13077","13","77","152001","356","206","5718.38","135.53","69.08","105","5369","12"
"Crawford","526","US-13079","13","79","12228","69","17","4301.6","139.03","24.53","3","137","2"
"Crisp","1446","US-13081","13","81","22289","164","56","6487.51","251.25","89.73","20","637","24"
"Dade","1215","US-13083","13","83","16162","62","13","7517.63","80.44","86.62","14","194","1"
"Dawson","2728","US-13085","13","85","27021","246","42","10095.85","155.43","159.14","43","325","1"
"DeKalb","57956","US-13089","13","89","793154","4627","932","7307.03","117.51","113.09","897","7792","73"
"Decatur","2152","US-13087","13","87","26322","147","55","8175.67","208.95","60.79","16","781","15"
"Dodge","1085","US-13091","13","91","20385","107","56","5322.54","274.71","24.53","5","1017","46"
"Dooly","789","US-13093","13","93","13400","90","32","5888.06","238.81","37.31","5","282","14"
"Dougherty","5563","US-13095","13","95","89905","1030","281","6187.64","312.55","84.53","76","1977","22"
"Douglas","12013","US-13097","13","97","151906","860","176","7908.18","115.86","132.98","202","3150","43"
"Early","1015","US-13099","13","99","10146","73","44","10003.94","433.67","59.14","6","157","5"
"Echols","359","US-13101","13","101","3969","13","4","9045.1","100.78","25.2","1","112","5"
"Effingham","3812","US-13103","13","103","64026","250","65","5953.83","101.52","78.09","50","777","3"
"Elbert","1528","US-13105","13","105","18945","130","58","8065.45","306.15","26.39","5","754","14"
"Emanuel","1739","US-13107","13","107","22664","124","53","7672.96","233.85","39.71","9","810","28"
"Evans","760","US-13109","13","109","10687","72","17","7111.44","159.07","18.71","2","199","12"
"Fannin","2127","US-13111","13","111","26320","177","61","8081.31","231.76","72.19","19","251","11"
"Fayette","6693","US-13113","13","113","117544","263","153","5694.04","130.16","90.18","106","2238","15"
"Floyd","10004","US-13115","13","115","99916","891","185","10012.41","185.16","83.07","83","1931","41"
"Forsyth","17974","US-13117","13","117","252507","967","183","7118.22","72.47","102.57","259","4422","7"
"Franklin","2350","US-13119","13","119","23329","153","43","10073.3","184.32","98.59","23","307","9"
"Fulton","82367","US-13121","13","121","1099181","5002","1284","7493.49","116.81","130.92","1439","14679","99"
"Gilmer","2494","US-13123","13","123","31417","221","72","7938.38","229.18","98.67","31","465","12"
"Glascock","145","US-13125","13","125","3025","19","7","4793.39","231.4","33.06","1","119","12"
"Glynn","6722","US-13127","13","127","86047","449","153","7812.01","177.81","108.08","93","1427","19"
"Gordon","6503","US-13129","13","129","58049","329","104","11202.6","179.16","99.92","58","1630","11"
"Grady","1559","US-13131","13","131","24540","176","47","6352.89","191.52","134.47","33","600","13"
"Greene","1507","US-13133","13","133","18717","136","56","8051.5","299.19","58.77","11","315","8"
"Gwinnett","86677","US-13135","13","135","971145","5460","1080","8925.24","111.21","105.96","1029","14657","70"
"Habersham","4655","US-13137","13","137","45800","475","153","10163.76","334.06","58.95","27","399","8"
"Hall","25068","US-13139","13","139","206349","2372","443","12148.35","214.68","110.49","228","2126","25"
"Hancock","834","US-13141","13","141","8193","105","62","10179.42","756.74","12.21","1","76","3"
"Haralson","1717","US-13143","13","143","30722","76","35","5588.83","113.92","26.04","8","916","48"
"Harris","2170","US-13145","13","145","34712","157","58","6251.44","167.09","83.54","29","378","1"
"Hart","1708","US-13147","13","147","26107","114","37","6542.31","141.72","26.81","7","647","16"
