"age group","county name","cases","deaths","confirmed_case_hospitalization"
"01-04 years","Georgia","39170","3","504"
"05-09 years","Georgia","68728","5","395"
"10-17 years","Georgia","173934","16","1466"
"18-29 years","Georgia","395055","244","7513"
"30-39 years","Georgia","308019","627","9292"
"40-49 years","Georgia","277384","1395","12481"
"50-59 years","Georgia","246945","3267","18025"
"60-69 years","Georgia","161158","5798","20176"
"70-79 years","Georgia","88170","7458","18316"
"80 & Older years","Georgia","46385","8688","13553"
"<1 years","Georgia","13137","1","590"
"Unknown years","Georgia","6262","0","195"
"01-04 years","Appling","71","0","0"
"05-09 years","Appling","122","0","0"
"10-17 years","Appling","406","0","3"
"18-29 years","Appling","614","1","8"
"30-39 years","Appling","475","3","10"
"40-49 years","Appling","462","9","28"
"50-59 years","Appling","464","11","44"
"60-69 years","Appling","383","22","70"
"70-79 years","Appling","252","25","48"
"80 & Older years","Appling","132","31","41"
"<1 years","Appling","13","0","0"
"Unknown years","Appling","1","0","0"
"01-04 years","Atkinson","33","0","2"
"05-09 years","Atkinson","63","0","1"
"10-17 years","Atkinson","170","0","2"
"18-29 years","Atkinson","304","0","16"
"30-39 years","Atkinson","223","0","15"
"40-49 years","Atkinson","211","4","35"
"50-59 years","Atkinson","204","5","37"
"60-69 years","Atkinson","133","7","42"
"70-79 years","Atkinson","68","8","26"
"80 & Older years","Atkinson","26","8","14"
"<1 years","Atkinson","8","0","0"
"Unknown years","Atkinson","2","0","0"
"01-04 years","Bacon","51","0","1"
"05-09 years","Bacon","73","0","0"
"10-17 years","Bacon","221","0","1"
"18-29 years","Bacon","604","0","9"
"30-39 years","Bacon","352","1","12"
"40-49 years","Bacon","357","5","23"
"50-59 years","Bacon","270","3","24"
"60-69 years","Bacon","230","17","49"
"70-79 years","Bacon","142","14","40"
"80 & Older years","Bacon","68","13","22"
"<1 years","Bacon","17","0","0"
"Unknown years","Bacon","2","0","0"
"01-04 years","Baker","11","0","0"
"05-09 years","Baker","21","0","0"
"10-17 years","Baker","21","0","0"
"18-29 years","Baker","53","0","0"
"30-39 years","Baker","33","0","4"
"40-49 years","Baker","35","3","3"
"50-59 years","Baker","38","0","4"
"60-69 years","Baker","44","3","16"
"70-79 years","Baker","23","3","11"
"80 & Older years","Baker","16","4","6"
"<1 years","Baker","3","0","0"
"01-04 years","Baldwin","113","0","2"
"05-09 years","Baldwin","239","0","0"
"10-17 years","Baldwin","540","1","5"
"18-29 years","Baldwin","1968","0","22"
"30-39 years","Baldwin","995","2","20"
"40-49 years","Baldwin","920","6","45"
"50-59 years","Baldwin","876","22","80"
"60-69 years","Baldwin","666","40","91"
"70-79 years","Baldwin","402","44","70"
"80 & Older years","Baldwin","221","62","76"
"<1 years","Baldwin","37","0","3"
"Unknown years","Baldwin","7","0","0"
"01-04 years","Banks","44","0","2"
"05-09 years","Banks","85","0","1"
"10-17 years","Banks","243","0","5"
"18-29 years","Banks","619","0","21"
"30-39 years","Banks","456","0","21"
"40-49 years","Banks","468","6","29"
"50-59 years","Banks","471","6","40"
"60-69 years","Banks","380","16","71"
"70-79 years","Banks","259","25","77"
"80 & Older years","Banks","111","15","36"
"<1 years","Banks","25","0","3"
"Unknown years","Banks","25","0","1"
"01-04 years","Barrow","360","0","1"
"05-09 years","Barrow","659","0","3"
"10-17 years","Barrow","1849","1","15"
"18-29 years","Barrow","3661","1","66"
"30-39 years","Barrow","3261","3","88"
"40-49 years","Barrow","3107","14","119"
"50-59 years","Barrow","2564","22","178"
"60-69 years","Barrow","1673","49","194"
"70-79 years","Barrow","938","58","145"
"80 & Older years","Barrow","401","67","124"
"<1 years","Barrow","143","0","11"
"Unknown years","Barrow","12","0","2"
"01-04 years","Bartow","427","0","14"
"05-09 years","Bartow","646","0","4"
"10-17 years","Bartow","1933","0","17"
"18-29 years","Bartow","4010","0","39"
"30-39 years","Bartow","3266","6","70"
"40-49 years","Bartow","3150","9","126"
"50-59 years","Bartow","3201","37","228"
"60-69 years","Bartow","2002","86","234"
"70-79 years","Bartow","1243","114","258"
"80 & Older years","Bartow","587","104","159"
"<1 years","Bartow","179","0","7"
"Unknown years","Bartow","64","0","3"
"01-04 years","Ben Hill","42","0","1"
"05-09 years","Ben Hill","40","0","0"
"10-17 years","Ben Hill","173","0","0"
"18-29 years","Ben Hill","419","0","5"
"30-39 years","Ben Hill","332","3","13"
"40-49 years","Ben Hill","292","2","15"
"50-59 years","Ben Hill","300","8","34"
"60-69 years","Ben Hill","254","17","36"
"70-79 years","Ben Hill","167","22","56"
"80 & Older years","Ben Hill","78","20","21"
"<1 years","Ben Hill","14","0","2"
"01-04 years","Berrien","59","0","1"
"05-09 years","Berrien","67","0","0"
"10-17 years","Berrien","187","0","1"
"18-29 years","Berrien","363","0","0"
"30-39 years","Berrien","314","0","5"
"40-49 years","Berrien","234","1","7"
"50-59 years","Berrien","267","6","24"
"60-69 years","Berrien","203","11","29"
"70-79 years","Berrien","139","18","22"
"80 & Older years","Berrien","71","15","15"
"<1 years","Berrien","16","0","0"
"Unknown years","Berrien","2","0","0"
"01-04 years","Bibb","459","0","8"
"05-09 years","Bibb","836","0","4"
"10-17 years","Bibb","2101","0","15"
"18-29 years","Bibb","6211","4","142"
"30-39 years","Bibb","4693","11","196"
"40-49 years","Bibb","4175","28","320"
"50-59 years","Bibb","3693","63","439"
"60-69 years","Bibb","2763","141","578"
"70-79 years","Bibb","1495","172","476"
"80 & Older years","Bibb","850","198","389"
"<1 years","Bibb","129","0","8"
"Unknown years","Bibb","16","0","1"
"01-04 years","Bleckley","22","0","0"
"05-09 years","Bleckley","59","0","0"
"10-17 years","Bleckley","164","0","0"
"18-29 years","Bleckley","326","0","6"
"30-39 years","Bleckley","205","1","5"
"40-49 years","Bleckley","186","1","2"
"50-59 years","Bleckley","170","4","9"
"60-69 years","Bleckley","125","9","15"
"70-79 years","Bleckley","83","8","15"
"80 & Older years","Bleckley","66","18","14"
"<1 years","Bleckley","10","0","0"
"Unknown years","Bleckley","1","0","0"
"01-04 years","Brantley","45","0","0"
"05-09 years","Brantley","85","0","0"
"10-17 years","Brantley","262","0","1"
"18-29 years","Brantley","447","0","5"
"30-39 years","Brantley","340","3","8"
"40-49 years","Brantley","321","5","20"
"50-59 years","Brantley","337","17","35"
"60-69 years","Brantley","244","16","41"
"70-79 years","Brantley","162","25","45"
"80 & Older years","Brantley","67","14","18"
"<1 years","Brantley","9","0","0"
"Unknown years","Brantley","4","0","0"
"01-04 years","Brooks","48","0","1"
"05-09 years","Brooks","67","0","0"
"10-17 years","Brooks","156","0","0"
"18-29 years","Brooks","319","0","4"
"30-39 years","Brooks","255","1","10"
"40-49 years","Brooks","243","2","16"
"50-59 years","Brooks","270","7","33"
"60-69 years","Brooks","169","12","29"
"70-79 years","Brooks","138","17","27"
"80 & Older years","Brooks","85","19","22"
"<1 years","Brooks","21","0","0"
"01-04 years","Bryan","195","0","0"
"05-09 years","Bryan","311","0","2"
"10-17 years","Bryan","792","0","4"
"18-29 years","Bryan","1255","1","20"
"30-39 years","Bryan","1109","4","29"
"40-49 years","Bryan","1060","5","52"
"50-59 years","Bryan","744","8","55"
"60-69 years","Bryan","451","18","65"
"70-79 years","Bryan","262","19","96"
"80 & Older years","Bryan","99","11","34"
"<1 years","Bryan","72","0","4"
"Unknown years","Bryan","21","0","0"
"01-04 years","Bulloch","245","0","1"
"05-09 years","Bulloch","427","0","1"
"10-17 years","Bulloch","1072","0","3"
"18-29 years","Bulloch","3695","1","17"
"30-39 years","Bulloch","1420","5","31"
"40-49 years","Bulloch","1095","7","39"
"50-59 years","Bulloch","969","19","63"
"60-69 years","Bulloch","638","24","72"
"70-79 years","Bulloch","311","26","61"
"80 & Older years","Bulloch","149","19","43"
"<1 years","Bulloch","97","0","5"
"Unknown years","Bulloch","3","0","0"
"01-04 years","Burke","51","0","0"
"05-09 years","Burke","103","0","0"
"10-17 years","Burke","267","0","3"
"18-29 years","Burke","568","2","15"
"30-39 years","Burke","461","1","18"
"40-49 years","Burke","464","5","26"
"50-59 years","Burke","409","6","38"
"60-69 years","Burke","324","9","50"
"70-79 years","Burke","159","16","45"
"80 & Older years","Burke","51","13","20"
"<1 years","Burke","19","0","0"
"Unknown years","Burke","2","0","0"
"01-04 years","Butts","88","0","3"
"05-09 years","Butts","114","0","0"
"10-17 years","Butts","343","0","6"
"18-29 years","Butts","847","0","11"
"30-39 years","Butts","764","1","12"
"40-49 years","Butts","689","5","27"
"50-59 years","Butts","703","18","53"
"60-69 years","Butts","462","22","54"
"70-79 years","Butts","301","36","53"
"80 & Older years","Butts","181","41","17"
"<1 years","Butts","35","0","3"
"Unknown years","Butts","2","0","0"
"01-04 years","Calhoun","28","0","0"
"05-09 years","Calhoun","22","0","0"
"10-17 years","Calhoun","72","0","1"
"18-29 years","Calhoun","157","0","9"
"30-39 years","Calhoun","165","3","8"
"40-49 years","Calhoun","145","1","11"
"50-59 years","Calhoun","131","4","21"
"60-69 years","Calhoun","108","4","27"
"70-79 years","Calhoun","43","7","12"
"80 & Older years","Calhoun","28","2","11"
"<1 years","Calhoun","6","0","0"
"Unknown years","Calhoun","3","0","0"
"01-04 years","Camden","201","0","0"
"05-09 years","Camden","339","0","2"
"10-17 years","Camden","845","0","1"
"18-29 years","Camden","1758","0","12"
"30-39 years","Camden","1427","3","26"
"40-49 years","Camden","1001","10","30"
"50-59 years","Camden","1051","13","38"
"60-69 years","Camden","705","23","54"
"70-79 years","Camden","392","14","36"
"80 & Older years","Camden","153","22","29"
"<1 years","Camden","38","0","2"
"Unknown years","Camden","52","0","0"
"01-04 years","Candler","23","0","0"
"05-09 years","Candler","46","0","0"
"10-17 years","Candler","124","0","0"
"18-29 years","Candler","229","0","2"
"30-39 years","Candler","184","0","6"
"40-49 years","Candler","184","5","4"
"50-59 years","Candler","204","13","20"
"60-69 years","Candler","140","10","20"
"70-79 years","Candler","100","15","24"
"80 & Older years","Candler","36","8","15"
"<1 years","Candler","11","0","0"
"01-04 years","Carroll","267","0","3"
"05-09 years","Carroll","426","0","3"
"10-17 years","Carroll","1397","0","7"
"18-29 years","Carroll","3166","1","22"
"30-39 years","Carroll","2219","4","28"
"40-49 years","Carroll","1994","10","49"
"50-59 years","Carroll","1889","17","67"
"60-69 years","Carroll","1261","33","102"
"70-79 years","Carroll","700","41","80"
"80 & Older years","Carroll","372","60","56"
"<1 years","Carroll","101","0","2"
"Unknown years","Carroll","15","0","1"
"01-04 years","Catoosa","241","0","1"
"05-09 years","Catoosa","419","0","2"
"10-17 years","Catoosa","1178","0","2"
"18-29 years","Catoosa","2203","1","15"
"30-39 years","Catoosa","1776","2","17"
"40-49 years","Catoosa","1791","3","37"
"50-59 years","Catoosa","1622","12","62"
"60-69 years","Catoosa","1111","15","80"
"70-79 years","Catoosa","653","29","87"
"80 & Older years","Catoosa","431","44","63"
"<1 years","Catoosa","81","0","1"
"Unknown years","Catoosa","38","0","2"
"01-04 years","Charlton","28","0","0"
"05-09 years","Charlton","61","0","0"
"10-17 years","Charlton","133","0","0"
"18-29 years","Charlton","472","1","4"
"30-39 years","Charlton","399","2","6"
"40-49 years","Charlton","323","3","14"
"50-59 years","Charlton","242","5","13"
"60-69 years","Charlton","217","12","32"
"70-79 years","Charlton","112","11","26"
"80 & Older years","Charlton","43","10","18"
"<1 years","Charlton","12","0","0"
"Unknown years","Charlton","2","0","0"
"01-04 years","Chatham","1672","0","13"
"05-09 years","Chatham","2621","1","6"
"10-17 years","Chatham","5135","0","34"
"18-29 years","Chatham","11804","7","188"
"30-39 years","Chatham","8928","26","274"
"40-49 years","Chatham","6531","43","338"
"50-59 years","Chatham","5469","87","465"
"60-69 years","Chatham","4011","146","610"
"70-79 years","Chatham","2037","180","556"
"80 & Older years","Chatham","1104","213","462"
"<1 years","Chatham","595","0","16"
"Unknown years","Chatham","141","0","2"
"01-04 years","Chattahoochee","24","0","0"
"05-09 years","Chattahoochee","46","0","0"
"10-17 years","Chattahoochee","211","0","2"
"18-29 years","Chattahoochee","4769","7","10"
"30-39 years","Chattahoochee","498","2","6"
"40-49 years","Chattahoochee","115","1","1"
"50-59 years","Chattahoochee","67","1","10"
"60-69 years","Chattahoochee","41","1","7"
"70-79 years","Chattahoochee","21","1","7"
"80 & Older years","Chattahoochee","10","3","5"
"<1 years","Chattahoochee","14","0","0"
"Unknown years","Chattahoochee","3","0","0"
"01-04 years","Chattooga","89","0","0"
"05-09 years","Chattooga","166","0","1"
"10-17 years","Chattooga","535","0","3"
"18-29 years","Chattooga","884","0","10"
"30-39 years","Chattooga","735","2","14"
"40-49 years","Chattooga","738","6","37"
"50-59 years","Chattooga","713","13","48"
"60-69 years","Chattooga","536","23","63"
"70-79 years","Chattooga","320","22","72"
"80 & Older years","Chattooga","186","35","45"
"<1 years","Chattooga","42","0","4"
"Unknown years","Chattooga","13","0","1"
"01-04 years","Cherokee","819","0","9"
"05-09 years","Cherokee","1637","0","13"
"10-17 years","Cherokee","4726","0","24"
"18-29 years","Cherokee","8271","3","140"
"30-39 years","Cherokee","6591","8","189"
"40-49 years","Cherokee","6886","13","262"
"50-59 years","Cherokee","6506","47","398"
"60-69 years","Cherokee","4015","88","425"
"70-79 years","Cherokee","2420","136","419"
"80 & Older years","Cherokee","1241","196","342"
"<1 years","Cherokee","271","0","9"
"Unknown years","Cherokee","50","0","0"
"01-04 years","Clarke","553","0","9"
"05-09 years","Clarke","824","0","9"
"10-17 years","Clarke","1692","0","17"
"18-29 years","Clarke","10776","0","127"
"30-39 years","Clarke","3495","3","109"
"40-49 years","Clarke","2682","6","123"
"50-59 years","Clarke","2160","18","159"
"60-69 years","Clarke","1438","37","173"
"70-79 years","Clarke","855","62","190"
"80 & Older years","Clarke","413","62","122"
"<1 years","Clarke","192","0","6"
"Unknown years","Clarke","12","0","0"
"01-04 years","Clay","11","0","0"
"05-09 years","Clay","12","0","0"
"10-17 years","Clay","37","0","0"
"18-29 years","Clay","62","0","0"
"30-39 years","Clay","57","0","2"
"40-49 years","Clay","50","0","2"
"50-59 years","Clay","33","1","3"
"60-69 years","Clay","30","1","2"
"70-79 years","Clay","25","0","1"
"80 & Older years","Clay","14","2","4"
"<1 years","Clay","4","0","0"
"Unknown years","Clay","1","0","0"
"01-04 years","Clayton","1448","0","21"
"05-09 years","Clayton","2612","1","18"
"10-17 years","Clayton","5577","1","75"
"18-29 years","Clayton","11527","12","289"
"30-39 years","Clayton","10477","36","395"
"40-49 years","Clayton","8702","55","415"
"50-59 years","Clayton","7483","116","578"
"60-69 years","Clayton","4472","199","519"
"70-79 years","Clayton","1757","186","355"
"80 & Older years","Clayton","776","164","221"
"<1 years","Clayton","457","0","21"
"Unknown years","Clayton","60","0","10"
"01-04 years","Clinch","32","0","0"
"05-09 years","Clinch","44","0","0"
"10-17 years","Clinch","126","0","0"
"18-29 years","Clinch","233","0","2"
"30-39 years","Clinch","204","1","5"
"40-49 years","Clinch","180","0","4"
"50-59 years","Clinch","172","3","20"
"60-69 years","Clinch","179","12","24"
"70-79 years","Clinch","83","10","24"
"80 & Older years","Clinch","39","9","10"
"<1 years","Clinch","12","0","0"
"Unknown years","Clinch","2","0","0"
"01-04 years","Cobb","2779","1","33"
"05-09 years","Cobb","5193","0","30"
"10-17 years","Cobb","12245","0","78"
"18-29 years","Cobb","29046","10","335"
"30-39 years","Cobb","21944","38","396"
"40-49 years","Cobb","19988","64","590"
"50-59 years","Cobb","16956","133","814"
"60-69 years","Cobb","10195","252","816"
"70-79 years","Cobb","5235","389","760"
"80 & Older years","Cobb","2869","539","704"
"<1 years","Cobb","797","0","29"
"Unknown years","Cobb","201","0","0"
"01-04 years","Coffee","176","0","2"
"05-09 years","Coffee","317","0","4"
"10-17 years","Coffee","744","0","7"
"18-29 years","Coffee","1648","1","42"
"30-39 years","Coffee","1280","6","72"
"40-49 years","Coffee","1204","16","144"
"50-59 years","Coffee","1089","24","200"
"60-69 years","Coffee","789","51","197"
"70-79 years","Coffee","417","54","172"
"80 & Older years","Coffee","209","47","108"
"<1 years","Coffee","59","0","5"
"Unknown years","Coffee","13","0","0"
"01-04 years","Colquitt","129","0","0"
