"sex","county name","cases","deaths","confirmed_case_hospitalization"
"Female","Georgia","988503","12805","52705"
"Male","Georgia","821714","14688","49511"
"Unknown","Georgia","14130","9","290"
"Female","Appling","1851","50","129"
"Male","Appling","1530","52","123"
"Unknown","Appling","14","0","0"
"Female","Atkinson","795","12","97"
"Male","Atkinson","645","20","93"
"Unknown","Atkinson","5","0","0"
"Female","Bacon","1131","22","87"
"Male","Bacon","1251","31","94"
"Unknown","Bacon","5","0","0"
"Female","Baker","163","5","21"
"Male","Baker","134","8","23"
"Unknown","Baker","1","0","0"
"Female","Baldwin","3909","60","176"
"Male","Baldwin","3055","117","238"
"Unknown","Baldwin","20","0","0"
"Female","Banks","1726","34","165"
"Male","Banks","1443","34","141"
"Unknown","Banks","17","0","1"
"Female","Barrow","10093","102","505"
"Male","Barrow","8466","113","440"
"Unknown","Barrow","69","0","1"
"Female","Bartow","11094","164","572"
"Male","Bartow","9502","192","587"
"Unknown","Bartow","112","0","0"
"Female","Ben Hill","1207","31","98"
"Male","Ben Hill","899","41","85"
"Unknown","Ben Hill","5","0","0"
"Female","Berrien","1058","27","56"
"Male","Berrien","859","24","48"
"Unknown","Berrien","5","0","0"
"Female","Bibb","15668","316","1402"
"Male","Bibb","11514","301","1172"
"Unknown","Bibb","239","0","2"
"Female","Bleckley","820","23","36"
"Male","Bleckley","587","18","30"
"Unknown","Bleckley","10","0","0"
"Female","Brantley","1263","36","91"
"Male","Brantley","1053","44","82"
"Unknown","Brantley","7","0","0"
"Female","Brooks","992","23","78"
"Male","Brooks","773","35","64"
"Unknown","Brooks","6","0","0"
"Female","Bryan","3322","26","165"
"Male","Bryan","3044","40","196"
"Unknown","Bryan","5","0","0"
"Female","Bulloch","5690","57","184"
"Male","Bulloch","4398","44","152"
"Unknown","Bulloch","33","0","0"
"Female","Burke","1591","26","112"
"Male","Burke","1277","26","102"
"Unknown","Burke","10","0","1"
"Female","Butts","2229","57","108"
"Male","Butts","2265","66","131"
"Unknown","Butts","35","0","0"
"Female","Calhoun","388","14","45"
"Male","Calhoun","512","7","54"
"Unknown","Calhoun","8","0","1"
"Female","Camden","4268","41","122"
"Male","Camden","3643","44","108"
"Unknown","Camden","51","0","0"
"Female","Candler","694","17","53"
"Male","Candler","586","34","38"
"Unknown","Candler","1","0","0"
"Female","Carroll","7358","77","197"
"Male","Carroll","6386","89","218"
"Unknown","Carroll","63","0","5"
"Female","Catoosa","6110","56","185"
"Male","Catoosa","5325","49","180"
"Unknown","Catoosa","109","1","4"
"Female","Charlton","818","18","61"
"Male","Charlton","1216","26","52"
"Unknown","Charlton","10","0","0"
"Female","Chatham","27424","318","1538"
"Male","Chatham","22505","385","1422"
"Unknown","Chatham","119","0","4"
"Female","Chattahoochee","553","3","20"
"Male","Chattahoochee","5247","13","28"
"Unknown","Chattahoochee","19","0","0"
"Female","Chattooga","2703","47","140"
"Male","Chattooga","2237","54","158"
"Unknown","Chattooga","17","0","0"
"Female","Cherokee","23233","207","1038"
"Male","Cherokee","20062","284","1191"
"Unknown","Cherokee","138","0","1"
"Female","Clarke","14187","79","552"
"Male","Clarke","10848","109","490"
"Unknown","Clarke","57","0","2"
"Female","Clay","193","1","8"
"Male","Clay","140","3","6"
"Unknown","Clay","3","0","0"
"Female","Clayton","31741","388","1587"
"Male","Clayton","23311","382","1324"
"Unknown","Clayton","296","0","6"
"Female","Clinch","693","15","46"
"Male","Clinch","611","20","43"
"Unknown","Clinch","2","0","0"
"Female","Cobb","69380","644","2275"
"Male","Cobb","57495","782","2304"
"Unknown","Cobb","573","0","6"
"Female","Coffee","4405","106","533"
"Male","Coffee","3512","93","420"
"Unknown","Coffee","28","0","0"
"Female","Colquitt","4013","60","186"
"Male","Colquitt","3514","80","186"
"Unknown","Colquitt","20","0","0"
"Female","Columbia","10090","111","385"
"Male","Columbia","8755","163","380"
"Unknown","Columbia","49","0","1"
"Female","Cook","1119","25","73"
"Male","Cook","864","29","62"
"Unknown","Cook","2","0","0"
"Female","Coweta","10709","161","641"
"Male","Coweta","9196","213","581"
"Unknown","Coweta","87","0","5"
"Female","Crawford","598","18","55"
"Male","Crawford","512","22","59"
"Unknown","Crawford","7","0","0"
"Female","Crisp","1374","34","118"
"Male","Crisp","1079","34","78"
"Unknown","Crisp","19","0","0"
"Female","Dade","1213","14","46"
"Male","Dade","1122","9","45"
"Unknown","Dade","19","0","0"
"Female","Dawson","3113","35","171"
"Male","Dawson","2671","50","199"
"Unknown","Dawson","32","0","0"
"Female","DeKalb","67025","639","3988"
"Male","DeKalb","52780","686","3448"
"Unknown","DeKalb","971","0","14"
"Female","Decatur","2484","37","133"
"Male","Decatur","1851","45","108"
"Unknown","Decatur","35","0","0"
"Female","Dodge","1040","29","67"
"Male","Dodge","938","35","62"
