"Ethnicity","race","cases","Deaths"
"Hispanic/Latino","African-American/Black","2196","13"
"Hispanic/Latino","American Indian/Alaska Native","118","0"
"Hispanic/Latino","Asian","223","0"
"Hispanic/Latino","Native Hawaiian/Pacific Islander","161","1"
"Hispanic/Latino","Other","26465","244"
"Hispanic/Latino","Unknown","12508","6"
"Hispanic/Latino","White","35265","427"
"Non-Hispanic/Latino","African-American/Black","163598","4269"
"Non-Hispanic/Latino","American Indian/Alaska Native","322","8"
"Non-Hispanic/Latino","Asian","12036","220"
"Non-Hispanic/Latino","Native Hawaiian/Pacific Islander","505","6"
"Non-Hispanic/Latino","Other","8474","40"
"Non-Hispanic/Latino","Unknown","7737","55"
"Non-Hispanic/Latino","White","239281","6830"
"Unknown","African-American/Black","24167","36"
"Unknown","American Indian/Alaska Native","132","0"
"Unknown","Asian","3038","1"
"Unknown","Native Hawaiian/Pacific Islander","160","0"
"Unknown","Other","22730","24"
"Unknown","Unknown","140706","54"
"Unknown","White","37383","46"
