"sex","county name","cases","deaths","hospitalization"
"Female","Georgia","481170","8664","33113"
"Male","Georgia","413640","9826","31785"
"Unknown","Georgia","8613","6","150"
"Female","Appling","1061","27","97"
"Male","Appling","881","40","93"
"Female","Atkinson","434","9","64"
"Male","Atkinson","369","11","63"
"Female","Bacon","555","14","42"
"Male","Bacon","744","15","49"
"Female","Baker","84","2","13"
"Male","Baker","80","8","22"
"Female","Baldwin","2148","38","142"
"Male","Baldwin","1723","80","187"
"Unknown","Baldwin","18","0","0"
"Female","Banks","890","19","115"
"Male","Banks","762","17","88"
"Unknown","Banks","15","0","0"
"Female","Barrow","4824","68","328"
"Male","Barrow","4139","74","301"
"Unknown","Barrow","33","0","1"
"Female","Bartow","5977","101","409"
"Male","Bartow","5304","117","440"
"Unknown","Bartow","112","0","0"
"Female","Ben Hill","863","27","87"
"Male","Ben Hill","641","35","74"
"Unknown","Ben Hill","1","0","0"
"Female","Berrien","594","17","41"
"Male","Berrien","487","16","34"
"Unknown","Berrien","5","0","0"
"Female","Bibb","7747","210","971"
"Male","Bibb","5745","210","835"
"Unknown","Bibb","114","0","2"
"Female","Bleckley","469","18","26"
"Male","Bleckley","335","15","23"
"Unknown","Bleckley","6","0","1"
"Female","Brantley","524","17","48"
"Male","Brantley","447","19","37"
"Unknown","Brantley","1","0","0"
"Female","Brooks","556","14","50"
"Male","Brooks","402","24","41"
"Unknown","Brooks","4","0","0"
"Female","Bryan","1502","18","88"
"Male","Bryan","1330","20","99"
"Unknown","Bryan","13","0","0"
"Female","Bulloch","2955","36","125"
"Male","Bulloch","2278","26","100"
"Female","Burke","1010","24","89"
"Male","Burke","800","16","73"
"Unknown","Burke","10","0","1"
"Female","Butts","1104","37","56"
"Male","Butts","1173","46","84"
"Unknown","Butts","121","0","1"
"Female","Calhoun","225","11","37"
"Male","Calhoun","221","5","38"
"Unknown","Calhoun","2","0","0"
"Female","Camden","1767","18","80"
"Male","Camden","1552","15","67"
"Unknown","Camden","11","0","0"
"Female","Candler","428","14","34"
"Male","Candler","366","24","29"
"Female","Carroll","3972","63","158"
"Male","Carroll","3526","69","173"
"Unknown","Carroll","40","0","1"
"Female","Catoosa","3148","35","140"
"Male","Catoosa","2659","32","123"
"Unknown","Catoosa","91","0","3"
"Female","Charlton","465","11","37"
"Male","Charlton","822","17","31"
"Unknown","Charlton","2","0","0"
"Female","Chatham","11305","199","867"
"Male","Chatham","9282","236","800"
"Unknown","Chatham","116","0","3"
"Female","Chattahoochee","253","1","12"
"Male","Chattahoochee","3593","12","21"
"Unknown","Chattahoochee","14","0","0"
"Female","Chattooga","1211","29","82"
"Male","Chattooga","1035","38","104"
"Unknown","Chattooga","10","0","0"
"Female","Cherokee","12066","138","640"
"Male","Cherokee","10689","180","743"
"Unknown","Cherokee","119","0","2"
"Female","Clarke","7184","61","261"
"Male","Clarke","5713","81","244"
"Unknown","Clarke","54","0","1"
"Female","Clay","106","1","4"
"Male","Clay","75","2","6"
"Unknown","Clay","5","0","0"
"Female","Clayton","13914","238","776"
"Male","Clayton","10595","258","675"
"Unknown","Clayton","156","0","1"
"Female","Clinch","383","10","35"
"Male","Clinch","361","15","33"
"Female","Cobb","33004","463","1720"
"Male","Cobb","28938","551","1770"
"Unknown","Cobb","272","0","9"
"Female","Coffee","2306","74","366"
"Male","Coffee","1972","70","294"
"Female","Colquitt","1890","35","133"
"Male","Colquitt","1769","51","131"
"Unknown","Colquitt","14","0","0"
"Female","Columbia","5995","73","234"
"Male","Columbia","5218","95","258"
