"county_name","cases","county_id","State FIPS code","County FIPS code","population","confirmed_case_hospitalization","deaths","case rate","death rate","14 day case rate","14 day cases","antigen_cases","probable_deaths","antigen_case_hospitalization"
"Appling","3649","US-13001","13","1","18561","282","114","19659.5","614.19","242.44","45","1329","18","26"
"Atkinson","1632","US-13003","13","3","8330","233","42","19591.84","504.2","240.1","20","683","10","24"
"Bacon","2725","US-13005","13","5","11404","233","67","23895.12","587.51","298.14","34","1171","12","17"
"Baker","331","US-13007","13","7","3116","48","14","10622.59","449.29","64.18","2","258","1","3"
"Baldwin","7849","US-13009","13","9","44428","457","204","17666.79","459.17","391.64","174","2454","41","21"
"Banks","3644","US-13011","13","11","19982","359","89","18236.41","445.4","300.27","60","544","9","6"
"Barrow","21083","US-13013","13","13","86383","1054","251","24406.42","290.57","458.42","396","2491","13","6"
"Bartow","23173","US-13015","13","15","110771","1327","396","20919.74","357.49","438.74","486","8420","59","117"
"Ben Hill","2230","US-13017","13","17","16645","192","75","13397.42","450.59","156.2","26","2354","48","77"
"Berrien","2131","US-13019","13","19","19276","114","60","11055.2","311.27","160.82","31","3166","26","43"
"Bibb","31251","US-13021","13","21","152150","2857","708","20539.6","465.33","406.18","618","10172","94","84"
"Bleckley","1524","US-13023","13","23","12838","80","46","11871.01","358.31","85.68","11","2028","55","76"
"Brantley","2592","US-13025","13","25","19202","187","91","13498.59","473.91","166.65","32","1791","20","39"
"Brooks","2024","US-13027","13","27","15727","165","67","12869.59","426.02","197.11","31","1669","20","25"
"Bryan","7484","US-13029","13","29","39137","434","80","19122.57","204.41","255.51","100","2503","17","20"
"Bulloch","11038","US-13031","13","31","79467","394","113","13890.04","142.2","178.69","142","5417","156","243"
"Burke","3108","US-13033","13","33","22342","252","68","13911.02","304.36","174.56","39","2610","46","35"
"Butts","5120","US-13035","13","35","25174","300","148","20338.44","587.91","309.84","78","1889","17","16"
"Calhoun","1032","US-13037","13","37","6317","106","23","16336.87","364.1","126.64","8","404","1","3"
"Camden","9737","US-13039","13","39","53924","266","108","18056.89","200.28","411.69","222","2871","18","35"
"Candler","1451","US-13043","13","43","10837","107","58","13389.31","535.2","249.15","27","913","45","43"
"Carroll","15497","US-13045","13","45","120119","473","187","12901.37","155.68","231.44","278","10157","283","361"
"Catoosa","13433","US-13047","13","47","68771","424","140","19532.94","203.57","309.72","213","2282","42","43"
"Charlton","2350","US-13049","13","49","13251","123","47","17734.51","354.69","347.14","46","863","17","21"
"Chatham","59642","US-13051","13","51","292176","3621","838","20413.04","286.81","438.43","1281","12018","82","75"
"Chattahoochee","6681","US-13053","13","53","10749","61","17","62154.62","158.15","260.49","28","917","5","3"
"Chattooga","5609","US-13055","13","55","24766","342","120","22647.99","484.54","541.06","134","1517","17","21"
"Cherokee","49838","US-13057","13","57","266617","2498","606","18692.73","227.29","346.56","924","19390","47","63"
"Clarke","28437","US-13059","13","59","129779","1426","230","21911.87","177.22","300.51","390","3754","14","9"
"Clay","377","US-13061","13","61","2855","14","6","13204.9","210.16","210.16","6","186","0","4"
"Clayton","64294","US-13063","13","63","304838","3585","936","21091.2","307.05","419.24","1278","6535","81","27"
"Clinch","1466","US-13065","13","65","6656","98","40","22025.24","600.96","345.55","23","794","3","10"
"Cobb","155966","US-13067","13","67","790588","5078","1742","19727.85","220.34","368.59","2914","40590","170","258"
"Coffee","8454","US-13069","13","69","43042","1104","229","19641.28","532.04","295.06","127","2718","57","120"
"Colquitt","8539","US-13071","13","71","45393","422","178","18811.27","392.13","376.71","171","3447","75","41"
"Columbia","22659","US-13073","13","73","158631","927","327","14284.09","206.14","250.9","398","16693","72","97"
"Cook","2169","US-13075","13","75","17437","147","58","12439.07","332.63","200.72","35","3102","19","33"
"Coweta","24223","US-13077","13","77","152001","1755","436","15936.08","286.84","449.34","683","12668","64","73"
"Crawford","1288","US-13079","13","79","12228","126","50","10533.2","408.9","327.12","40","664","9","8"
"Crisp","2595","US-13081","13","81","22289","205","71","11642.51","318.54","76.27","17","2512","66","106"
"Dade","2846","US-13083","13","83","16162","103","28","17609.21","173.25","235.12","38","784","6","10"
"Dawson","6749","US-13085","13","85","27021","413","97","24976.87","358.98","521.82","141","785","4","3"
"DeKalb","151898","US-13089","13","89","793154","8931","1609","19151.14","202.86","426.4","3382","20635","192","73"
"Decatur","5701","US-13087","13","87","26322","272","97","21658.69","368.51","425.5","112","2146","38","73"
"Dodge","2177","US-13091","13","91","20385","138","71","10679.42","348.3","137.36","28","3307","86","97"
"Dooly","1581","US-13093","13","93","13400","110","41","11798.51","305.97","104.48","14","984","29","38"
"Dougherty","15410","US-13095","13","95","89905","1656","464","17140.31","516.1","355.93","320","6475","48","27"
"Douglas","31437","US-13097","13","97","151906","1350","336","20695.04","221.19","411.44","625","7395","82","128"
"Early","2198","US-13099","13","99","10146","119","56","21663.71","551.94","216.83","22","750","9","17"
"Echols","479","US-13101","13","101","3969","17","6","12068.53","151.17","125.98","5","512","6","9"
"Effingham","11206","US-13103","13","103","64026","651","173","17502.26","270.2","203.04","130","3365","28","24"
"Elbert","2745","US-13105","13","105","18945","293","83","14489.31","438.11","190.02","36","2011","30","34"
"Emanuel","3545","US-13107","13","107","22664","216","81","15641.55","357.39","163.25","37","2725","81","204"
"Evans","1588","US-13109","13","109","10687","130","41","14859.17","383.64","112.29","12","980","23","47"
"Fannin","4416","US-13111","13","111","26320","352","135","16778.12","512.92","315.35","83","1031","31","20"
"Fayette","20177","US-13113","13","113","117544","1201","290","17165.49","246.72","450.89","530","5877","46","27"
"Floyd","24564","US-13115","13","115","99916","1640","428","24584.65","428.36","530.45","530","4717","105","129"
"Forsyth","49268","US-13117","13","117","252507","1631","393","19511.54","155.64","360.78","911","11380","21","17"
"Franklin","4590","US-13119","13","119","23329","284","80","19675.08","342.92","317.2","74","1031","24","12"
"Fulton","214943","US-13121","13","121","1099181","10950","2187","19554.83","198.97","405.94","4462","34768","247","156"
"Gilmer","4914","US-13123","13","123","31417","492","154","15641.21","490.18","270.55","85","2563","29","28"
"Glascock","280","US-13125","13","125","3025","30","9","9256.2","297.52","66.12","2","360","17","8"
"Glynn","19435","US-13127","13","127","86047","791","367","22586.49","426.51","385.84","332","5840","46","47"
"Gordon","12668","US-13129","13","129","58049","512","234","21822.94","403.11","375.54","218","5323","40","44"
"Grady","3963","US-13131","13","131","24540","281","82","16149.14","334.15","277.1","68","2378","31","32"
"Greene","3491","US-13133","13","133","18717","315","79","18651.49","422.08","341.94","64","795","10","5"
"Gwinnett","195530","US-13135","13","135","971145","7959","1812","20133.97","186.58","396.95","3855","36573","128","95"
"Habersham","8918","US-13137","13","137","45800","748","246","19471.62","537.12","325.33","149","1687","24","22"
"Hall","50880","US-13139","13","139","206349","3685","812","24657.26","393.51","453.6","936","6759","51","39"
"Hancock","1478","US-13141","13","141","8193","140","82","18039.79","1000.85","427.19","35","254","8","4"
"Haralson","3659","US-13143","13","143","30722","120","67","11910.03","218.08","201.81","62","2124","111","74"
"Harris","5522","US-13145","13","145","34712","365","104","15908.04","299.61","233.35","81","1004","14","22"
"Hart","3360","US-13147","13","147","26107","223","65","12870.11","248.98","191.52","50","1726","40","25"
"Heard","1600","US-13149","13","149","12370","107","36","12934.52","291.03","371.87","46","733","21","26"
"Henry","51361","US-13151","13","151","239866","2540","640","21412.37","266.82","474.01","1137","13082","59","58"
"Houston","25717","US-13153","13","153","157039","1241","338","16376.19","215.23","408.82","642","18715","172","391"
"Irwin","1076","US-13155","13","155","9433","110","25","11406.76","265.03","74.21","7","963","26","24"
"Jackson","19745","US-13157","13","157","74700","1112","275","26432.4","368.14","419.01","313","2811","19","13"
"Jasper","1859","US-13159","13","159","14199","186","40","13092.47","281.71","323.97","46","1550","35","15"
"Jeff Davis","2377","US-13161","13","161","15148","139","49","15691.84","323.48","158.44","24","1709","25","97"
"Jefferson","2303","US-13163","13","163","15313","221","82","15039.51","535.49","111.02","17","1577","32","37"
"Jenkins","1125","US-13165","13","165","8576","108","46","13118","536.38","81.62","7","494","22","43"
"Johnson","1573","US-13167","13","167","9661","133","58","16281.96","600.35","662.46","64","839","17","23"
"Jones","4020","US-13169","13","169","28591","334","100","14060.37","349.76","262.32","75","1489","10","12"
"Lamar","3482","US-13171","13","171","19347","246","99","17997.62","511.71","268.78","52","1750","17","21"
"Lanier","1166","US-13173","13","173","10351","47","18","11264.61","173.9","231.86","24","1291","8","14"
"Laurens","9085","US-13175","13","175","47296","482","251","19208.81","530.7","287.55","136","5766","59","58"
"Lee","4147","US-13177","13","177","29971","377","94","13836.71","313.64","263.59","79","3777","12","9"
"Liberty","12163","US-13179","13","179","61904","425","108","19648.16","174.46","591.24","366","1498","45","27"
"Lincoln","887","US-13181","13","181","8125","89","29","10916.92","356.92","110.77","9","802","6","7"
"Long","2453","US-13183","13","183","19915","103","26","12317.35","130.55","326.39","65","585","9","7"
"Lowndes","16814","US-13185","13","185","117878","703","285","14263.9","241.78","380.05","448","17133","116","213"
"Lumpkin","7249","US-13187","13","187","33802","509","113","21445.48","334.3","523.64","177","595","21","3"
"Macon","1291","US-13193","13","193","12988","122","44","9939.94","338.77","200.18","26","1079","8","13"
"Madison","6292","US-13195","13","195","30177","480","101","20850.32","334.69","271.73","82","1049","13","6"
"Marion","1021","US-13197","13","197","8293","100","43","12311.59","518.51","168.82","14","653","9","9"
"McDuffie","3132","US-13189","13","189","21597","284","81","14502.01","375.05","148.17","32","2379","23","37"
"McIntosh","2143","US-13191","13","191","14567","108","34","14711.33","233.4","308.92","45","529","4","4"
"Meriwether","3613","US-13199","13","199","21020","332","124","17188.39","589.91","480.49","101","1314","24","11"
"Miller","1386","US-13201","13","201","5764","63","19","24045.8","329.63","277.59","16","472","12","7"
"Mitchell","3261","US-13205","13","205","22056","338","104","14785.09","471.53","181.36","40","2437","15","28"
"Monroe","4268","US-13207","13","207","27727","298","139","15392.94","501.32","259.67","72","2191","39","44"
"Montgomery","1514","US-13209","13","209","9224","79","49","16413.7","531.22","97.57","9","648","4","9"
"Morgan","3157","US-13211","13","211","19138","232","58","16495.98","303.06","350.09","67","1689","12","13"
"Murray","9706","US-13213","13","213","40261","435","176","24107.7","437.15","484.34","195","2599","18","19"
"Muscogee","34847","US-13215","13","215","191626","2641","737","18184.9","384.6","324.59","622","6832","110","182"
"Newton","20332","US-13217","13","217","112354","2379","413","18096.37","367.59","432.56","486","6827","55","41"
"Non-GA Resident/Unknown State","71570","US-.","","","0","3756","999","0","0","0","1804","18803","534","211"
"Oconee","7503","US-13219","13","219","41737","318","96","17976.86","230.01","191.68","80","1907","12","5"
"Oglethorpe","2568","US-13221","13","221","15240","231","54","16850.39","354.33","183.73","28","882","5","3"
"Paulding","29003","US-13223","13","223","172542","789","321","16809.24","186.04","336.15","580","12998","119","127"
"Peach","4102","US-13225","13","225","27375","335","109","14984.47","398.17","372.6","102","2932","27","47"
"Pickens","5535","US-13227","13","227","33530","524","134","16507.61","399.64","328.06","110","3543","39","27"
