"county_name","cases","county_id","State FIPS code","County FIPS code","population","confirmed_case_hospitalization","deaths","case rate","death rate","14 day case rate","14 day cases","antigen_cases","probable_deaths","antigen_case_hospitalization"
"Appling","3520","US-13001","13","1","18561","268","110","18964.5","592.64","5.39","1","1232","13","22"
"Atkinson","1544","US-13003","13","3","8330","212","39","18535.41","468.19","24.01","2","575","8","23"
"Bacon","2411","US-13005","13","5","11404","193","59","21141.7","517.36","26.31","3","988","11","11"
"Baker","313","US-13007","13","7","3116","46","13","10044.93","417.2","0","0","221","1","3"
"Baldwin","7304","US-13009","13","9","44428","437","197","16440.08","443.41","22.51","10","2190","35","21"
"Banks","3362","US-13011","13","11","19982","336","78","16825.14","390.35","10.01","2","523","8","6"
"Barrow","19469","US-13013","13","13","86383","989","241","22538","278.99","48.62","42","2376","9","7"
"Bartow","21589","US-13015","13","15","110771","1221","384","19489.76","346.66","46.04","51","7433","54","111"
"Ben Hill","2164","US-13017","13","17","16645","189","74","13000.9","444.58","0","0","2127","46","69"
"Berrien","2022","US-13019","13","19","19276","110","58","10489.73","300.89","31.13","6","2904","24","41"
"Bibb","28819","US-13021","13","21","152150","2770","685","18941.18","450.21","20.37","31","8164","83","82"
"Bleckley","1459","US-13023","13","23","12838","75","43","11364.7","334.94","0","0","1849","52","74"
"Brantley","2448","US-13025","13","25","19202","182","89","12748.67","463.49","31.25","6","1645","18","40"
"Brooks","1890","US-13027","13","27","15727","156","64","12017.55","406.94","12.72","2","1520","20","26"
"Bryan","6884","US-13029","13","29","39137","403","75","17589.49","191.63","38.33","15","2192","15","18"
"Bulloch","10534","US-13031","13","31","79467","373","108","13255.82","135.91","23.91","19","4816","150","227"
"Burke","2966","US-13033","13","33","22342","238","62","13275.45","277.5","22.38","5","2301","43","33"
"Butts","4715","US-13035","13","35","25174","266","138","18729.64","548.18","31.78","8","1738","13","14"
"Calhoun","986","US-13037","13","37","6317","102","21","15608.68","332.44","47.49","3","354","1","3"
"Camden","8741","US-13039","13","39","53924","252","100","16209.85","185.45","254.06","137","2596","18","36"
"Candler","1354","US-13043","13","43","10837","101","54","12494.23","498.29","27.68","3","744","40","41"
"Carroll","14408","US-13045","13","45","120119","447","182","11994.77","151.52","15.82","19","9233","256","326"
"Catoosa","12497","US-13047","13","47","68771","393","126","18171.9","183.22","129.42","89","1907","36","40"
"Charlton","2228","US-13049","13","49","13251","120","48","16813.83","362.24","60.37","8","787","14","20"
"Chatham","53632","US-13051","13","51","292176","3259","797","18356.06","272.78","72.56","212","9648","64","66"
"Chattahoochee","6368","US-13053","13","53","10749","55","17","59242.72","158.15","2809.56","302","873","5","3"
"Chattooga","5250","US-13055","13","55","24766","316","115","21198.42","464.35","24.23","6","1349","17","20"
"Cherokee","45259","US-13057","13","57","266617","2353","571","16975.29","214.16","85.14","227","17700","37","55"
"Clarke","26155","US-13059","13","59","129779","1162","215","20153.49","165.67","30.82","40","3437","9","6"
"Clay","363","US-13061","13","61","2855","14","6","12714.54","210.16","350.26","10","163","0","4"
"Clayton","57834","US-13063","13","63","304838","3133","885","18972.04","290.32","123.67","377","5829","60","20"
"Clinch","1390","US-13065","13","65","6656","98","40","20883.41","600.96","0","0","726","2","10"
"Cobb","137335","US-13067","13","67","790588","4766","1614","17371.25","204.15","388.7","3073","35691","137","255"
"Coffee","8597","US-13069","13","69","43042","1100","228","19973.51","529.72","39.5","17","2467","53","114"
"Colquitt","7958","US-13071","13","71","45393","401","169","17531.34","372.3","52.87","24","3085","71","38"
"Columbia","20641","US-13073","13","73","158631","857","309","13011.96","194.79","103.38","164","15201","66","93"
"Cook","2062","US-13075","13","75","17437","143","56","11825.43","321.16","17.2","3","2816","16","28"
"Coweta","20860","US-13077","13","77","152001","1394","419","13723.59","275.66","29.61","45","11993","52","57"
"Crawford","1186","US-13079","13","79","12228","122","45","9699.05","368.01","0","0","576","9","6"
"Crisp","2545","US-13081","13","81","22289","201","71","11418.19","318.54","4.49","1","2097","64","102"
"Dade","2577","US-13083","13","83","16162","99","25","15944.81","154.68","160.87","26","649","3","9"
"Dawson","6134","US-13085","13","85","27021","393","96","22700.86","355.28","37.01","10","710","4","4"
"DeKalb","130089","US-13089","13","89","793154","8154","1526","16401.48","192.4","371.05","2943","17795","156","71"
"Decatur","5302","US-13087","13","87","26322","262","92","20142.85","349.52","45.59","12","1854","35","71"
"Dodge","2112","US-13091","13","91","20385","134","69","10360.56","338.48","14.72","3","3073","78","84"
"Dooly","1532","US-13093","13","93","13400","109","39","11432.84","291.04","0","0","832","29","32"
"Dougherty","14116","US-13095","13","95","89905","1565","442","15701.02","491.63","21.13","19","5312","42","23"
"Douglas","28195","US-13097","13","97","151906","1278","320","18560.82","210.66","70.44","107","6569","69","122"
"Early","2102","US-13099","13","99","10146","116","55","20717.52","542.09","118.27","12","620","6","17"
"Echols","466","US-13101","13","101","3969","17","5","11740.99","125.98","0","0","466","6","9"
"Effingham","10295","US-13103","13","103","64026","596","166","16079.41","259.27","31.24","20","2804","24","24"
"Elbert","2643","US-13105","13","105","18945","255","81","13950.91","427.55","21.11","4","1891","27","28"
"Emanuel","3420","US-13107","13","107","22664","202","80","15090.01","352.98","8.82","2","2454","77","188"
"Evans","1507","US-13109","13","109","10687","125","42","14101.24","393","18.71","2","850","23","39"
"Fannin","4146","US-13111","13","111","26320","336","130","15752.28","493.92","19","5","944","22","19"
"Fayette","16913","US-13113","13","113","117544","950","276","14388.65","234.81","169.3","199","5392","37","22"
"Floyd","22950","US-13115","13","115","99916","1533","414","22969.29","414.35","34.03","34","4147","98","119"
"Forsyth","44108","US-13117","13","117","252507","1519","369","17468.03","146.13","55.44","140","10515","16","15"
"Franklin","4378","US-13119","13","119","23329","259","77","18766.34","330.06","30.01","7","962","19","12"
"Fulton","185665","US-13121","13","121","1099181","9883","2050","16891.21","186.5","238.81","2625","30092","192","148"
"Gilmer","4644","US-13123","13","123","31417","450","145","14781.81","461.53","22.28","7","2233","26","24"
"Glascock","268","US-13125","13","125","3025","28","8","8859.5","264.46","0","0","337","17","8"
"Glynn","18154","US-13127","13","127","86047","757","357","21097.77","414.89","37.19","32","4987","44","44"
"Gordon","11887","US-13129","13","129","58049","493","227","20477.53","391.05","58.57","34","4299","32","43"
"Grady","3689","US-13131","13","131","24540","271","83","15032.6","338.22","20.37","5","2036","27","30"
"Greene","3163","US-13133","13","133","18717","271","73","16899.08","390.02","80.14","15","747","10","5"
"Gwinnett","174803","US-13135","13","135","971145","7480","1731","17999.68","178.24","128.51","1248","32390","110","88"
"Habersham","8393","US-13137","13","137","45800","711","238","18325.33","519.65","21.83","10","1604","22","21"
"Hall","46686","US-13139","13","139","206349","3516","779","22624.78","377.52","33.44","69","6489","45","36"
"Hancock","1368","US-13141","13","141","8193","131","82","16697.18","1000.85","12.21","1","203","7","4"
"Haralson","3453","US-13143","13","143","30722","109","63","11239.5","205.06","19.53","6","1942","102","64"
"Harris","5139","US-13145","13","145","34712","331","100","14804.68","288.08","23.05","8","910","11","21"
"Hart","3203","US-13147","13","147","26107","199","59","12268.74","225.99","19.15","5","1631","31","23"
"Heard","1472","US-13149","13","149","12370","97","33","11899.76","266.77","8.08","1","691","18","25"
"Henry","45584","US-13151","13","151","239866","2029","617","19003.94","257.23","72.96","175","12080","50","45"
"Houston","23092","US-13153","13","153","157039","1192","328","14704.63","208.87","23.56","37","16154","161","364"
"Irwin","1042","US-13155","13","155","9433","102","24","11046.33","254.43","63.61","6","840","24","23"
"Jackson","18518","US-13157","13","157","74700","1014","271","24789.83","362.78","53.55","40","2658","15","10"
"Jasper","1676","US-13159","13","159","14199","158","38","11803.65","267.62","49.3","7","1448","32","15"
"Jeff Davis","2343","US-13161","13","161","15148","139","47","15467.39","310.27","13.2","2","1616","23","94"
"Jefferson","2237","US-13163","13","163","15313","211","78","14608.5","509.37","0","0","1399","30","34"
"Jenkins","1076","US-13165","13","165","8576","104","45","12546.64","524.72","0","0","416","21","40"
"Johnson","1473","US-13167","13","167","9661","129","57","15246.87","590","124.21","12","774","15","22"
"Jones","3734","US-13169","13","169","28591","320","98","13060.05","342.77","24.48","7","1291","10","13"
"Lamar","3281","US-13171","13","171","19347","232","97","16958.7","501.37","15.51","3","1551","15","20"
"Lanier","1094","US-13173","13","173","10351","44","17","10569.03","164.24","19.32","2","1168","7","14"
"Laurens","8591","US-13175","13","175","47296","473","238","18164.33","503.21","21.14","10","5111","54","55"
"Lee","3844","US-13177","13","177","29971","355","92","12825.73","306.96","23.36","7","3368","10","7"
"Liberty","10935","US-13179","13","179","61904","383","104","17664.45","168","59.77","37","1320","39","27"
"Lincoln","862","US-13181","13","181","8125","84","29","10609.23","356.92","24.62","2","736","6","8"
"Long","2229","US-13183","13","183","19915","93","26","11192.57","130.55","25.11","5","534","8","7"
"Lowndes","15231","US-13185","13","185","117878","659","276","12920.99","234.14","28.84","34","15675","110","210"
"Lumpkin","6561","US-13187","13","187","33802","478","111","19410.09","328.38","32.54","11","571","20","3"
"Macon","1200","US-13193","13","193","12988","116","41","9239.3","315.68","15.4","2","931","8","12"
"Madison","5965","US-13195","13","195","30177","408","93","19766.71","308.18","16.57","5","964","11","6"
"Marion","959","US-13197","13","197","8293","91","42","11563.97","506.45","12.06","1","548","8","9"
"McDuffie","2982","US-13189","13","189","21597","260","74","13807.47","342.64","32.41","7","2051","19","34"
"McIntosh","1971","US-13191","13","191","14567","105","31","13530.58","212.81","20.59","3","478","4","4"
"Meriwether","3251","US-13199","13","199","21020","301","118","15466.22","561.37","14.27","3","1197","22","10"
"Miller","1291","US-13201","13","201","5764","61","20","22397.64","346.98","34.7","2","412","11","7"
"Mitchell","3107","US-13205","13","205","22056","325","102","14086.87","462.46","18.14","4","2069","13","22"
"Monroe","3898","US-13207","13","207","27727","281","134","14058.5","483.28","25.25","7","1953","38","44"
"Montgomery","1478","US-13209","13","209","9224","75","48","16023.42","520.38","21.68","2","582","4","6"
"Morgan","2905","US-13211","13","211","19138","200","53","15179.22","276.94","36.58","7","1607","10","12"
"Murray","9102","US-13213","13","213","40261","416","169","22607.49","419.76","39.74","16","2364","15","19"
"Muscogee","31998","US-13215","13","215","191626","2339","699","16698.15","364.77","33.92","65","5948","97","167"
"Newton","18095","US-13217","13","217","112354","2007","396","16105.35","352.46","104.14","117","6438","48","32"
"Non-GA Resident/Unknown State","63262","US-.","","","0","3249","965","0","0","0","531","16106","447","200"
"Oconee","6922","US-13219","13","219","41737","266","95","16584.8","227.62","16.77","7","1796","10","5"
"Oglethorpe","2375","US-13221","13","221","15240","194","52","15583.99","341.21","19.69","3","829","3","2"
"Paulding","26061","US-13223","13","223","172542","736","312","15104.15","180.83","80.56","139","11857","111","125"
"Peach","3686","US-13225","13","225","27375","321","109","13464.84","398.17","18.26","5","2461","24","39"
"Pickens","5109","US-13227","13","227","33530","465","128","15237.1","381.75","53.68","18","3167","34","27"
"Pierce","2844","US-13229","13","229","19545","304","107","14551.04","547.45","20.47","4","2920","23","61"
"Pike","2742","US-13231","13","231","18860","183","70","14538.71","371.16","31.81","6","2692","23","25"
"Polk","9258","US-13233","13","233","43482","672","162","21291.57","372.57","55.2","24","2555","27","62"
"Pulaski","1221","US-13235","13","235","10893","69","44","11209.03","403.93","36.72","4","931","29","37"
"Putnam","3652","US-13237","13","237","21885","290","98","16687.23","447.8","77.68","17","826","5","4"
"Quitman","243","US-13239","13","239","2294","21","3","10592.85","130.78","523.1","12","180","1","3"
"Rabun","2804","US-13241","13","241","16986","255","78","16507.71","459.2","52.98","9","839","16","16"
"Randolph","856","US-13243","13","243","6754","111","43","12673.97","636.66","44.42","3","617","5","0"
"Richmond","36425","US-13245","13","245","202240","2325","708","18010.78","350.08","63.79","129","13544","164","166"
"Rockdale","15061","US-13247","13","247","94960","2065","289","15860.36","304.34","143.22","136","3336","25","14"
"Schley","526","US-13249","13","249","5275","35","11","9971.56","208.53","75.83","4","626","0","4"
"Screven","1832","US-13251","13","251","13900","117","36","13179.86","258.99","71.94","10","785","31","40"
"Seminole","1650","US-13253","13","253","8140","111","24","20270.27","294.84","73.71","6","486","4","7"
"Spalding","10462","US-13255","13","255","69110","796","348","15138.19","503.55","39.07","27","5327","55","47"
"Stephens","5899","US-13257","13","257","26328","386","128","22405.8","486.17","18.99","5","351","14","8"
"Stewart","2092","US-13259","13","259","6129","150","32","34132.81","522.11","326.32","20","409","0","2"
"Sumter","3917","US-13261","13","261","29399","442","154","13323.58","523.83","20.41","6","2892","11","14"
"Talbot","941","US-13263","13","263","6158","81","31","15280.94","503.41","16.24","1","218","1","8"
"Taliaferro","184","US-13265","13","265","1632","17","3","11274.51","183.82","61.27","1","83","0","0"
"Tattnall","3467","US-13267","13","267","25411","178","82","13643.7","322.69","15.74","4","1716","48","74"
"Taylor","1143","US-13269","13","269","7958","115","40","14362.91","502.64","25.13","2","828","13","17"
"Telfair","1251","US-13271","13","271","15644","98","58","7996.68","370.75","12.78","2","1795","24","53"
"Terrell","1188","US-13273","13","273","8467","171","60","14030.94","708.63","11.81","1","842","2","2"
"Thomas","8849","US-13275","13","275","44431","624","179","19916.27","402.87","24.76","11","2827","28","41"
"Tift","6283","US-13277","13","277","40830","592","163","15388.19","399.22","29.39","12","5224","52","101"
"Toombs","5419","US-13279","13","279","26983","283","170","20083.02","630.03","22.24","6","1619","27","21"
"Towns","2045","US-13281","13","281","12034","206","84","16993.52","698.02","33.24","4","332","23","13"
"Treutlen","1136","US-13283","13","283","6829","71","47","16634.94","688.24","43.93","3","491","13","7"
"Troup","12069","US-13285","13","285","70414","716","314","17140.06","445.93","15.62","11","3323","60","42"
"Turner","1113","US-13287","13","287","8076","127","46","13781.58","569.59","0","0","1422","12","33"
"Twiggs","1042","US-13289","13","289","8086","160","55","12886.47","680.19","12.37","1","485","14","11"
"Union","4292","US-13291","13","291","25335","404","136","16940.99","536.81","15.79","4","545","17","7"
"Unknown","8664","US-.","","","0","97","12","0","0","0","478","1884","2","3"
"Upson","4163","US-13293","13","293","26277","326","170","15842.75","646.95","38.06","10","3544","60","32"
"Walker","13593","US-13295","13","295","69610","556","186","19527.37","267.2","136.47","95","2999","45","72"
"Walton","15880","US-13297","13","297","95814","1434","385","16573.78","401.82","58.45","56","5964","41","33"
"Ware","5984","US-13299","13","299","35853","623","219","16690.37","610.83","36.26","13","4008","56","121"
"Warren","654","US-13301","13","301","5210","70","23","12552.78","441.46","19.19","1","401","6","4"
"Washington","3228","US-13303","13","303","20302","148","80","15899.91","394.05","9.85","2","1134","52","38"
"Wayne","5728","US-13305","13","305","29974","468","181","19109.9","603.86","26.69","8","2060","25","27"
"Webster","252","US-13307","13","307","2550","26","8","9882.35","313.73","39.22","1","184","0","3"
"Wheeler","933","US-13309","13","309","7909","45","34","11796.69","429.89","12.64","1","477","4","9"
"White","6264","US-13311","13","311","31758","467","140","19724.16","440.83","15.74","5","501","18","10"
"Whitfield","27301","US-13313","13","313","104672","1073","393","26082.43","375.46","42.99","45","6656","33","30"
"Wilcox","828","US-13315","13","315","8790","95","33","9419.8","375.43","11.38","1","1161","36","41"
"Wilkes","1125","US-13317","13","317","10014","137","34","11234.27","339.52","39.94","4","1113","15","12"
"Wilkinson","1642","US-13319","13","319","8919","164","48","18410.14","538.18","22.42","2","582","8","6"
"Worth","2341","US-13321","13","321","20142","273","91","11622.48","451.79","4.96","1","2265","22","36"
