"sex","county name","cases","deaths","confirmed_case_hospitalization"
"Female","Georgia","690884","12087","46299"
"Male","Georgia","595205","13839","44117"
"Unknown","Georgia","9766","14","195"
"Female","Appling","1535","45","126"
"Male","Appling","1256","52","118"
"Unknown","Appling","17","0","0"
"Female","Atkinson","645","12","90"
"Male","Atkinson","541","20","91"
"Unknown","Atkinson","7","0","0"
"Female","Bacon","878","21","74"
"Male","Bacon","1088","31","88"
"Unknown","Bacon","4","0","1"
"Female","Baker","133","5","21"
"Male","Baker","111","8","23"
"Female","Baldwin","2948","58","170"
"Male","Baldwin","2347","114","227"
"Unknown","Baldwin","17","0","0"
"Female","Banks","1344","32","160"
"Male","Banks","1132","30","130"
"Unknown","Banks","14","1","1"
"Female","Barrow","7172","93","470"
"Male","Barrow","6205","102","413"
"Unknown","Barrow","54","0","1"
"Female","Bartow","8291","144","507"
"Male","Bartow","7391","177","544"
"Unknown","Bartow","117","0","2"
"Female","Ben Hill","1074","30","97"
"Male","Ben Hill","797","41","84"
"Unknown","Ben Hill","3","0","0"
"Female","Berrien","847","27","54"
"Male","Berrien","705","23","42"
"Unknown","Berrien","4","0","0"
"Female","Bibb","11587","307","1303"
"Male","Bibb","8759","284","1090"
"Unknown","Bibb","140","0","4"
"Female","Bleckley","625","22","34"
"Male","Bleckley","476","18","29"
"Unknown","Bleckley","6","0","1"
"Female","Brantley","1018","35","87"
"Male","Brantley","879","41","76"
"Unknown","Brantley","7","0","0"
"Female","Brooks","795","21","73"
"Male","Brooks","609","33","63"
"Unknown","Brooks","5","0","0"
"Female","Bryan","2448","25","148"
"Male","Bryan","2235","40","182"
"Unknown","Bryan","2","0","0"
"Female","Bulloch","4494","57","178"
"Male","Bulloch","3497","43","143"
"Unknown","Bulloch","16","0","0"
"Female","Burke","1283","25","105"
"Male","Burke","1026","24","92"
"Unknown","Burke","16","0","1"
"Female","Butts","1658","54","91"
"Male","Butts","1740","59","110"
"Unknown","Butts","33","0","1"
"Female","Calhoun","318","14","42"
"Male","Calhoun","298","7","48"
"Unknown","Calhoun","1","0","0"
"Female","Camden","3216","40","122"
"Male","Camden","2890","40","103"
"Unknown","Camden","4","0","0"
"Female","Candler","606","17","52"
"Male","Candler","507","32","34"
"Female","Carroll","5381","73","186"
"Male","Carroll","4833","88","205"
"Unknown","Carroll","43","0","2"
"Female","Catoosa","4581","52","163"
"Male","Catoosa","4007","46","157"
"Unknown","Catoosa","84","0","3"
"Female","Charlton","671","17","59"
"Male","Charlton","1075","26","51"
"Unknown","Charlton","4","0","0"
"Female","Chatham","18355","305","1384"
"Male","Chatham","15308","366","1309"
"Unknown","Chatham","12","0","0"
"Female","Chattahoochee","384","3","15"
"Male","Chattahoochee","5013","13","27"
"Unknown","Chattahoochee","17","0","0"
"Female","Chattooga","2025","44","118"
"Male","Chattooga","1726","47","140"
"Unknown","Chattooga","14","0","0"
"Female","Cherokee","16999","190","957"
"Male","Cherokee","15180","268","1093"
"Unknown","Cherokee","90","0","2"
"Female","Clarke","9905","75","416"
"Male","Clarke","7821","104","391"
"Unknown","Clarke","59","0","2"
"Female","Clay","137","1","7"
"Male","Clay","95","3","6"
"Unknown","Clay","2","0","0"
"Female","Clayton","20413","365","1244"
"Male","Clayton","15594","368","1056"
"Unknown","Clayton","174","1","1"
"Female","Clinch","512","15","44"
"Male","Clinch","497","19","42"
"Unknown","Clinch","3","0","0"
"Female","Cobb","46692","599","2137"
"Male","Cobb","40618","722","2167"
"Unknown","Cobb","381","0","6"
"Female","Coffee","3467","101","507"
"Male","Coffee","2879","92","405"
"Unknown","Coffee","31","0","0"
"Female","Colquitt","2884","57","171"
"Male","Colquitt","2676","78","180"
"Unknown","Colquitt","18","0","0"
"Female","Columbia","7899","105","337"
"Male","Columbia","7008","154","348"
"Unknown","Columbia","42","0","0"
"Female","Cook","945","24","69"
"Male","Cook","732","29","60"
"Unknown","Cook","4","0","0"
"Female","Coweta","6918","148","452"
"Male","Coweta","6302","203","443"
"Unknown","Coweta","44","0","0"
"Female","Crawford","452","18","55"
"Male","Crawford","380","22","55"
"Unknown","Crawford","4","0","0"
"Female","Crisp","1056","32","110"
"Male","Crisp","788","34","76"
"Unknown","Crisp","22","0","0"
"Female","Dade","967","10","34"
"Male","Dade","892","8","38"
"Unknown","Dade","19","0","0"
"Female","Dawson","2267","32","166"
"Male","Dawson","1980","43","187"
"Unknown","Dawson","28","0","0"
"Female","DeKalb","44823","598","3504"
"Male","DeKalb","36741","657","3071"
"Unknown","DeKalb","726","0","12"
"Female","Decatur","1990","35","125"
"Male","Decatur","1483","44","99"
"Unknown","Decatur","18","0","0"
"Female","Dodge","817","28","65"
"Male","Dodge","707","35","60"
"Unknown","Dodge","12","0","0"
"Female","Dooly","580","17","52"
"Male","Dooly","499","21","52"
"Unknown","Dooly","9","0","0"
"Female","Dougherty","5341","208","787"
"Male","Dougherty","3789","182","576"
"Unknown","Dougherty","57","1","2"
"Female","Douglas","9828","122","619"
"Male","Douglas","8125","130","527"
"Unknown","Douglas","64","0","2"
"Female","Early","911","30","67"
"Male","Early","631","23","38"
"Unknown","Early","7","0","0"
"Female","Echols","169","1","3"
"Male","Echols","244","4","12"
"Unknown","Echols","2","0","0"
"Female","Effingham","3758","65","252"
"Male","Effingham","3347","88","256"
"Unknown","Effingham","2","0","0"
"Female","Elbert","1206","35","117"
"Male","Elbert","871","36","71"
"Unknown","Elbert","9","0","3"
"Female","Emanuel","1532","42","110"
"Male","Emanuel","1160","30","64"
"Unknown","Emanuel","13","1","0"
"Female","Evans","631","16","68"
"Male","Evans","495","20","40"
"Unknown","Evans","2","0","0"
"Female","Fannin","1761","36","124"
"Male","Fannin","1532","60","152"
"Unknown","Fannin","5","0","0"
"Female","Fayette","5274","98","307"
"Male","Fayette","4798","124","345"
"Unknown","Fayette","44","0","0"
"Female","Floyd","8531","137","598"
"Male","Floyd","7232","181","625"
"Unknown","Floyd","102","0","2"
"Female","Forsyth","13977","113","582"
"Male","Forsyth","13211","167","715"
"Unknown","Forsyth","692","0","0"
"Female","Franklin","1845","26","118"
"Male","Franklin","1502","43","105"
"Unknown","Franklin","16","0","0"
"Female","Fulton","61085","812","4018"
"Male","Fulton","53307","887","3661"
"Unknown","Fulton","548","0","24"
"Female","Gilmer","1951","53","173"
"Male","Gilmer","1618","67","173"
"Unknown","Gilmer","21","0","0"
"Female","Glascock","89","3","11"
"Male","Glascock","89","4","17"
"Unknown","Glascock","9","0","0"
"Female","Glynn","6674","139","340"
"Male","Glynn","5817","166","338"
"Unknown","Glynn","2","0","0"
"Female","Gordon","4675","79","211"
"Male","Gordon","4118","101","221"
"Unknown","Gordon","101","0","1"
"Female","Grady","1377","29","126"
"Male","Grady","1048","38","115"
"Unknown","Grady","18","0","0"
"Female","Greene","1200","30","90"
"Male","Greene","1038","35","113"
"Unknown","Greene","4","0","0"
"Female","Gwinnett","61069","662","3350"
"Male","Gwinnett","53717","777","3152"
"Unknown","Gwinnett","766","0","2"
"Female","Habersham","3587","93","311"
"Male","Habersham","2982","102","335"
"Unknown","Habersham","31","1","1"
"Female","Hall","18526","292","1563"
"Male","Hall","16293","352","1658"
"Unknown","Hall","238","1","1"
"Female","Hancock","509","31","59"
"Male","Hancock","504","44","64"
"Unknown","Hancock","4","0","0"
"Female","Haralson","1260","26","56"
"Male","Haralson","1144","21","40"
"Unknown","Haralson","19","0","0"
"Female","Harris","1698","39","122"
"Male","Harris","1529","47","132"
"Unknown","Harris","38","0","0"
"Female","Hart","1318","25","87"
"Male","Hart","1025","25","81"
"Unknown","Hart","11","0","0"
"Female","Heard","550","17","29"
"Male","Heard","499","9","42"
"Unknown","Heard","4","0","0"
"Female","Henry","16392","221","730"
"Male","Henry","13359","267","623"
"Unknown","Henry","69","0","0"
"Female","Houston","8889","139","556"
"Male","Houston","7326","156","537"
"Unknown","Houston","73","0","2"
"Female","Irwin","442","14","51"
"Male","Irwin","465","8","43"
"Unknown","Irwin","2","0","0"
"Female","Jackson","7008","93","407"
"Male","Jackson","6114","120","441"
"Unknown","Jackson","69","0","2"
"Female","Jasper","565","14","61"
"Male","Jasper","492","18","48"
"Unknown","Jasper","4","0","0"
"Female","Jeff Davis","970","17","54"
"Male","Jeff Davis","845","28","68"
"Unknown","Jeff Davis","4","0","0"
"Female","Jefferson","1057","32","100"
"Male","Jefferson","798","37","88"
"Unknown","Jefferson","12","0","1"
"Female","Jenkins","521","18","43"
"Male","Jenkins","375","24","51"
"Unknown","Jenkins","2","1","1"
"Female","Johnson","498","22","57"
"Male","Johnson","523","30","58"
"Unknown","Johnson","5","0","1"
"Female","Jones","1477","36","135"
"Male","Jones","1162","54","137"
"Unknown","Jones","9","0","0"
"Female","Lamar","1284","34","93"
"Male","Lamar","1037","50","100"
"Unknown","Lamar","3","0","0"
"Female","Lanier","379","5","15"
"Male","Lanier","403","7","21"
"Unknown","Lanier","5","0","0"
"Female","Laurens","3343","89","208"
"Male","Laurens","2539","119","219"
"Unknown","Laurens","28","0","0"
"Female","Lee","1477","37","162"
"Male","Lee","1181","37","146"
"Unknown","Lee","12","0","0"
"Female","Liberty","3436","43","175"
"Male","Liberty","3244","55","159"
"Unknown","Liberty","13","0","0"
"Female","Lincoln","379","15","36"
"Male","Lincoln","312","12","35"
"Unknown","Lincoln","14","0","0"
"Female","Long","763","7","50"
"Male","Long","644","13","34"
"Unknown","Long","2","0","0"
"Female","Lowndes","6170","128","325"
"Male","Lowndes","4954","104","239"
"Unknown","Lowndes","36","0","0"
"Female","Lumpkin","2480","49","231"
"Male","Lumpkin","2098","45","204"
"Unknown","Lumpkin","19","0","0"
"Female","Macon","436","13","44"
"Male","Macon","412","26","61"
"Unknown","Macon","1","0","0"
"Female","Madison","2305","27","145"
"Male","Madison","1979","44","131"
"Unknown","Madison","8","0","0"
"Female","Marion","398","16","30"
"Male","Marion","276","18","37"
"Unknown","Marion","1","0","0"
"Female","McDuffie","1240","33","116"
"Male","McDuffie","975","29","99"
"Unknown","McDuffie","80","0","1"
"Female","McIntosh","741","14","41"
"Male","McIntosh","660","15","50"
"Female","Meriwether","1277","54","134"
"Male","Meriwether","961","46","97"
"Unknown","Meriwether","8","0","0"
"Female","Miller","560","6","29"
"Male","Miller","443","9","25"
"Unknown","Miller","1","0","0"
"Female","Mitchell","1199","38","150"
"Male","Mitchell","986","51","141"
"Unknown","Mitchell","9","0","0"
"Female","Monroe","1495","55","129"
"Male","Monroe","1318","64","132"
"Unknown","Monroe","19","0","1"
"Female","Montgomery","624","18","34"
"Male","Montgomery","524","22","30"
"Unknown","Montgomery","4","0","0"
"Female","Morgan","1051","14","65"
"Male","Morgan","881","25","76"
"Unknown","Morgan","9","0","0"
"Female","Murray","3434","53","170"
"Male","Murray","3005","86","201"
"Unknown","Murray","17","0","0"
"Female","Muscogee","11947","320","970"
"Male","Muscogee","9235","264","855"
"Unknown","Muscogee","197","0","1"
"Female","Newton","6459","160","688"
"Male","Newton","5060","164","594"
"Unknown","Newton","56","0","1"
"Female","Non-GA Resident/Unknown State","13979","323","979"
"Male","Non-GA Resident/Unknown State","15450","436","1225"
"Unknown","Non-GA Resident/Unknown State","2334","2","60"
"Female","Oconee","2388","32","98"
"Male","Oconee","2179","42","98"
"Unknown","Oconee","14","0","0"
"Female","Oglethorpe","969","14","67"
"Male","Oglethorpe","775","28","64"
"Unknown","Oglethorpe","2","0","0"
"Female","Paulding","9333","119","329"
"Male","Paulding","7691","135","282"
"Unknown","Paulding","93","0","6"
"Female","Peach","1517","45","159"
"Male","Peach","1193","51","139"
"Unknown","Peach","8","0","1"
"Female","Pickens","2012","42","174"
"Male","Pickens","1677","52","178"
"Unknown","Pickens","9","0","0"
"Female","Pierce","1184","36","119"
"Male","Pierce","948","52","130"
"Unknown","Pierce","6","0","0"
"Female","Pike","1009","19","73"
"Male","Pike","899","31","60"
"Unknown","Pike","3","0","1"
"Female","Polk","3422","70","279"
"Male","Polk","3065","72","263"
"Unknown","Polk","28","1","2"
"Female","Pulaski","576","27","37"
"Male","Pulaski","326","14","27"
"Unknown","Pulaski","2","0","0"
"Female","Putnam","1435","32","117"
"Male","Putnam","1221","51","126"
"Unknown","Putnam","8","0","0"
"Female","Quitman","79","1","7"
"Male","Quitman","44","2","9"
"Female","Rabun","1162","27","114"
"Male","Rabun","1045","37","102"
"Unknown","Rabun","9","0","1"
"Female","Randolph","364","25","65"
"Male","Randolph","252","14","38"
"Female","Richmond","14738","262","921"
"Male","Richmond","12161","333","905"
"Unknown","Richmond","150","0","10"
"Female","Rockdale","5218","116","815"
"Male","Rockdale","4032","112","655"
"Unknown","Rockdale","49","0","1"
"Female","Schley","189","2","13"
"Male","Schley","157","6","15"
"Female","Screven","769","16","54"
"Male","Screven","592","19","46"
"Unknown","Screven","5","0","1"
"Female","Seminole","657","11","55"
"Male","Seminole","560","12","42"
"Unknown","Seminole","5","0","0"
"Female","Spalding","3812","140","370"
"Male","Spalding","3159","143","299"
"Unknown","Spalding","24","0","0"
"Female","Stephens","2563","57","188"
"Male","Stephens","2047","54","169"
"Unknown","Stephens","16","0","0"
"Female","Stewart","391","10","33"
"Male","Stewart","978","19","107"
"Unknown","Stewart","36","0","0"
"Female","Sumter","1587","58","191"
"Male","Sumter","1246","71","186"
"Unknown","Sumter","7","0","0"
"Female","Talbot","325","10","27"
"Male","Talbot","266","18","34"
"Unknown","Talbot","2","0","0"
"Female","Taliaferro","69","0","2"
"Male","Taliaferro","60","3","11"
"Unknown","Taliaferro","1","0","0"
"Female","Tattnall","1388","38","73"
"Male","Tattnall","1321","35","85"
"Unknown","Tattnall","2","0","0"
"Female","Taylor","425","18","50"
"Male","Taylor","335","16","47"
"Unknown","Taylor","9","0","0"
"Female","Telfair","473","24","37"
"Male","Telfair","477","32","53"
"Unknown","Telfair","19","0","0"
"Female","Terrell","488","31","86"
"Male","Terrell","334","25","70"
"Unknown","Terrell","9","0","0"
"Female","Thomas","3452","90","287"
"Male","Thomas","2612","72","257"
"Unknown","Thomas","19","1","1"
"Female","Tift","2698","65","298"
"Male","Tift","2170","75","229"
"Unknown","Tift","32","0","0"
"Female","Toombs","2468","79","130"
"Male","Toombs","1958","76","139"
"Unknown","Toombs","7","0","0"
"Female","Towns","886","36","98"
"Male","Towns","683","32","85"
"Unknown","Towns","18","0","1"
"Female","Treutlen","474","25","30"
"Male","Treutlen","412","20","33"
"Unknown","Treutlen","6","0","0"
"Female","Troup","4819","142","347"
"Male","Troup","3809","129","303"
"Unknown","Troup","42","0","1"
"Female","Turner","455","17","58"
"Male","Turner","356","24","56"
"Unknown","Turner","5","0","0"
"Female","Twiggs","394","18","59"
"Male","Twiggs","363","31","77"
"Unknown","Twiggs","3","0","0"
"Female","Union","1775","57","156"
"Male","Union","1437","63","187"
"Unknown","Union","12","0","0"
"Female","Unknown","909","2","17"
"Male","Unknown","1224","3","33"
"Unknown","Unknown","541","0","9"
"Female","Upson","1565","71","139"
"Male","Upson","1188","70","117"
"Unknown","Upson","10","0","0"
"Female","Walker","5270","75","193"
"Male","Walker","4605","51","191"
"Unknown","Walker","73","2","3"
"Female","Walton","6278","157","498"
"Male","Walton","5032","164","437"
"Unknown","Walton","74","0","0"
"Female","Ware","2535","111","277"
"Male","Ware","2009","95","276"
"Unknown","Ware","26","1","1"
"Female","Warren","285","8","36"
"Male","Warren","224","12","23"
"Unknown","Warren","8","0","0"
"Female","Washington","1269","41","69"
"Male","Washington","1098","39","66"
"Unknown","Washington","3","0","0"
"Female","Wayne","2283","79","191"
"Male","Wayne","2109","78","199"
"Unknown","Wayne","8","0","1"
"Female","Webster","102","3","13"
"Male","Webster","73","3","10"
"Unknown","Webster","2","0","0"
"Female","Wheeler","239","5","7"
"Male","Wheeler","367","27","36"
"Unknown","Wheeler","10","0","0"
"Female","White","2425","52","193"
"Male","White","2143","64","221"
"Unknown","White","14","0","1"
"Female","Whitfield","10339","143","473"
"Male","Whitfield","9246","183","487"
"Unknown","Whitfield","33","0","4"
"Female","Wilcox","298","12","32"
"Male","Wilcox","342","20","52"
"Unknown","Wilcox","3","0","0"
"Female","Wilkes","479","10","51"
"Male","Wilkes","412","17","60"
"Unknown","Wilkes","4","0","0"
"Female","Wilkinson","601","22","69"
"Male","Wilkinson","500","19","79"
"Unknown","Wilkinson","9","0","1"
"Female","Worth","1002","41","133"
"Male","Worth","769","38","103"
"Unknown","Worth","7","0","0"
