"sex","county name","cases","deaths","hospitalization"
"Female","Georgia","183980","3745","15840"
"Male","Georgia","158536","4057","15003"
"Unknown","Georgia","7089","6","203"
"Female","Appling","626","12","51"
"Male","Appling","522","24","51"
"Unknown","Appling","13","0","0"
"Female","Atkinson","254","4","31"
"Male","Atkinson","225","2","31"
"Unknown","Atkinson","1","0","0"
"Female","Bacon","325","6","19"
"Male","Bacon","299","10","28"
"Unknown","Bacon","10","0","1"
"Female","Baker","44","2","8"
"Male","Baker","46","4","12"
"Female","Baldwin","1255","15","74"
"Male","Baldwin","1020","49","102"
"Unknown","Baldwin","22","0","2"
"Female","Banks","311","3","39"
"Male","Banks","234","5","34"
"Unknown","Banks","6","0","0"
"Female","Barrow","1404","30","147"
"Male","Barrow","1138","20","115"
"Unknown","Barrow","21","0","1"
"Female","Bartow","1851","44","147"
"Male","Bartow","1634","50","181"
"Unknown","Bartow","53","0","2"
"Female","Ben Hill","518","13","49"
"Male","Ben Hill","348","20","42"
"Unknown","Ben Hill","1","0","0"
"Female","Berrien","272","7","15"
"Male","Berrien","210","6","10"
"Unknown","Berrien","8","0","0"
"Female","Bibb","3714","106","489"
"Male","Bibb","2786","87","415"
"Unknown","Bibb","66","0","1"
"Female","Bleckley","302","15","15"
"Male","Bleckley","200","11","18"
"Unknown","Bleckley","9","1","0"
"Female","Brantley","247","7","21"
"Male","Brantley","178","6","17"
"Unknown","Brantley","2","0","0"
"Female","Brooks","301","6","27"
"Male","Brooks","238","21","28"
"Unknown","Brooks","13","0","0"
"Female","Bryan","679","7","41"
"Male","Bryan","584","7","51"
"Unknown","Bryan","20","0","0"
"Female","Bulloch","1741","21","82"
"Male","Bulloch","1279","12","61"
"Unknown","Bulloch","41","0","0"
"Female","Burke","479","7","48"
"Male","Burke","395","5","42"
"Unknown","Burke","5","0","1"
"Female","Butts","346","20","23"
"Male","Butts","354","24","30"
"Unknown","Butts","39","0","2"
"Female","Calhoun","135","7","22"
"Male","Calhoun","130","2","26"
