"county_name","cases","county_id","State FIPS code","County FIPS code","population","hospitalization","deaths","case rate","death rate","14 day case rate","14 day cases"
"Ware","1722","US-13299","13","299","35853","183","63","4802.95","175.72","457.42","164"
"Warren","163","US-13301","13","301","5210","26","5","3128.6","95.97","38.39","2"
"Washington","756","US-13303","13","303","20302","55","13","3723.77","64.03","241.36","49"
"Wayne","1221","US-13305","13","305","29974","114","33","4073.53","110.1","140.12","42"
"Webster","43","US-13307","13","307","2550","10","2","1686.27","78.43","0","0"
"Wheeler","367","US-13309","13","309","7909","20","16","4640.28","202.3","265.52","21"
"White","997","US-13311","13","311","31758","105","23","3139.37","72.42","113.36","36"
"Whitfield","5325","US-13313","13","313","104672","269","64","5087.32","61.14","443.29","464"
"Wilcox","255","US-13315","13","315","8790","52","25","2901.02","284.41","125.14","11"
"Wilkes","290","US-13317","13","317","10014","32","6","2895.95","59.92","179.75","18"
"Wilkinson","366","US-13319","13","319","8919","69","17","4103.6","190.6","134.54","12"
"Worth","605","US-13321","13","321","20142","102","32","3003.67","158.87","158.87","32"
