"Ethnicity","race","cases","Deaths"
"Hispanic/Latino","African-American/Black","1287","13"
"Hispanic/Latino","American Indian/Alaska Native","56","0"
"Hispanic/Latino","Asian","129","0"
"Hispanic/Latino","Native Hawaiian/Pacific Islander","111","0"
"Hispanic/Latino","Other","18029","183"
"Hispanic/Latino","Unknown","7199","5"
"Hispanic/Latino","White","24682","333"
"Non-Hispanic/Latino","African-American/Black","98814","3391"
"Non-Hispanic/Latino","American Indian/Alaska Native","171","10"
"Non-Hispanic/Latino","Asian","6075","155"
"Non-Hispanic/Latino","Native Hawaiian/Pacific Islander","282","7"
"Non-Hispanic/Latino","Other","4617","14"
"Non-Hispanic/Latino","Unknown","3192","8"
"Non-Hispanic/Latino","White","132819","4541"
"Unknown","African-American/Black","15376","11"
"Unknown","American Indian/Alaska Native","82","0"
"Unknown","Asian","1743","0"
"Unknown","Native Hawaiian/Pacific Islander","100","0"
"Unknown","Other","5581","5"
"Unknown","Unknown","72066","25"
"Unknown","White","21498","15"
