"age group","county name","cases","deaths","confirmed_case_hospitalization"
"60-69 years","Carroll","980","31","96"
"70-79 years","Carroll","547","38","77"
"80 & Older years","Carroll","316","58","49"
"<1 years","Carroll","41","0","2"
"Unknown years","Carroll","14","0","1"
"01-04 years","Catoosa","159","0","0"
"05-09 years","Catoosa","296","0","1"
"10-17 years","Catoosa","879","0","2"
"18-29 years","Catoosa","1551","1","9"
"30-39 years","Catoosa","1244","2","14"
"40-49 years","Catoosa","1317","2","23"
"50-59 years","Catoosa","1182","11","48"
"60-69 years","Catoosa","808","11","69"
"70-79 years","Catoosa","479","24","71"
"80 & Older years","Catoosa","328","41","58"
"<1 years","Catoosa","59","0","1"
"Unknown years","Catoosa","91","0","4"
"01-04 years","Charlton","21","0","0"
"05-09 years","Charlton","46","0","0"
"10-17 years","Charlton","99","0","0"
"18-29 years","Charlton","404","1","3"
"30-39 years","Charlton","342","2","6"
"40-49 years","Charlton","281","3","13"
"50-59 years","Charlton","204","4","13"
"60-69 years","Charlton","200","11","28"
"70-79 years","Charlton","89","11","23"
"80 & Older years","Charlton","41","10","17"
"<1 years","Charlton","8","0","0"
"Unknown years","Charlton","1","0","0"
"01-04 years","Chatham","992","0","9"
"05-09 years","Chatham","1511","1","5"
"10-17 years","Chatham","3196","0","31"
"18-29 years","Chatham","7766","6","149"
"30-39 years","Chatham","5829","22","237"
"40-49 years","Chatham","4422","38","298"
"50-59 years","Chatham","3723","78","426"
"60-69 years","Chatham","2888","132","554"
"70-79 years","Chatham","1534","166","501"
"80 & Older years","Chatham","910","203","414"
"<1 years","Chatham","278","0","12"
"Unknown years","Chatham","37","0","2"
"01-04 years","Chattahoochee","8","0","0"
"05-09 years","Chattahoochee","20","0","0"
"10-17 years","Chattahoochee","171","0","2"
"18-29 years","Chattahoochee","4388","7","7"
"30-39 years","Chattahoochee","409","2","5"
"40-49 years","Chattahoochee","69","0","0"
"50-59 years","Chattahoochee","44","1","10"
"60-69 years","Chattahoochee","22","0","6"
"70-79 years","Chattahoochee","15","1","5"
"80 & Older years","Chattahoochee","9","3","5"
"<1 years","Chattahoochee","11","0","0"
"Unknown years","Chattahoochee","1","0","0"
"01-04 years","Chattooga","59","0","0"
"05-09 years","Chattooga","109","0","1"
"10-17 years","Chattooga","414","0","3"
"18-29 years","Chattooga","640","0","7"
"30-39 years","Chattooga","538","2","10"
"40-49 years","Chattooga","554","4","27"
"50-59 years","Chattooga","529","8","39"
"60-69 years","Chattooga","404","22","55"
"70-79 years","Chattooga","247","22","65"
"80 & Older years","Chattooga","144","30","37"
"<1 years","Chattooga","26","0","3"
"Unknown years","Chattooga","12","0","1"
"01-04 years","Cherokee","462","0","8"
"05-09 years","Cherokee","1174","0","10"
"10-17 years","Cherokee","3762","0","21"
"18-29 years","Cherokee","5903","1","114"
"30-39 years","Cherokee","4569","6","168"
"40-49 years","Cherokee","5086","12","219"
"50-59 years","Cherokee","4809","39","345"
"60-69 years","Cherokee","2902","73","378"
"70-79 years","Cherokee","1786","115","361"
"80 & Older years","Cherokee","1008","182","309"
"<1 years","Cherokee","121","0","5"
"Unknown years","Cherokee","19","0","0"
"01-04 years","Clarke","297","0","3"
"05-09 years","Clarke","505","0","6"
"10-17 years","Clarke","1133","0","15"
"18-29 years","Clarke","7806","0","85"
"30-39 years","Clarke","2285","3","73"
"40-49 years","Clarke","1826","4","93"
"50-59 years","Clarke","1543","15","122"
"60-69 years","Clarke","1014","33","140"
"70-79 years","Clarke","600","57","142"
"80 & Older years","Clarke","303","59","95"
"<1 years","Clarke","95","0","4"
"Unknown years","Clarke","18","0","0"
"01-04 years","Clay","3","0","0"
"05-09 years","Clay","5","0","0"
"10-17 years","Clay","23","0","0"
"18-29 years","Clay","37","0","0"
"30-39 years","Clay","39","0","1"
"40-49 years","Clay","40","0","2"
"50-59 years","Clay","22","1","3"
"60-69 years","Clay","27","1","2"
"70-79 years","Clay","21","0","0"
"80 & Older years","Clay","13","2","4"
"Unknown years","Clay","2","0","0"
"01-04 years","Clayton","846","0","16"
"05-09 years","Clayton","1443","1","12"
"10-17 years","Clayton","3446","1","57"
"18-29 years","Clayton","7198","8","179"
"30-39 years","Clayton","6558","31","285"
"40-49 years","Clayton","5571","51","316"
"50-59 years","Clayton","4913","103","435"
"60-69 years","Clayton","3070","180","394"
"70-79 years","Clayton","1271","169","271"
"80 & Older years","Clayton","588","150","160"
"<1 years","Clayton","181","0","11"
"Unknown years","Clayton","49","0","7"
"01-04 years","Clinch","21","0","0"
"05-09 years","Clinch","38","0","0"
"10-17 years","Clinch","100","0","0"
"18-29 years","Clinch","187","0","2"
"30-39 years","Clinch","150","1","5"
"40-49 years","Clinch","135","0","4"
"50-59 years","Clinch","139","3","18"
"60-69 years","Clinch","138","11","23"
"70-79 years","Clinch","67","10","22"
"80 & Older years","Clinch","23","8","10"
"<1 years","Clinch","6","0","0"
"01-04 years","Cobb","1435","1","23"
"05-09 years","Cobb","3231","0","26"
"10-17 years","Cobb","8112","0","68"
"18-29 years","Cobb","19859","9","299"
"30-39 years","Cobb","14230","34","356"
"40-49 years","Cobb","13243","57","542"
"50-59 years","Cobb","11433","119","736"
"60-69 years","Cobb","6966","225","725"
"70-79 years","Cobb","3774","354","685"
"80 & Older years","Cobb","2173","486","617"
"<1 years","Cobb","350","0","22"
"Unknown years","Cobb","105","0","2"
"01-04 years","Coffee","143","0","2"
"05-09 years","Coffee","224","0","3"
"10-17 years","Coffee","563","0","7"
"18-29 years","Coffee","1267","1","39"
"30-39 years","Coffee","983","5","66"
"40-49 years","Coffee","961","13","138"
"50-59 years","Coffee","910","23","190"
"60-69 years","Coffee","682","47","191"
"70-79 years","Coffee","350","52","159"
"80 & Older years","Coffee","186","43","103"
"<1 years","Coffee","38","0","3"
"01-04 years","Colquitt","84","0","0"
"05-09 years","Colquitt","212","0","2"
"10-17 years","Colquitt","676","0","10"
"18-29 years","Colquitt","1091","1","27"
"30-39 years","Colquitt","814","3","31"
"40-49 years","Colquitt","818","8","45"
"50-59 years","Colquitt","737","23","53"
"60-69 years","Colquitt","525","31","61"
"70-79 years","Colquitt","339","29","61"
"80 & Older years","Colquitt","182","34","41"
"<1 years","Colquitt","36","0","2"
"Unknown years","Colquitt","1","0","0"
"01-04 years","Columbia","236","1","3"
"05-09 years","Columbia","553","1","4"
"10-17 years","Columbia","1676","0","9"
"18-29 years","Columbia","2879","1","35"
"30-39 years","Columbia","2704","6","45"
"40-49 years","Columbia","2355","14","69"
"50-59 years","Columbia","1930","34","107"
"60-69 years","Columbia","1255","39","120"
"70-79 years","Columbia","651","64","138"
"80 & Older years","Columbia","391","82","128"
"<1 years","Columbia","63","0","4"
"Unknown years","Columbia","10","0","0"
"01-04 years","Cook","33","0","3"
"05-09 years","Cook","63","0","0"
"10-17 years","Cook","160","0","2"
"18-29 years","Cook","308","0","7"
"30-39 years","Cook","253","0","4"
"40-49 years","Cook","253","3","19"
"50-59 years","Cook","224","7","22"
"60-69 years","Cook","161","10","23"
"70-79 years","Cook","120","13","29"
"80 & Older years","Cook","74","19","16"
"<1 years","Cook","17","0","2"
"Unknown years","Cook","1","0","0"
"01-04 years","Coweta","249","0","2"
"05-09 years","Coweta","438","0","1"
"10-17 years","Coweta","1330","0","12"
"18-29 years","Coweta","2269","5","50"
"30-39 years","Coweta","1854","11","89"
"40-49 years","Coweta","1943","25","123"
"50-59 years","Coweta","2112","46","163"
"60-69 years","Coweta","1284","63","151"
"70-79 years","Coweta","791","92","135"
"80 & Older years","Coweta","412","94","83"
"<1 years","Coweta","55","0","3"
"Unknown years","Coweta","15","0","0"
"01-04 years","Crawford","4","0","0"
"05-09 years","Crawford","10","0","0"
"10-17 years","Crawford","50","0","2"
"18-29 years","Crawford","132","0","3"
"30-39 years","Crawford","133","1","9"
"40-49 years","Crawford","96","3","7"
"50-59 years","Crawford","163","8","21"
"60-69 years","Crawford","141","10","23"
"70-79 years","Crawford","70","12","21"
"80 & Older years","Crawford","32","3","15"
"Unknown years","Crawford","1","0","0"
"01-04 years","Crisp","30","0","0"
"05-09 years","Crisp","56","0","0"
"10-17 years","Crisp","192","0","2"
"18-29 years","Crisp","309","0","13"
"30-39 years","Crisp","306","1","18"
"40-49 years","Crisp","263","4","22"
"50-59 years","Crisp","247","4","31"
"60-69 years","Crisp","230","19","46"
"70-79 years","Crisp","121","16","34"
"80 & Older years","Crisp","75","20","18"
"<1 years","Crisp","17","0","0"
"Unknown years","Crisp","7","0","0"
"01-04 years","Dade","38","0","0"
"05-09 years","Dade","79","0","0"
"10-17 years","Dade","205","0","1"
"18-29 years","Dade","346","0","1"
"30-39 years","Dade","240","0","2"
"40-49 years","Dade","274","1","7"
"50-59 years","Dade","230","3","13"
"60-69 years","Dade","186","1","11"
"70-79 years","Dade","130","9","22"
"80 & Older years","Dade","58","3","10"
"<1 years","Dade","7","0","0"
"Unknown years","Dade","25","0","1"
"01-04 years","Dawson","71","0","0"
"05-09 years","Dawson","129","0","0"
"10-17 years","Dawson","355","0","6"
"18-29 years","Dawson","786","0","19"
"30-39 years","Dawson","658","2","25"
"40-49 years","Dawson","601","1","36"
"50-59 years","Dawson","622","6","52"
"60-69 years","Dawson","479","11","91"
"70-79 years","Dawson","296","27","63"
"80 & Older years","Dawson","117","23","37"
"<1 years","Dawson","21","0","3"
"Unknown years","Dawson","26","0","1"
"01-04 years","DeKalb","1656","0","28"
"05-09 years","DeKalb","2832","0","30"
"10-17 years","DeKalb","6405","0","96"
"18-29 years","DeKalb","18198","14","551"
"30-39 years","DeKalb","15741","26","779"
"40-49 years","DeKalb","12266","59","865"
"50-59 years","DeKalb","10449","148","1124"
"60-69 years","DeKalb","6657","239","1234"
"70-79 years","DeKalb","3291","317","919"
"80 & Older years","DeKalb","1926","406","627"
"<1 years","DeKalb","355","0","22"
"Unknown years","DeKalb","314","0","26"
"01-04 years","Decatur","141","0","2"
"05-09 years","Decatur","172","0","0"
"10-17 years","Decatur","386","0","1"
"18-29 years","Decatur","671","1","17"
"30-39 years","Decatur","506","1","11"
"40-49 years","Decatur","500","3","31"
"50-59 years","Decatur","424","10","43"
"60-69 years","Decatur","320","16","52"
"70-79 years","Decatur","195","24","40"
"80 & Older years","Decatur","115","22","25"
"<1 years","Decatur","31","0","0"
"Unknown years","Decatur","6","0","0"
"01-04 years","Dodge","19","0","0"
"05-09 years","Dodge","40","0","0"
"10-17 years","Dodge","172","1","2"
"18-29 years","Dodge","294","0","6"
"30-39 years","Dodge","215","0","10"
"40-49 years","Dodge","225","3","12"
"50-59 years","Dodge","222","6","23"
"60-69 years","Dodge","170","18","31"
"70-79 years","Dodge","97","18","24"
"80 & Older years","Dodge","62","14","16"
"<1 years","Dodge","9","0","0"
"01-04 years","Dooly","16","0","0"
"05-09 years","Dooly","33","0","0"
"10-17 years","Dooly","105","0","1"
"18-29 years","Dooly","182","1","5"
"30-39 years","Dooly","136","0","11"
"40-49 years","Dooly","176","2","12"
"50-59 years","Dooly","171","6","21"
"60-69 years","Dooly","145","11","25"
"70-79 years","Dooly","68","10","20"
"80 & Older years","Dooly","26","7","6"
"<1 years","Dooly","5","0","0"
"Unknown years","Dooly","18","0","0"
"01-04 years","Dougherty","201","0","4"
"05-09 years","Dougherty","396","0","0"
"10-17 years","Dougherty","849","0","14"
"18-29 years","Dougherty","1718","3","131"
"30-39 years","Dougherty","1457","7","115"
"40-49 years","Dougherty","1279","27","161"
"50-59 years","Dougherty","1232","39","214"
"60-69 years","Dougherty","1002","100","317"
"70-79 years","Dougherty","553","89","217"
"80 & Older years","Dougherty","335","115","159"
"<1 years","Dougherty","65","0","6"
"Unknown years","Dougherty","9","0","0"
"01-04 years","Douglas","330","0","6"
"05-09 years","Douglas","654","0","9"
"10-17 years","Douglas","1836","1","25"
"18-29 years","Douglas","3334","0","60"
"30-39 years","Douglas","2867","6","100"
"40-49 years","Douglas","3098","12","161"
"50-59 years","Douglas","2655","32","214"
"60-69 years","Douglas","1552","52","217"
"70-79 years","Douglas","773","70","175"
"80 & Older years","Douglas","371","69","113"
"<1 years","Douglas","79","0","7"
"Unknown years","Douglas","23","0","2"
"01-04 years","Early","41","0","0"
"05-09 years","Early","55","0","0"
"10-17 years","Early","223","0","0"
"18-29 years","Early","253","1","9"
"30-39 years","Early","219","1","6"
"40-49 years","Early","235","1","11"
"50-59 years","Early","216","5","17"
"60-69 years","Early","147","12","20"
"70-79 years","Early","98","18","23"
"80 & Older years","Early","50","13","17"
"<1 years","Early","5","0","0"
"Unknown years","Early","4","0","1"
"01-04 years","Echols","11","0","0"
"05-09 years","Echols","8","0","0"
"10-17 years","Echols","32","0","1"
"18-29 years","Echols","139","0","1"
"30-39 years","Echols","67","1","3"
"40-49 years","Echols","49","0","1"
"50-59 years","Echols","52","1","2"
"60-69 years","Echols","24","0","0"
"70-79 years","Echols","20","2","3"
"80 & Older years","Echols","4","1","2"
"<1 years","Echols","2","0","0"
"01-04 years","Effingham","166","0","2"
"05-09 years","Effingham","360","0","4"
"10-17 years","Effingham","887","0","2"
"18-29 years","Effingham","1202","1","13"
"30-39 years","Effingham","1198","4","36"
"40-49 years","Effingham","1053","10","62"
"50-59 years","Effingham","960","31","107"
"60-69 years","Effingham","609","24","112"
"70-79 years","Effingham","335","39","102"
"80 & Older years","Effingham","154","40","48"
"<1 years","Effingham","51","0","2"
"Unknown years","Effingham","4","0","0"
"01-04 years","Elbert","33","0","0"
"05-09 years","Elbert","58","0","0"
"10-17 years","Elbert","153","0","2"
"18-29 years","Elbert","365","1","4"
"30-39 years","Elbert","270","0","10"
"40-49 years","Elbert","284","1","14"
"50-59 years","Elbert","288","2","24"
"60-69 years","Elbert","235","7","32"
"70-79 years","Elbert","185","23","44"
"80 & Older years","Elbert","149","34","49"
"<1 years","Elbert","15","0","4"
"Unknown years","Elbert","6","0","0"
"01-04 years","Emanuel","60","0","1"
"05-09 years","Emanuel","88","0","0"
"10-17 years","Emanuel","314","0","2"
"18-29 years","Emanuel","517","1","4"
"30-39 years","Emanuel","390","0","18"
"40-49 years","Emanuel","416","4","16"
"50-59 years","Emanuel","352","9","35"
"60-69 years","Emanuel","285","16","32"
"70-79 years","Emanuel","173","21","31"
"80 & Older years","Emanuel","73","21","23"
"<1 years","Emanuel","12","0","1"
"Unknown years","Emanuel","9","0","1"
"01-04 years","Evans","24","0","0"
"05-09 years","Evans","44","0","0"
"10-17 years","Evans","116","0","2"
"18-29 years","Evans","217","1","3"
"30-39 years","Evans","193","0","4"
"40-49 years","Evans","169","4","20"
"50-59 years","Evans","163","6","21"
"60-69 years","Evans","97","7","19"
"70-79 years","Evans","65","14","23"
"80 & Older years","Evans","24","4","14"
"<1 years","Evans","6","0","0"
"01-04 years","Fannin","30","0","1"
"05-09 years","Fannin","74","0","0"
"10-17 years","Fannin","276","0","2"
"18-29 years","Fannin","432","0","8"
"30-39 years","Fannin","371","1","9"
"40-49 years","Fannin","412","3","16"
"50-59 years","Fannin","523","6","40"
"60-69 years","Fannin","512","17","60"
"70-79 years","Fannin","359","26","66"
"80 & Older years","Fannin","183","37","55"
"<1 years","Fannin","8","0","0"
"01-04 years","Fayette","157","0","1"
"05-09 years","Fayette","347","0","3"
"10-17 years","Fayette","1059","0","13"
"18-29 years","Fayette","1708","3","23"
"30-39 years","Fayette","1209","5","35"
"40-49 years","Fayette","1538","6","69"
"50-59 years","Fayette","1568","15","123"
"60-69 years","Fayette","1126","33","114"
"70-79 years","Fayette","595","72","140"
"80 & Older years","Fayette","385","78","88"
"<1 years","Fayette","37","0","1"
"Unknown years","Fayette","10","0","0"
"01-04 years","Floyd","265","0","5"
"05-09 years","Floyd","495","0","1"
"10-17 years","Floyd","1781","1","13"
"18-29 years","Floyd","3070","3","51"
"30-39 years","Floyd","2381","7","72"
"40-49 years","Floyd","2179","15","127"
"50-59 years","Floyd","2179","43","219"
"60-69 years","Floyd","1512","59","253"
"70-79 years","Floyd","924","83","247"
"80 & Older years","Floyd","503","94","178"
"<1 years","Floyd","107","0","4"
"Unknown years","Floyd","75","0","3"
"01-04 years","Forsyth","512","0","6"
"05-09 years","Forsyth","1544","0","2"
"10-17 years","Forsyth","3960","0","10"
"18-29 years","Forsyth","4291","0","60"
"30-39 years","Forsyth","3606","2","78"
"40-49 years","Forsyth","4669","10","172"
"50-59 years","Forsyth","3981","24","224"
"60-69 years","Forsyth","2057","41","222"
"70-79 years","Forsyth","1193","83","262"
"80 & Older years","Forsyth","670","106","195"
"<1 years","Forsyth","103","0","3"
"Unknown years","Forsyth","307","0","3"
"01-04 years","Franklin","40","0","1"
"05-09 years","Franklin","89","0","0"
"10-17 years","Franklin","318","0","6"
"18-29 years","Franklin","620","1","15"
"30-39 years","Franklin","450","0","11"
"40-49 years","Franklin","460","1","22"
"50-59 years","Franklin","460","4","35"
"60-69 years","Franklin","407","8","45"
"70-79 years","Franklin","260","27","49"
"80 & Older years","Franklin","125","26","32"
"<1 years","Franklin","17","0","3"
"Unknown years","Franklin","35","0","0"
"01-04 years","Fulton","1997","0","54"
"05-09 years","Fulton","3612","0","36"
"10-17 years","Fulton","9601","1","111"
"18-29 years","Fulton","27884","5","608"
"30-39 years","Fulton","21371","45","848"
"40-49 years","Fulton","16599","57","964"
"50-59 years","Fulton","14236","172","1366"
"60-69 years","Fulton","8467","317","1242"
"70-79 years","Fulton","4351","440","1051"
"80 & Older years","Fulton","2985","611","966"
"<1 years","Fulton","452","0","30"
"Unknown years","Fulton","113","0","32"
"01-04 years","Gilmer","49","0","2"
"05-09 years","Gilmer","65","0","0"
"10-17 years","Gilmer","307","0","3"
"18-29 years","Gilmer","501","0","17"
"30-39 years","Gilmer","471","2","23"
